group,CD47,CD3,CD33,CD11c,CD45RA,CD123,CD4,CD5,CD183,CD32,CD95,HLA-DR,CD1C,CD1d,CD366,CD58,CD39,CD244,ITGB7,CD54,FCERIA,CD2,CD303,CD98,CD18,CD38,CD127,CD45,CD304,CD49d,CD305,CD158e1,CD319,CD371,CD328,CD101
healthy,0.356951512024452,-0.145431317273717,-0.49302579728799,-0.597261013630528,0.657546336932498,0.311781098592934,0.122877486077266,-0.004705772353858,0.140817685048741,-0.496292148780222,-0.35126899123016,-0.0220477197221383,-0.594453665273335,-0.251181147911836,-0.273971283772274,-0.316025585960563,-0.522493669562705,-0.29605413365075,-0.0959804269860696,0.296285110238599,-0.318665141018498,-0.284451700694284,0.631475324735749,0.412249669210928,-0.0036113533043304,0.150821638706025,0.0656105835048239,0.301279873360038,0.229050822452408,0.247055270311084,0.339544047911411,0.622026551383112,0.113172948246185,-0.195560253699789,-0.233884671839628,-0.651402376809604
healthy,0.245098039215686,0.149996400866671,-0.367849478178142,-0.385844523611993,0.277490717523425,0.658848485850651,0.370095887205184,0.0114839859921705,0.351974916272834,-0.105663027091795,-0.539018716252588,0.0434173669467787,-0.59045835040948,-0.692595983149913,-0.509057828221122,-0.629586056908922,-0.468044732381312,-0.471529215520072,0.102207998998311,0.315686274509804,-0.106311465010177,-0.307358169371994,0.617608380996238,0.465964725467968,-0.318850814099994,-0.189075630252101,-0.0294275849627362,0.0889418028653566,0.515327213281981,0.143977591036415,0.192717086834734,0.149097511042576,0.286258529690024,0.0330532212885154,-0.631378604924644,-0.422802555375531
healthy,0.150318672749196,0.166515198726131,-0.154036351248518,-0.581093953597671,0.697601850057486,0.554125901935294,0.322507844088427,0.192566705440096,0.342032296411678,-0.297324974029225,-0.0408250759335892,0.144009603841537,-0.509404196712438,-0.495273418905402,-0.4089109292676,-0.290643348139488,-0.195204629453422,-0.393295431631124,-0.0118688912786977,0.152460984393758,-0.352647984296718,-0.129905128246463,0.551596828271101,0.339541542366939,-0.175720899646083,0.286050420168067,0.0995605023972961,0.386014794700553,0.54301562383077,0.0895558223289316,0.639240884501002,-0.0901841103506462,0.265878200805436,-0.31812725090036,-0.349346857040029,-0.666171815399683
healthy,-0.77537880041412,-0.314666935243955,0.477295903950909,0.450179857803558,-0.835572848292746,-0.777329631618761,-0.696210737394177,-0.0799478380866377,-0.325631451634984,0.490681062470951,0.478932281368163,-0.664516129032258,0.608185417313854,0.546431410355437,0.328828009954792,0.537636523410944,0.366364503180156,0.251447422837485,0.290505643313825,-0.62741935483871,0.275883086977122,-0.367741935483871,-0.792785818636903,-0.18708740152524,0.247244847746494,-0.370564516129032,-0.242898722286012,-0.628490778473753,-0.777926589908667,-0.620967741935484,-0.830576913078894,-0.265361388801511,-0.556177613792157,0.354175099409067,0.194783470864941,0.461011041753927
healthy,0.238699571957349,0.136276832296436,0.244530244530245,0.0890834221081359,-0.116236121664607,0.144560326024258,-0.0069876808375959,-0.102356584121081,0.100576448413435,0.185211403948746,0.120778682741155,0.228056628056628,0.14527110207943,0.226121182364639,0.169821381519632,0.0782736109932787,0.357795139184309,-0.0221150946675418,-0.0026720947509105,0.215444015444015,0.31262912556234,0.232749750247846,0.0480608333090649,-0.0891687544748506,-0.357728082691102,0.240206385015747,0.188647646185856,0.365979685324421,0.156283985908096,0.22985842985843,-0.104971659621467,0.0599068133500316,0.140121021056006,0.119721940116425,0.011600596173312,0.322472700465239
healthy,0.371409298460253,0.0606791346655242,-0.56794799235108,-0.679217488622418,0.731260365470394,0.471786175763181,0.240755032477973,-0.0891369505867105,0.562087525245641,-0.558618202176493,-0.503507148236206,-0.0708572163603863,-0.620543858558188,-0.660740653910285,-0.584721752808224,-0.573460221406467,-0.659105275014654,-0.472135947693786,-0.278312534911709,0.0657490635817908,-0.53375482163848,-0.297058204670338,0.733464618387359,0.320497417721119,-0.343842526188672,0.12248376101357,0.202018663692873,0.392468969065535,0.578768473840041,0.155669174866551,0.604675621531776,-0.0425807232273952,0.653598246363445,-0.433719067975362,-0.429778981901157,-0.731860632853269
healthy,0.329709619508196,0.021685357397763,-0.631382969721583,-0.72245896360561,0.71628143276634,0.657729909845821,0.629832368082649,-0.116077636317654,0.501495934020475,-0.787134133716005,-0.577586537895253,-0.244391669711363,-0.65426900163178,-0.730866414775152,-0.461528007923685,-0.378414419770845,-0.609548792671602,-0.478280746341396,-0.459206625298928,0.516241002938768,-0.558716551175697,-0.427234285861352,0.75740697263612,0.633238364602714,-0.305316714382242,0.253768156717892,-0.0559741192514597,0.344149083376165,0.749526148600621,0.432553891121666,0.589375064083208,-0.0357015462877464,0.300637408670209,-0.141948920406052,-0.570596192253805,-0.759632108195643
healthy,0.394590746391679,0.0723542164940358,-0.74673057891682,-0.750686997618058,0.59550707211937,0.616381680131729,0.422494706601722,-0.151639501774772,0.602807547506445,-0.391541067554951,-0.343020659232082,0.313481756338899,-0.546936566639219,-0.616688471739325,-0.527553167033551,-0.45634794021747,-0.621232247706005,-0.558260230721584,-0.348697389182257,0.261540697406004,-0.442186526276277,-0.409365674296424,0.78168778632623,0.578319416856209,-0.606050696433815,0.0472779047666421,0.20110195615749,0.255926768435809,0.526556070714746,0.304740936831434,0.627258147643266,0.0487064384505681,0.434797501206502,-0.597286881537386,-0.583948048078147,-0.711854285913503
mild,0.251856796287529,-0.0930395074380769,-0.625446854486317,-0.63449240506356,0.507039268335543,0.517424183337714,0.423457436324663,0.0457920018084658,0.550735101103195,-0.440714357288477,-0.507745094433027,0.13578455087889,-0.345481756150869,-0.444417008134827,-0.449830331595994,-0.557852445973512,-0.386780548623975,-0.458636333082723,-0.368250952725172,0.404942850889623,-0.161421275370341,-0.184697367449871,0.672280380320917,0.288201254600449,-0.220789473193716,0.187389130785357,0.259032793717844,0.0799160988220043,0.655701639011622,0.0212062570553137,0.430820423649532,-0.0578627207016584,0.264865832236362,-0.635454070633149,-0.265678523185674,-0.647694123473742
mild,0.32874594737694,-0.0947954726809836,-0.532490541187967,-0.556613265954363,0.367603866938566,0.17654806511572,0.142343397659002,-0.280276845919869,0.358774042126228,-0.286696442894268,-0.210073385449573,-0.0444998039934749,-0.513433469799627,-0.384788113520943,-0.305683449185461,-0.166290061910352,-0.397129224219234,-0.415469536071389,-0.446539917289309,0.0606179417765787,-0.297218410516155,-0.176421694179358,0.580813321460183,0.372973184123334,-0.282523486578727,0.0305331932626649,-0.0129191029580584,0.0940951839017084,0.408783209738103,-0.0403523081503036,0.364612593809504,0.120784712465237,0.184003209632883,-0.340364722333571,-0.307968841580003,-0.551190286734895
