group,CD47,CD33,CD11c,CD45RA,CD123,CD7,CD49f,CD4,CD183,CD32,HLA-DR,CD1C,CD64,CD1d,CD366,CD39,CD11a,CD235ab,CD54,TCR,CD2,CD303,CD98,CD18,CD38,CD127,CD45,CD71,CD304,CD49d,CD305,CD328,CD101
mild,-0.354315865200022,0.50775815950865,0.648513692559577,-0.677928962066378,-0.749689004831709,-0.15154543780929,-0.0219050310073238,-0.663508554480149,-0.475076213966388,0.4875688058265,-0.126114304215343,0.452094257546117,0.0640437065180927,0.413499959166453,0.548180589371405,0.404771783496539,-0.261501719034755,0.289242270163549,-0.0468725395853381,-0.147905045162353,-0.0667717753680601,-0.720039491871921,-0.586298432103749,0.0840408314226227,-0.387207985629439,-0.0322823949767896,-0.420246747181768,-0.0904981737818434,-0.677542349533517,-0.315950625072234,-0.591298429160429,0.409011494741525,0.579489899229762
mild,-0.312358988305411,0.372246635951501,0.467402232743156,-0.414100535485401,-0.2569089477036,-0.492938488028357,0.208031960336005,-0.176485335286524,-0.321238930736798,0.582478367751763,-0.34725935828877,0.423779028137641,0.475056595511435,0.515218864386114,0.348224130094084,0.234102111974199,0.0822192513368984,-0.136348783622163,-0.355614973262032,-0.0293334376301859,0.0782085561497326,-0.566441490712042,-0.399858049690981,0.198360999281421,-0.251336898395722,-0.14577829610153,-0.120320855614973,0.0930245421442891,-0.350667913488131,-0.368649732620321,-0.326080135447395,-0.038140838794708,0.581855518898945
mild,-0.677254009642509,0.657721838305164,0.642652185688299,-0.760647620075001,-0.751087836227418,-0.106811520427559,0.0513785853602542,-0.740184453227931,-0.79112295373131,0.55135462269688,-0.572727272727273,0.670986801789403,0.648727101544995,0.659063335236317,0.622837954582572,0.491793359774275,-0.422924901185771,0.116080436012557,-0.665217391304348,0.0450091969197244,0.08719542176029,-0.803577125453735,-0.734229236279798,0.319462188741688,-0.67562582345191,-0.184476168331665,-0.661923583662714,-0.751533238286352,-0.789608316747733,-0.61528326745718,-0.681776261024999,0.560805310311959,0.678956348810746
moderate,0.113832857539752,-0.0255953731122736,0.0491712095600263,-0.0200948137367532,-0.0649552680267838,-0.383407524096161,0.0897559240716462,0.265079038058416,0.111423561718618,0.256570314985041,0.325027808676307,-0.180881476802797,0.0543096937877254,0.0218734786990016,-0.07389402229846,-0.191973721332871,0.0870847643088557,0.0750896054804791,0.046056291307355,-0.0429076586278714,-0.0907471597938193,-0.0007528619035041,-0.0781779699470345,-0.356318723232371,0.169331583210308,0.0009001606705147,0.370075411763893,-0.0460105554688165,0.143796623569297,0.151056729699666,0.302626543717607,0.107895395841704,-0.45070113523786
moderate,0.241365105407506,-0.37384928383721,-0.322244675294648,0.224864816979788,0.412445083421466,-0.197161064534252,0.185478210435924,0.19947095820496,0.280421927181671,-0.280376659766847,0.0930888806939421,-0.238295975516639,-0.0785590532905979,-0.516291207009211,-0.0587947340397005,-0.256727679349653,-0.036173109956207,0.0552493002884248,0.380049371512463,0.0483777216673379,-0.395859370615362,0.440458792347643,0.298956092890969,-0.372047009946252,-0.0944194773576499,-0.26514763851158,-0.0465603966084537,-0.0969192863561718,0.434124616882539,0.0924627365879372,0.43031006686491,-0.180730057866322,-0.408045630950968
moderate,0.172336179511795,0.106960470051244,0.0718424679791032,0.0119145816649243,-0.08434177318086,0.19514077037094,0.341646629614231,0.0055005504248387,-0.250749819900353,0.333911433086808,-0.163856304985337,-0.0550919536364831,-0.0210192939484831,0.0045945780515703,-0.0409800395151992,-0.0363747455382207,-0.0654385485288921,-0.192022855332446,-0.277334800908162,0.330002619337732,0.297275605706033,-0.103035302063676,-0.315376783123935,0.137729083690509,-0.109064247548154,0.0702526584584527,0.148859755056079,-0.176152424329311,0.084425371697605,-0.151590139029114,-0.127246066494602,0.0432684634968826,0.0453768756767772
moderate,0.29014999623682,-0.658858006849673,-0.730968780383497,0.613752694516339,0.630631093953506,-0.071159944203745,0.337144229616168,0.50064862851862,0.416261306992474,-0.586514717961979,0.268091236494598,-0.590737279847413,-0.048215445681751,-0.317879821628482,-0.358423856597938,-0.371067718701985,-0.192382622408654,0.166663615659119,0.27276657847093,-0.0694167434708448,-0.196832008825982,0.643027418070727,0.407303717195641,-0.339919620300357,0.268099023065072,0.061713553904791,0.226312707699814,0.189345315531324,0.43335948075254,0.0899615780024743,0.546301648798795,-0.604228062837854,-0.711442973313622
moderate,0.345042281570998,-0.466771461608997,-0.762849139611438,0.622545230628783,0.573237045311531,0.165892615035699,-0.0737841280314453,0.462815880225576,0.483091693653339,-0.67337128506949,0.354196301564723,-0.682443488394403,-0.648479599214304,-0.683569617823313,-0.206831668060512,-0.436095225485021,0.140003556644493,0.331128417367488,0.452584163110479,0.0409298826991513,0.155847577921409,0.704901094472997,0.64759493372008,0.0937223620274328,0.513750592697961,0.319813598058513,0.335229966808914,0.396020989833737,0.505943971973138,0.243243243243243,0.551144825843375,-0.521877692368088,-0.599194568968261
moderate,0.0427346328975219,-0.0016334092868158,-0.316894837687107,0.395867350883255,0.175436188274392,-0.0762919408999259,0.18437861440098,0.264891066070874,0.221945779051993,0.0447602059502133,0.206422946453597,0.0538863016893913,-0.0864418739000171,-0.149209879358751,-0.239871606847002,-0.112536341146556,0.127206848289479,-0.145621252935715,0.432002026611559,-0.190809817169464,-0.157578357684193,0.16670651153768,0.271284222462067,-0.0680668761265657,0.227034642199184,-0.176871809631588,0.107688177293117,-0.177915489505555,0.418886201599059,0.238075283733118,0.341651614990644,-0.0305865674573433,-0.0951234061755624
moderate,0.0504966851260453,-0.555580299922924,-0.784180944231511,0.633915027246875,0.749948761776538,-0.0182253418163314,0.357729835168876,0.484416296808455,0.189569459223425,-0.317536039877011,0.178263841421736,-0.188184335070631,-0.471911548777503,-0.576497705346173,-0.475312202484352,-0.335746539855396,-0.0499145328315894,-0.0962313003491895,0.480656185919344,-0.164568760893907,-0.0443322477953091,0.459482557225582,0.417619027337113,-0.0224773487261708,0.689724704897438,0.106716295381697,0.342638361889996,0.0563450114584053,0.669007769870284,0.167805878332194,0.65483764510703,-0.210940383882028,-0.626152908501227
moderate,-0.596339812257245,0.287909579556603,0.355288710615893,-0.689192108843195,-0.599843032717004,-0.610623824915559,-0.166734622925407,-0.767699868941364,-0.181398369581657,0.173537552477609,-0.298874296435272,0.209465625187388,-0.0975733780265951,0.202823282560855,0.474160981850916,0.291769414460009,-0.346504026889164,0.0,-0.209568480300188,-0.244515765503987,-0.193845693123481,-0.517924216085748,-0.536322709065939,-0.266230680126938,-0.322947008809754,-0.202180926775595,-0.792022611841185,-0.295417249525586,-0.480727602143754,-0.35328330206379,-0.621710207147055,-0.0399595142534126,0.212286273581255
moderate,0.298088943938412,-0.178869953159934,-0.205892487987832,0.298460248254653,0.595570644265973,-0.198925873169801,0.152889432496726,0.117322637662064,0.224445242473392,-0.214067017205821,0.411430481283422,-0.265748145369165,-0.120095238826764,-0.148136293533017,-0.0006731908324204,0.100561900752319,-0.258711457408655,0.23651656323648,0.553141711229946,-0.637435915525961,-0.603767585254738,0.613819753337338,0.584890968504919,-0.163025334888432,0.258906262131231,-0.649780088111087,-0.17379679144385,0.272648117296566,0.454371130473613,0.387700534759358,0.150794746462173,-0.246529170626397,-0.255594831078811
severe,0.363624376662262,-0.457170478087163,-0.492108628583583,0.32368477079359,0.423294128596909,0.0416388739183663,0.441220083810587,0.380391832343374,-0.0284024678628469,-0.622071116181247,0.0344796380090498,-0.522248124167635,-0.302104840248561,-0.602482687170957,-0.144087456855105,-0.410981559201421,0.0876923076923077,0.182546095337799,0.373846153846154,0.112693586924047,-0.110708214225157,0.422626141349572,0.292716644390927,-0.0533079918917861,0.0251136903614131,0.0947972743593576,0.183257918552036,-0.235893437759328,0.473833540456327,0.241176470588235,0.224443435600176,-0.338711159504733,-0.561274444572439
severe,0.0126683638093854,-0.211959968069171,-0.223875152923301,0.360279496066327,0.370376228827487,0.0563367294589346,0.30635794738064,0.345217332172303,0.256141277461932,-0.148451444953851,0.351810267925805,-0.42679690224993,-0.513491834902649,-0.154030696486858,-0.259158163670043,-0.156875274919329,-0.120770065068147,0.0219903315968324,0.45775016149374,-0.113217873559528,-0.0669295536456113,0.438287393584846,0.369739841103316,-0.241216913153319,0.0722791504723874,0.0366478390012068,0.0106746239473578,0.549472505218839,0.356745804617171,0.0701651850256852,0.347495696949168,-0.294428957835557,-0.249114598607523
