group,CD47,CD33,CD11c,CD45RA,CD123,CD7,CD4,CD183,CD32,CD1C,CD64,CD1d,CD366,CD58,CD39,CD11a,CD244,CD169,CD54,FCERIA,CD41,CD303,CD98,CD38,CD45,CD71,CD26,CD304,CD305,CD319,CD371,IgLambdaLight,CD328,CD101,CD224
healthy,-0.272605978371416,0.541186728567311,0.573400871678262,-0.680618138228375,-0.429166682213174,0.256789835679057,0.0094054372059141,-0.221972831311193,0.64289772547517,0.63380827423141,-0.0614372878125025,0.43866417051963,0.17506249251008,0.33454271013794,0.520111713127934,0.120175248392407,0.283913839563852,0.0190339511733623,-0.3421926910299,0.422947198218689,-0.121448346352093,-0.636571292386609,-0.360873741859846,-0.162294720542101,-0.26284592460308,-0.0579463945644227,0.129992631380544,-0.215589242504181,-0.293825851824674,-0.165937446631132,0.0897009966777409,-0.265957000883703,0.332803081275282,0.558561609551225,0.352404733926978
healthy,-0.111484593837535,0.376133111465359,0.393833313239992,-0.210671186174461,-0.551780246340532,0.165457183098263,-0.550089410496931,-0.36259830497583,0.0946624927644302,0.436750390424574,0.223367197182656,0.632083339983967,0.643525933788966,0.641347398957862,0.437295199554565,0.272829131652661,0.560729864262121,0.0,-0.312605042016807,0.0698457909961321,-0.122320776703522,-0.595904510640637,-0.466266028232577,0.258263305322129,-0.175222354936317,-0.092756732730208,-0.423782338422695,-0.465445506202199,-0.149299719887955,-0.378072961640441,0.0327731092436975,-0.115285790494133,0.443801247577904,0.287832596012066,0.101022413326599
healthy,0.0233537731241483,0.334290617115248,0.518488713416937,-0.754626930145423,-0.543110264552129,-0.276456178001736,-0.424261398949039,-0.446240373415868,0.338358620388186,0.394758474342433,0.222687039839824,0.21942309626015,0.106092424587978,0.163186814665694,0.0332170880941979,-0.312749099639856,0.432204983355033,-0.230246310797627,-0.313421368547419,0.386826597969829,0.150036049022517,-0.530006012343172,-0.372810440987394,-0.461224489795918,-0.36179275080998,-0.475677768523641,-0.0831305562639648,-0.501195068531924,-0.514093657733044,-0.341959378440493,0.361152460984394,-0.130965344434069,0.443247162981176,0.570529711345336,0.189911277764002
healthy,-0.760646199573352,0.51503558007726,0.505213080869881,-0.731075218022622,-0.709560364305865,-0.098266719557304,-0.619326087522109,-0.396626680915867,0.530016651776473,0.579683133764756,0.299115187324145,0.498039727112253,0.394174722761095,0.454062918599334,0.322957371000648,-0.270967741935484,0.269816146908405,-0.265361388801511,-0.563306451612903,0.319475440149805,-0.349218172839974,-0.784739784321527,-0.209225353909897,-0.30241935483871,-0.553281583616291,0.357433707959715,-0.323407683445176,-0.768700244585156,-0.793061782959255,-0.583876329136645,0.414279985299672,0.102062072615966,0.225362381344813,0.556768812915786,0.0258276111154334
healthy,0.200982972925127,0.358815958815959,0.334963965788106,-0.253314582386316,0.122381939591701,-0.150190070384598,-0.0522782047849768,0.0208603004116753,0.388184568665336,0.246776318595911,0.0549046124251852,0.11015829420388,0.202736568207993,0.277190379879537,0.514241549048262,0.196138996138996,0.160139303151435,0.208446826467362,0.248133848133848,0.335567288938307,0.202642744290281,0.0155690023395562,-0.208431963584963,0.0768041874835757,0.133762997664348,-0.125702558908849,0.0073114588791071,0.0464311373316462,-0.312042620019037,-0.119136713554865,0.194902169178783,-0.0663374882294135,0.136834304862476,0.393432148530872,0.204416047252058
healthy,-0.273299357512363,0.725570056309325,0.707740294655309,-0.771527120230014,-0.56414881542333,-0.237073801102827,-0.391825840890089,-0.56013565409885,0.718615021124452,0.420749507444998,0.72877059823957,0.797895619273427,0.565882732650209,0.816727777730024,0.516901885207965,0.425603756209382,0.588213748832033,-0.108198625539579,-0.135936068359124,0.720224947576068,0.147166740482633,-0.731002747980571,-0.290745659793557,-0.109460415460801,-0.281304263939803,-0.402800568769975,-0.500903013163761,-0.637325311038895,-0.459085602128295,-0.635524980001289,0.535136764602945,0.12848527617455,0.550186405478059,0.787227845574198,0.700665456246322
healthy,-0.207249184547624,0.657498567009337,0.67709043043397,-0.640432527680913,-0.538403820689117,-0.0211160596335751,-0.559203281369963,-0.510722437193792,0.623537816568714,0.418421805386913,0.413672705079693,0.494190195389571,0.695950510902145,0.553172378980205,0.612699011397028,0.421341136212809,0.610431338864588,-0.138532056370058,-0.237239212405791,0.456329490878961,-0.217121808144439,-0.751647877457476,-0.550933249780597,-0.103041929725623,-0.237873390962344,-0.168065608883341,-0.0610551785687322,-0.765720990482712,-0.437131744651931,-0.386406143159477,0.289707333307487,0.0256447726855643,0.698608274525815,0.704260375909093,0.322191511144054
healthy,-0.391969461539652,0.650070702095475,0.708679294060541,-0.596256633011443,-0.584786559051211,-0.115669318264248,-0.511298380988892,-0.539979577366237,0.339137812189853,0.383253482921643,0.267100510340129,0.481787868546348,0.46234715520992,0.37766528079654,0.563140114080008,0.112274063841957,0.46881839035693,0.048010873932593,-0.309147523648737,0.430847614973613,0.0222383737652644,-0.746206605472604,-0.586379511810816,0.037564961756484,-0.355345236062076,-0.340542675702818,-0.397119357640848,-0.553768578194468,-0.548243046926235,-0.410121404120699,0.562791850205072,-0.141429864886901,0.331441779401559,0.660291173980262,0.0190704345249198
mild,0.173878057436967,0.592806692983624,0.616917111229147,-0.375851876786891,-0.255401333640188,-0.169863128405531,-0.166909640391378,-0.329849402540768,0.289179574480535,0.382985715273022,0.457188315116571,0.472855658030618,0.16465701550858,0.384006803896688,0.406830225721175,0.365296995206617,0.408237660634263,0.278777958147419,-0.202229524100194,0.404712882488887,0.425785596067246,-0.418503136129281,0.055217492230167,0.187631027253669,0.0049241232607497,0.0885211071101387,-0.199575893047143,-0.322791243125249,-0.0490797859432107,-0.233680687153588,0.596626147872155,0.0549589301596197,0.268309934098018,0.658223101346892,0.0866947033301122
mild,-0.272723389355346,0.623198628889796,0.588122786144788,-0.548718217721782,-0.3360858294225,-0.295077516979658,-0.344456833601662,-0.47874244823709,0.548125928555894,0.571582470016142,0.219957109513554,0.582681701253096,0.365802427009328,0.349235911906824,0.404074020376878,0.0139751357527894,0.338172582295819,0.116128559781226,-0.245671504070528,0.297269652860971,0.173105158460647,-0.631085835629833,-0.309877208069245,-0.116162736919766,-0.332160933571541,-0.481849629281775,-0.193153418047535,-0.430625410409299,-0.232310746013886,-0.262942437312337,0.480423401825445,0.107933660748079,0.427618944204186,0.675170688997109,-0.039787165566257
