group,CD47,CD33,CD11c,CD45RA,CD123,CD4,CD183,CD32,CD95,HLA-DR,CD1C,CD1d,CD366,CD58,CD39,CD235ab,CD54,CD62,FCERIA,CD303,CD49b,CD98,CD18,CD38,CD304,CD49d,CD305,CD319,CD85j,CD101
moderate,0.157176029749277,-0.351435601254608,-0.0654132833060984,0.535777971256181,0.437718969437633,0.104829745529399,0.0350080785129441,-0.247216188917878,-0.0914149535174345,0.113236929922136,0.0009066740691869,0.0498354514688594,-0.206468591716285,-0.159101459375043,-0.14693459042783,0.289631335424705,0.286127490923954,-0.018303266967134,-0.028698553948832,0.534908382439716,0.176927604170164,0.041438596092144,-0.0090985457278107,0.240522713021538,0.366643747006533,0.0149054505005562,-0.0817426678971543,0.511552666198005,0.12773340444898,-0.0767861193368207
moderate,-0.0185719993000783,-0.0241739446303303,-0.108074501397827,0.0625019074359487,-0.0596677239475653,-0.0223672775914298,-0.0402191395891756,-0.159849347669331,0.0407810178724244,-0.297461286944733,0.0427994918459224,0.133451685172009,-0.23283962313335,0.148015246721597,-0.170484527807242,-0.055834981916924,-0.267042667276796,0.0438622301507395,0.0249888367118765,0.0447861461126595,-0.0914144043428264,0.139747609448103,-0.198800065357889,-0.0798170656942295,0.0567771676357598,-0.154269001822404,0.0995904868943262,-0.0425915889916792,-0.0803070179677809,0.0543375360463879
moderate,-0.0123756956348234,-0.0760085391572946,0.0284764186549295,0.0546237744022685,-0.0194352781677634,0.16061607240529,0.138304197538789,-0.321769199156379,0.217030609198229,-0.0109970674486804,0.317213669885856,-0.0526462068409101,0.109280105373865,0.0965303065468066,0.298350306489023,0.619134377879285,0.219228302634608,-0.344595155597727,0.0044463891044868,0.0243091946427287,-0.636669464590741,0.25114053036495,-0.0085615376348154,0.075520117629982,-0.0061261040687604,0.119145816649243,0.0993766110087525,0.101660623616221,-0.0118613708012382,-0.03539772874371
moderate,-0.483486221975611,0.632833843867254,0.769199768567385,-0.682357437602454,-0.68928773178744,-0.69954367909602,-0.24169650751114,0.520143391848235,0.257206249240215,-0.336854741896759,0.47197326174138,0.522947713984728,0.516570913071219,0.0579646804553775,0.284042386563972,-0.284654287218221,-0.368203660954067,-0.274251880972173,0.524896644092617,-0.739147038782756,-0.455569044064715,-0.542935855021789,0.318403871743468,-0.227794980036408,-0.606329165592706,-0.289913553028796,-0.706580231710838,-0.0544378049853254,0.0425748176966935,0.732343178170074
moderate,0.355309975763076,0.286116732257496,0.273550517790195,0.273283125262461,0.0616142516065919,0.197011065365116,0.244131199927261,0.555897664520442,0.380910778150874,0.11688003793267,0.373218744702747,0.468295840862372,-0.0892451512331072,0.308289153189903,0.0295473811515017,-0.0967440263225064,-0.124940730203888,0.163929207123158,0.662639932262539,-0.0222330308810731,0.171312309727734,0.0799483972821559,0.215834641069513,0.127074442863917,0.258530243706837,0.220009483167378,0.241200195686311,0.184003273932931,0.410622742498213,0.305662969878609
moderate,-0.195715795476855,0.569436866394008,0.316607759145706,-0.336254606100481,-0.555785138893906,-0.378887679732087,-0.31836824792499,-0.0083515165998459,0.182691101531647,-0.25883967938282,0.182578802632552,0.125826435011453,0.0305036124809465,0.0728522616999941,0.210054137559279,-0.0787010690663664,-0.251406277412233,-0.0026941961095594,-0.166633804212811,-0.39482161500714,0.0736994502631558,-0.300469550355,0.0976686095853286,-0.294339486327349,-0.253572276757169,-0.281222455208421,-0.35210606193049,-0.0675397398326788,-0.208496122587793,-0.0081838114076092
moderate,-0.0850107905123327,-0.146763600566113,-0.190988134409722,0.254256174238159,0.219760696603737,0.361581429979426,0.252089868521577,0.036202792587495,-0.0470333283249244,0.231920710868079,0.149663627735234,0.116718900538749,-0.0287638626037631,0.0245130454702021,0.217272650555445,-0.240315733685739,0.194736842105263,0.0716683408831387,0.332036452551126,0.322956651496712,-0.0637620081978388,0.136127189809302,0.139463303711764,0.0977118542838202,0.381935919450461,0.057758031442242,0.100717954604015,0.176433777699335,-0.017700188363219,-0.333050382225708
moderate,0.532238444335983,-0.626959133499609,-0.623028848886712,0.645068194792611,0.476044834118962,0.449389869465921,0.287363753792723,-0.548896402173652,-0.513308332809691,0.192870544090056,-0.606653379476484,-0.7717367730327,-0.340971860526126,-0.507076552988861,-0.299921516358502,0.0,0.167917448405253,0.205275513243426,-0.446905581301328,0.505259686030493,-0.0160053029168625,0.539076884542082,-0.0211324140143282,0.123791660743989,0.622270379076565,0.226641651031895,0.340482745820324,-0.0677357419654276,-0.357903751941411,-0.695275726963067
moderate,0.208441956250283,-0.248411916257629,-0.262136289584507,0.73894011310999,0.601324950007673,0.398930393303914,0.261778708548174,0.0001775016726416,-0.21692853878972,0.421122994652406,-0.184654589780952,-0.147455207125969,-0.243863379044295,-0.210256081932645,0.154865327158571,-0.070016942941111,0.445187165775401,-0.155572981617426,0.155032930326492,0.619711565978447,-0.0667195771259801,0.460001635564279,-0.0208441956250283,0.276802237614462,0.394302519088984,0.42379679144385,0.265405485681748,0.390823316131248,0.348854883261489,-0.335206335841063
severe,0.529974798101801,-0.325046576520091,-0.540659095781186,0.617460271185308,0.600649704836637,0.476259631042294,0.0888686592114859,-0.421053714656934,-0.0981616088794196,0.377466063348416,-0.404346724431515,-0.326352568074011,-0.606919363865298,-0.361257975838638,-0.362524029368443,0.22097685225102,0.260995475113122,0.0830930694429692,-0.0144831600082906,0.649307946189909,0.0177089959283955,0.630430521434039,-0.0439858812553617,0.401592796319894,0.686063088331349,0.356380090497738,0.734405519288318,0.371828213164087,0.161294620077264,-0.378491292118177
severe,0.257387965960965,0.13699359669527,0.0525323123907344,0.173352060400302,0.121476316936928,-0.0388227107704695,0.0938857555958807,0.094894756020403,0.248690269236723,0.199729305730721,0.11488481045789,0.254600130406716,0.253233107757363,0.270069290201001,0.133560679715549,-0.143812876549196,0.0342981943461811,0.286065149012985,0.493461789328077,0.0522970766507324,0.0380617230565319,0.219654156116387,0.37962776037358,0.429705549743248,0.0670330903012002,0.304500292226768,0.133583560527073,0.0852551286583128,0.322062914699544,0.28308055281975
