group,CD11b,CD33,CD11c,CD45RA,CD123,CD4,CD183,CD32,CD95,HLA-DR,CD1C,CD141,CD1d,CD366,CD58,CD39,CD11a,CD244,CD370,ITGB7,CD54,FCERIA,CD41,CD137,CD303,CD98,CD18,CD38,CD45,CD304,CD36,CD49d,CD305,CD319,CD99,CD371,CD328,CD101
healthy,-0.332276722164748,-0.325332005172554,-0.0880174125350252,-0.0491055230283871,-0.198604559803699,-0.118933270474786,-0.240646736167532,-0.0467939183476011,-0.288154147078413,-0.323769254001812,0.0082690618044204,0.223769021691453,-0.360213282780877,0.2566774153614,-0.182239363779016,0.0967381661734479,-0.638265775559925,-0.483767668171587,0.328399865221969,-0.289638684007802,0.13349441256418,-0.315296263987068,0.216026914001523,-0.418397423623775,-0.190249458965444,-0.165574232188461,-0.345998381476597,-0.494558209741824,-0.270774342323081,-0.106060932925425,-0.136530540085851,-0.102234974327998,-0.288985101650784,0.0032911457745138,-0.245474829234555,-0.332376925400181,-0.253342760216077,-0.224820289341368
healthy,-0.131245554196235,-0.0485785952097851,-0.137911736735997,0.193747462077344,0.34264695608245,0.377677517671451,0.55522239070373,0.0351727610730223,-0.377068648444271,0.182633053221289,-0.227955526357084,0.245778417038584,-0.318849681275786,-0.544369830733686,-0.263284018396754,0.0837464235051031,0.166386554621849,-0.0847125657864735,0.237732463783964,0.429273595792906,0.227170868347339,0.12622733312554,0.23729665688443,0.27169424432453,0.351831161553961,0.314710737634202,0.0489138171959991,-0.185994397759104,0.392044261763989,0.328095171919135,0.231652661064426,0.273949579831933,0.288235294117647,0.0844508684857224,0.052124019326442,0.0994397759103642,-0.183057421025132,-0.220911165221204
healthy,-0.58372043241087,-0.289910571700064,-0.73323141898311,0.51873467108714,0.409447307376043,0.214797046167043,0.309609477693125,-0.483859102889254,-0.502116704649521,0.0988715486194478,-0.654175440068848,0.288322244619912,-0.384449766056512,-0.509946747145756,-0.309342363756183,-0.223070343413431,0.0633373349339736,-0.533389127788424,0.349599334868613,-0.22066448887538,0.0682352941176471,-0.700902954689123,0.0782608785967596,0.0130486576867326,0.491009117282334,0.41518120809835,-0.56137342173353,0.146314525810324,0.0639673420999048,0.687788197698164,-0.199449512703246,-0.0173349339735894,0.307004794390828,0.407834544441578,0.10274880554271,-0.4831212484994,-0.516253161944932,-0.834629056075464
healthy,0.062973742814892,-0.423612728284549,-0.286901140838403,0.538407712212082,0.720855242191347,0.522006307026149,0.396626680915867,-0.350776131435845,-0.482047625782961,0.602016129032258,-0.259596337936392,0.26248001958251,-0.272696481108586,-0.158340111799887,-0.413191155662269,-0.112983157443313,0.195967741935484,-0.123274548209286,0.265361388801511,0.103030513275418,0.686693548387097,-0.0853683582965051,0.253314688525867,0.300965242285013,0.684415793951681,0.013890479927628,-0.17845331891359,0.403225806451613,0.533319893828385,0.736165237391722,-0.125453822228041,0.655241935483871,0.535296534072702,0.482209453497219,0.164578417579191,-0.450584949931581,-0.219916821944288,-0.441617062784437
healthy,-0.167041240749659,-0.373487773487774,-0.278578793991338,-0.344700222867455,-0.0280569948845603,-0.242757208357962,0.24734356202415,-0.318424609707573,-0.135742413346254,-0.0661518661518662,-0.263386263116789,0.515587862922335,-0.286875932446639,0.302400081686696,-0.391230491502434,0.0261391023924884,-0.236293436293436,-0.564585357983126,0.124416791741063,0.0959282015576872,-0.0195624195624196,-0.258505369281968,0.0715590278368618,0.550190423357936,0.43390132607198,0.139604831224688,-0.428287936564909,0.319845626399723,-0.405412707757264,0.120252251575021,-0.119091453108591,-0.0983268983268983,-0.116722218534318,0.317472265097908,-0.40997426482285,-0.109938211676804,-0.246776318595911,-0.345653645386861
healthy,-0.0784037124673314,0.431151224570287,0.572071228587198,-0.655978208071162,-0.609863657275324,-0.32960318991575,-0.567224028263512,0.461575180968187,0.400252853011669,0.0354848823479402,0.853215350294781,-0.474462358756517,0.509986479781744,0.65185599302768,0.443863961152834,0.591689616136313,0.117374666427219,0.365822908656862,-0.271378870237466,0.299870588906963,-0.176601116487847,0.41398591869421,-0.232918262083939,-0.130816927851628,-0.736531158718622,-0.372661822868521,0.259297414023269,-0.278088623062576,-0.443790597466075,-0.623880940985276,-0.279483736018553,-0.289986494308316,-0.804582350572362,-0.653598246363445,-0.0858005635900589,0.28612785294978,0.430596300823074,0.632164147808122
healthy,-0.262508253896483,0.0638625110145918,0.275023753963093,-0.522792029417029,-0.616608881481827,-0.631166371531556,-0.253090079354233,0.0915690141286668,-0.0249093924698761,-0.188344903178663,0.279012046365764,0.0875916292103436,0.0842553775746154,0.533175161254185,-0.117673311301929,0.301197971547523,0.0381874663783509,0.167676156753638,0.244467065627478,0.21598143940739,-0.153239066198966,-0.0528735197781917,-0.0602609845269717,-0.0293172203878255,-0.696377755071386,-0.484655565596465,-0.0126264327264419,-0.431460675957504,-0.574075091460734,-0.579172543167252,-0.530771714815659,-0.548154914139569,-0.771821611828028,-0.104052860653271,-0.656505577342274,-0.213855091669659,-0.0067384913212819,0.212961087935746
healthy,-0.0549640356538069,0.587867965474513,0.675284725573188,-0.527868729926181,-0.552423894208881,-0.427516895179685,-0.483761998870204,0.315253719259835,0.252073636846958,-0.248843537414966,0.521571316659636,-0.161857029670001,0.510524986670237,0.68897307638781,0.179056524531521,0.521361262540151,0.0897264625910517,0.42745792967248,-0.20873086650475,0.35381755472466,-0.24521411630951,0.387489305342528,-0.150173370061847,-0.0436251280492575,-0.71386706505545,-0.603336126668149,0.373607743608917,0.0010640931195842,-0.343009179780385,-0.482618324409261,-0.230871686319014,-0.295773602664587,-0.561494718217801,-0.308692525562966,-0.316196612208451,0.459294381308998,0.438503811417316,0.62033631527818
mild,-0.284938797001506,-0.597408700088442,-0.617160087641605,0.591573143764707,0.655612344534337,0.569513475156247,0.470491468422314,-0.579028546124219,-0.420722427364479,0.125383002741493,-0.461923035520814,0.350368624853172,-0.563892992904129,-0.209202691125757,-0.58779321423278,-0.427102677008343,-0.149159243323687,-0.374834867709325,0.0019417020369684,-0.369000276391128,0.402483520552678,-0.123131025780351,-0.242017406542878,0.0297727645668489,0.683937316989359,0.246557049006596,-0.314460200671035,0.191259474278342,0.0737004022469595,0.678712981588599,0.0634210411058644,0.0310433800999839,0.406441977342214,0.224221193145146,0.215886160574852,-0.652163800386841,-0.353924767710381,-0.658790046309293
mild,-0.0391964308338761,0.3928438131201,0.416861065785564,-0.527764646856362,-0.439826707248929,-0.217949075589665,-0.306660276337566,0.148142498340053,0.0808129710396169,-0.159903387751489,0.615280846916877,0.204271686904582,0.320840078966509,0.337808970003942,0.0317939354507637,0.209751258193095,-0.0668656495248846,0.183464160739086,-0.2982425169542,0.24261408044317,-0.339741241382064,0.0983724914595732,-0.255111028466546,-0.125323363295418,-0.673364930434183,-0.438573884220312,0.119868110429895,-0.132036455869494,-0.374280453163955,-0.501890943579633,-0.454595479327428,-0.163344018921176,-0.517157973038362,-0.310165706782968,-0.295091498066762,0.194678402898231,0.140899177774915,0.421414155766275
