group,CD47,CD33,CD11c,CD45RA,CD123,CD49f,CD4,CD44,CD146,CD183,CD32,CD95,HLA-DR,CD1C,CD64,CD141,CD1d,CD366,CD58,CD39,CD11a,ITGB7,CD54,FCERIA,CD41,CD226,CD303,CD98,CD38,CD45,CD71,CD304,CD305,CD319,CD99,CD371,CD328,CD101
mild,0.263745721109072,-0.808473290520807,-0.670589925760653,0.495551816668573,0.204923360075053,0.321303349552769,0.475856292180428,-0.0763246590163276,-0.100388537468569,0.240408894356563,-0.745049573607992,-0.568552744567911,-0.449728367862261,-0.708141554303987,-0.0583282042924292,0.44949004511765,-0.732121503044714,-0.360890719191476,-0.484835972191146,-0.603115925094628,-0.133410317652884,-0.584214430644769,-0.0642638439331642,-0.693690719179005,0.272056044141235,0.174208293964916,0.397828685528643,0.337654180456471,-0.163881356958453,0.145192057521013,-0.331669783737492,0.381557965157269,0.223725533622297,0.0508106079389847,0.287924471313276,-0.47367684367072,-0.441758187180637,-0.750200582001816
mild,0.447898388795345,-0.445656823500694,-0.299565379497759,0.517625669356751,0.553133776586116,0.582737991282512,0.430517257289854,-0.0286001103517057,-0.336106998496762,0.258170003050858,-0.477460597894179,-0.582281757460139,0.190173796791444,-0.451650390527043,-0.382015993837676,0.0919458664283708,-0.358559917416811,-0.404638453966607,-0.378803097065805,-0.245714653833451,-0.102941176470588,-0.563471639631507,0.053475935828877,-0.230968497505659,0.284422671912096,0.0,0.502193704564682,0.22921057940579,0.163435828877005,0.356951871657754,-0.111255482564527,0.364890186278524,0.241714433052381,0.228120485258357,0.145901228887439,0.0230614973262032,-0.097395356207915,-0.517576888502744
mild,-0.225134047736631,0.348656962817463,0.327148458627938,-0.567641413058107,-0.449967137975106,0.526956138863903,-0.455994729907773,-0.229136503311085,-0.0232160872025113,-0.561286875581105,0.21515909175858,0.413293787518751,-0.588010540184453,0.304407780233091,0.594077614414116,-0.469543568911231,0.316323166891315,0.404696392148216,0.0815877630577221,0.216302394811214,-0.297364953886693,0.127391930003055,-0.703557312252964,-0.312830523580995,0.360488759672584,0.294086333168232,-0.573316473267538,-0.510569829642267,-0.535177865612648,-0.48498023715415,-0.639900186070268,-0.568056537677871,-0.465937545223115,-0.176347481713125,-0.0706780388470034,0.0519446388403726,0.233809404443043,0.404003686973949
moderate,-0.0745958805921822,0.212998017986485,0.304817000439982,-0.343621314898479,-0.308073556927032,-0.0912313639193993,0.354996696644142,-0.286399707339783,-0.282364112469244,-0.0041407404692729,0.49532324698501,-0.2557043629375,0.433147942157953,0.172494741662818,-0.0735131214253741,-0.305387722891975,-0.0674244343402215,0.124847089961777,0.152530897630941,0.206689476975112,-0.282297912065468,-0.400423247097495,0.269885417177882,0.0700778642936596,-0.218868185505044,0.0010286488614544,-0.255220185287915,-0.129442212535254,-0.0923014332883772,0.239644488124717,-0.218335803591154,-0.0338787856576879,0.263541934750388,-0.34982938525664,-0.0294769394882261,-0.0456062291434928,0.150641543120279,-0.27932341961655
moderate,0.205709702171096,-0.476473067888898,-0.42118612023632,0.475582695671719,0.343895249306436,0.375953456652214,0.27348759603906,0.0465907992256397,0.0,0.10712747779974,-0.300640314113242,-0.0824602960504088,-0.183497929973968,-0.50847842503801,-0.0965032974774791,-0.197339377635717,-0.429881240860335,-0.313467945410605,-0.241388599973767,-0.399187353270773,-0.0804404009521198,-0.0848105105619309,0.133944315687939,-0.327346641598884,0.317869355045399,-0.0356221563330721,0.445788713868488,0.0830330623776528,-0.106824438722206,0.225326690008801,-0.119772887441878,0.416010721577833,0.425715757675321,0.32493583150929,0.143869000286816,-0.437681545703789,-0.405883040100945,-0.378385403851411
moderate,0.270233473339502,-0.150253993643415,-0.531559814892018,0.426358722347908,0.572057244183225,0.103238402412099,0.401906884374881,-0.219199661210335,-0.146704439865015,-0.124199520169394,-0.0937228681505019,-0.233120809535339,0.094208211143695,-0.0748090738853297,-0.154613075678746,-0.0662007491502303,-0.332532586482403,-0.46026655492534,-0.132571097855767,-0.511955195181554,-0.302813675545462,-0.03539772874371,0.288699478803936,-0.0812476554547134,0.210787100232629,0.190139052373616,0.320925973310886,0.211283096424133,0.208596829764368,0.31245809972167,-0.0262941510220161,0.516124267793068,0.383205012930429,0.0250614658616529,0.379313341298996,-0.662746208026065,-0.426627050079262,-0.438894179263767
moderate,0.386138373505929,-0.535194680140306,-0.642888054769419,0.54480808363008,0.530365806621608,0.476210917601395,0.692625590380285,0.332758734532139,0.235869390976928,0.214027735259055,-0.224555510809119,-0.283674901287307,0.40187274909964,-0.301761681749414,0.0135852324939776,-0.140800828728876,-0.197888057276147,-0.571789029603738,-0.0581882664937782,-0.407912723114561,-0.0051423783656572,-0.419920977044421,0.337271863712426,-0.289489042234888,0.518530913242364,0.325421600075723,0.602460228482911,0.466057278401112,-0.0385684622283866,0.28994363252346,0.325333844110018,0.61557182050783,0.483765623940695,0.169473950014163,0.386553301561669,-0.34355947856478,-0.4211445012473,-0.505834134478739
moderate,0.416199790157958,-0.503286779243875,-0.786160401127472,0.490124722447767,0.530331574557143,0.323790542429255,0.32534699114781,-0.247379794953325,-0.012837712944655,0.331663869190136,-0.501364920420986,-0.447264587573357,0.380037932669512,-0.689368212384409,-0.565119319969315,-0.31354274319462,-0.796332072421901,-0.566344905663069,-0.538051823963511,-0.51135059625456,-0.0701795982502453,-0.566458240602043,0.415599810336652,-0.468174892439969,0.474794379794828,0.224556383594213,0.639342157259576,0.425185983607201,0.332622095779991,0.087719298245614,0.135877818458673,0.389363079276229,0.471696240676483,0.194916153441309,0.162392217797131,-0.376007586533902,-0.638046507521003,-0.661992253052271
moderate,0.113211701367035,-0.336322770781641,-0.336894642738046,0.487248031529543,0.405902539464653,0.136368329427137,0.510765831701559,0.0219085356529996,0.305211901257152,0.391026792432645,-0.165151806582862,-0.19262301367116,0.382544614078088,-0.011003911449085,-0.385312092377949,0.0146865161332481,-0.241706696909921,-0.208334970044702,-0.159163683487747,-0.251214420479427,0.215722171286654,-0.143252744906608,0.433064184534753,0.131573716434195,0.157475707112668,-0.0197979331340476,0.350028214285901,0.339319768238606,0.172112849040928,0.355387642731404,-0.0765236779479669,0.375825519861368,0.338906148620816,0.0930701112205464,0.44179335702325,-0.390608729612343,-0.112203632602874,-0.0734309453702402
moderate,0.0645847780432025,-0.537416831170764,-0.696315975389331,0.77898736119058,0.726085512518696,0.404570392698841,0.440923705846949,-0.191273972272889,0.1187370175479,0.368150482873236,-0.510027209075101,-0.49176709373494,0.21120984278879,-0.278409701200386,-0.26454251961195,-0.0922943898704552,-0.438812631932871,-0.447327656355075,-0.592209673657281,-0.316741353446862,-0.0014358975198128,-0.284563234873322,0.513875598086124,-0.239417843512508,0.608885850991114,0.0240987759476511,0.503761229353864,0.564988704679325,0.699738546557165,0.552340154859812,0.138017859576033,0.630325333954879,0.73695730802585,0.211411902724276,0.62433113684667,-0.248371421751512,-0.0785721852582314,-0.600337218754081
moderate,0.359549546861427,-0.489738244584342,-0.526234845410369,0.604849051896945,0.61633682027907,0.0200811772136439,0.413333515543039,0.0901105282139693,0.180732675738606,0.358948117460732,-0.553114994609571,-0.234969640365596,0.173545966228893,-0.548408358287694,-0.0791935634552137,0.544006670032017,-0.52887237398158,-0.369305870417218,-0.213178713002633,-0.335752847958854,0.274425182725871,0.151647250350609,0.325891181988743,-0.21811110134592,-0.18905611902183,0.0617080561108657,0.627940438044,0.630176534906828,0.166870032450957,0.416987375804051,0.549936680904485,0.505972274249149,0.469715699620634,0.131366287448102,0.245842290736731,-0.101173169281289,-0.22312419126271,-0.577296484990751
moderate,-0.387397001616379,0.447342051080359,0.613660049563732,-0.320730676564786,-0.161480204876462,-0.176889517830515,-0.336759422918888,0.0067041267168212,-0.552295189175008,-0.268445398918671,0.516352365714538,0.343154047847013,0.0063502673796791,0.533251562504309,0.223859118476423,-0.22678111216444,0.558831396983176,0.571875612141142,0.402681259390436,0.464931187811555,-0.156597309813895,0.646431496831703,-0.136363636363636,0.160061025364108,-0.102572968476856,-0.0193764619684431,-0.615426611330368,-0.511557374429454,-0.356581492806062,0.0026737967914438,-0.241233469357701,-0.617982134244976,-0.639867886215604,-0.337151667267447,-0.511647874961675,0.0497994652406417,0.184565266864036,0.483870345786575
severe,0.528337669842691,-0.551363204616435,-0.567393733909697,0.709276983815816,0.487533516226921,0.293073194355937,0.612340280588941,-0.0107694744252546,-0.0480384461415261,-0.0438241203352521,-0.454741713807417,-0.214252736115386,0.194117647058824,-0.416902336675781,-0.267495399235075,-0.0794519086125921,-0.476319787928386,-0.573886014035312,-0.573191099446588,-0.38539162771659,0.0621719457013575,-0.0229249912626558,0.519909502262443,-0.191696919732374,0.173643109252902,0.100488241701239,0.569233188654589,0.507743976323271,0.114074979101122,0.554932126696833,-0.381911475732352,0.615857001452952,0.589938275432036,0.33850370780503,0.395651382728273,-0.435349216157037,-0.19450089574884,-0.625716047468801
severe,0.134725017640366,-0.638920758675494,-0.665109342052801,0.696761778483952,0.608868404188815,0.169839126266942,0.624642330548815,0.0180279229173164,-0.184733945531654,0.47097095315843,-0.474986898079821,-0.365357342521384,0.126703374450152,-0.206941027819216,-0.443097710400194,0.267756743840511,-0.536232663929603,-0.498555635546201,-0.366501876626882,-0.518298952264225,0.0651247343741589,-0.333228051119951,0.342520532775539,-0.0702392310489535,0.0387562443036451,0.249792391655859,0.693231173949182,0.595267957734367,0.274131524716262,0.367889993620897,0.370352761702851,0.606012987857142,0.48993970552594,0.34687863158183,0.322133490013039,-0.391610170215878,-0.302825592128519,-0.581226150904849
