group,CD47,CD3,CD33,CD11c,CD45RA,CD123,CD7,CD4,CD183,CD32,CD95,HLA-DR,CD1C,CD141,CD1d,CD366,CD39,ITGB7,CD54,CD62,FCERIA,CD2,CD303,CD98,CD45,CD26,CD304,CD36,CD49d,CD305,CD319,CD99,CD371,IgLambdaLight,CD328,CD101
healthy,-0.211622337133069,0.0947223610137548,-0.125203300154717,-0.0349191283809351,-0.0261896122818065,-0.150122598972498,0.234557832431228,-0.0321605272202226,0.100768618658732,0.157132287390549,0.0044618463089281,-0.488825128360012,0.101525703265384,0.22684231560481,0.153136747564481,0.345422266417203,0.127857274434168,0.225445986859562,-0.0487768045907581,-0.422577407694666,0.11561373448773,0.201467411999031,-0.297052447648054,-0.237802219863385,0.0265790765470509,0.566998576465309,-0.26372458898572,-0.556589501749985,0.0445484747810329,-0.34015874634619,0.13822812252958,-0.0421761772236977,-0.219420114768952,0.299998412011601,0.30450745475176,-0.152762504296058
healthy,-0.110644257703081,0.0684995273278707,-0.0099684400574992,0.283251646283995,-0.265819183663344,-0.432132560799852,-0.105561682816692,-0.243454578305686,-0.45620439033996,0.201049239219868,0.192201118210248,-0.153781512605042,0.467463804977012,-0.606450092831782,0.369674685512613,0.0282496020100512,0.189740204861816,-0.360229590875166,-0.225210084033613,0.246707003829027,0.0151472799750648,0.0273300697799995,-0.370108105011309,-0.136188849603312,-0.163736956771027,0.0774348105045379,-0.327041333037167,0.0535014005602241,-0.18655462184874,-0.568627450980392,-0.0167981291538358,-0.211588180147167,-0.171148459383754,0.165450066597369,0.323740439035187,0.396456644727339
healthy,0.0614675192831014,-0.148152120173174,0.24606757853963,0.510795289124374,-0.602460789545235,-0.327026734812718,-0.163258227349748,-0.465097339284979,-0.425080218041655,0.484245301913809,0.241777522238821,-0.21421368547419,0.210977907270516,-0.152810276345643,0.185866545179378,0.257886942200918,0.0707731281890894,-0.103719576439558,-0.308523409363746,0.169000062701995,0.343186108195122,0.315559405129959,-0.40397872161779,-0.455878068360479,-0.261348164041535,-0.136731153735655,-0.465535048291264,0.366920837741762,-0.258583433373349,-0.340021747075001,-0.38887223873528,-0.20685147769963,0.519711884753902,0.0187093349191528,0.512927939694374,0.568025487069996
healthy,0.626034627507704,0.26513602877037,-0.311604598604737,-0.37329520793149,0.72454411613074,0.8148447617384,-0.084426336521064,0.54709498224756,0.0539563742534712,-0.392950371515993,-0.496170520463375,0.698387096774194,-0.370119581339011,-0.0763177199794525,-0.327318853181364,-0.299505767028887,-0.412471600519155,-0.134141687872308,0.507258064516129,0.418664395596188,-0.105751819733732,0.45,0.647454323815422,0.0731420583689164,0.48311321951335,0.203950791361823,0.655070517969283,0.335215840101292,0.702822580645161,0.622025060693373,0.290206994859292,0.515184069063683,-0.272690623235227,-0.163299316185545,-0.158340111799887,-0.264242963459306
healthy,0.0007749986102511,-0.101272391059508,0.318661518661519,0.301750782400969,-0.10180681000969,-0.222852702225936,-0.250044700513489,-0.443847134684333,-0.133729425853418,0.297316430244339,0.0109555884787331,0.215186615186615,-0.0922774695604367,0.0636918838135115,0.410062315309291,-0.167067521278773,0.119955187712063,-0.0048097705516389,-0.0272844272844273,0.319876325960937,0.117010406434709,-0.0131307934321241,-0.333718180582662,-0.170535242933152,0.059020667562882,-0.35121114972854,-0.150864578711658,0.31671609872263,0.0993564993564994,-0.0122728059756441,-0.223381337915372,0.0960998276711406,0.423017521744703,0.340148855462044,0.0021091993042385,0.0312942756441905
healthy,0.211142648866501,-0.0109805971438262,-0.441740903770259,-0.537927846960057,0.538857723380045,0.506948964042019,0.0073424205114739,0.47745835745064,0.554177310598119,-0.476765364746556,-0.507186661121848,0.0196155670432656,-0.516557324937873,0.386377190745246,-0.529496983568682,-0.522734255209257,-0.368538935201601,-0.109085047994005,0.246498690317645,0.0555141141059507,-0.409376943150337,-0.306135072556028,0.727245156307052,0.407947992149448,0.292301755739919,0.359142243283055,0.675599023474776,0.143671906713087,0.393658756190109,0.555185633722614,0.557840866884736,-0.0044000289020543,-0.279196196234511,-0.0656702522669923,-0.375868625811471,-0.54063315668218
healthy,0.334651968901224,-0.0606117233273164,-0.127542139695236,-0.302965476175773,0.611178412455993,0.624551436275421,0.0752572362296137,0.527260294675584,0.319615533003897,-0.20818286490986,-0.38188073181333,0.222104493971502,-0.300132403449896,0.271068738274197,-0.20321522864933,-0.291454231303489,-0.292117929338941,-0.150109886047286,0.354744419104855,0.0740978315002504,-0.177672749422248,-0.0169106648452596,0.464681619936544,0.500295860228702,0.269005208028383,0.0942903991325362,0.452755140480839,0.319239160794078,0.366569236390208,0.59715940127742,0.0728466638185387,0.234329647673469,0.146954583751131,-0.0043998384509546,-0.124835364934834,-0.234488374636329
healthy,0.246387333604043,0.045319286359431,-0.184517830700414,-0.315524528943125,0.449063200883291,0.466370914093525,0.233193891831917,0.618434280677884,0.125597441239316,-0.506219837285107,-0.187038270626461,0.275003092145949,-0.134849417203117,0.326935938401007,-0.301827968295079,-0.108117873019919,-0.149066125353635,0.0982070849524091,0.435307468485286,0.100102497700707,-0.285755451800406,-0.1461828577599,0.397633409935777,0.427108993962518,0.328532564083717,0.203889986898895,0.312170463693051,0.0766273038017281,0.269502405739919,0.355803043567014,0.193329825622398,0.289542466354605,-0.0968892727592294,-0.138928285631018,-0.169684942770969,-0.301402678250293
mild,-0.253713432926828,0.174465448954742,0.244502933031917,0.526529885795022,-0.376999766462941,-0.424435066532486,0.0772305156351572,-0.235694194373491,-0.426671788824689,-0.037904614363334,0.373105452436407,-0.204321883567167,0.248774806842873,-0.0361013906717931,0.378116250389608,0.427314517374948,0.172070784331966,0.333115998610312,-0.344951317424493,-0.047429423997563,-0.113853473276081,0.210002296721998,-0.586477682548293,-0.145414171168255,-0.078947418836283,-0.333058470864389,-0.385014302651578,-0.324566504482953,-0.0679729075955491,-0.637552877268879,-0.0823287830185238,-0.249864870502316,0.391185267567104,0.0386910868323723,0.169162130079311,0.297808089535194
mild,-0.472604778495738,-0.123923643257655,0.210258194881721,0.271379861945778,-0.510750128477392,-0.669239739115592,-0.091222653610959,-0.555818283098173,-0.52161561966396,0.435036236579709,0.0897817317190552,-0.356011077530065,0.220737762905331,-0.10739510275116,0.182443742583802,0.0947313889002297,0.154429643346405,-0.0353069540143637,-0.42096144211004,0.0734754764007246,-0.0316037161649651,-0.142520756823049,-0.66182286300985,-0.423710324439484,-0.510571070481315,-0.255537346966537,-0.48561636268737,-0.331803981681734,-0.369847683005932,-0.555838259372145,-0.29376224436784,-0.116378203228799,0.189139287628033,0.225333419751728,0.0966744551483425,0.427006970557359
