group,CD47,CD33,CD11c,CD45RA,CD123,CD49f,CD4,CD5,CD32,CD95,CD1C,CD1d,CD366,CD58,CD39,CD244,ITGB7,TCR,FCERIA,CD41,CD303,CD98,CD18,CD38,CD45,CD304,CD36,CD49d,CD305,CD319,CD99,CD371,CD328,CD101
healthy,-0.145632576091574,0.382414427646474,0.433724358154522,-0.336411805381776,-0.0773217124510477,0.21332970268888,-0.0621972460391098,-0.179760503917378,0.546236396606069,0.0788529929505117,0.371342127328139,0.146989763216685,-0.038531952424229,0.170203233063721,0.418455959476249,0.139613381999329,-0.122367328938831,-0.153387370435267,0.17058768240971,0.35136815729647,-0.280065888811854,-0.0809237404908235,-0.027430917652042,-0.234856264604698,-0.232642428526886,0.0177448099317538,0.329797104607377,-0.184234370280882,-0.0235890524346692,-0.232078860099588,-0.135690397884481,0.109785563273935,0.216984818189963,0.498943273713737
healthy,0.0829131652661065,-0.649071808250973,-0.220462562891996,0.379324850452631,0.0614677476493339,0.177262099665398,-0.121165686896082,0.279625944634756,-0.445811128003739,-0.371568457462102,-0.293327197698052,-0.532398939408974,-0.348600088804032,-0.544139198408792,-0.260733365904213,-0.213744950759248,-0.25673505762373,0.135847122162265,-0.633380707105487,0.149722890653271,0.0529269820952387,0.0055741011452682,-0.434478032399992,-0.150420168067227,-0.0301141537260656,-0.0860635086939914,-0.216806722689076,-0.384033613445378,-0.182352941176471,-0.0018408908661737,-0.432452668818531,-0.409803921568628,-0.232211728522621,-0.35461313958021
healthy,0.10463072990133,0.363340261803954,0.243256459350486,-0.194848097846165,-0.0322109039552376,0.38870646171017,-0.119192903498196,-0.466374760571522,0.16447250958233,0.0111581489922116,-0.0343440865281574,0.318545473371941,-0.186709182990282,0.243238816657165,0.0241534994705271,0.183782460810076,-0.184428037134703,-0.208748287764792,0.570560783901836,0.2656257813146,-0.0240167503018533,-0.0867816081939226,0.0731849639544613,-0.0261704681872749,-0.0937643008541806,-0.0729194101598863,0.331980777122216,-0.177719087635054,0.0854980477804138,0.183418265899148,-0.117641338299018,0.285378151260504,0.379472378026433,0.120539872330326
healthy,0.580222293386412,-0.708173922606233,-0.725952957213109,0.906190387498728,0.741831443978673,0.331920982753461,0.329794682345978,0.0496227960537751,-0.729533249078711,-0.593784645460355,-0.868601964848781,-0.828473924708414,-0.52193592408111,-0.499001523619688,-0.577792544131063,-0.535550355134383,-0.541415246231606,0.216097758820831,-0.554591604252473,0.349015844813995,0.784236907176816,0.158872364172246,-0.417605045620919,0.230645161290323,0.201834863411045,0.739564417247753,0.188382427590016,0.317338709677419,0.706333256338584,0.505501555036901,0.456612301403921,-0.473578094198457,-0.421821408948377,-0.520001061119461
healthy,-0.13226642948286,-0.372972972972973,-0.152420190427793,-0.0235144338080125,-0.29499926050052,0.250331834515528,0.264755462846689,-0.0913574568767169,-0.215586589029986,-0.254650629761771,-0.105987265037987,-0.411610207031126,0.207457471478037,-0.511460959003533,0.0989921451992753,-0.52477818758155,-0.119175425890609,0.101783891999273,-0.428350871133231,0.0583600751436251,0.0981524060537241,-0.267227611066818,-0.667465088298916,-0.0824742952843766,0.0886598674307049,-0.128894008996368,-0.131749763742693,0.109137709137709,-0.279402178594451,0.133690346176624,-0.353141033404433,-0.46858909895031,-0.239921420857135,-0.288345198219517
healthy,0.447973084505494,-0.555330502240475,-0.653375761752301,0.719895212889502,0.666773970601274,0.176410688266224,0.507203035564988,0.119833633657112,-0.635568899618507,-0.429167963121852,-0.798333568661837,-0.604631804443545,-0.635282834400698,-0.605503962725411,-0.627046461691932,-0.44457151162962,-0.244324611946218,0.207241554122843,-0.506568312049273,0.22717364127021,0.731045938689462,0.421921521436051,-0.353912016336226,0.29246253778378,0.386616502668982,0.705829427814994,0.163579807688129,0.245289086114863,0.797358356903209,0.65163183963211,0.0812974090106127,-0.357004444931663,-0.485879752701582,-0.663518998964277
healthy,0.480799070952824,-0.483175126290239,-0.60723612490227,0.778893181641395,0.697292470011545,0.0691556008886259,0.829914611398871,0.137012925277066,-0.603397125807789,-0.496327239289255,-0.454886669851222,-0.538541080633454,-0.601590949971023,-0.326682059255747,-0.552956039804238,-0.410928632760735,-0.357567208456568,0.225173992829837,-0.479332425810395,0.25182788240887,0.72796682190947,0.559217960303614,-0.268762639462835,0.237215676517286,0.506513202076806,0.743625537796924,0.35522678637442,0.444062842528316,0.61862585584593,0.245736723371954,0.444331205439485,-0.122803171553344,-0.488097805648968,-0.656378807809601
healthy,0.366307754962637,-0.43257822561554,-0.545701850984356,0.707852274977065,0.740805556995408,-0.0732363563067662,0.718278110990746,-0.13811268795518,-0.339137812189853,-0.178096646884053,-0.253220583774504,-0.452445758461955,-0.339110044797665,-0.255715054235547,-0.247060700138689,-0.4108738438388,-0.0909695577195384,0.0453703287613425,-0.272642509517128,-0.0778150040345321,0.765666909029335,0.655148850272575,-0.35726035667616,0.110319235514101,0.511370983015062,0.563592956285211,0.0135024023717655,0.607911044091573,0.775835242759162,0.339876262132596,0.491297023084034,-0.369186553274471,-0.324185215146426,-0.524100151394063
mild,-0.116645214947269,0.663115134862792,0.607764999693255,-0.376835782223505,-0.407696202958967,0.205471745810893,-0.281523621057225,-0.117144266444566,0.444228692395012,0.340006364086404,0.293962929882953,0.408069384599377,0.255611185905106,0.513146930729247,0.395691516222731,0.395448681982902,0.283161087546532,-0.295299373069349,0.141767512828401,0.423398996203293,-0.590681823641829,-0.164338932822471,0.186242797421238,-0.136913401064344,0.0016951899750122,-0.498757471668433,0.248696448275106,0.0096758587324625,-0.169599720833365,-0.23482414247329,-0.297354162710462,0.60800813770438,0.231517170805768,0.539083667105318
mild,0.536688500974737,-0.32669402494741,-0.416100578572601,0.77638998053234,0.602748449393175,-0.118573513616125,0.507462573872077,0.0861415246045709,-0.272491178026359,-0.209589314408404,-0.583004365887406,-0.288738165620183,-0.24279700886949,-0.077335910378432,-0.269939491559346,-0.123089832234546,-0.108476487890456,0.244551857122455,-0.0617085937440766,0.0113921736712546,0.695947236264399,0.466521331435704,0.0225478050047935,0.217337141604131,0.574730903420076,0.541138380236661,0.400546882227066,0.272956619061204,0.661369277415697,0.406482474218117,0.195046382810963,-0.262602120058579,-0.0976397042434813,-0.495604556056164
