group,CD47,CD33,CD11c,CD45RA,CD123,CD49f,CD4,CD183,CD32,CD1C,CD64,CD1d,CD366,CD58,CD39,CD244,ITGB7,CD54,FCERIA,CD41,CD303,CD98,CD38,CD304,CD36,CD305,CD319,CD99,CD371,CD328,CD101
mild,0.586990460340514,-0.728945764781578,-0.792106577478521,0.788997550078354,0.73975654011742,0.20743266204911,0.566792501426289,0.625518876785559,-0.663470430178069,-0.699235399693064,-0.131426469599599,-0.699590097925454,-0.662359056213943,-0.448337601148565,-0.708997120304039,-0.530886229516825,-0.493370566065829,0.0673431895722159,-0.488107528033272,0.27926492271022,0.841004387710123,0.687110265741393,0.275282181133308,0.801341590961996,0.391143072344191,0.684840433927791,0.344137202740305,0.475051161983868,-0.127215466713323,-0.593666454884296,-0.806957673013546
mild,0.511740621825129,-0.553258057305675,-0.483450378073393,0.456668435925923,0.517376660513913,0.227379642653944,0.256204563441516,0.508677426102489,-0.290818439605619,-0.705850647500256,-0.187597139831001,-0.360585679662103,-0.468440367870055,-0.233366780010531,-0.572212207557352,-0.297958234649057,-0.648428924987152,-0.0190508021390374,-0.200384391106574,0.053372714105754,0.538738316868685,0.33741658897299,0.153409090909091,0.236000839115586,0.253864457426353,0.488115849571152,0.391965219035108,0.33993482194393,-0.0457887700534759,-0.467906361642221,-0.434550324240984
mild,0.591935877568404,-0.535109664740673,-0.565385966816374,0.455900977416747,0.498088440454131,0.677907869936424,0.361791831357049,0.360180307199675,-0.624157927462696,-0.629702854619868,-0.136623717827196,-0.562314471664953,-0.348005793248108,-0.409189734994777,-0.607732526936704,-0.351545306591711,-0.490492632080545,0.118050065876153,-0.361933036143075,0.70021855308126,0.420469820310505,0.378212482152659,0.195520421607378,0.477712336676986,0.610122575520725,0.383054424197849,0.301249363263283,0.283591965000217,-0.237837889512772,-0.572022882867552,-0.500449463721883
moderate,0.202800421548777,0.252615204195048,0.137278897278445,-0.111023845895561,0.187972591963223,0.0371319028351194,0.22724239954462,0.115564302187891,0.341202884164135,0.139854475172087,0.375366999604665,0.276237230992546,0.259112045510613,0.217063200474801,-0.0644371724334491,0.0356350512114304,-0.0764795526610649,0.26543553395978,0.322358175750834,0.22024760684226,0.276676749537784,0.158491950001912,0.187971532025235,0.449458556391992,0.443861487532387,0.517256882103304,-0.132599385009128,0.114062939758788,0.410901001112347,0.255189349114866,-0.020253730027973
moderate,0.570769993756604,-0.682798455179615,-0.734602174290019,0.603001356967278,0.591018475739929,0.431508736798632,0.427659525178727,0.0272452235926673,-0.584783452383137,-0.741999955249128,0.0302367579212013,-0.633061431534719,-0.718169098813849,-0.341190411281163,-0.594860886654232,-0.492194156228107,-0.329673257545944,-0.138597118232889,-0.45905418552188,0.328664918046941,0.620639750427334,0.264853227985861,-0.039837647353603,0.590908752713189,0.472126823724741,0.712824741184727,0.288143097356853,0.247233343569805,-0.704582045031554,-0.553610217835156,-0.650547647716944
moderate,0.388079649683044,-0.264266802379357,-0.673011306249838,0.548803961612053,0.681334845956687,0.0305601343003556,0.452511948283397,0.0313437274875442,-0.210212424920559,0.0040594071100566,-0.271633952565012,-0.534502579999349,-0.410559284772644,0.122665149367339,-0.400509166298494,-0.126404037057714,-0.0227825807339836,0.303730181827379,-0.192407383066884,0.212254721470106,0.3771270471638,0.291384929683832,0.299147650417793,0.568004711625383,0.234501019108104,0.480748107130902,0.111361836207829,0.348231237276949,-0.630975765500847,-0.489799006784711,-0.586321953765495
moderate,0.304424443842848,-0.818935740717276,-0.830861097555018,0.589767738334781,0.688324568604617,0.423507493327883,0.551765617362667,0.386188984827582,-0.720713946475796,-0.630156826282607,0.144161150170468,-0.56169915263622,-0.535240365709226,-0.0980424778387002,-0.530795257938272,-0.298683339125669,-0.545534969822986,0.323679163992885,-0.477192043219877,0.353214129171528,0.707142844358595,0.539270121567028,0.0633004886323395,0.617442357812081,-0.0053904681759136,0.577377538263611,0.1704217246385,0.0904927071657401,-0.61590669852152,-0.708742621711547,-0.834385354822163
moderate,0.372741177531023,-0.554216038050415,-0.852288265428059,0.431512366367645,0.433045914125682,0.11294463611286,0.337801032004726,0.432492640113196,-0.720456826230253,-0.733065608597207,-0.589128055365898,-0.802482751763642,-0.340337590243011,-0.434076944467859,-0.558023398318361,-0.362324722507823,-0.539878467199721,0.398767188240872,-0.529617438397895,0.152932748162601,0.664140537857696,0.553826700397229,0.540540540540541,0.483140863377165,0.0079980676535116,0.586825328163835,0.28888817143012,0.38240748061905,-0.0870080606922712,-0.469967115531861,-0.694104705140685
moderate,0.0863877458048569,-0.373625280541018,-0.54454812101813,0.447366520052036,0.32085395368999,0.188144694984235,0.379856202825582,0.346964685495744,-0.124050575836736,0.103160253265726,-0.487450231792034,-0.265556773184326,-0.142221413478069,-0.205739669751392,-0.243245032078131,0.0533309015242878,-0.289046732727617,0.374970649143756,0.143688183075122,0.101499114980313,0.409803396930866,0.35050992159655,0.211198208286674,0.461757252963245,0.0894819864599134,0.419261614318793,0.0307347034548659,0.346321339843598,-0.304583836576235,-0.10667334548943,-0.146701073485746
moderate,0.0010333564486912,-0.518144142952824,-0.627323901357793,0.809906678796089,0.751726539658211,0.357940512339176,0.504089068449042,0.345832591311654,-0.468014966405072,-0.210501303182725,-0.267093009892086,-0.465146433258126,-0.349346321426493,-0.592351367561733,-0.295267961011246,-0.0831221337169435,-0.248772379593958,0.60123034859877,-0.117115168410948,0.543540669856459,0.536056894503535,0.540785132793189,0.733266118803554,0.601490624398889,0.177421650945152,0.713025682695636,0.261478630701152,0.670941387135436,-0.188356022443526,-0.0533673598726121,-0.585050692440392
moderate,0.557109399678786,-0.464592069333569,-0.468686753674922,0.627691963153221,0.54524290837361,0.12190694449899,0.777840718482175,0.328415718620255,-0.359155619658078,-0.292700908845692,-0.215623596448152,-0.370743896994604,-0.518685854536917,-0.526830177853169,-0.395850901489603,-0.401820929521358,-0.115909930754269,0.222889305816135,-0.0692056030278342,0.18546890035321,0.640825220795868,0.677739026783305,0.0431722243686391,0.62140731336356,0.537059800727637,0.554742330068582,-0.191661360788539,0.361258349671715,-0.438855045973383,-0.0553753674679271,-0.499407276698348
moderate,0.28792104363352,-0.123370117226198,-0.197522874654993,0.365454077679397,0.539466163284395,-0.0631113355073696,0.384724660823464,0.35244569758693,-0.32962060609553,-0.425126821720025,0.080461818384764,-0.219309823069571,-0.539730749893067,-0.0308326056544337,-0.159725819028267,0.0043891515314675,-0.388767705722789,0.439839572192513,0.181179024522095,-0.175417161344319,0.621854043302487,0.428890413835294,0.565813879063278,0.627331334460482,-0.1189261206699,0.512634818888145,0.390397350664075,0.394123592435649,0.320855614973262,-0.0185702219226648,-0.124193947429114
severe,0.527519105713136,-0.622506843921782,-0.711268898897715,0.713264886536066,0.531243733005777,0.215592464521432,0.453526690585582,0.135910246609326,-0.651363016541488,-0.716229999584624,-0.0261996702999287,-0.611490988892679,-0.635116339272662,-0.402966267898161,-0.650909852981187,-0.630724489589406,-0.143802217920295,0.365158371040724,-0.281191917896811,0.0799514475423613,0.694767931345049,0.656605041470421,0.276069594405372,0.682840513851685,0.293333043055986,0.694417423416371,0.614317167053394,0.546900392328195,-0.265526369442833,-0.488269494200175,-0.685849321295278
severe,0.0779247970340536,-0.387771002922036,-0.272280591393204,0.456822663633013,0.447279595096672,-0.0153336357047994,0.56737806248135,0.365215121942164,-0.511225855262333,-0.174805652308101,-0.657643068519689,-0.465268635067644,-0.0686739193283502,-0.457818964675769,-0.179841891090217,-0.34191727873092,-0.141219089248308,0.439662862591898,-0.308202866916675,0.0109687483878241,0.480039263392129,0.402346315796962,0.351241593291742,0.454597895930075,-0.310521321437264,0.343219300147403,0.432914842499953,0.18198429782908,-0.272963737790366,-0.427056725551375,-0.510077066489439
