group,CD86,CD47,CD33,CD11c,HLA-ABC,CD45RA,CD123,CD7,CD4,CD5,CD183,CD32,CD95,HLA-DR,CD1C,CD64,CD1d,CD366,CD58,CD39,CD244,ITGB7,FCERIA,CD303,CD98,CD38,CD304,CD36,CD49d,CD305,CD319,CD371,IgLambdaLight,CD328,CD101,CD224
mild,0.163065190958884,-0.217497881780064,0.206060766220351,0.162942782985323,0.111830947774232,-0.141053018797094,-0.11090074035972,0.372316784637236,0.0453104725190757,0.582668233327918,-0.0728085295704895,0.174540156670829,0.347738800338612,-0.352693138786471,0.226707188248399,-0.0645851751499977,0.179417391740032,0.30203339648481,0.0100812032920033,0.331495847887908,0.3218256604247,0.103843375353947,0.231821952454943,-0.308616580871753,-0.350596998429986,0.0109020913385068,-0.279955556438959,-0.543576015590114,-0.0581056609738005,-0.243370582438995,-0.0031637691272869,-0.08683404776485,0.256338032445529,-0.0310221849090431,0.187573031424249,0.0055048221765107
mild,-0.0307077893670042,0.535472551380704,-0.420013538808852,-0.470076923631529,0.114779036927681,0.38549490638937,0.38197412145377,0.73378412222632,0.343945852291351,0.0717347155298278,0.312986921506862,-0.429832346500434,-0.281481373440422,0.27774064171123,-0.462395976026571,-0.183428314501424,-0.580718510317245,-0.367028904718258,-0.18321632585354,-0.0639531290799393,-0.191161968522035,-0.320352767704683,-0.390741206344596,0.555831764559267,0.183833865716319,0.336564171122995,0.449779376996184,0.034251553779746,0.375,0.498828954637185,0.380278718765725,-0.0070187165775401,-0.172901196342085,0.0177082465832573,-0.388015274110401,0.0230315849466854
mild,-0.551415240063573,0.587306211486864,-0.765401356094761,-0.782114970815284,0.29747090931409,0.694686902308526,0.675675822479466,0.234804308465328,0.636758893280632,-0.0823154783585537,0.588601138563241,-0.61765628238496,-0.588652217523245,0.335836627140975,-0.736732714259732,-0.612451148880532,-0.800952590466946,-0.685321753370283,-0.554435411988507,-0.776900774350108,-0.432737944301859,-0.515229583567911,-0.215945458471944,0.687526888949321,0.668459072866753,0.376284584980237,0.740405474971866,0.276655840870593,0.431488801054018,0.702859407867674,0.331557721933146,-0.461173468689399,0.0332076323001194,-0.799746937492856,-0.705670732995188,-0.181159737069597
moderate,-0.278182473344793,0.102883003507872,0.331404439688481,0.246078541961037,0.357162085996286,-0.0929385135324834,-0.199638027853748,0.035976577328058,-0.186734939488674,-0.0441166288532568,0.224729278195996,0.241648256735043,0.623424232297772,0.119911012235818,0.180881476802797,0.272148576052303,0.720020798823837,0.0516775188623217,0.296613930162322,0.142475270536242,0.340717070292515,0.383427790950591,0.532369299221357,-0.164876756867414,0.184124071296021,0.0752335283494072,-0.304532639967439,0.44189423440205,0.262291434927697,-0.413626833184507,-0.107929731984174,0.421579532814238,0.537059822195343,0.117165644649106,0.54150906767097,0.602743397571752
moderate,-0.0780601294584441,0.416310503394503,-0.731839228203566,-0.769307788823405,-0.107634804045962,0.699027014755236,0.81872999366227,-0.1821640261569,0.567790166492858,-0.249066813697344,0.316192867000615,-0.81476462977921,-0.525572104783161,-0.479548779332429,-0.672855756270955,0.0840694904818449,-0.683439442687153,-0.521978713079251,-0.39808226506992,-0.656415476439821,-0.573530242325736,-0.282974316821872,-0.400960479661791,0.801486948697131,0.417204070116287,0.081660088525535,0.724708029795851,0.349158982490161,0.0630748088766797,0.839769038177069,0.323736068439102,-0.56407715661892,-0.585150394477021,-0.502796259536509,-0.630615975106042,-0.260590369872723
moderate,-0.69999216747998,0.298309678361788,-0.355555408686829,-0.788033703169749,-0.240324862837588,0.412611128119149,0.611294503880407,-0.118122905346489,0.381004792760494,-0.397869440795014,-0.0932475892754439,-0.404488167807429,-0.366706891403904,-0.204545454545455,0.125841620411756,-0.40846147182581,-0.727857739669601,-0.665925642121987,0.118239087276765,-0.547556009963642,-0.463481469211616,-0.614376536652797,-0.183110387666593,0.113071208108839,0.350203667149891,0.0973329671396127,0.584851497814474,0.217474542473192,0.0537072681203512,0.377337759143935,0.0090948868046321,-0.60844091673296,-0.253763081460622,-0.643402052198644,-0.85274634829927,-0.126527634475433
moderate,-0.0744282396960444,0.290295653865453,-0.776597923327968,-0.813457078974458,0.164419412586935,0.568161856754228,0.697763567796284,-0.292670951620127,0.559644551733366,-0.0106928633792578,0.436160464410135,-0.652594728818457,-0.341947783462129,0.373541416566627,-0.658255887587694,0.0714437673120788,-0.441756565236488,-0.516274572553155,-0.0940179291474878,-0.528029413103012,-0.25400575912196,-0.546924614942622,-0.426664108826096,0.683273495339906,0.554849488749762,0.102399267216366,0.589054203429916,0.090808656194237,0.219020179226526,0.581604243476755,0.231316244252117,-0.510795289124374,0.132857371976091,-0.696606797057545,-0.824009017822842,-0.167777883669518
moderate,-0.0516676315913582,0.169536345962221,-0.242154211683926,-0.575169697405818,-0.0776755017641883,0.489762917780606,0.478944789816423,0.138813923577982,0.546435868836296,0.0353572799677399,0.394820352076009,-0.665683849777937,-0.0341747063566927,0.411569464201043,-0.453450029552474,-0.514542542357224,-0.519551502043548,-0.213464753625135,-0.467523409200726,-0.267856055255042,-0.274577060144677,-0.286690672185975,-0.29781708895904,0.597156406357027,0.541685909856804,0.384305357989568,0.395633934140121,-0.278478173754087,0.200568990042674,0.539489195085358,0.350424686435697,-0.061877667140825,-0.322430465259453,-0.485590687201016,-0.430544728000219,-0.0013110917603941
moderate,0.0533324375432818,0.199440340398538,-0.387285140530297,-0.3334975466648,-0.0361093651760257,0.421183440777673,0.489491745836795,0.241995741376378,0.426128477784946,0.122960653214381,0.32393296010092,-0.072658948846537,-0.136269814555343,0.293692652456642,-0.0246936385659692,-0.294931579969628,-0.163156989180087,-0.0880170316080174,-0.0186272239141537,-0.263731363472943,-0.0402975791446492,-0.216582012096366,0.17794406191006,0.379383997933606,0.31645548372349,0.147115558284868,0.26213481746856,0.124487839024387,0.254620331067084,0.335206993933047,0.0186606530594296,-0.271894667405995,0.0795519039369134,-0.106288038600379,0.0535164086589292,0.249941742309242
moderate,0.141403049848079,0.22764842564668,-0.261359836624585,-0.455312931895789,0.0110738808524889,0.440186177874858,0.450119684425141,0.040566083397641,0.301911925752489,0.13733803536408,-0.141902383528229,-0.141906445308713,-0.216972825747229,0.101503759398496,-0.0627526628102457,-0.170103532294668,-0.437803950076363,-0.449240524065178,-0.385832501822892,-0.15683686297803,0.0746643352903654,-0.215575064552228,-0.0935552421910899,0.130826670702458,0.205157495425382,0.574001606399706,0.328446470519818,-0.0497424265859634,0.379084073820916,0.50871797844798,-0.0488664981966087,-0.073899303649321,-0.261138594745036,0.242746473059119,-0.31545513569073,0.153175370164835
moderate,0.332711832363406,-0.306335087693996,0.216709173228572,0.285664953729401,-0.311519756798789,-0.558187036595664,-0.639845207149143,-0.0999557506128598,-0.648638783591848,0.206085616657194,-0.278640211266873,0.0352827731004199,0.175202339740004,-0.29155722326454,0.0915981667681814,-0.0171462699692752,-0.0616613803578891,0.438502534028794,0.272038498765825,0.321913233107924,0.235282405403343,-0.302159982618795,-0.275498807681843,-0.578713960350968,-0.582084393900322,-0.209103730202887,-0.48525869713703,-0.793080252142809,-0.518574108818011,-0.660461282085722,0.0202694076335939,0.0682308850347839,0.103415198209232,0.337323209154442,0.190523112440731,-0.211019551787431
moderate,-0.127850312947051,0.272499728171101,-0.473085950880948,-0.589555563165157,0.0843935725306022,0.359430109366001,0.368275567468814,0.0411056675821967,0.226121835835859,-0.510420091269928,0.212000753781798,-0.222232094147336,-0.31211498824276,-0.0377673796791444,-0.77302168573699,-0.0932082450595781,-0.452922460687157,-0.431178728165275,-0.216199716757596,-0.429902125716164,-0.123909124003738,-0.459284445418827,-0.169279199599737,0.613819753337338,0.49911288573786,0.263589321136189,0.620786894309628,0.112181057109518,0.193181818181818,0.426802987754542,0.262394727778582,-0.104946524064171,-0.0242384854685165,-0.0310766979113982,-0.460908711781462,-0.0577874388011214
severe,-0.178038739638505,0.523426285065362,-0.514974685022757,-0.552637306731439,0.372326519081054,0.647844291911019,0.526442924677555,-0.0034839543629402,0.438854434195195,-0.355695996101276,-0.0601333499283712,-0.354695760286339,-0.0971599598092214,0.255565610859728,-0.48770852171129,-0.0844211598553259,-0.43454553901159,-0.575893565682438,-0.340541329672809,-0.568967625566993,-0.557193952982101,-0.157937785655372,-0.136542495927217,0.642901965587084,0.642318550454547,0.270820606870374,0.672367146792776,0.361349642414593,0.304705882352941,0.669868922647602,0.485214251788254,-0.279237086883388,0.244638443896787,-0.225838714938474,-0.626174380348576,-0.192938531608265
severe,0.193591238094025,0.314507288930234,-0.0670539439317053,-0.130229246960373,0.723559315425811,0.195472505607632,0.10091391953875,-0.183314286691564,0.2523630136285,-0.104469459706377,0.0652386833309355,0.16050971743228,-0.032718077203562,0.342766618474884,0.0396887061664034,-0.188490389959496,-0.0103873041351212,-0.162907521343847,-0.110110195561531,0.12160285476707,-0.0119320562873752,-0.107516223864982,-0.178177674922069,0.184916457631059,0.138297805042535,0.205390944828942,0.273033781274168,0.0759953030786851,0.275831308253099,0.30688531005471,0.181953112422849,-0.258744632270111,0.0802505105107862,-0.0137079936596738,-0.134286163237956,-0.0804514727604784
