group,CD47,CD52,CD3,CD33,CD11c,CD45RA,CD123,CD4,CD5,CD32,CD95,HLA-DR,CD1C,CD64,CD141,CD1d,CD366,CD58,CD39,ITGB7,CD54,CD303,CD98,CD28,CD38,CD127,CD45,CD26,CD304,CD36,CD49d,CD305,CD319,CD328,CD101
healthy,0.330252206407664,0.187315089405925,0.0246159981844477,-0.611953811263455,-0.603850957598296,0.717720088960935,0.474842613157039,0.300215487588776,0.123604953828005,-0.414614094258876,-0.441317162192164,0.0314104500151012,-0.591697311338528,-0.229474373021532,0.55277759441597,-0.496753172606307,-0.334044721410048,-0.329913429093596,-0.464865691302112,-0.142273237429512,0.392177589852009,0.590495251543415,0.408877846690477,0.197661521215206,-0.109412171151978,0.111155794384386,0.373390720241951,0.0777293823135542,0.345717848670375,0.135923737685469,0.3204469948656,0.309500661911555,0.20935933765617,-0.356369849667475,-0.696002353237649
healthy,-0.465266106442577,-0.203844204995233,0.271890431547548,-0.221692490856216,-0.126138783599998,-0.354231052653457,-0.440995352321384,-0.411514053641272,0.521518792438094,-0.50689304229516,0.345595333379636,-0.566666666666667,-0.0394484223609292,0.227999998309407,-0.248417856766731,-0.0435241748989404,0.427981470452276,0.111803600923056,0.0629160948160166,-0.181687226191403,-0.589635854341737,-0.57267756166359,-0.573077858286502,-0.129775469364576,0.0487394957983193,0.133916835917379,-0.612788011867614,-0.197503962201263,-0.612982949677612,-0.582913165266106,-0.680952380952381,-0.418207282913165,-0.396021647585635,0.0742964532864346,-0.113414214287672
healthy,0.207901988602086,0.405279160606641,0.189968043617135,0.148958766294526,0.078232508275003,0.0057571012099223,-0.0359975293057007,0.0900792801528081,0.12251602466868,0.132417990544271,0.446907664138294,-0.215654261704682,-0.213608306961256,0.309361002864633,0.266558201230408,0.306699140497605,-0.108211383590189,0.204425724782512,-0.0024105288892741,0.209231597684471,-0.265978391356543,-0.0932165283180519,-0.14955311502497,0.133650999961104,-0.0427851140456183,0.0739112008537661,0.265000694469478,0.0191076203950009,-0.0032579752711565,0.164358848374132,-0.0190636254501801,-0.0594497386758695,0.0638455614147842,0.0908232346048093,0.151842675772081
healthy,0.614329273415039,0.0393481853359743,0.339917985603038,-0.583249540134515,-0.631668097106836,0.800059981755634,0.663170687276203,0.4730429247392,0.098786121773719,-0.722639382911764,-0.426802184827223,0.391532258064516,-0.813852974146557,-0.343224339371945,0.148665153948413,-0.745605763274808,-0.422659187317689,-0.523605918223593,-0.482878384293573,-0.458990835611272,0.306854838709677,0.783231152887394,0.252850142432604,0.123871428174348,0.190725806451613,0.296184196975536,0.349430387903437,0.133539208629765,0.741506805736913,0.131101261170782,0.375403225806452,0.845502287427568,0.570971245851145,-0.429780303456837,-0.495758587407598
healthy,-0.157841383621148,0.148541400298134,-0.116770540614789,-0.194851994851995,-0.370236881478322,-0.107952627936784,0.247970392884495,-0.0199278305368476,-0.0073758853285734,-0.415856877107991,-0.206552924245382,-0.138223938223938,0.110469313559494,0.10003562892128,0.415304097695445,-0.0804903695353878,0.176247055414969,0.235646213763597,-0.129660299986502,0.0676039971980358,0.0607464607464608,0.184458832066481,0.245492727163573,-0.0658441975236826,0.0713918118555385,0.212890401308706,-0.131958872455003,-0.0642363887235842,0.163021627287452,0.105658143864238,0.124839124839125,0.0449132474002296,0.193597159526656,-0.0949139686907349,-0.171796558474692
healthy,0.423074947389119,-0.186498210587461,0.146690526655674,-0.600553904295066,-0.662904898535657,0.749697594446479,0.566593803446379,0.337063476750917,0.120921617360873,-0.644083142755427,-0.485760825026691,-0.0795555948607197,-0.807421031025659,-0.396709734636926,0.486579147458288,-0.675308927433313,-0.645382102939015,-0.611221444795425,-0.635905881611676,-0.317932742254339,0.0663279254768615,0.735926488794147,0.370530558869088,0.301693318779614,0.197183098591549,0.312042558335673,0.395137950993633,0.469749676846487,0.595943073735126,0.202751340998245,0.161521641263104,0.711603599093445,0.641335822364672,-0.493464472296977,-0.770719346998415
healthy,0.20871358436778,-0.509769119129214,-0.20068533931004,-0.462326540220183,-0.572695009088043,0.71115676229061,0.770390261527997,0.512513160658213,-0.262743835251527,-0.629190687023918,-0.560195529128175,-0.0448301059554257,-0.515436827581026,-0.232714105354246,0.573229681893786,-0.509526482810353,-0.303116857610268,-0.311549333031382,-0.509853635361052,-0.27052464555868,0.56275348059048,0.678799621279854,0.675242621226419,-0.210233628315829,0.392052618791162,-0.147718681574858,0.25736731632001,0.252724964631473,0.689395103971574,0.359290495875354,0.564157837047863,0.637216684674461,0.266098042204523,-0.379646601041023,-0.568031858867434
healthy,0.329072067577444,-0.109489626601612,-0.173779704976376,-0.0135285369535618,-0.165429448291246,0.52791954761378,0.519495008558656,0.514638260092463,-0.301191198619347,-0.230637044438706,-0.119342097928612,0.489845392702536,-0.211363994798908,0.147214067404227,0.271796587102566,-0.299017276478576,-0.127897363559666,-0.0121160672416101,0.0380387954747246,-0.0022328541463111,0.549092606968015,0.434618409197384,0.481157253337372,-0.0784930415623712,0.172890385580814,0.111006072918757,0.449579343024324,0.10037099377435,0.406810839487612,0.125988983794795,0.470457272234777,0.584347973937243,0.188425743236261,-0.0177926000469521,-0.259694099570815
mild,0.130771798072371,-0.168018687950496,-0.263269934233507,0.0827509055329355,0.0964616357455579,-0.351336232991236,-0.0834475532940324,-0.0896381555419071,-0.583306844854748,0.257717907812514,0.224455838260949,0.240041928721174,0.328061407268752,0.32204077056813,-0.335094959568951,0.134789103943959,-0.156719786034974,0.133335124583171,0.201521532245852,0.495552717752707,0.0091116173139242,-0.0564692587790879,0.0723908620603423,-0.0591585588760629,0.208514755684567,0.153867305786569,-0.0676461523362016,0.139406908594155,-0.026027628496158,0.0482551399718533,0.268666344138042,0.0859703487327622,0.0419959953781359,0.249420162905829,0.343568647214657
mild,-0.448573382566113,-0.305262713867633,-0.190209753234613,0.561192735979269,0.553875511987697,-0.60091066316724,-0.426807433736847,-0.52389363356981,-0.161865259063065,0.512849520800587,0.287242377262612,-0.113696430152126,0.42203263564778,0.119459883448538,-0.0260050671520594,0.181804262238257,0.244263636457472,0.139291361008119,0.289879474466522,0.274172783214732,-0.193919236649339,-0.641678012412101,-0.353676921924499,-0.199419462716343,-0.257533698434598,-0.103517608140973,-0.416159578982788,-0.352403125387325,-0.536118956866731,-0.165361759096566,-0.12323197835309,-0.431234297508086,-0.246383122522719,0.153148324742804,0.624036382335771
mild,0.366604276709849,-0.66783922930946,-0.650035019152845,-0.148625212037247,-0.30664188875367,0.462243681937505,0.716003457241967,0.350661372363516,-0.689813980728966,-0.210664432466456,-0.214625799785027,0.635610494386096,-0.222765424621017,-0.0130854919377033,-0.0747981452877172,-0.100833776869358,-0.35308925306622,-0.0673490606788763,-0.223589256630086,-0.130510506855686,0.343854430933427,0.702829360497358,0.526522064700056,-0.601703629003373,0.614139479173189,-0.60782499663219,0.119993002099745,-0.269046920134635,0.669478032613635,0.565972040309441,0.384624132847653,0.590000452720754,0.340687980759428,-0.181452303301214,-0.310497905312234
mild,-0.468622045590354,-0.301380960164178,-0.271890946295335,0.682312496604484,0.590438013608307,-0.51592295333913,-0.387397001616379,-0.447062757472966,-0.439375132620195,0.454908705008095,0.710227836296694,0.035427807486631,0.650107922721453,0.381637009716805,-0.160639013740686,0.528723946021399,0.590335603380328,0.520896050510613,0.464669972078191,0.615520569394847,0.044451871657754,-0.554063476867138,-0.416534961559761,-0.326826346458905,-0.0464572192513369,0.108444830026748,-0.246991978609626,-0.0107893232656879,-0.263556492646973,-0.176630561648494,-0.0147058823529412,-0.431202478907849,-0.313665667230241,0.469609077659842,0.674256050093484
mild,-0.260054957608823,-0.185692080826434,-0.227179575099976,0.36756252700953,0.439074878518652,-0.616400875883428,-0.443507017916278,-0.466666666666667,0.170137726337966,0.288491600193514,0.275123931577199,-0.479578392621871,0.299851826810307,0.411284502286696,-0.17656071803066,0.456374125629033,0.493732357087436,0.153585141701504,0.258289710021906,0.242044667005804,-0.536495388669302,-0.579118985092759,-0.52330173498206,-0.132542876209706,-0.403557312252964,-0.343788266596498,-0.51897233201581,-0.38778510891149,-0.544706036496104,0.0361343708109394,-0.427404479578393,-0.491105551766558,-0.164294013423669,0.485654905936255,0.376056331211763
moderate,-0.0006843658769924,0.0443242016216225,0.275463361142157,-0.490318321446423,-0.527978643827794,0.154730065772999,0.235694829697187,-0.19341199334405,0.375460671091547,-0.499777592731278,-0.0002575069113167,-0.450945494994438,-0.534484363785709,0.288351468121569,0.0167373325214829,-0.505796007441862,-0.0574731284543578,-0.230908312721301,-0.504572045733202,-0.205233008319423,-0.281010125223137,0.14605520927981,0.0252049192725412,-0.165329509817882,-0.155407766023253,0.0387069088321357,0.0649921211969178,0.260744527110973,0.38960603506341,0.0676243263553499,-0.146607341490545,0.425687226808678,0.072981056865489,-0.235618823854796,-0.440462985992951
moderate,0.547165124417192,0.407085982080005,0.272928580140156,-0.677178397988488,-0.695482249136157,0.701015711810016,0.678335349079764,0.643994140621389,0.0105194938779761,-0.570546163641617,-0.0989882856727129,-0.407898549949819,-0.767406824910652,0.0505829875504209,-0.07426920865729,-0.562332038393555,-0.605570165188746,-0.323512151629289,-0.57250772938792,-0.0885725968549385,0.112513225177869,0.716948471241499,0.38124778864025,0.0879748642618841,0.236615777342219,0.171966040060301,0.370489761392038,-0.0044885256840911,0.653622407045449,0.153746096655751,0.176609464854703,0.66454915385412,0.33093464686023,-0.583574737574152,-0.534437745364546
moderate,0.13927275386055,-0.329694502112384,-0.312814189011081,0.0832567761387892,-0.0234511683040596,0.249289708681494,0.176384316956494,0.0660066050980644,-0.368680594572238,0.257263581400973,0.0714704247532098,0.186217008797654,-0.298656380239882,0.140465473982651,-0.198602247450691,0.136880137786366,-0.0292172503950957,0.0018968837531031,0.231018330705508,-0.127469480635594,0.283567043625199,0.0149423490005764,0.322342159929126,-0.280379643459799,0.319310788619972,-0.213068918087807,0.0298456439592633,-0.073934436769606,0.212116353380831,0.109511201992728,0.330675466515746,0.333333355745225,0.12328624335168,0.0791812881992951,0.0419877314353582
moderate,0.57719262972947,0.185559002011925,0.26115402212596,-0.024082061267313,-0.103797373972145,0.591806945135642,0.393500318342428,0.412539081958487,0.0589362516772238,-0.0584572616246873,0.0461893671098455,0.397166866746699,-0.0379539479138855,-0.0204991454596627,0.142736405859799,-0.287980234445605,-0.0185212823789757,-0.0280041513096857,0.183780511285783,-0.0128542173566369,0.526464952741656,0.479688285324006,0.397222950195049,0.109424681552859,0.464267864074203,0.147858694702481,0.462621814465578,0.107999449656423,0.376693203594343,0.301096150968889,0.454658994859275,0.581604243476755,-0.0977984940487183,0.0031908849305782,-0.103763369993208
moderate,0.102438158334919,-0.0540475480828211,0.447414459710431,-0.175609849941419,-0.55542648612183,0.418607999905561,0.397623955712176,0.549638336485218,0.140934612458824,-0.727183332110362,-0.0618637020179546,0.354907539118065,-0.501923097482518,-0.532823305349546,0.14052415672268,-0.569721749223241,-0.0961194399091708,-0.499273314128303,-0.181505341359225,-0.409699390954861,0.524893314366999,0.530172274856358,0.495447579926252,0.406504761687084,0.297534376481745,0.502238466826292,0.279042200094832,0.619147025663154,0.330930113499049,-0.19607384035427,0.0919867235656709,0.401048846081972,0.299194779854699,-0.516081851265014,-0.392723395540532
moderate,-0.129455056501209,0.24660066518861,0.120032246936194,0.449278720904333,0.43987609506174,-0.0763239650812291,-0.254184878806488,-0.216869667315795,0.118249916793754,-0.0253261438353052,0.281286586341022,0.0807022614499554,-0.0956807665959056,0.432076138599171,0.304755803039663,0.200539391340622,0.0624097864388528,0.179249379401987,0.403615572216325,0.306957692237703,-0.0712440620591085,-0.181171680291622,0.0489917526765528,0.10771888872061,-0.0850702597261857,0.161573502866075,0.0506465413821216,0.0916506679952971,0.0463938002258565,-0.145025283426066,0.0958673506875075,-0.131739036282765,0.128226415199534,0.287382276454527,0.384478318902898
moderate,0.187795311942155,0.0867398118088925,0.185914771648829,-0.5425469712,-0.648942576444754,0.593333422889644,0.74064961593394,0.442397450063927,0.225488250617019,-0.416367538232305,-0.430634448213445,0.0885167464114833,-0.182733986422793,-0.552039451745129,-0.0777045273031116,-0.595122295339547,-0.377047479746866,-0.557494667066533,-0.245198638747577,-0.226813738915314,0.513738892686261,0.426200486013647,0.388402881391718,0.256124635544582,0.664809720017093,0.135189925763809,0.318965663564529,0.113728879321244,0.572939302651804,0.112462659264326,0.152153110047847,0.678427390075384,-0.0041579388816412,-0.0998333985086857,-0.489098880819226
moderate,-0.379164753150656,0.0752346401850974,0.336435994076538,0.223772705602384,0.310948377639401,-0.642139616426421,-0.700132844444973,-0.596244394297659,0.370994678017724,0.0592520483045095,0.127949491952983,-0.447279549718574,0.168044757078468,-0.101027302912492,-0.64793744731695,-0.005235400219066,0.31533632776752,0.0276751292515178,0.125504452483773,-0.372878276423194,-0.624015009380863,-0.64170623158232,-0.615452289092061,0.203389466299072,-0.430032895776314,0.182168093922173,-0.588643894000227,-0.285888000203828,-0.58645315198686,-0.631492031888854,-0.707317073170732,-0.704667605438084,-0.256831354952246,0.104868369893474,0.14585136062597
moderate,-0.135233074055061,0.378002955911838,0.570960420371863,-0.020394518023843,-0.031804530664787,-0.160639155023911,-0.258224470158797,0.0987716223052422,0.169335314063199,-0.0594630603349502,0.284179834598933,-0.303141711229947,-0.12567745844407,0.223859118476423,-0.158325513291273,-0.04971930771453,-0.270454416924901,0.0319470371841121,-0.472305727200058,-0.172841746223941,-0.177807486631016,-0.15318712866883,-0.243556421535483,0.365086268415527,0.108881121865266,0.588890982727217,0.0822192513368984,0.200482599940606,-0.015192450350198,-0.0578655452811755,-0.0902406417112299,0.17940535684004,-0.0285396863005925,0.105357585602057,0.149837232120955
severe,0.555532189257903,-0.231990204327588,-0.0359247894523243,-0.596553934685393,-0.694326334359715,0.60900971542097,0.574771061848319,0.464893160813938,-0.0787320379017297,-0.825679902255596,-0.107577110139282,0.0653393665158371,-0.834738176120653,-0.084582886215202,0.08530625977352,-0.750396200933334,-0.44522020392404,-0.349524654116399,-0.711617881929244,-0.0168539461456679,0.347058823529412,0.670829793302911,0.582565562483047,0.10311381058057,0.275933844727743,0.0713648716279692,0.269864253393665,0.445682892293189,0.710692764711639,0.32074134926653,0.198733031674208,0.534601673513568,0.602795396583507,-0.620188577375703,-0.609032730644992
severe,-0.198449759522842,0.0871384429517885,-0.13592505839758,0.605719592545497,0.532490852296156,-0.649296333374345,-0.660875452377437,-0.680613534498627,-0.217042683875847,0.540665999238923,0.432240326473188,-0.306776584945707,0.53321793594676,0.746876436917282,-0.346750496796828,0.542204569670896,0.361838121986594,0.361894300074554,0.476066951454121,0.364449531260703,-0.527146328708973,-0.746421912196817,-0.604378590369356,-0.159754595349606,-0.350133866847721,-0.0779272453853881,-0.4583320524256,-0.31867972545542,-0.663877954287584,0.175282573734078,-0.271832415638746,-0.638844457472286,-0.410419673417412,0.361875410970191,0.581659232288247
