group,CD47,CD33,CD11c,CD45RA,CD123,CD4,CD44,CD32,CD95,HLA-DR,CD1C,CD141,CD1d,CD366,CD58,CD39,ITGB7,CD54,CD41,CD29,CD303,CD98,CD38,CD26,CD304,CD36,CD49d,CD305,CD99,CD371,CD101
healthy,0.498336471313356,-0.387933655249912,-0.530225376717019,0.409680363551116,0.45052368746679,0.51563033972423,0.038606087695106,-0.172038724433955,-0.099864232841646,0.125943823618242,-0.445304291245455,0.358495581893212,-0.243574254781437,-0.535503118336726,-0.151840418254489,-0.361980540780868,-0.320346248268618,0.325430383569918,0.291369162807001,0.21803411906209,0.565758575238199,0.368859637303019,0.0841106065730832,-0.124668701085095,0.448515368275017,0.116657761473355,0.335850196315313,0.462176385649952,0.318295869309928,-0.219873150105708,-0.45707390808741
healthy,0.242577030812325,-0.579994730669428,-0.462508873199991,0.641058997264947,0.627685767274943,0.657215040974,0.246795994722454,-0.476496829022178,-0.409153095840258,0.0669467787114846,-0.597361824322643,0.272328075480529,-0.855741438738844,-0.599456554653286,-0.874448696192879,-0.421566175850561,0.308625272499795,0.26750700280112,-0.187012365306539,-0.141374613100605,0.683100761718404,0.357646381590998,-0.0369747899159664,0.493232625665092,0.543780863095097,-0.142577030812325,0.21484593837535,0.52436974789916,0.0661121036089617,-0.0271708683473389,-0.555659206398232
healthy,0.310202196445288,0.3656349396197,0.177189178238098,-0.036726335304677,0.109713781258222,0.168676454728805,-0.0119913816261491,0.0544057875841754,0.296246211632082,0.19500600240096,-0.17534343598841,-0.207631027147506,0.431931802312014,-0.351024821979924,0.193711694212947,-0.006990533778895,0.0398697858055846,-0.0005282112845138,0.427528274175914,0.246436938509124,0.0689571845788061,-0.0501648958758118,0.279423769507803,-0.0882920952797572,0.11000109233705,0.52324748827232,0.0301080432172869,0.187048005599421,0.187413821309903,0.50828331332533,0.150108982042999
healthy,-0.512210149779031,0.344500679934123,0.282652252292841,-0.508201365962124,-0.742234832474583,-0.548511278429414,-0.427850873731893,0.331716619091932,0.362210710627093,-0.609677419354839,0.227813215993153,-0.0741120055291793,0.110283192283823,0.28735798067387,0.313350182517498,0.238220002918163,-0.0375758342533876,-0.603225806451613,-0.244007599330828,-0.34895574253633,-0.655248919558443,-0.0516552222308667,-0.398790322580645,-0.341374776969908,-0.733737251780272,-0.0750302602392785,-0.643548387096774,-0.482452641108479,-0.322969676602773,0.352158156929517,0.38101087850478
healthy,0.0284166157092083,0.113256113256113,0.199536566860709,-0.118106587990244,-0.0387453738882023,0.24987429069255,0.0147249735947715,0.18778557217597,0.203613620019381,0.162162162162162,0.463760197019452,0.0430573642195013,0.0236053487579743,0.244306744224768,-0.0034390865990017,0.453164042467794,0.11703775008988,0.30965250965251,-0.0028468329338353,0.0832714882354952,-0.0311380046791125,-0.215955577243779,0.0487113806523349,0.0370795414583291,0.037349968515993,0.0953248290608895,0.372972972972973,-0.14884041289611,0.0718165378832718,-0.0574150379483073,0.270830706500957
healthy,-0.41500118253779,0.498455234318437,0.527946479956475,-0.599382431390935,-0.711491514707024,-0.694224708984501,0.246049689296762,0.689589192248587,0.383222895142722,-0.0126697269099125,0.533012122860938,-0.630549912338951,0.585541228718246,0.469583617581317,0.585541228718246,0.515333703214872,-0.0751294944789575,-0.307054076340884,0.056018756904792,0.159488701824326,-0.731607417905045,-0.409546440149023,-0.383851051514567,-0.506699852454491,-0.720828060302557,-0.0478369465176983,-0.353881278538813,-0.528670841814454,-0.0296830074759679,0.297128440405103,0.608877966532605
healthy,0.467473032589402,-0.406035357831033,-0.533429536294435,0.677628936632056,0.646632865205127,0.665649446984813,0.0855523558208077,-0.391732691677175,-0.330732939653386,-0.0474972597734746,-0.411163487592275,0.0494126594656261,-0.403792766587468,-0.738756806502663,-0.288060877568628,-0.482650570132077,-0.363342808426964,0.275457634733907,0.31322801598172,-0.0257069832592867,0.776747217639028,0.679075267683329,0.256380744652425,-0.0089046747006864,0.74010215148968,0.484716340471743,0.40672268907563,0.689655643232178,0.551950503923219,-0.0251744674799923,-0.506815949091722
healthy,-0.344396502096982,0.648166410098802,0.659265787949921,-0.480608280459866,-0.54316303832865,-0.311635460208379,0.213211158675296,0.427216676952518,0.433231853653099,-0.232529375386518,0.649968170271456,-0.322512920216381,0.607185056359758,0.384198775920528,0.407051050516417,0.691361490101353,0.336917158686202,-0.0691467815302673,-0.103740469283447,0.0018863767787801,-0.681631749676473,-0.480913929716101,-0.225241292429195,-0.215204535288004,-0.450578613853811,-0.0873743868187797,-0.194560229578637,-0.414068328452153,-0.178090479337948,0.427800263016356,0.584968588901313
mild,-0.341863311627463,0.40685151700745,0.525962940832622,-0.507367236814415,-0.56278773744482,-0.657130932872592,0.269096767473068,0.356119290795474,0.335011872493949,-0.16465086276407,0.368708887993693,-0.186153581130708,0.515850184944079,0.374021690909308,0.449317161033664,0.277933079405179,0.278831661921004,-0.411474187194294,0.0122161552358264,-0.0292085548925732,-0.614855634929662,-0.271903580682294,-0.192952749556523,-0.407853146922873,-0.613570935688869,-0.336691115282603,-0.134978229317852,-0.519858259003745,-0.274823041960941,0.52066549232518,0.577149971723632
mild,0.499956968588633,-0.464561166092875,-0.465760393579072,0.661500949677559,0.431379678601209,0.407115292556933,-0.056797895095597,-0.200544142075006,-0.345868758915312,0.163772935924835,-0.58848430918744,-0.0078974545171932,-0.303036946146554,-0.227199743303391,-0.0810726224069413,-0.360958410898169,-0.309283150625452,0.426753851317984,0.0565417582880999,-0.0288829054564222,0.682003558537488,0.498126994029525,0.182161992282063,0.357220948671008,0.566680906668625,0.367700792173601,0.219301074253389,0.562238319906978,0.161139050624492,-0.270986671255248,-0.534056743009829
mild,-0.248761561205351,0.363651353941653,0.259833901116426,-0.0534991918572649,0.0553354929189297,0.0207198643177683,0.224616068290655,0.423343837100406,0.0943546538462014,0.38719610880765,0.44965854511599,-0.36603146091519,0.410008216219842,0.0275238641334981,0.189353696139763,0.347843687421522,0.442689654013489,0.191076896159566,0.0010022099473954,0.0958367983896318,0.0019166277190959,0.21331335113865,0.254597956475017,-0.47930447922454,-0.0189431602895238,0.216978986362797,0.233314962085405,0.1042415402836,0.0865307073865523,0.425737030880938,0.317198903799426
mild,0.0175482577699669,0.0618455689626762,0.292878652276827,0.24859653857265,0.330117829898821,0.057491434979701,0.122428542558179,-0.21205511221243,-0.163194799893514,0.0207219251336898,0.018468975077314,-0.0381628596179531,-0.147543016865486,0.313300977220618,0.0648612540430416,0.193878959737079,0.0748832989498368,0.0090240641711229,0.502781398025539,0.658308294900768,-0.0978452522978137,0.0608901200790339,0.0040106951871657,0.0399204960830453,-0.0204445171361902,0.226328894583812,-0.0671791443850267,-0.160361791457189,-0.323556448025294,0.239639037433155,0.0013391381332541
mild,0.678709047553851,-0.715260511933193,-0.722110354031768,0.596490761896422,0.698220323092927,0.59235836627141,-0.0441661269328041,-0.617883083957439,-0.62033402196533,0.287088274044796,-0.786147285999159,0.262282733970119,-0.668527157922046,-0.536767556252482,-0.478129309912375,-0.707147653919441,-0.568545465384004,0.512648221343873,0.470007824214398,0.115364505320586,0.656957558357914,0.645037813845958,0.420026350461133,0.348728615863415,0.725255447419411,0.617058789296134,0.466139657444005,0.630781399599279,0.394667928540891,-0.237046854403528,-0.749098731900153
moderate,-0.217856470842612,0.425328330587433,0.520636336517926,-0.415460274007372,-0.394503831934099,-0.0091253069356801,-0.320448913692995,0.440089359731286,-0.323686187525113,0.303225806451613,0.504564119502539,-0.26313281783774,0.12695637636637,0.504942485706143,0.070398875829665,0.569678116150389,0.0419736265446249,0.293914786555632,-0.0287379445253471,-0.106771628341659,-0.526250470549418,-0.0927028386803633,-0.0312162998225899,-0.351885189675386,-0.382453846980121,-0.308121021539103,-0.281423804226919,-0.14963821718878,-0.343043223319501,0.14349276974416,0.271756091913791
moderate,0.416806701849085,-0.69688709169984,-0.781028544608803,0.78922863116848,0.824460387318699,0.73903743057614,0.132373858744092,-0.70749532201242,-0.326517621071063,-0.460931003193641,-0.600386497169293,-0.086291487374977,-0.650910594426476,-0.688069937886363,-0.317083693574062,-0.712131554999135,-0.327955783368701,0.188227012045683,0.054612848125447,-0.0570792378210355,0.880917584695285,0.393480338008386,0.149284849335744,0.0278761068801453,0.815277506319382,0.181765923525023,0.230522569648737,0.826198155647821,0.46281550707651,-0.71090182557731,-0.682343411167669
moderate,0.208724418915678,0.283464835465478,-0.0063280930344287,0.144624691286543,0.190319044699419,0.485148547470773,0.0434570507377694,-0.0743711828238801,0.0437803125451599,-0.0403225806451613,0.150198063072096,-0.180429492782,0.037330946669009,-0.270923594572706,0.292963157423714,-0.253462322633347,-0.279792685708261,0.358170654973264,0.252430852846038,-0.110829683424069,-0.127790536975078,0.101384929053339,0.0317111173543371,0.123224061282677,0.061643922191902,0.232179226839707,0.0482082304288477,0.16244958921357,0.245120544892433,0.0882922763200834,-0.0265482965577825
moderate,0.643952376186235,-0.292529070837825,-0.362929229569118,0.834229791723735,0.737060625655472,0.689550884284402,0.637373215149838,-0.204746073315038,-0.170372331457267,0.658583433373349,-0.310858500157536,0.322099886658586,-0.393759859495554,-0.168667144864539,-0.0266067385696815,-0.011409109945449,-0.142587515311266,0.6699808070243,0.705219448866083,0.515258367589758,0.771258270646462,0.647460171447121,0.448069109938281,0.133975919999614,0.724283047366661,0.291736876553566,0.64365996092427,0.820605210983595,0.480696871039098,-0.0310141166793958,-0.358647515336714
moderate,-0.27937679545887,0.26617744697003,0.0861089456000439,-0.03195941226591,0.0788263299906196,0.0283477691885988,-0.100766673233883,-0.208041217577659,0.175862540010718,0.0948316737790422,0.0169536345962221,0.0555825772026827,0.0337684356017162,0.222148065637005,-0.199709325651321,-0.0048240622288166,0.167267132155077,0.273589378852537,-0.552593765151714,-0.228220735217986,0.0236582251683214,-0.0848563764367955,0.0317686107159791,0.255394998172408,0.0222330308810731,-0.267086986489995,0.194167852062589,-0.0209325613613366,0.0321791030657909,-0.142484589853011,0.0789728451359518
moderate,0.096874328594061,-0.158805368940989,-0.212860764044942,0.452987501198684,0.361658779756529,0.387720032122019,0.0794324856752344,-0.0762651140992257,-0.0871529812970946,0.423907232413002,-0.0271868007892429,0.0746359766794669,-0.185728148320937,-0.22526649062884,-0.195768160098624,-0.130949916813677,-0.155810501988765,0.528557239724731,0.135267131452516,-0.152283212823501,0.303274722420482,0.372054266659222,0.160856843550193,0.101440129531527,0.313291257459781,0.144626004726139,0.248876526424943,0.317491510936154,0.238122616097232,-0.120593000247868,0.0594309099163935
