group,CD47,CD52,CD33,CD11c,CD45RA,CD123,CD4,CD32,CLEC15A,CD95,HLA-DR,CD1C,CD64,CD141,CD1d,CD366,CD39,CD370,ITGB7,CD41,CD2,CD303,CD98,CD38,CD304,CD36,CD305,CD371,CD328,CD101
mild,0.554692071795429,0.523720154276819,-0.33420071683354,-0.287194934139035,0.354505474868669,0.089138592672885,0.342608842175544,-0.34198094286957,-0.629377190498461,-0.597025212902232,0.216243315508021,-0.484894545666208,-0.143066505628693,0.0736631941462816,-0.252545026579825,-0.418406235387877,-0.132281998570611,-0.111391598584876,-0.656823913658658,0.21731561117978,0.359291443850267,0.482153110720552,0.15009220681902,0.215909090909091,0.278667657486766,0.396243465295101,0.352862898112479,-0.121991978609626,-0.306829426375284,-0.524272579169015
mild,0.428310250629384,-0.198757242201947,-0.452911559557774,-0.38222118910048,0.358788380622984,0.432037008832236,0.413965744400527,-0.400985180143186,-0.0695682003984193,-0.396415896213261,0.264690382081686,-0.509986416987329,-0.627605388846422,0.394545566413094,-0.54685916411344,-0.300763627498018,-0.269260589157604,0.285006789144603,-0.304325166118409,0.17269252998281,-0.235839063117253,0.407166500516097,0.402791187113435,0.271805006587615,0.468538925498435,0.191571618558911,0.338120967489398,-0.282399534000198,-0.442250965067556,-0.535246661582644
moderate,0.247056081594292,0.0071939803679073,-0.306031635038053,-0.328623875656828,0.597820708668407,0.397155067363764,-0.259737394974115,-0.553229741686495,-0.146033502140157,0.0187980045261203,-0.19154616240267,-0.311442542765718,-0.0861153708125811,0.0814916026045971,-0.104857397886967,-0.350634380318183,-0.296767738785193,0.114180023621443,0.172272123670884,0.268757257201046,0.001114829972897,0.397887516001956,-0.0457106163078289,0.260285550319293,0.11368214742913,0.0071312925974732,-0.125517429940439,-0.0367074527252503,-0.270124749971236,-0.0505230408390095
moderate,-0.48712511141274,0.0021777067514978,0.762249126703504,0.861551659030565,-0.663798666927701,-0.629627003000119,-0.419262976177527,0.803917171690433,-0.035803723827511,0.540483225855457,0.632299169925671,0.711989156185852,-0.0118686339503781,0.258083522735609,0.697118240417284,0.803632001343705,0.682104925835433,-0.0660508787725296,0.474758933280626,-0.342494528166563,0.0169726239909889,-0.662020668901675,-0.25669819507377,0.0239592968069712,-0.612523652992755,-0.433218463097979,-0.764422367467806,0.77189505642589,0.469269524164206,0.699902265610606
moderate,0.406735549072853,-0.0797148678816327,-0.193547517235585,-0.619594756223924,0.531023739742859,0.715804961952343,0.467546786111289,-0.284204162934113,-0.0267496005240448,-0.117495881531455,-0.0436217008797654,0.103224923655726,-0.258901111038527,0.0930271965182976,-0.526270627656952,-0.409420950341666,-0.480997964936259,-0.143969510690809,-0.159101493555505,0.328196799230787,-0.0252054129526312,0.334084161236767,0.264684318597266,0.254972047629381,0.648026946023566,0.383482689663583,0.510451079425031,-0.599020611100482,-0.428790473254106,-0.606845105005199
moderate,-0.344188976459641,-0.0386517091327743,0.623900175977767,0.595786320273002,-0.400898346540733,-0.605685167518384,-0.443382227482808,0.605013236798362,0.0677847433460939,0.315374512236986,-0.268571428571429,0.525745566109388,-0.252236526528808,-0.229341074922854,0.621891742622801,0.401985912753289,0.317825205623223,0.0330585567560705,0.314109427220676,-0.241955304910928,0.225478009123794,-0.599463180175632,-0.437393279303469,-0.0404004641842349,-0.465378678137075,0.0013624260224836,-0.456147947832087,0.357696145702365,0.606529684754992,0.621744211764991
moderate,0.235918182831935,-0.322346363005166,-0.307977876367851,-0.305187229847669,-0.0071154917875044,-0.118239494985929,-0.249436646877085,-0.302452532252047,-0.30652280776605,-0.265664688101297,0.189900426742532,-0.428855320208659,-0.401445555311392,0.209503560225496,-0.461059747519147,0.028461967150018,-0.0603007778602075,0.21791194793235,-0.523559722599226,0.432622750349039,-0.346380744831425,0.247128689408851,0.130448919636474,0.0670934091986723,0.0285038857449655,0.364033261078015,-0.0218840414232156,-0.277382645803698,-0.225659813382725,-0.29519668919794
moderate,-0.103209671023953,-0.0142042490443248,0.38913887013952,0.102351474413398,-0.138111408225367,-0.313513708774338,-0.0855119158144698,-0.135759296489818,-0.0648219371896725,0.174912008234761,-0.118091178460118,0.150802316841373,0.252664076654293,0.0220933338484581,0.0940608986401807,0.0271189880784626,0.0756823869365257,-0.198586355275668,0.204766542463433,-0.254271574612578,0.0421176044176974,-0.220707782285063,-0.11573669098848,-0.221803995231731,-0.138729205171517,-0.0872024680639688,-0.113886279967381,0.196432453089787,-0.0505092001324116,-0.0740027400537413
moderate,0.0301395630868278,-0.0344491041208488,-0.546775870413289,-0.792731095471691,0.653101568082436,0.749470129269934,0.444865114799331,-0.308609323896533,-0.0175724606351385,-0.540367012859484,0.150034176349966,-0.214183971188022,-0.554377401168588,-0.178932956474064,-0.59854460878127,-0.520512558004551,-0.39195111710067,0.0207155023747567,-0.292240113976722,0.631578947368421,-0.0400442612690857,0.482754433583433,0.447336430688434,0.684017156920733,0.660860370364292,0.21282202767159,0.658940209449352,-0.156416203096712,-0.231987270386006,-0.635422769995798
moderate,0.0218676701693324,0.160455321528784,0.0528352221561185,0.0709445327623875,-0.130224118016547,-0.199821288395614,-0.292582288603387,-0.0758387867457395,0.358347738140596,0.0159667156905915,-0.124953095684803,-0.0585401817691385,-0.154563138643898,0.103067883377585,-0.296575727224501,0.403036834573279,0.215556740897356,0.0389158237163661,-0.0369663808522994,-0.365799352343263,0.237820382595992,-0.306701880033767,-0.253066354327183,0.0956358622427026,-0.165061317612196,-0.61174027039099,-0.412905871312492,0.164617568570854,-0.127586469367495,0.0353174106227807
moderate,-0.219965576595827,0.345651351577041,0.207288543848896,0.337462809580056,-0.293896635896019,-0.24347906169569,-0.146235481416391,0.160639013740686,-0.200085479086526,0.0475932247265204,-0.0544786096256685,0.630844672692721,-0.0217087579305428,-0.0452860115622488,0.229526119175296,0.477124002477968,0.539849803872032,-0.100185739936535,0.082970770095816,-0.151599370359015,0.254200256973213,-0.468131295302647,-0.399112530180408,-0.486703632300957,-0.363683888383201,-0.183004224493533,-0.540235643017382,-0.157754010695187,0.0325926343948811,0.114472963689723
severe,-0.631021992316852,0.100047013821889,0.0374774528483522,0.229544422772907,-0.556407379539583,-0.62021871402215,-0.641141376466368,0.0795925254654277,0.0432292348679851,-0.0386636541096489,-0.615475113122172,0.127889879365387,-0.0569276786763884,0.658475116291027,0.0613778070676951,0.788420283235029,0.288385823612744,0.678721204999603,-0.0284523606975253,-0.33216276130056,-0.306716200066417,-0.60446608197013,-0.623443697360583,-0.567116903242505,-0.667188009236173,-0.697215976713698,-0.781589650636082,-0.2281047083097,-0.13248203801127,0.0527999477500775
severe,0.224711883994187,-0.0024870051502472,0.0912566631666567,0.154431966195325,-0.118212175116724,-0.0024674876877813,0.0066192567927446,0.135623495508714,0.307741307509334,0.0916434986596253,0.31077547756006,-0.0133532095513133,-0.227899345559896,0.0668640015505881,0.11546743281702,0.241761190990259,0.267026456058491,0.197957640220842,0.0141972927803014,0.0185598187006674,0.0433055464453426,0.0153352330028463,-0.0109887016430792,0.169389835398251,0.0141400679699007,-0.242901947585671,0.0348880141956933,0.0265607966752831,-0.0783816047719807,0.123087916038661
