group,CD33,CD11c,CD45RA,CD123,CD49f,CD1C,CD141,CD1d,CD366,CD58,CD303,CD98,CD71,CD304,CD305,CD328,CD101,CD47,CD33,CD11c,CD45RA,CD123,CD49f,CD4,CD5,CD32,CD1C,CD141,CD1d,CD366,CD39,CD303,CD98,CD304,CD36,CD305,CD371,CD101
healthy,-0.459759219952196,-0.526059320185671,0.666899769890286,0.168829464888074,0.0520473069813231,-0.67898185260741,0.573044721844594,-0.224902789825006,-0.3093175235945,-0.243500182932504,0.616399753768621,0.414290509157516,0.136611994162055,0.204167295881443,0.374197672172114,-0.219775619710092,-0.615297633986901,-0.374548781635517,0.490833227418131,0.507577178482963,-0.498070305002212,-0.390349935438354,-0.326741427160528,-0.45904601588865,0.0770962370640412,0.223519718346751,0.546217471414216,-0.482673268392367,0.442045011910918,0.498488171913451,0.428521646345766,-0.541871226874792,-0.278352822280387,-0.485840658131465,-0.112258444070588,-0.429213182084893,0.246149199637572,0.502735788716122
healthy,-0.680240733501182,-0.51786978377999,0.503334897715991,0.406973668738729,-0.157345009815353,-0.60398352379037,0.0707990891785183,-0.751704620673958,-0.514707748623133,-0.805581078894266,0.525462124398772,0.16164893321278,-0.210836622555473,0.362169295769409,0.198319327731092,-0.264133778793979,-0.492964392288898,-0.45546218487395,-0.048438194645595,0.050875976051999,-0.45985843408719,-0.443997265578677,0.21396645096048,-0.360267847711874,-0.250642551416421,0.107255209691809,0.038462211801906,-0.398244876629165,0.193191176325619,-0.0403969308743732,0.209011801472127,-0.400950447095585,-0.309588590635847,-0.424345789805476,-0.113725490196078,-0.682352941176471,-0.408403361344538,0.131870440463678
healthy,0.0681079904886476,0.57397753612705,-0.70946346375724,-0.538585984912614,0.0111854124325245,0.66554075194016,-0.509658459467884,0.362401081196523,0.302577713883916,0.105977934454618,-0.558753334674178,-0.50389827108623,-0.40394282629746,-0.607464298285649,-0.521302599367143,0.18953766828184,0.629764247088965,-0.259173473880881,0.0212379755287181,0.489542204516168,-0.54260678903518,-0.392923851301295,-0.134599580228704,-0.395339944734644,0.153229808630697,0.294718130613479,0.62161804012308,-0.114723200414011,0.109904957646391,0.480859219024494,0.312934860405572,-0.590654371691286,-0.314746797168675,-0.593010735264518,-0.212702639145143,-0.531587356098458,-0.0927250900360144,0.478740260022283
healthy,-0.541069902110946,-0.703899202381384,0.779242094475257,0.574828606671892,0.47746695861986,-0.78596584779636,0.0692594337385783,-0.779874551837577,-0.516909253865241,-0.503271707807143,0.777950942867929,0.173196921597612,-0.17137950513611,0.741021208614623,0.858410719296691,-0.265156853887113,-0.563637513800814,-0.697477650762935,0.463572385359509,0.485789590375885,-0.860472674255549,-0.81121426527521,-0.379308044663451,-0.589179211651219,-0.098786121773719,0.517039962521043,0.580298290963657,-0.0873462922308185,0.563669649450648,0.280236864534721,0.292842374990941,-0.774179364282596,-0.046229253509137,-0.783268158253857,-0.112545390358918,-0.804356660844738,0.32432435071172,0.383435125875966
healthy,0.196911196911197,0.0213697226444372,0.0545107329185743,0.154714286077718,0.280942359357841,0.324025743113648,-0.554243196295114,0.178781493871871,-0.283385332404575,0.154621333491116,-0.465716243896291,-0.136539655289615,-0.443496041171912,-0.142662232684616,-0.230833201754668,0.144216502427311,0.238248600583343,0.0030999944410045,-0.501415701415701,-0.420957789441625,-0.0101539600534599,0.095126573132414,0.0861245275224407,0.34809002690987,0.0126813467052666,-0.465538323893408,0.0883227208649894,0.205382251692382,-0.565754424330466,0.307907802168414,-0.0496901748451265,0.393624993932694,0.0930698874831253,0.109999319041219,-0.404807607421176,-0.147534795239126,-0.449794041684721,-0.275853244567309
healthy,0.199337031262694,0.149074461881983,-0.149816859569704,0.0489641022510441,0.349559210527937,-0.186292978458368,-0.107390780330565,0.226308923065043,0.144141162824127,0.292851369755592,-0.257891722788301,-0.0976084536514311,0.0966000469175421,-0.191757127787889,0.0601409539761536,0.0241272545750079,0.0852051539395233,-0.396549165063195,0.560544873153531,0.663518639548822,-0.721715937164687,-0.691545559782157,-0.210735923891479,-0.330246318091196,-0.0066833284659608,0.633601593439143,0.689381385964146,-0.536724283208037,0.638968999022212,0.650690692811721,0.669031705362688,-0.731650608613936,-0.396036976410684,-0.700894644587221,-0.195342251638601,-0.631045611785098,0.299476519013988,0.683626124306823
healthy,-0.193416356383254,-0.339105887932437,0.417121702411952,0.451223485212393,-0.0339839434837735,-0.155216334377642,-0.217664906550709,-0.219493548466965,-0.399147814031215,-0.121774164591737,0.42527049845284,0.19894919335412,0.300534125061399,0.333235933877885,0.486273807456805,-0.0473812204047851,-0.171108639651022,0.0486546840246938,-0.56247290629003,-0.531738326792089,0.25078737951706,0.277895534149366,0.142908804052396,0.289040171936496,-0.152466108209157,-0.595048846923614,-0.381302344622823,0.221850770138223,-0.347120097592736,-0.280998723961584,-0.464453424318144,0.483205276817108,0.285396663437746,0.446493700958929,0.144023722312374,0.225690830369609,-0.27063465983208,-0.554974930679623
healthy,-0.469597165798418,-0.575947397545768,0.602735888180212,0.440287008876515,-0.00950818140356,-0.594957775191897,0.165686543817073,-0.510386342679289,-0.59193972494804,-0.221764226005206,0.513248755856219,0.494616091138933,0.174782218879927,0.509524882398268,0.472407852392147,-0.347910855150405,-0.468954707549702,-0.433802479280707,0.696121072725114,0.779127768767369,-0.754134483957115,-0.637778535327834,-0.0679761431189914,-0.545093009547987,0.171200004276129,0.482040956443401,0.644693559465588,-0.226054383065392,0.612970291982068,0.666822799347569,0.54053383663513,-0.731421539342662,-0.623167001801748,-0.530754377615115,-0.0608243435221432,-0.670366292162236,0.507946297249085,0.707547998424525
mild,-0.301346243011802,-0.498263629812487,0.428736794004941,0.285588866473022,0.16987266762381,-0.412237930187856,0.195502915638018,-0.362045889057963,-0.469997373829952,-0.156119720209042,0.405604066865022,0.151835941189737,0.123167008582084,0.449767150368188,0.262027936137602,-0.0569512504600347,-0.513490151659813,-0.41152754726725,0.431736444314986,0.606226149081025,-0.500397906638393,-0.533957409766596,-0.0394946699793831,-0.672730720085927,0.0553666930956905,0.426489667571553,0.33906373287851,-0.134593389837916,0.381397633069892,0.440192267235187,0.387627090545857,-0.654126134689739,-0.289709397560039,-0.602624736788615,-0.308346289366364,-0.494834026039279,0.507346142521512,0.525557980145193
mild,0.51052535403147,0.426113660209945,-0.364157196012923,-0.267114678078733,0.101325706260541,0.305272625943553,0.142565328616231,0.36917200348275,0.383389204781732,0.160857163193134,-0.582587645489701,-0.363448641381296,-0.331597051824388,-0.365407168875775,-0.343033065644341,0.311258845538082,0.443176673184642,-0.0219654056677425,0.0755434648559378,0.0882038419168031,-0.191577458950348,0.0583154959395329,0.118779991756854,0.119312043356398,0.0425294069208036,-0.0626741547181349,0.262446933221746,0.0873688026847845,0.126297368245008,0.20401427412991,0.101528184736471,-0.047189850199175,0.025673421439611,0.0539459528734091,0.0064192242558049,-0.116511638802123,0.135632445828474,0.0513625848160767
