group,CD47,CD33,CD11c,CD45RA,CD123,CD4,CD183,CD32,CD95,CD1C,CD64,CD141,CD1d,CD366,CD58,CD39,CD244,CD54,FCERIA,CD303,CD98,CD38,CD45,CD304,CD36,CD49d,CD305,CD319,CD371,CD85j,CD328,CD101
mild,-0.575017136305297,0.684279620188312,0.739721995247581,-0.731748082645713,-0.710736776663928,-0.4957179372661,-0.598263152306885,0.53643641911385,0.519842930462686,0.624676568816653,0.0859431045195824,0.0048703124750299,0.627660193225266,0.700746644204107,0.345152438256509,0.633406446354366,0.303549094962518,-0.0312308634415187,0.498573446920526,-0.808678584117947,-0.685426951265068,-0.189675390077168,-0.32799020538946,-0.749761900563546,-0.410914562916723,-0.16467644718019,-0.638130822321662,-0.351178373128853,0.093937538273117,0.0056505946234333,0.517826024825658,0.739032251189831
mild,0.181331996956324,0.346603351259659,0.116683390005266,-0.160395848859888,-0.235386892058246,-0.342274589646592,-0.25404399843589,0.193878959737079,0.163194799893514,0.14540120379049,0.554264276773414,-0.247792335007733,0.241065707189833,0.0873078821836662,0.212303589264595,0.322458408729378,-0.0786743653286836,0.0160427807486631,0.0466282277887691,-0.0518697723024554,-0.309880292631517,0.350935828877005,0.294117647058824,-0.0675557957543675,0.392549670279638,0.157085561497326,-0.0646134149295146,0.0892848620580865,0.212232620320856,0.0014042174127829,-0.216926020644901,0.159692222390562
mild,-0.688497484411965,0.714301534039392,0.742248889801578,-0.749134969130134,-0.806723972244264,-0.762187088274045,-0.708614066070245,0.626577144235807,0.554967951400849,0.773600891188723,0.630589125212763,-0.257866963729574,0.682961189644163,0.622286221259944,0.511904141978859,0.665837553470211,0.38859577941488,-0.724374176548089,-0.007919760090658,-0.794236496661916,-0.774807929234431,-0.672595520421607,-0.617654808959157,-0.825607006069624,-0.444776450950741,-0.686166007905138,-0.775464494807135,-0.60005309527943,0.0829268472857725,-0.631472526046765,0.611467680481336,0.766360333988562
moderate,0.186375640500957,0.441353259840334,0.210256982055316,0.0535024415741053,-0.0432151375035337,-0.269530407295333,0.280064628103553,0.325612674052197,0.501880970156281,0.0315069239042466,0.470183923565556,-0.0299076925383875,0.553601960887103,0.072928087366454,0.216359211716504,0.0046822858861675,0.579816768743403,-0.224051620031432,0.517241379310345,0.0368902332717046,0.33193597075872,0.203242815391682,0.130877604884515,-0.156595275928868,0.443369674249803,0.496774193548387,-0.0058068561894153,0.243612823621421,0.495884315906563,0.0696339295156646,0.0733894697252643,0.448475450619402
moderate,-0.447429235046161,0.609275789186095,0.591974275966407,-0.31321978612788,-0.292035186715755,-0.0445934367122513,0.215181663884944,0.419811693949661,0.358136383826775,0.670468533618194,-0.033769089454052,0.417695091500691,0.56716966198104,0.67793291477607,0.374618393168342,0.534640813720363,0.341543355248536,0.409023641906012,0.570827614688963,-0.274861091762487,0.0011120499425578,0.278650874994686,0.136619879344989,-0.281298138849555,-0.620501243726797,0.399802671237323,-0.436600736370655,-0.0999802558490122,0.666222446835217,0.214474566058531,0.528569937353967,0.604989538892025
moderate,-0.385493683430992,0.315200359546616,0.705954614105541,-0.461735864829914,-0.562889660141827,-0.326365991873763,0.0683685055822057,0.051225049393999,0.177740585119239,0.0521923771292998,0.332064422666901,0.135430290745242,0.599209554225632,0.547159416489975,-0.0874674175042025,0.426822812006994,0.160588776639359,-0.261937495371952,0.253646287551406,-0.161912617528633,-0.196191446679552,-0.173952892307895,0.0169493780509396,-0.570876322907614,-0.374969451346127,-0.0445422053011787,-0.37147050535744,0.159059464783232,0.660529665524306,0.173472547968109,0.553403648125128,0.63904197529868
moderate,-0.43770117404199,0.736493522911031,0.798801063327671,-0.618510843718348,-0.727525310145522,-0.627864593235759,-0.422018647481292,0.567433568611063,0.311712841005175,0.613176098587447,-0.0759317459038393,-0.123082853453512,0.381809860012923,0.543142779524256,0.0925087233882832,0.460463774984508,0.226376203067035,-0.35076850194985,0.379641002251537,-0.765478248910995,-0.55225292755264,-0.0674948088996765,-0.215018699139725,-0.67740958315425,-0.132510739665041,-0.277137375907249,-0.617579268529533,-0.2614080885748,0.442900819742503,-0.120939415233308,0.669510429942143,0.737998527719467
moderate,-0.428377753036935,0.362510620467306,0.686017124614714,-0.588535591915626,-0.545049148827544,-0.640374919871318,-0.443203388672788,0.529231873352867,0.106764776063244,0.522458485866674,0.387917790697074,0.377676486120793,0.600233942820506,0.56646550721879,0.513088158257095,0.534747298064321,0.246668428643065,-0.290184921763869,0.432075851354025,-0.62794060296159,-0.412657721028252,-0.468468468468468,-0.254148885727833,-0.488841640526158,-0.0775570196704159,0.0732574679943101,-0.661040772990392,-0.249480550983199,0.103366524419156,-0.0383029498985752,0.438089989464954,0.559708146400285
moderate,0.270647853600265,-0.0901110118647596,-0.18498224791333,0.222621198035584,0.251497308817686,0.143579934718489,-0.0130982260281408,-0.0932850070073129,-0.177842736407076,-0.0285693725676037,-0.007252757168569,0.0046186677972419,-0.0593227440665907,-0.190286439422028,0.0340521506107251,-0.112232575220946,0.046351714318461,0.172510342967669,0.203593193964792,0.0555435130042372,0.0927697445159512,0.102683957663548,0.0738731191330817,0.0028663360303036,0.33015992716294,0.122129903988366,0.133328516812666,0.0310178191193107,-0.131054114749308,0.0873007429035585,-0.0240590154545905,0.162702390331846
moderate,0.0664103744358904,0.451175017706312,0.664895907417286,-0.662763854834158,-0.765743634494479,-0.381288474741337,-0.342043475596614,0.426640346305078,0.523383744418159,0.309123152364555,0.288701330321022,0.133037932002963,0.516805354052128,0.503650983374759,0.598585899357623,0.411873065747835,0.222398502889037,-0.487218045112782,0.227313661234416,-0.546030555799757,-0.53806402116102,-0.685520942016392,-0.497605592257576,-0.575418945979715,-0.282818227107956,-0.235543403964457,-0.698461579280392,-0.204682042884918,0.0822433249776108,0.0783915456956005,0.287797955168448,0.595544875264435
moderate,-0.372876624818702,0.772844622126753,0.765483961215442,-0.817268602724536,-0.643068131155524,-0.571455650975678,-0.481590862382983,0.664715939959812,0.403051687973309,0.698743480545246,0.226725497867107,-0.60210819312673,0.618165033273429,0.611976063974251,0.373513972688057,0.54675957849426,0.375262972595227,-0.324953095684803,0.275971523549519,-0.783548968201168,-0.718945729099452,-0.109432203508333,-0.461285832112741,-0.706419286094548,-0.368323323931599,-0.394746716697936,-0.544208057269722,-0.216035964904887,0.392961094416287,0.0417727948434689,0.38215088758086,0.742620147689822
moderate,-0.434677738034126,0.603477131689125,0.588216425031903,-0.46001212575029,-0.399564604939309,-0.584941925665563,-0.281778779659664,0.414466405618235,0.427649265658589,0.567303834764295,0.464049596129951,-0.59889872655191,0.515582410135606,0.328853721637372,0.50000827964901,-0.0080449520601855,0.609754435833108,-0.418449197860963,0.371073413776057,-0.619711565978447,-0.471557232206473,-0.18146853644211,-0.245320855614973,-0.577079383302135,0.202706910156756,-0.411430481283422,-0.386916430933633,-0.296471965152424,0.408422459893048,-0.180775425655329,0.127528156672994,0.751700208123584
severe,-0.410646338326691,0.64519295339415,0.76200550345506,-0.645565490356591,-0.385984989589015,-0.482101362753281,-0.110059562968532,0.744976783411581,0.346770908102603,0.751002977733242,0.258276996722137,-0.0087350636369399,0.769533007699687,0.598615400234003,0.624157715677566,0.737843024479302,0.586439578618235,-0.310950226244344,0.327692881319656,-0.745172883983071,-0.595652822501238,-0.19394103943967,-0.210407239819004,-0.699759029869921,-0.0824082517835412,-0.0486877828054299,-0.581512537691364,-0.553458584571429,0.263987873096368,-0.0367734777705721,0.566426390562347,0.64001603331778
severe,-0.0495246867308973,0.556072988986622,0.44275461636349,-0.627175888167015,-0.628513402318459,-0.691081196403433,-0.403676036255459,0.503144247111897,0.437172699920961,0.521550737702431,0.793239914094223,-0.287003952682659,0.602050688908108,0.227957071363909,0.428903700800138,0.408527384615491,0.310887701544952,-0.501184287428097,0.358985527483033,-0.703597648473251,-0.497528451483561,-0.321332979303168,-0.339588396988133,-0.640181880283162,0.330638850083157,-0.243347995939586,-0.58069776714613,-0.420183201665042,0.468184054489464,0.0124071276952379,0.431782273223228,0.60776785283025
