group,CD86,CD47,CD33,CD11c,HLA-ABC,CD45RA,CD123,CD4,CD183,CD32,CD95,HLA-DR,CD1C,CD64,CD141,CD1d,CD366,CD58,CD39,CD244,ITGB7,CD54,FCERIA,CD41,CD303,CD98,CD38,CD45,CD304,CD305,CD319,CD99,CD371,CD328,CD101,CD224
mild,-0.232321540044038,0.579043254036437,-0.480147659892021,-0.627641295651744,0.176180302020848,0.77598711538084,0.843923705644143,0.457816173628187,0.521410945580133,-0.427519004654675,-0.317748608141608,0.380704931384801,-0.446534883373537,0.0132058183003488,-0.0980695216275491,-0.426710386647799,-0.68288347410422,-0.227084623059287,-0.48759601476197,-0.263532639583941,-0.295438220653131,0.118572303385531,-0.241770122704665,0.338096404885401,0.846951861353915,0.700838630470526,0.589850389642134,0.36515881213583,0.834157771695376,0.795712178187026,0.385860894840014,0.47904674968502,0.117872452103928,-0.407078530257272,-0.588314711445134,-0.0990442908978373
mild,-0.222764599165261,0.390239827551168,-0.547727152764297,-0.484119050795486,0.061765258874573,0.37085154863783,0.285379068557297,0.310520599396176,0.470953955337067,-0.356622843474714,-0.369603176082818,0.248997326203209,-0.664883102783304,-0.348475899140618,0.552562706933433,-0.398737535281783,-0.38281148342069,-0.430959569389076,-0.410646407776453,-0.209575117854281,-0.551047056397678,0.106283422459893,-0.283947523344512,-0.326494974236502,0.567030919942751,0.509227564737398,0.184491978609626,0.141042780748663,0.408445896699103,0.397389241043181,0.52565878211685,0.321550932851584,-0.172459893048128,-0.121573923658132,-0.494141971170796,-0.0501494188355247
mild,-0.504089050168353,0.766937255450639,-0.797184623432149,-0.819652105515475,0.618787182100251,0.811303284232417,0.818721338067802,0.757971014492754,0.735362230337726,-0.614178658273612,-0.672398025653451,0.494598155467721,-0.792595712382176,-0.554503847871066,0.223942633627613,-0.737224978712691,-0.76173681855437,-0.501201828937216,-0.728141311524787,-0.493089691048975,-0.630825964496609,0.69802371541502,-0.123416261412755,0.174554629946683,0.830891388435872,0.783863241588401,0.506719367588933,0.636363636363636,0.85368320391913,0.808933990419882,0.543628888649079,0.545628594501451,-0.311140476302739,-0.687497894469243,-0.839516647601342,-0.319025506988532
moderate,-0.146431640231562,-0.0987768082459171,-0.158691313296096,0.0482812329164059,0.197507800979922,0.072090144280602,-0.0829836689485034,0.611840701614261,0.100507064117807,0.172828614955201,-0.155791681346614,0.167074527252503,0.0772939643981877,-0.319557038032749,-0.0606385325778315,-0.254138252513143,-0.567969740019536,0.0222929773460606,0.121070535056619,-0.423022543413109,-0.434929173213935,0.226054067479578,-0.208898776418243,-0.35933925834494,0.201390559187367,-0.143112677225446,-0.241645601504365,0.383699189746752,0.0376430951752087,-0.078392558557107,0.0949096373321148,0.0055536262803904,-0.475862068965517,-0.164031902508749,-0.314044099664504,0.0811385342885051
moderate,-0.0900693801443585,0.584309123017348,-0.759477591650345,-0.818778511294241,0.178330290884953,0.734113312793144,0.809919513415511,0.608785082204595,0.36011883973165,-0.712542403206504,-0.370352723982391,-0.408180637467074,-0.717616181010216,0.0512894538569911,0.0011073151450501,-0.771517554900679,-0.641439631579014,-0.40515356893067,-0.629558324798954,-0.621530469236601,-0.391911250349829,0.136623202001698,-0.3301943722783,0.205045137793991,0.853897843652111,0.377170272184204,0.0746424246678718,0.211016843344735,0.809949890053292,0.853905374145036,0.399321141860955,0.328906668348012,-0.773805687753677,-0.503110572680624,-0.707416189809161,-0.342511382307818
moderate,-0.718674525158321,0.278176083970807,-0.395518661233448,-0.82525777984286,-0.270296517499047,0.442672534166035,0.643197696344472,0.438577220540472,-0.0299724394099641,-0.508835490647057,-0.263056065976474,-0.203079178885631,0.114243314383023,-0.489507018684865,-0.117257536076552,-0.744895966610841,-0.605593917280166,0.170930302640743,-0.448879838556767,-0.522311021049797,-0.465630761612739,0.473283843982071,-0.323171644457927,0.124931257840227,0.188675033649069,0.405152750835289,0.156355971695084,-0.242449799076484,0.53909715805092,0.416208315479462,0.0244551400746774,-0.0446688920077326,-0.530492505421087,-0.668497761026836,-0.833917769180275,-0.237724183313697
moderate,-0.0751533582456232,0.423426726435962,-0.621812416634028,-0.702572750067847,0.246454470035469,0.642058827014007,0.66646076435453,0.533989972745846,0.436272257429336,-0.448285628389317,-0.208872188980309,0.428955582232893,-0.472984019342283,-0.0676835690324957,-0.0174201941782995,-0.226017274165301,-0.450585757715721,-0.0527663050625616,-0.386674985986669,-0.24038693539276,-0.477144577863736,0.383237282905362,-0.146764664929912,0.519111141791311,0.703610608853587,0.570530681861794,0.347935739877832,0.319211935557902,0.642089437585743,0.628578308231917,0.268753341913407,0.284718582147614,-0.33932809520387,-0.502747460127661,-0.66851149369084,-0.0220703292351305
moderate,-0.1139407244041,0.727573586122375,-0.393740826339241,-0.663895213176029,0.261023043505117,0.539088954070255,0.661293040522571,0.465069468571113,0.401837739063328,-0.102819447024524,-0.222260316524184,0.279990516832622,-0.469926096976972,-0.377680563421373,-0.38822292384643,-0.52883782183402,-0.644132909102737,-0.24188095509711,-0.532094063838471,-0.215103644542989,-0.37706190175387,0.151967757230915,-0.127582912331146,0.627484762270959,0.615968970948705,0.55085608143521,0.4158368895211,0.263157894736842,0.523616381135016,0.681973334351729,0.163390057083772,0.338254757807849,-0.125651967757231,-0.397519101743437,-0.462895050104103,0.0985941003816413
moderate,0.022936108442478,0.125564172680111,-0.22508379972323,-0.247645113978034,-0.0489505127597675,0.525287190574665,0.544399089694036,0.396494562237712,0.248443246240598,0.0574949485161934,-0.258618670292188,0.335561014596525,-0.0350969245703565,-0.381198588312194,0.0262797960353159,-0.0001641853076861,-0.0368109398414065,-0.0892759246574947,-0.130610413720348,-0.0161305948082599,-0.158701056643977,0.444964688612983,0.277896967112005,0.275454249900661,0.448716524219568,0.377275360493334,0.344175125528303,0.153373631753066,0.48432326741047,0.49961708001677,0.142348890696541,0.255685181586907,-0.191644425648074,0.0206365836753694,0.0173414606355562,0.145381358007842
moderate,0.0800775650990434,0.11249807204752,-0.484312949246512,-0.724190858700813,-0.168790705664645,0.723015114364536,0.779965857547864,0.499393650827508,0.361519530371917,-0.393413125711076,-0.479020741319858,0.233014354066986,-0.211385143503997,-0.295715178591397,-0.168810113556968,-0.476169884975674,-0.586400223574748,-0.498550002814486,-0.266178389977776,-0.206938756584718,-0.380870029030838,0.542447026657553,-0.186822289566035,0.625837320574163,0.577120613539995,0.484715911530336,0.69037406664329,0.503079048517799,0.642794397546658,0.717675255616935,0.202795967515926,0.606446205884803,-0.143865974295555,-0.0742856503287043,-0.583791390501507,0.0323418966945278
moderate,-0.413408476529369,0.397747580161505,-0.831707391908524,-0.790390020589472,0.048784277544211,0.772363734442968,0.625057673472807,0.547981462223802,0.515715308145869,-0.732692804438611,-0.52884351564378,0.0106941838649156,-0.719699881749997,-0.414717695228082,0.733555698345958,-0.672942831861805,-0.573619139019645,-0.46476168145212,-0.600980535307491,-0.453978072365457,-0.0450970937763346,0.313696060037523,-0.408237423325394,-0.0209416008762642,0.761193319494937,0.749877238293063,0.0772407405551956,0.349413459400964,0.774601477421938,0.425697488282537,0.273765290443603,0.36105550949784,-0.483247354943745,-0.55294231398377,-0.802373388365121,0.0042919230872019
moderate,-0.317639077321831,0.511614850341141,-0.523570741398986,-0.581185949832318,0.295038573846945,0.420765059466039,0.30030283089498,0.54332748581107,0.294667714375958,-0.404348810277662,-0.276247630477846,0.0999331550802139,-0.32367211364646,-0.434772647361237,0.453211169975683,-0.503663398012259,-0.541245429266013,-0.440200454222939,-0.218889737304214,-0.618195111855161,-0.598803245437958,0.230949197860963,-0.309730654317142,0.091967966651283,0.615426611330368,0.447557146872685,0.314601213868763,0.293783422459893,0.556744872833409,0.496141643493845,0.377192421181711,0.541202798082125,-0.197526737967914,-0.310766979113982,-0.613930404092907,-0.217963359773357
severe,-0.297367085372407,0.524881510184571,-0.70880480435467,-0.750847094014711,0.292942406205424,0.631607830835717,0.604124575626588,0.446960403003465,0.104845047384337,-0.821839100154648,-0.260128263530462,0.0270588235294118,-0.833197896551654,-0.170297856949537,0.214194911522836,-0.8140610897853,-0.398864011344943,-0.454207883857004,-0.62976639895294,-0.648447708922696,-0.0599855502603878,0.510226244343891,-0.44109875685627,0.150773491040093,0.662794221143226,0.557903116313309,0.0882825403515621,0.336651583710407,0.71679263783386,0.487781898392427,0.538037137942503,0.466067312363203,-0.373221113695379,-0.5516957390271,-0.784665890174764,-0.348656637827534
severe,-0.289781518389684,0.0125726331004984,-0.736662509432029,-0.676776293889136,0.201978282167071,0.758383018704372,0.660843817919901,0.733198141949826,0.522236594715762,-0.577033235915888,-0.479459581613203,0.121351010489403,-0.498688424379728,-0.700284407388059,0.226188119188371,-0.709672054075663,-0.535114491177631,-0.515069010341699,-0.641262088705329,-0.449150014347488,-0.464081860241048,0.38589313728506,-0.204378290632601,0.0166794618341833,0.759791089686478,0.614687990456318,0.228222417647381,0.301258191113759,0.645541706546067,0.549563137193712,0.362890817907944,0.309427307584756,-0.573904027351106,-0.437679444284797,-0.705396770402005,-0.258382011545304
