group,CD47,CD33,CD11c,CD45RA,CD123,CD4,CD183,CD32,CD95,HLA-DR,CD1C,CD64,CD1d,CD366,CD58,CD39,CD244,ITGB7,CD54,FCERIA,CD41,CD303,CD98,CD38,CD45,CD304,CD36,CD49d,CD305,CD319,CD371,IgLambdaLight,CD328,CD101
healthy,-0.296119571386201,0.490303986415062,0.487049881755776,-0.64336029694652,-0.611090953242151,-0.146239378491956,-0.319805301407608,0.559836599475569,0.402864159457038,-0.0418302627604953,0.356029049912546,-0.0881550487375863,0.453340095649994,0.117567965073927,0.213255546776122,0.424910293041435,0.297975066259437,-0.116503572949329,-0.415735427363334,0.0745746870139398,-0.118471297007196,-0.534651939369407,-0.392373662774585,-0.138208846753784,-0.456148299490724,-0.159295362720686,0.0793394138498889,-0.403503473270915,-0.434207606867477,-0.234945341903196,0.164753850800362,-0.162205289677159,0.317221106121233,0.430981404871002
healthy,-0.337254901960784,0.429064124165038,0.418079990531992,-0.420758795655919,-0.665281157116279,-0.447035396381375,-0.428343050156632,0.428152375530863,0.347734296539368,-0.0887955182072829,0.642868397260429,0.203181420844668,0.755214634778711,0.344645144522625,0.762078283604813,0.630577977322688,0.469846184411732,-0.0886279152153187,-0.306162464985994,0.238148901830185,-0.0361594905728655,-0.653781498255574,-0.434629237948622,-0.0862745098039216,-0.182505778163086,-0.509004179990178,-0.0277310924369748,-0.159663865546219,-0.363025210084034,-0.308349220084109,-0.0957983193277311,0.0237014699019875,0.61810129197992,0.532553701872545
healthy,-0.0042726237732329,0.215406777086676,0.473001342287157,-0.726139205192877,-0.525013145994071,-0.436944561594554,-0.545101529438402,0.345310202830174,0.0910631875098973,-0.345114045618247,0.38051461186616,0.0957697053312566,0.361095566961392,0.192969743678633,0.338452182662172,0.0325421400052012,0.365971850643863,-0.0908333516226866,-0.376326530612245,0.470342137029832,-0.0551044983121445,-0.525942572266848,-0.308783504019726,-0.508571428571429,-0.312483590032743,-0.527021927045092,0.27128748216671,-0.37171668667467,-0.52740616995068,-0.397106634485415,0.257334933973589,-0.136700006478254,0.404188209082823,0.573130251938959
healthy,-0.727144668894345,0.509990168830422,0.552557838948997,-0.839654786975173,-0.744655163450043,-0.554783447234767,-0.325631451634984,0.617609304250626,0.503855036686541,-0.568951612903226,0.70558530713991,0.382279317747601,0.631999536948535,0.361082477173288,0.543126760223385,0.401048670998232,0.433093694205473,0.379394713590656,-0.432258064516129,0.40827467809416,-0.321903889332792,-0.785745538610949,-0.202063075197214,-0.327016129032258,-0.474846257075935,-0.769671438829736,-0.149253743486737,-0.555241935483871,-0.855586999825321,-0.518406638322401,0.340056502052214,0.244948974278318,0.346421355710335,0.44282918647003
healthy,-0.128649769301688,0.0576576576576577,-0.101956749002375,0.0136276832296436,-0.0074818653025494,0.158516833815833,0.17731255349924,-0.137975416979191,0.139216136522437,-0.151351351351351,0.404175316674713,0.154940241346465,0.0902936837736722,-0.145167775553848,0.190662961048654,-0.0794525191534053,0.310912213267205,-0.0029393042260015,-0.228314028314028,0.156185696694788,-0.228652445185777,-0.30934930735553,0.0147685749598971,-0.296649730850992,0.143299088056604,0.055658776612068,-0.14828306742805,-0.130501930501931,-0.179130742538125,-0.13876719476561,-0.257981470960556,-0.19562789896225,0.0282105406941907,0.27263366888375
healthy,-0.435000268726412,0.654113862315593,0.695013244171776,-0.802287777721299,-0.703062740206516,-0.415460801337707,-0.56691583808244,0.700683509063362,0.473061621262084,0.0842183116169057,0.657250715463487,0.50438051523414,0.724957345182524,0.596795557823584,0.688940438357299,0.714622150935092,0.517629392318163,0.284592208297714,-0.202296152830156,0.608352541192978,-0.0639393704509947,-0.734371623274071,-0.37878061306044,-0.240111904302528,-0.366583060003859,-0.677930417125692,-0.0392359601741122,-0.146311659913821,-0.65242798948288,-0.672201779709332,0.449946542744984,0.0485388821103856,0.558457672967865,0.750208788161837
healthy,-0.250595419224251,0.241294951410803,0.395007715069778,-0.638333492910411,-0.773826402254303,-0.449723628460337,-0.487869098564498,0.408167195848264,0.413625018558477,-0.112203142126416,0.376469883703847,0.0467424162943504,0.300546015892277,0.328057792530657,0.219790334067869,0.351897962328501,0.12999126911595,0.189090543082205,-0.56454382733434,0.203149515237158,-0.262611826709853,-0.657482373454426,-0.688985949430489,-0.496154199567156,-0.207655066181106,-0.667511903472969,-0.467436422593898,-0.607234198027037,-0.652107663824801,-0.224940643283173,-0.241696810421116,-0.0969221555910297,0.213186612573013,0.37339855539928
healthy,-0.379373851763506,0.65311012580352,0.693332479694195,-0.607195140266953,-0.718207055418104,-0.523742523130345,-0.584915197936056,0.504262947318152,0.306485486835659,-0.37165120593692,0.528913889022147,0.270979643474404,0.661256212829708,0.371106279494314,0.427909635471463,0.599596087192697,0.457084837898664,0.147265713695786,-0.290885253202545,0.361015304554907,-0.0412272166417967,-0.789698224974678,-0.630557956797859,-0.257832237510413,-0.188121765001839,-0.524669382188669,-0.0586174129710374,-0.383950327182457,-0.589693185886782,-0.468814707599233,0.429192439168781,-0.103036061524884,0.570993157534616,0.568916746261238
mild,-0.270342439348376,0.428242327809475,0.625988230627554,-0.529587101257968,-0.497024978589641,-0.388863089551051,-0.483927038256747,0.220273503998845,0.370438901840435,-0.23786486050637,0.347228157041307,0.376475198233474,0.642225487143721,0.429096344399635,0.291099941949316,0.15206566207276,0.380219700825688,0.331201060352867,-0.520692644289076,0.341479037788733,-0.0990641197766184,-0.527333061255137,-0.188712469040368,-0.123044670214482,-0.304488408845051,-0.655798938557402,-0.209038022315045,-0.282373810675697,-0.475864042985571,-0.132432916118181,0.562318731711194,0.244017649908711,0.171229667224725,0.578688822335861
mild,-0.471007755348516,0.358014754781674,0.408318259426615,-0.637401607729211,-0.608276474257432,-0.59729499046161,-0.460834813646305,0.527554600543478,0.205555389065328,-0.249054742725629,0.334905387254507,0.100513419623841,0.230801246313865,0.0656666560914489,0.0853449723371482,0.244554157119472,0.254742767331801,0.161738351704255,-0.340677132826143,0.111106214146227,0.171644623374589,-0.66601671980689,-0.502114778360967,-0.319042778317092,-0.443488555347947,-0.590595975011362,-0.326007612848769,-0.213850793835721,-0.690824824410009,-0.270579203662374,0.249778688816614,0.137338987244104,0.170468428224591,0.462605680576798
