group,CD86,CD47,CD33,CD11c,CD45RA,CD123,CD7,CD4,CD5,CD183,CD32,HLA-DR,CD1C,CD64,CD1d,CD366,CD58,CD39,CD244,CD54,CD41,CD303,CD49b,CD98,CD38,CD45,CD304,CD36,CD49d,CD305,CD319,CD99,CD371,IgLambdaLight,CD328,CD101
healthy,0.349054854255468,-0.322212074602608,0.466336929561773,0.556054927211377,-0.661755381763503,-0.17163549477541,0.0499710164744789,-0.0521850064328141,0.246660900881393,-0.158669468307631,0.509508165127985,-0.0409241920869828,0.718030200017173,0.0991405240418086,0.223289206433709,0.253491702759396,0.227143389909155,0.596487993649306,0.219601015825031,-0.198278465720326,-0.118776635401544,-0.634766470510263,-0.180843828576638,-0.336649859015553,-0.192155125585662,-0.227356816713552,-0.239452952412401,-0.168539366705978,-0.220175173663546,-0.383802335215546,-0.139926778413201,-0.184027140320628,0.0761099365750529,-0.258904596984696,0.266288978378894,0.629102388595582
healthy,-0.0501875955983481,0.368347338935574,0.172973495082241,0.0225648268439996,0.232263523815611,0.432132560799852,-0.211123365633384,0.400703210198632,-0.663701476150682,0.175586575543851,0.415849146348942,0.442016806722689,-0.149340456080661,-0.0774339616899873,-0.0356617433042931,-0.528832549628158,-0.182229950300444,-0.153180852468725,-0.0072931348028089,0.51624649859944,0.460751008783935,0.589431426499493,0.257120462534701,0.575036326256461,-0.144257703081233,0.387982352656752,0.610875271913678,0.636974789915966,0.514005602240896,0.274509803921569,0.398322761168353,-0.0294485984895152,0.402240896358543,0.187770868349726,-0.12684071302513,0.0008453233363056
healthy,-0.0810534397219325,0.257814002680307,-0.0502387972851745,-0.578689758506245,0.455803599240748,0.421987430289914,0.144008298588227,0.488734142397075,-0.0382226743628265,0.345331460421636,-0.509444788266018,0.138151260504202,-0.525434745771101,0.117662945533985,-0.371781442737834,-0.324826783407132,-0.256378665468896,-0.199929266076399,-0.208016449600898,0.0906122448979592,0.418304155888267,0.434909384885329,0.117084393800609,0.369567246467789,0.237935174069628,0.236549404820234,0.639096276372878,0.224550130964414,0.0817767106842737,0.395770895712033,0.421751833033356,0.245485028583689,-0.12,-0.0644432647215261,-0.341406027784963,-0.535470571490571
healthy,-0.0022973516691562,0.789304135455393,-0.337033471288803,-0.39878853920486,0.684949310911201,0.753933098855975,0.035292976742412,0.715431899862194,-0.192977540209126,0.196893435872316,-0.408765711546048,0.720967741935484,-0.431225196429884,-0.0188382836870813,-0.276850273661649,-0.425172522425623,-0.354628629662892,-0.396479499189863,-0.143276047753177,0.633064516129032,0.317250344735272,0.746269682751135,0.230903359437822,0.244385631226706,0.36491935483871,0.671237023272096,0.747819568326684,0.399354610950998,0.692338709677419,0.755950041335526,0.458287835699706,0.529208295123063,-0.28317872412889,-0.142886901662352,-0.0946689557322077,-0.387879579389808
healthy,-0.0673120243165805,-0.0410749263433101,-0.36010296010296,-0.1624613854053,0.375429312502926,0.0154981495552809,0.566477765472344,0.503630626294875,0.42469571312944,-0.0614633851415433,-0.168608018883153,0.0460746460746461,-0.0345381386069063,-0.311317776211914,-0.273202888903768,0.0740919540992989,-0.415166534231485,0.0865696014879937,-0.331466242428803,0.291891891891892,-0.110767681425594,0.396671103086085,-0.119506077742459,-0.0741215271572195,-0.0286082711767681,0.246134224989311,0.0445270212896544,-0.312841105671374,0.166537966537967,-0.0543136945305102,0.069722053955404,-0.226041261323247,-0.216014425285335,-0.062614465930824,-0.283950956333115,-0.223309769411631
healthy,-0.364203114907904,0.390054699524102,-0.600392966921206,-0.638839790387861,0.748911808180347,0.739673218762158,0.127542163355192,0.551771818123352,0.153172562865219,0.565426252207257,-0.705488896288366,-0.0834787082693728,-0.639854716081312,-0.491934654647945,-0.672369431001837,-0.535358340882153,-0.66477842373374,-0.611008971618235,-0.464295037728319,0.237397694967366,0.029227934382581,0.728540877573782,-0.055311436292265,0.419549630856037,0.334169399961412,0.349250755675606,0.723975441731295,-0.0068614610156698,0.24737925268506,0.685008361821486,0.654040135516554,0.103933495198134,-0.390729930156535,-0.122774819455681,-0.580198356290874,-0.677042089684224
healthy,-0.245872933633211,0.287425074701182,-0.518361687341807,-0.584956277980055,0.711497146307448,0.666310873298947,0.0471158335331146,0.607446693768796,-0.210743278803954,0.518576793741334,-0.601824804224223,-0.157873584216295,-0.576583823113573,-0.117761181865707,-0.570796269901733,-0.451852485143698,-0.255773877723515,-0.490915261611725,-0.407886803265317,0.540392415136554,0.0588940056719175,0.77047238259364,-0.152063709811611,0.636180598246402,0.275618892170347,0.419841054094828,0.733734585874179,0.337361108568513,0.510705151625868,0.647070739757958,0.320708886665304,0.464276524951397,-0.0398260806287251,0.0149594507332458,-0.449900186273473,-0.689705414883871
healthy,-0.190225782058002,0.44197551102446,-0.403604453900691,-0.513253233747484,0.724202865961782,0.664768393837476,0.0476182194544962,0.635034716814892,-0.244867762055853,0.40516435865091,-0.369237539598244,0.461076066790353,-0.47442702851389,-0.103231259379288,-0.48500188833652,-0.390585512113154,-0.206288964765329,-0.34565521565774,-0.35549796023927,0.526210656188837,0.0943329164927016,0.662037442499229,-0.0892389381011948,0.646799808517709,0.250160868508759,0.466691445168335,0.519145294161867,0.106601433286747,0.540612747261479,0.738926059320562,0.365003846168234,0.45614182484451,-0.248209539353502,-0.057282539482518,-0.402755615720197,-0.485281154029653
mild,0.1083911850548,-0.247336289687496,0.375660135519237,0.488949534001623,-0.343464989498317,-0.472636413235594,-0.310902332172299,-0.510266614910784,0.0726011374126949,-0.474620749059502,0.18291277483057,-0.169650056442509,0.281650803605366,0.226311259846318,0.340506556592511,0.453798946332797,0.33428374232326,0.087193817953821,0.303822380987289,-0.311367347413436,0.0423520348738748,-0.481183057887456,-0.0388883051152094,-0.285233618454158,-0.225044347685857,-0.188408257222786,-0.610214101359458,-0.184180542648872,-0.285034671827125,-0.388602120938514,-0.148649191561224,-0.373239948215132,0.420568560467316,0.0241819292702327,0.0920523924514918,0.411440058427736
mild,-0.054382049345219,0.400003599231555,-0.512152404931952,-0.50923491258678,0.633243718993514,0.539951120210891,0.197806354370584,0.640038548996807,0.245669712874409,0.482470550100296,-0.675736557952609,0.0902262294667358,-0.465281836868185,-0.134487506037699,-0.398549730557057,-0.148945596522049,-0.281707276442807,-0.37550565436475,-0.350603713791907,0.331014686025119,-0.113451825423988,0.685462594271799,0.0616812655626245,0.406885829388237,0.22799972732096,0.434998859449326,0.55683050244436,0.137778161799345,0.124698875170838,0.591566629117297,0.356103194164053,0.170632575485112,-0.357791436585472,-0.0389117060207668,-0.285849682737878,-0.554969558407782
