group,CD47,CD33,CD11c,CD45RA,CD123,CD4,CD183,CD32,CD64,CD141,CD1d,CD366,CD58,ITGB7,FCERIA,CD303,CD98,CD304,CD305,CD101,CD47,CD33,CD11c,CD45RA,CD123,CD4,CD183,CD32,CD1C,CD366,CD39,CD303,CD98,CD304,CD36,CD305,CD101
moderate,0.419145923134973,-0.384011579032126,-0.442039932477873,0.462087965657139,0.31187667475114,0.248297949035463,-0.0837744290060247,-0.317363478666772,0.221265247217763,0.0147905665803123,-0.206850112016615,-0.468798330300636,0.071677307315779,-0.0431822078849562,-0.358458099271505,0.362730770168647,0.306184417517595,0.393786950867857,0.534494862948825,-0.221621216887888,-0.452816532553053,0.82214507868566,0.857441783625295,-0.705561305078085,-0.663866105097281,-0.409173005529027,-0.155501650301006,0.777928470019406,0.796309270599432,0.661557723597904,0.607205167532643,-0.695776838533696,-0.179040040751814,-0.644946003412103,-0.436267252550076,-0.775024619443781,0.622073829701369
moderate,-0.410429786575785,0.259761141553022,0.652724184462992,-0.506644672643859,-0.583425048394558,-0.433810076838945,0.0762044374540918,0.162781823629819,0.327820142158073,0.0977867275029546,0.576619545472077,0.48341268835522,-0.132992627578679,0.241382384305512,0.211203482463123,-0.242645906158613,-0.284032587500575,-0.535842665264391,-0.448844914666838,0.594041671204283,-0.36813076716721,0.294631038382915,0.722891568991806,-0.509210890233228,-0.715438258590687,-0.499449978575354,0.0356534900170815,0.453436548339473,-0.124101874507446,0.527807731163353,0.380000001260987,-0.237293422934526,-0.439205704105112,-0.606292862055136,-0.146272912909015,-0.480381403769246,0.737892015673403
moderate,-0.403908604199147,0.678715996886631,0.741189422874019,-0.663227735708661,-0.75189333867095,-0.713091602831003,-0.43750198064054,0.51509392738896,0.0050944621852416,-0.141843062568604,0.318174883344103,0.417593180037972,0.0358296626537097,0.406818608773564,0.335246516541394,-0.769010484416003,-0.589215739888144,-0.664865980055154,-0.652929893948551,0.706328570242867,-0.291121047094373,0.725617753306438,0.779998937991333,-0.616180321660221,-0.668001825447047,-0.521306810100331,-0.537556732824846,0.586417612876224,0.629954674762427,0.316145942687529,0.362868964368892,-0.646131503817552,-0.468552013668935,-0.52424558741792,-0.0068121301124183,-0.584149872752852,0.790273628336898
moderate,-0.575946009099825,0.586407173333794,0.846341515041315,-0.52292834560372,-0.548042553763896,-0.364844092151172,-0.342374617749729,0.39806500869074,0.622277172258642,0.276487691726165,0.743508591016359,0.64799215888579,0.410082741507324,0.619741414259721,0.46149904237613,-0.619959514953,-0.515983597968034,-0.417011848448845,-0.575883307452227,0.780451520756199,-0.114616121213896,-0.0848020205599464,0.313988420420049,-0.367955346502986,-0.242964700667289,-0.383465848480084,-0.363426778711686,0.390137341046326,0.141837450002196,0.185726395809439,0.109144407926976,-0.497392806249648,-0.326380613783535,-0.316108092911667,0.131119836380297,-0.396053575757108,0.35823224329742
moderate,-0.178756459862591,0.310583279322421,0.434230217080853,-0.282226717906858,-0.249532203879637,-0.25730189257707,-0.365969316552724,0.0168765516114322,0.495743855374003,-0.0163814400955387,0.206329083769554,0.211131694426904,0.284100833843019,0.261486036377626,0.0298070634018294,-0.31103911447223,-0.23985499749998,-0.352924005522555,-0.279596850121023,0.0041633800392422,-0.110282690312119,-0.0041405026107658,0.315028827168,-0.281851022508882,-0.176505436549507,-0.207791570260349,-0.157170576793573,-0.204698915902096,-0.0324904367914795,0.2299696907911,0.291231114032573,-0.179105227612487,-0.212224264962149,-0.34090435723263,-0.227559820507257,-0.360046239668494,0.100528652793034
moderate,0.181905180184615,-0.509547692093023,-0.665104447691436,0.552268704194828,0.656000038337355,0.404902655334307,0.194874221224481,-0.333051522414509,-0.519591547625613,-0.0643034683523663,-0.48261824398692,-0.541199868054549,-0.463693302319285,-0.238156154887905,-0.125977159007409,0.375674575491028,0.31206853928929,0.573506078269613,0.597812000748748,-0.515963988848776,-0.124243890347643,0.308432337703654,0.304885880808386,-0.291317945564405,-0.370119679749854,-0.0846546096729082,-0.063429797069761,0.0335106084029063,0.0193708337078575,0.195608435096035,0.100738065991059,-0.212004236270975,-0.182600912158717,-0.197096221092781,-0.0278795457025407,-0.261128220388822,0.221392276977892
moderate,-0.427592726572869,0.713510950186726,0.685105315053801,-0.803016188009082,-0.669420274501814,-0.587230305816939,-0.469275272934724,0.681206801300226,0.29358361530126,-0.784178807576995,0.613899151613449,0.458933860889037,0.340424144235156,-0.0298756428371525,0.319650469722825,-0.730468068317407,-0.760258361241604,-0.763381623152874,-0.515615031101385,0.69718477618592,-0.200656990652501,0.456021650053343,0.492083354905071,-0.540029850725291,-0.607236799555172,-0.501784258760109,-0.44900586530113,0.200287263605373,0.281288033072213,0.586147782849039,0.455001036194946,-0.758880666180499,-0.657612359842257,-0.604361765531713,-0.772576042587883,-0.662342402228375,0.398609477731709
moderate,-0.516868265498668,0.519558705066426,0.560764093300192,-0.29973805971507,-0.239522976498272,-0.481156515426044,-0.242667529486083,0.644153570016521,0.456680568208574,-0.458476985273619,0.600377667813126,0.436395957116533,0.485892146939751,0.780059877067155,0.407778507550653,-0.617569088654407,-0.514224050577653,-0.631304744552073,-0.459116147710722,0.644769386990285,-0.370450501108226,0.416248769503025,0.42852420264134,-0.555847985281601,-0.312530730596093,-0.793515503731455,-0.324445598030844,0.407188837039928,0.433552126196723,0.279879088578787,0.0720693622058286,-0.615962230661378,-0.421779277440097,-0.506960381685837,0.36849347240405,-0.604861962929742,0.492920916854284
severe,-0.28586078435455,0.795737975852785,0.744653038162109,-0.531245612376103,-0.36783336190993,-0.334291965042713,-0.0704514339566711,0.725402575113979,0.291430900496738,-0.364084886484369,0.7619249601316,0.203127725750136,0.571999433959173,0.0659659827636893,0.600140249777499,-0.509050686675412,-0.382606828738978,-0.539781225343739,-0.258419653732832,0.850849158014271,-0.673678278623655,0.587025768706998,0.586886792034063,-0.720955841782261,-0.514966706673902,-0.68090137989464,0.0757768966809549,0.548864502642696,0.534570360719629,0.664773352241572,0.593014901607703,-0.655601541168124,-0.585746131650814,-0.644054528150013,-0.271883064282517,-0.67369466302715,0.612149394227462
severe,-0.106803560881645,0.746902121416047,0.636376370243102,-0.736746256701284,-0.663722553555646,-0.734860652958236,-0.512890078479238,0.595313063875208,0.774106817174725,-0.269427508496947,0.68032077266633,0.431552077725149,0.570178528317964,0.448219840652437,0.20866075935234,-0.719826543073,-0.604298672539225,-0.628510153355388,-0.458497421127352,0.756562242412044,-0.269418125044437,0.533421726112885,0.546081610020398,-0.636301377953713,-0.470309480182632,-0.594286111024879,-0.422555999053237,0.279809647272057,-0.063866108308554,0.39984672534134,0.320805033869111,-0.548600981106487,-0.425122897384435,-0.572549335728873,0.0533535217890114,-0.447821811845249,0.496713412373153
