group,CD86,CD47,CD33,CD11c,CD45RA,CD123,CD49f,CD4,CD5,CD183,CD32,CD95,CD1C,CD64,CD141,CD1d,CD366,CD58,CD39,CD244,CD54,CD62,CD41,CD163,CD303,CD98,CD18,CD38,CD26,CD304,CD36,CD305,CD371,CD328,CD101
healthy,0.0011815679128534,0.376065787636471,0.0051411983155318,-0.124451470563723,0.373201975015742,0.663781958904357,0.345536288014895,0.447061668481114,-0.0447048373616516,0.16689068428212,-0.140381755042803,-0.0833148392594398,-0.0395077397322309,0.0356688889507465,0.0090537577447544,-0.285373748346454,-0.296271271986296,0.0881106492106845,-0.206308162172921,-0.20000750321643,0.375868317728783,0.359056941151198,0.573654508382136,-0.0748944600517082,0.472120169653644,0.469304455543822,0.0331168781737538,0.135321581126162,-0.474628385839271,0.387938258507996,0.43204330907167,0.498366755997604,0.100120809423135,-0.254970727769485,-0.0409591620257553
healthy,-0.527261542129157,0.620448179271709,-0.178449117085656,-0.0812894383199985,0.421634160695425,0.238580629829624,0.626819270566406,-0.0833979351289374,0.0368216693717214,0.221487632392643,-0.170942513692343,-0.416486683816484,-0.19231105900953,-0.321979678309221,0.109459118137841,-0.165672665744354,-0.214131983236188,-0.230267238909971,-0.497944047710545,0.0361851688293214,0.0400560224089636,0.625106091287067,0.703415090050275,-0.070644186989419,0.207138692516618,0.466567330997186,0.0283111492079995,0.0030812324929972,0.131970610898784,0.161939908195633,0.436974789915966,0.10952380952381,0.173669467787115,-0.426286494331672,-0.407164073653877
healthy,0.396001039043462,-0.236159568556876,-0.256222748447615,0.0781363404713459,-0.207057122825827,-0.311290109979625,-0.0001605561593185,-0.242277231898993,-0.322688509417982,-0.138621770556338,0.0109583973217461,-0.175251686067247,0.232567036807725,-0.149180750270279,-0.184429735609639,0.151149537000711,0.253360075241649,0.117500571104905,-0.117826652107721,0.0074826061007517,-0.140168067226891,0.0231612423822222,-0.0571222741875674,-0.0133852913419118,-0.125663400569293,-0.0308103479362389,-0.273878247750686,-0.226314525810324,-0.0592088081330806,-0.288538137196431,-0.0590366541502685,-0.293115566842464,-0.0582472989195678,-0.0234750764852868,0.15261320631834
healthy,0.0781099567513127,-0.469021429506094,0.355196951777421,0.501166520350299,-0.767812666164463,-0.576442160655532,-0.421406371985273,-0.465152131726014,0.141516862820025,-0.0094660305707844,0.446884736233874,0.481216867272348,0.599573216529234,0.0624879654010502,0.206013729655516,0.630961088810269,0.360244698803976,0.459146471203446,0.426386805571916,0.382885848411625,-0.234677419354839,-0.422789167966593,-0.314822408423522,-0.032184503940667,-0.573531383542904,-0.0375477035543695,0.129489936626642,-0.257661290322581,-0.0048559712229005,-0.547753553943181,-0.44897139594794,-0.630092830611575,0.260588968357924,0.175514568370775,0.282828859971735
healthy,0.211552076423539,0.448465862465323,-0.282368082368082,-0.138002064306245,0.0777579572514957,0.18063360516155,0.688996220179526,0.0931690778346121,-0.165892719144407,-0.036878031084926,-0.0637106636237869,-0.0865758699295004,-0.114951362081001,-0.15091581949331,0.173742654981566,-0.195421329881591,0.145823456563576,-0.186123366737972,0.183232519741404,-0.161700368657379,0.310682110682111,0.509713133286327,0.591364841255802,-0.230549164749426,0.13504417246702,0.0398472871559489,-0.141638530202568,-0.0347938433230964,0.402130238350893,-0.0818769898056474,0.378457654672637,0.0138395471640242,-0.028836252243096,-0.0543118820841428,-0.265293036325236
healthy,0.263068633473171,-0.0578539237849746,0.356218783301184,0.298568851825605,-0.24045059743655,0.0769527809359379,0.0238863044108161,0.0114155251141553,-0.179672737363971,-0.175617038181015,0.252266703852233,0.141058847969944,0.196256731835845,0.223843194324545,-0.0992834829338985,0.318208564246894,0.159354804532489,0.313298636141572,0.286007295255813,0.171077338669211,0.217362641599082,-0.0137602456129096,0.141543975261922,-0.0916101165661764,-0.202780378243355,0.0461831158586715,0.234043261416784,0.212103672261882,-0.121060443768328,-0.0227699446572852,0.230519319380909,-0.0987064613814078,0.453420412467717,0.140807703867966,0.325231945548703
healthy,-0.201342424762141,0.272598026522099,-0.259217420137693,-0.384658248223897,0.615130649095947,0.638277222455366,-0.0708030750372192,0.490730528999346,-0.181982084863509,0.467760053186754,-0.38813881377188,-0.473050627118471,-0.286847949130797,-0.0484134460725,0.457076834623524,-0.300169202933536,-0.298084100079795,-0.213225118237706,-0.328808712140965,-0.198958181070722,0.637692280012054,0.250206000515213,0.272180678695232,-0.198358098323227,0.534478415235929,0.511522804395406,-0.0741020672837538,0.332766969507537,0.0839937731403078,0.543705202688911,0.344353617709759,0.541167121741639,0.0893346487497549,-0.22575871209529,-0.410941847497375
healthy,0.250391642174481,-0.405882434985022,0.453550249201048,0.589800604674514,-0.766699157215767,-0.61518003375053,0.0340962173898365,-0.581182258750462,0.219651943287264,-0.375898124089723,0.331899828145409,0.199810141717747,0.364746535826116,0.121160188144171,-0.299267345412194,0.378661947278952,0.514022794472681,0.096555294155296,0.381830365448133,0.232214609383933,-0.431961756222709,-0.006908699568049,-0.0186091947132942,0.118578314862897,-0.647892615889516,-0.652837275870499,0.186614811816801,-0.100000006889296,-0.417452087743319,-0.559122694281984,-0.0327093858347226,-0.672655329686922,0.416836102384812,0.316517901971192,0.511899003508625
mild,-0.0371229882879992,0.33169217177739,-0.216038666865079,-0.406094577353675,0.435706124180963,0.523511042818994,-0.174679993665372,0.621404995316665,0.149198667710492,0.383221895552783,-0.34863041003274,-0.26305733260264,-0.385037736319287,-0.19861210094112,0.294642888482865,-0.360615542761429,-0.0794532868735452,-0.29694003685703,-0.252893260452677,-0.14833532475231,0.294031084382519,-0.283711043547466,-0.116336630656413,-0.161658255393205,0.483571774417874,0.122256879272608,-0.0929789801414745,0.216900499919368,0.314637504854935,0.467670266791714,0.352708577710235,0.419922773810168,-0.354375428109696,-0.175270762554397,-0.377585344958683
mild,-0.0609300577566532,0.274320412502568,-0.439748639860536,-0.426823448275377,0.634474672895529,0.54596995102104,-0.115696584855297,0.455268305595548,0.182397152189997,0.331928522299295,-0.512533848247967,-0.265418841156572,-0.505348307553676,-0.278318695517151,-0.0107240922511128,-0.44386330784233,-0.252438491100047,-0.260409293208642,-0.31439670938669,-0.270393014762904,0.427386210401821,-0.0718998965889534,-0.224808100507111,-0.329226205881606,0.597875508087458,0.248313727646661,0.0078432692748574,0.0458883285654301,0.0551984896216232,0.401159853425411,0.0911021390917897,0.441642348238689,-0.387940411024174,-0.215304928446674,-0.489694688272388
mild,-0.352291409265741,0.527508947077845,-0.6802791338273,-0.688700580583989,0.751317056145663,0.693416820400577,0.219600152956822,0.586373911660663,-0.183272104186258,0.538479284515958,-0.650218811418869,-0.4982717184814,-0.625252958781034,-0.0112204333166973,0.239744447943985,-0.572878626107323,-0.497689792252339,-0.364910125000325,-0.549858859357359,-0.296170708081802,0.0958971218616044,0.393300398392214,0.278209964870856,-0.103016385246638,0.777498805347499,0.56071205206362,-0.24900662924116,0.329145162096268,0.280837748073846,0.788247056557436,0.297009780945768,0.588439372948713,-0.109404251596536,-0.450248070405592,-0.715011185574544
mild,-0.614510790685366,0.361494110061318,-0.570185977265649,-0.288197943222175,0.473695596102132,0.440439548206898,0.51546485735133,0.571571824507493,0.351776008848194,0.355425826117962,-0.441108292943476,-0.700568331007047,-0.426465424512524,-0.513902467900683,0.247969836680375,-0.45714701335439,-0.24983486286403,-0.451688423773965,-0.225687226568944,-0.390023981310283,0.0357620320855615,0.165346600355187,0.269297505373984,-0.631557801098396,0.532254595330878,0.423128159275325,-0.409433158719156,-0.0471256684491979,0.127314014535117,0.441779348551587,0.210210516334519,0.147639979191274,-0.0875668449197861,-0.196493428433451,-0.666221221293959
mild,-0.497576271742405,0.74034974452522,-0.68114829828229,-0.655803882517563,0.593375573993693,0.685431922160145,0.445184587515893,0.595652173913043,-0.0698716093451842,0.520527768125896,-0.566323526480506,-0.533155422383161,-0.710448367589825,-0.460123555441015,0.133314206309772,-0.683301614920628,-0.568078422311665,-0.417529199702551,-0.630216057017268,-0.371807283916882,0.398682476943346,0.483052857488043,0.527112223106478,-0.0528394682099002,0.63332293702104,0.63761654281902,-0.453628380911739,0.407905138339921,0.290074380752072,0.674662694858915,0.621881109349514,0.614573730463973,-0.261305264420352,-0.581994058472524,-0.714712524565307
moderate,0.094860599841526,0.0166529030068174,-0.373247310515502,-0.106797197234446,0.0246161468275226,0.195661174709251,-0.295825689474494,0.0531938623811598,-0.133757864076364,-0.275547456682528,-0.406236332059649,-0.37724762507899,0.0748006107079236,-0.312955859782307,0.110027382641224,-0.233843272276956,0.0613368681823818,-0.298021907678915,0.0515051447478434,-0.294506455495757,0.299254646417355,0.0165029456261044,-0.112192935426955,0.160906297458169,-0.0417838356444817,-0.255894010919528,-0.270743212062692,-0.0359324314504632,-0.232648533388108,0.0399016808857213,-0.322875420016634,-0.121720639355052,-0.198665183537264,0.0903849258721676,-0.152459396364412
moderate,0.114087881516187,-0.0893866073183157,-0.333662025566406,-0.365778911068983,0.400296307169326,0.463517216884388,0.124338007946745,0.354912953580101,-0.0283156301377101,0.42239363651489,-0.521205295251697,-0.20642021821769,-0.234970915393151,-0.0584954101840063,0.189746359498231,-0.293260078165491,-0.0157513743713787,-0.0957840250228795,-0.272575066963829,-0.271205544943982,0.359323251084961,0.186666146674295,0.083894930776688,-0.114087881516187,0.429947002681531,0.150868108873682,-0.139336828347041,0.259086478785443,-0.104299162606645,0.437321186642193,0.100174510568903,0.46451999990739,-0.15843542856571,-0.149193972406749,-0.145849223390887
moderate,-0.426514250826813,0.352614969654894,-0.251533413087542,-0.468092764164364,0.421226287169171,0.587458785372773,0.106372775160853,0.42977633986073,0.148882705565835,-0.108135859832027,-0.319492530294424,-0.0707220433421814,0.204710101407143,-0.162899528100744,0.0774505496594198,-0.368906329390668,-0.354401452844408,0.0330900832485778,-0.441140530995443,-0.176886152486423,0.435157182654313,0.150368795169917,0.284351614761162,0.0942260703144282,0.374673825686094,0.220957230875788,-0.350650802260701,0.158738888028069,0.0087449333813512,0.528950798187035,0.304541752538082,0.364503141485978,-0.491703011640297,-0.353503346769531,-0.443224752461135
moderate,-0.16180502492028,0.191394124023685,-0.862972897107302,-0.875214829117662,0.402112160112674,0.547317478639297,0.440489033945355,0.410713475214057,-0.0996494544968393,0.367575447130725,-0.714110800644436,-0.413088824537315,-0.638343962849917,0.153076458994641,-0.0730556291466007,-0.515669524999422,-0.610115736606632,-0.137617206635621,-0.594310908976573,-0.356783788560316,0.0742555256763616,0.118446245806867,0.233445286193037,-0.078012668244653,0.589615735737428,0.324621062604926,-0.635882858367974,-0.126986661886963,-0.0810122217123282,0.448983968823344,-0.0236351296943904,0.370941413194399,-0.658220532130618,-0.773711131281681,-0.864727534578471
moderate,0.174582207798168,0.492849321219751,-0.250562344034063,-0.248098426134933,0.428859132141796,0.46497556678011,0.0952746507590507,0.208397617005724,-0.355921709885047,0.43470865705656,0.241913979331065,-0.167131775613023,-0.176222286366364,-0.0175495324726292,-0.413591382159449,-0.0566827311885951,-0.36602572161146,-0.0426563608187288,-0.564294679215822,-0.0513080081317839,-0.0884305357989568,0.152679163497059,0.261270210014714,0.0828666489088609,0.400764633574215,0.3071361692035,0.0917029955452194,0.359886201991465,-0.541155163863094,0.465183415357837,0.325981848302217,0.393437005586941,0.127785680417259,0.0947494023806861,-0.0696959145326322
