group,CD47,CD33,CD11c,CD45RA,CD123,CD7,CD4,CD183,CD32,CD95,HLA-DR,CD1C,CD1d,CD366,CD58,CD39,ITGB7,CD54,FCERIA,CD41,CD2,CD303,CD98,CD38,CD45,CD71,CD304,CD36,CD49d,CD305,CD319,CD371,CD85j,CD101
mild,-0.622000179741731,0.793275014211783,0.787645301803564,-0.793529873641013,-0.631135671551549,-0.224118146500604,-0.474770382131653,-0.565109467777089,0.760878904509392,0.587776729346197,-0.0346079486317908,0.741516392564125,0.751752857833438,0.658257818180806,0.38003192993833,0.698038280970665,0.601757089091511,-0.0487621380456653,0.632226559494852,-0.348505322233789,0.108184726572848,-0.794768213868014,-0.648805509657924,-0.267827460571183,-0.362848898722213,-0.183838532306003,-0.805453594143916,-0.338337445310652,-0.225126630457661,-0.672895542638353,-0.340830707186223,0.152165164902458,-0.119245774279036,0.8219708390231
mild,-0.511239243031702,0.481021091931926,0.380809115232085,-0.596291149370836,-0.442812058278039,-0.605798519512427,-0.315701513594928,-0.305913770738345,0.487221864964275,0.616174758476445,-0.11831550802139,0.634661143565881,0.460860910804093,0.507393115305845,0.472751614519901,0.295867370848772,0.653465918190056,0.0992647058823529,0.354474806953331,-0.204450526997937,-0.377339572192513,-0.502783133795392,-0.268769765699175,-0.229612299465241,-0.40307486631016,0.231158975328397,-0.275556535313867,-0.260580448363558,0.0016711229946524,-0.438567738640747,-0.300576786928532,0.0477941176470588,0.0210632611917436,0.524607363702329
mild,-0.768260017188222,0.594155303630388,0.668955579346826,-0.76484635159607,-0.833751005143442,-0.181036475300947,-0.869301712779974,-0.827777845505265,0.472200873901647,0.342921562753488,-0.700922266139657,0.616105085942636,0.569735742691891,0.651734987355255,0.338721258214086,0.536218648126234,0.483550108911066,-0.741897233201581,-0.188226298154641,0.141519597254284,-0.162048112586475,-0.889624130081398,-0.810075987876209,-0.808695652173913,-0.750329380764163,-0.735413666336636,-0.81101294283102,-0.410822033040644,-0.751119894598155,-0.829358288923723,-0.514980065468343,-0.0784443150000551,-0.608530562649451,0.634295378328037
moderate,0.0088967564009024,0.166258640998855,0.210924464538031,-0.155985991631547,-0.0938537342101285,-0.323789195952522,-0.200979321046809,-0.0809326546266988,0.0786192024216316,0.235618823854796,0.113236929922136,0.157307951003936,0.580661934535352,0.426943239946658,0.168957301991196,-0.0113712657235498,0.412268565018064,-0.055401046065369,0.369966629588432,0.163231524903972,-0.289186894969493,-0.233387190086294,0.0568178688686098,0.175844336410704,-0.292576215697465,0.29406746321374,-0.157348137832373,0.345990644298099,-0.26273637374861,-0.257958419183643,-0.290896325252583,0.470522803114572,0.0944116467666373,0.278433145769167
moderate,0.290843179878707,-0.566086034607702,-0.579949084965804,0.463934612922292,0.64087290055086,-0.0263947875441392,0.498853793600659,0.269672111070279,-0.66455746707768,-0.239476197462298,-0.542595339438781,-0.465849449095856,-0.440223746461166,-0.502328483665452,-0.464295383038756,-0.541813841798358,-0.24993338503111,-0.0251674319476812,-0.372981525736527,0.101040824955607,0.0132892034652849,0.562454773824771,0.198500914746576,0.082510714447676,0.100311313182433,0.136621162694845,0.44066997400945,0.210076111294496,0.0622291131152047,0.480282014511673,0.239352732502535,-0.553642170136392,-0.0712765099232111,-0.494337118325945
moderate,-0.295723712109735,0.371619069024196,0.615686228173247,-0.475300157802289,-0.68463517621159,-0.0294225551778802,-0.481114810492558,-0.0946188773530239,0.599143355504626,0.125728077052767,-0.0032991202346041,-0.240084934794779,0.540820124820259,0.304314737881387,-0.210132566871542,0.306089614050347,0.173787785268321,-0.557419120662076,0.130966369986702,-0.15006427153202,0.19571261822043,-0.386493892805953,-0.485254584094987,-0.241407754657005,0.0029477179219025,-0.424016169627757,-0.429401607069678,-0.0116089613419853,-0.225643846608029,-0.462779642409763,-0.310640911527101,0.376627513423954,-0.173472547968109,0.593476813830713
moderate,-0.561704368551501,0.569472775411925,0.6260143525445,-0.757128353634031,-0.666268131717965,-0.0742728026553524,-0.751333259898542,-0.145498614489245,0.416580817890213,0.273945317728495,-0.485234093637455,0.422648290817343,0.539077754438648,0.448017473225837,-0.0465617924969426,0.294019184005446,0.38612282252755,-0.514169083030693,0.51993147134872,-0.604936614656398,-0.0802088008338733,-0.74449891076004,-0.672916653771848,-0.299146635158923,-0.453682726839295,-0.334345438852972,-0.668717086269789,-0.246599110069542,-0.405427485274365,-0.676320864844015,0.0827525718873771,0.360677347615733,-0.0718903247725189,0.647414581023974
moderate,-0.753600996981363,0.493197020423711,0.625122400654462,-0.485421261774671,-0.589950222872833,0.108314765830869,-0.331396096706883,-0.387433628931462,0.0768743529155322,0.238474593262761,-0.319582740635372,0.451539760865576,0.485903667997552,0.634002378422222,0.134028224617938,0.459853731961943,0.376938274900836,-0.144144144144144,0.116209241852012,-0.626272933838609,-0.12211227904208,-0.555255694311928,-0.574104403746661,-0.393551446183025,-0.272403982930299,-0.334606610213209,-0.450361394770455,-0.482792447448339,-0.0597439544807966,-0.620840740376007,-0.267365547955263,0.079895685158843,-0.270010597475812,0.474074940831181
moderate,-0.399480947260183,0.22759089304718,0.238139624496089,-0.384372516687473,-0.407202976556009,-0.0362480511796726,-0.307144692970661,-0.1604654721609,-0.128033955027991,0.214675838622101,-0.105808828910886,-0.0532970088002539,0.138857563642541,0.103629976432379,0.0460766181331809,0.124427883704993,0.0913799513961686,-0.334326851062368,-0.0576549369302321,-0.34473864826789,0.151054595645569,-0.200043255493718,-0.244577447540947,-0.347903045190189,-0.106587322968781,-0.035978948806926,-0.277640747240635,-0.133903556729929,-0.156339859938727,-0.434954122095812,-0.0415264064289939,0.0723935240012921,-0.16781358766048,0.257513096289869
moderate,-0.0794995561193127,0.466773416443854,0.626246443274681,-0.629636014542541,-0.706256451530804,-0.172930777879385,-0.44702432144281,-0.327341706622261,0.29939922010715,0.359034127803586,-0.328708133971292,0.161521818712287,0.421016602035914,0.361744538066046,0.495574430820993,0.135504510886819,0.223874393312661,-0.644839371155161,0.18325587871624,-0.437320574162679,-0.001901929507599,-0.543034804055104,-0.361693022475953,-0.626907500219697,-0.488916480444471,-0.0523693293846978,-0.573718619126291,-0.14419007200235,-0.321189336978811,-0.615931659927339,-0.20502496567928,0.211507261948658,0.0625453296312957,0.589528210445317
moderate,0.267949349070575,-0.390283708761061,-0.471894352230668,0.629058633057443,0.600980535307491,0.155532380706958,0.620845344109626,0.27094296786171,-0.0914667541788059,-0.272512998881311,0.243339587242026,-0.215663997374708,-0.0876444777414021,-0.602338645643948,-0.503867842351003,-0.405140505978583,0.102957515979934,0.369043151969981,0.187195483599879,0.326921658123903,-0.344468400867999,0.612632875629389,0.567360148085555,0.223744745423556,0.378413931857289,-0.0412948843422862,0.538121472058583,0.718399782479456,0.469793621013133,0.696014452781877,-0.0672225924050835,-0.242984541066101,0.139666934559742,-0.329692800786715
moderate,0.321983509654908,-0.401203633255928,-0.570472844766284,0.176885615020647,0.331951512474331,-0.219372215594107,-0.0340937579530785,0.246667543708381,-0.203416916847322,-0.56663527699763,0.0454545454545455,-0.341224831306246,-0.446111596616673,-0.278532706913946,-0.21322789934512,-0.210006769404426,-0.473589750607761,0.177139037433155,-0.0410627761405302,0.398817609637133,-0.637011740393903,0.598822412069061,0.60266880949291,0.273624447575384,-0.300802139037433,0.259073886705698,0.615177374180324,0.216729542295445,0.198529411764706,0.401894926954987,0.181035323548535,-0.0685160427807487,0.269078725818204,-0.470629695520853
severe,0.525336268034323,-0.0396553193576995,-0.283651322426521,0.456709811533344,0.663060213103518,-0.162621998812081,0.551296448446219,0.0995195846600535,-0.208282533209238,0.0923520442722703,0.603981900452489,-0.267821944452041,-0.127329777703933,-0.691327785392196,-0.0247499755078489,-0.393104904937195,0.0685937485605945,0.254570135746606,0.325871100186537,0.30744881903833,0.173412620806782,0.693419303849717,0.709579767281105,0.636439738618514,0.329773755656109,0.214049705422814,0.6936591567477,0.736265938070526,0.289592760180995,0.741464921179152,0.455848508590645,0.320912237915571,0.184715192374949,-0.101383233006225
severe,-0.0214117685544021,-0.329622418503704,-0.226978065645731,0.203469401251099,0.303216275479285,-0.168168770828877,0.291524384048831,0.167022245146679,-0.338176817247431,-0.379628343030274,0.0809314343720201,-0.45738114735862,-0.386490304012291,-0.172992722897345,-0.268835765769669,-0.341747044757716,-0.389734532783142,0.284998000553693,-0.47103783894519,0.119263375327928,0.186189209290253,0.38473919069845,0.232600844597687,-0.0072925324231399,0.185283170129498,0.479666086765105,0.343028880825921,-0.236935532245825,-0.0245778092220616,0.310054150850262,0.148171304686046,-0.413677483328483,-0.0565503820214528,-0.503952058352807
