group,CD47,CD19,CD33,CD11c,CD45RA,CD123,CD49f,CD4,CD183,CD32,CD196,CLEC15A,CD95,CD1C,CD141,CD1d,CD366,CD58,CD39,CD244,CD54,FCERIA,CD2,CD303,CD81,CD98,CD18,CD304,CD36,CD305,CD319,CD371,CD328,CD101
healthy,-0.152914204896153,-0.275175843260384,0.578762839785242,0.501138727479971,-0.647101670129635,-0.380840611931269,-0.281440993306414,-0.133648228684038,-0.402487244922466,0.451880186867392,-0.214238963169441,-0.175767604867557,0.376985450865255,0.588022172758786,-0.723885309592062,0.56191120669295,0.102246204464293,0.273744819088887,0.335241158867953,0.267316981824802,-0.392177589852009,0.464445638014947,0.354143135737428,-0.443030687646651,0.0213930003188421,-0.286338717723561,0.0205155602607709,-0.147669452765399,0.196300576523434,-0.225594325564133,-0.38357773171995,0.328752642706131,0.349237801338258,0.572518064760001
healthy,-0.369747899159664,-0.290639879610256,0.458829043773346,0.205746371471996,-0.628220310018857,-0.265311952644567,0.18295269676541,-0.462619859006479,-0.541191499963925,0.123611267310128,-0.0590192965810215,0.167773583661639,0.379818743935356,0.330380537272782,-0.157124294404957,0.481152733479577,0.688725297005048,0.62264261401256,0.359216892699554,0.111080053150475,-0.159383753501401,-0.0050490933250216,0.0455501162999991,-0.565442938211723,-0.0033612278224367,-0.46867645034945,0.170147203655997,-0.506193942971599,-0.0826330532212885,-0.266106442577031,-0.355291937171541,-0.0565826330532213,0.468095905306548,0.301357769392956
healthy,0.395169146481171,0.147736262113287,0.0182109537292226,-0.256046777236872,0.157923241810111,0.0226213981975715,0.218516932832524,0.04501561893503,0.134526256612942,-0.203961359843071,0.206232783763994,-0.0431631813766089,0.283766007072072,-0.508858264701153,0.0372144609844109,0.0951574820273193,-0.352180617799312,0.0307775689474784,-0.304980115070967,0.231574590098748,-0.343673469387755,0.0890671500379801,0.335167726374708,0.100191089643085,0.0755980000210033,0.0766335479229033,0.009190222298029,0.121611331485172,0.439662429462629,0.168881472681492,0.238913454158865,0.196542617046819,0.0024318789593637,-0.165038011376759
healthy,-0.434914449477467,-0.356364849546353,0.657114360788228,0.686903648199138,-0.50452762114794,-0.418313870258773,-0.189759797023489,-0.286901140838403,-0.409879123714965,0.689792138233956,0.224536559755125,0.0385955080418251,0.403956325785376,0.642019063253431,-0.230276588608521,0.67457591061743,0.496383683817107,0.327584129809013,0.441963527645903,0.385743205489323,-0.297983870967742,0.646619905394805,0.177016129032258,-0.772167855703752,-0.166965762904868,-0.309714294636331,0.613863230820673,-0.737622028758592,-0.0185558708118646,-0.631302996099305,-0.594892863648657,0.600645470410138,0.447792538397036,0.723233799070579
healthy,-0.0369416004219707,-0.557320118444523,0.242471042471043,0.1861483068907,-0.37142117037656,-0.19826943051756,0.249034778378142,-0.535204591561049,-0.111751609348261,0.222022009598045,-0.584131465255749,0.249370535398219,-0.157386380828629,-0.263913562942849,-0.273613729816575,0.288552815145293,-0.14267618771688,0.0470467046743433,-0.0452905239473809,0.24391648530377,-0.29034749034749,0.026288681621895,-0.141606595836632,-0.418670780305023,-0.231543025176256,0.0,-0.111546827815209,-0.217948051575677,0.359341022286442,-0.141006706954209,-0.105936907223502,0.138002064306245,-0.0928047693864964,0.124404404412708
healthy,0.561521481995447,0.265683915389066,-0.436108095685167,-0.594295113695498,0.590508796239243,0.355584902878311,0.104099341832874,0.309441121615538,0.560084289068671,-0.445836731533274,0.143615116458785,-0.278813289733488,-0.360950445463257,-0.637939857940363,0.485378066362486,-0.52197058061776,-0.565008757488239,-0.439600076219265,-0.580615341236633,-0.454029104062193,0.0772619834948654,-0.36375453138564,-0.0326702868935305,0.63054115910005,-0.137736889770431,0.358877357323804,-0.260230369979432,0.51449972219644,0.248526627868042,0.585545714020367,0.625361529479783,-0.413728234339447,-0.243528345974571,-0.575150926431544
healthy,-0.163719899893477,0.0433731890629396,0.595318573467065,0.663671050687091,-0.583474935530002,-0.588030705605115,-0.115782950629046,-0.48658232649384,-0.566223402436364,0.731092100130309,0.117739097171059,0.187466036629581,0.740294993281563,0.536980746976782,-0.638276055130452,0.576976002425094,0.30969101320358,0.478567653637441,0.539317445792981,0.487706662432138,-0.57327633492174,0.57211954536528,0.462015609626057,-0.561382844951086,0.22815340254257,-0.533241134317894,0.383173580902431,-0.602817436819479,-0.242028680276336,-0.390334141049078,-0.325563720692998,0.273959589499248,0.561970923362564,0.683361893115572
healthy,0.0785578906422624,0.0315279523877042,-0.272431610729223,-0.210200325238323,-0.0125773776805516,-0.015457828055522,0.29466710684609,-0.0755802271215495,0.174427426545147,0.12818883700202,0.0576962553760158,0.039170602692627,-0.148814635848114,-0.264031572671891,-0.158069908668468,-0.169851492911199,-0.487981675207353,-0.0715048944673698,-0.219042191391367,-0.166389504785437,-0.0367657290222197,-0.160828934494246,-0.320431476154487,0.180547544704607,-0.247043622724343,0.0885850058690285,-0.162263885406558,0.171654661485142,0.24219390881302,0.097772835243655,0.0411787235280434,-0.322947742665254,-0.195001419862327,-0.27634507786153
mild,0.268889419369794,0.0168994170366086,-0.240156592988478,-0.388195314969319,0.37667179798407,0.0482424741320355,0.111190135944055,0.234481775678154,0.171211068807596,-0.145175509758023,0.0388340407393681,0.0386118781925981,-0.203842978892086,-0.328192387335535,0.116357559165241,-0.222797470189516,-0.252047531855731,-0.368419508333141,-0.377023039103338,-0.179634667241169,-0.0482996351419522,-0.187911129231216,0.0422293892376531,0.294672071192398,-0.0171041709302415,-0.0218923978005067,-0.0576998660133965,0.0661150413575303,0.122705927356998,0.222715673383747,-0.0754680511003135,-0.248385693005361,-0.199376366090699,-0.456633671144799
mild,-0.351509864618293,-0.0421543481891641,0.385674620089855,0.393894351954087,-0.485419832627029,-0.590581628313432,0.3007147641581,-0.658534576104509,-0.560760689227623,0.559753200910738,-0.264568438872242,0.0147997244231233,0.216406648238202,0.187267757925267,-0.073389794255219,0.305620446742553,0.104755469631999,0.259848148740196,0.217669378054652,0.358734208189041,-0.421720273010644,0.187329202059297,-0.166033514570923,-0.687810437179543,-0.0677127634121228,-0.458792939487579,0.154952392991086,-0.535485104768822,-0.181759381452979,-0.539500927907481,-0.347959907596922,0.306308015889181,0.21020678181742,0.482846343630244
