group,CD47,CD33,CD11c,CD45RA,CD123,CD4,CD183,CD32,CLEC15A,CD95,CD1C,CD64,CD1d,CD366,CD58,CD39,CD244,ITGB7,CD54,FCERIA,CD303,CD98,CD18,CD45,CD304,CD36,CD305,CD371,CD328,CD101
mild,0.413237222952271,-0.767575461205102,-0.705554288689381,0.535631776016789,0.321214494986122,0.371749044923611,0.352425453812357,-0.622190730098041,0.0454304444218826,-0.559357821475168,-0.670267155676742,-0.135818381836162,-0.744963357659472,-0.560885313411834,-0.461564581380226,-0.735363436719978,-0.458551686704091,-0.537141312331748,-0.163292800279941,-0.691471796446726,0.540607571076967,0.539801545568836,-0.486022429587402,0.0940239755406054,0.453937205631256,0.276363445657638,0.344858307843825,-0.310751465313621,-0.530712454720679,-0.777004575950581
mild,0.38489178708794,-0.508005201967131,-0.496823832515257,0.619788630414004,0.784622973527486,0.278098104087856,0.519876581485974,-0.475272727688812,0.191690310020388,-0.288768368658928,-0.533249680414084,-0.47240370666534,-0.528723946021399,-0.374416494749184,-0.230023416400065,-0.54477968113622,-0.0438567738640747,-0.343858735984901,0.231283422459893,-0.108632071909319,0.557010623020686,0.599980992116341,-0.416290495119272,0.0645053475935829,0.315556677536848,-0.3159873735955,0.443924291173764,0.071524064171123,-0.108292738720689,-0.386676135977147
mild,-0.785720472124318,0.712109584567848,0.749098731900153,-0.687643868789313,-0.786157059403913,-0.651778656126482,-0.616906074296025,0.594976125137042,0.0309935251775009,0.542667115364644,0.755657443862066,0.393931719735081,0.683710125252386,0.628217354478203,0.443520531375113,0.754688130174129,0.404805361275017,0.653406015581806,-0.454413702239789,0.124472229424843,-0.702811554245024,-0.726671795142274,0.419409726286388,-0.440184453227931,-0.768064699585984,-0.76040720732125,-0.71142443627251,0.200527400193418,0.627304253500997,0.742796877169464
moderate,0.242493642414342,0.241931918026447,0.0418289022501581,-0.100976439027185,-0.0220052540662166,-0.0429557131362504,0.380948123173112,0.28262823760071,0.628715664791282,0.618274094071437,-0.238681948713465,0.634013165599247,0.503541009637842,0.0055541258590345,0.380623255319056,-0.309699766470799,0.420723507851082,0.0883248705816339,-0.321059074186054,0.277864293659622,0.0041407404692729,0.276399707954816,0.147298078134017,0.351984821327637,0.0263501666226461,0.655833012326248,0.245004663068793,0.560845383759733,0.0950200502758685,0.0478522192968593
moderate,-0.411064976874633,0.603501757825347,0.630941983512666,-0.604705954442804,-0.419393185729886,-0.366696345875902,0.0092670828546487,0.53574390227346,-0.0999946858325485,0.214594386998286,0.70047933268147,0.0428118581781496,0.461576016088687,0.564866118545876,0.247977769480374,0.476922959883469,0.277088343623999,0.0632194066194529,0.0777582001072615,0.485894047175377,-0.490426806605569,-0.102679278029508,0.271280929930571,-0.205534961786859,-0.516017689772723,-0.377323989809533,-0.587223396109342,0.504700613816928,0.453658638006477,0.396023352233281
moderate,0.440907245974977,-0.269360158096083,-0.665008129765119,0.692695447873063,0.843051028446945,0.63439681566473,0.105393283676867,-0.273200263434662,0.0713322680641195,-0.252204535516562,-0.0347949180861999,-0.203119138636784,-0.385944556331908,-0.453815993149799,0.100113309191557,-0.453136457715495,-0.254398062002945,-0.1779300726745,0.711575477280558,0.0638663162280832,0.444479127733562,0.589735236172856,-0.368518359063794,0.215183408298886,0.650132794297203,0.263523422463067,0.680601439233375,-0.535664437925192,-0.489799006784711,-0.551112510812975
moderate,-0.155756557551492,0.793445655706511,0.815096238619165,-0.445518133445291,-0.542020081133769,-0.29521982748747,-0.40513790158204,0.752952834946554,0.030243581381942,0.401685334129675,0.593062022329489,-0.0971586716756793,0.49432672756954,0.495728296634078,0.200388986916614,0.539389132962117,0.272817371755101,0.541366034464076,-0.110326612211257,0.443604109952335,-0.568422322707382,-0.369271732602498,0.525675494719111,0.0447434977423076,-0.38516563726654,0.0255306789430634,-0.43933718846163,0.60907878446187,0.769735602515714,0.792437414251449
moderate,0.147329472477028,-0.392779896927797,-0.325406181162597,-0.101305306805149,-0.117990044574567,-0.265567595034614,-0.216061651977984,-0.206840055813354,-0.30813608570166,-0.365943753469111,-0.283913683590254,-0.356353006596998,-0.393764079427155,-0.146530890200304,-0.0155114039340832,0.0925013932375584,-0.0216931720842222,-0.463477072024675,0.186581318160266,-0.270742808144582,0.0886470846668427,0.168937808796543,-0.190889525700994,-0.262920815552394,-0.0877919680944937,0.14396521776321,0.0011893500773486,-0.187766714082504,-0.234731564674492,-0.338964772044372
moderate,-0.144042254767295,0.333846066467678,0.50371917290776,-0.304371071652974,-0.240775927464509,-0.393776915348502,-0.30304088280883,-0.0515953225170249,-0.0652885338223137,0.246931939432214,-0.109189172823824,0.454142506563244,0.238042772148926,0.153156353855325,0.218596417491289,0.210447246404186,-0.133703056198725,0.209176603191172,-0.426250477585287,-0.0404243325412297,-0.228411396316836,-0.346696763178378,0.0790092510091547,-0.0925876426467958,-0.321182798387996,-0.173119984675447,-0.289343255733914,0.479956223509519,0.103432234599174,0.230969314966717
moderate,0.110603585224919,0.478836178134219,0.552249402663526,-0.481457945571497,-0.509811995605932,-0.392118781080058,-0.21207680657076,0.357139486171355,-0.11429242689521,0.333861862000618,0.18133457258078,0.585054131482453,0.42919412994403,0.294794168212459,0.456254372335553,0.258209610518911,0.0371588521036545,0.0393526505390497,-0.250717703349282,-0.107028349845871,-0.247807122975361,-0.478056348851606,0.0436060565287713,-0.252463170002812,-0.52249627266688,0.0493576398824151,-0.48827353280874,0.176216155347039,0.170003975305044,0.600267257535254
moderate,-0.548099544158374,0.271239643154405,0.391704388337012,-0.733511261451525,-0.789426797798231,-0.787042600472911,-0.279923085167733,0.207669800368232,-0.0393757593688086,0.0390537235134738,0.281386419932329,-0.189842514264134,0.163751684629677,0.52735953103419,0.205658297445156,0.309211120847482,-0.0069031512587778,-0.265666317634172,-0.473921200750469,-0.253848420942261,-0.677166915737032,-0.692569202424078,-0.313778611659177,-0.693477317086683,-0.622054612648314,-0.734577415706278,-0.817158589968777,-0.0501173213322897,0.0249493413866485,0.212286273581255
moderate,-0.0376212311280998,0.185556680380867,0.177101018122866,0.330040445776399,0.30030283089498,0.0506392581361901,-0.0715558099766656,0.210871987098271,-0.189403297451516,-0.0441444403260479,0.392127712519627,0.0774743746328545,0.24859653857265,0.0516673963882668,0.185367111103162,0.467445235330363,-0.0530074454184927,0.336932011626417,0.349598930481283,0.0326826177445037,0.090519666940672,0.0960003413351538,-0.0725310221748951,0.23629679144385,0.0168285603879116,-0.211404492116196,-0.291155035021829,-0.0868983957219251,0.0161068251370052,-0.0077097457243444
severe,-0.194909214404009,0.281126268581586,0.493839320660045,-0.508932347155659,-0.272091527249968,-0.362096796597336,-0.202034742102517,0.270244388789592,-0.196416807513766,0.179195018658451,0.317997718290651,0.0564424995967601,0.25377272777723,0.535195018654333,0.373541297016608,0.430945335537105,0.296204509014071,-0.176513371461081,-0.174117647058823,-0.0516019505955761,-0.625369808147772,-0.578029340883116,0.11123178613753,-0.101809954751131,-0.538054846158204,-0.138416529692044,-0.552546217674783,-0.110771736945476,0.294894508122819,0.280133056118467
severe,-0.0169762457093024,0.400120595557307,0.260427464793523,-0.217560705268013,-0.363005400221679,-0.41245666629023,-0.279507568053242,0.380701469658062,0.148312078621934,0.528059901318595,-0.121089332067591,0.376001269837789,0.363365051992816,0.240878735854328,0.412976723583825,0.294928047604942,0.423728192074647,0.353581692097021,-0.205266233965979,0.101362999775878,-0.367509395110171,-0.346004245554265,0.133932849221959,-0.129049128124397,-0.286821229095193,0.218806808713215,-0.072852572853088,0.355662301714452,0.318798724341643,0.499002556828257
