group,CD11b,CD47,CD52,CD33,CD11c,CD45RA,CD123,CD4,CD183,CD32,CD95,HLA-DR,CD1C,CD64,CD141,CD1d,CD366,CD39,CD169,ITGB7,CD54,FCERIA,CD303,CD98,CD18,CD38,CD45,CD71,CD26,CD304,CD49d,CD305,CD319,CD99,CD371,CD94,CD85j,CD328,CD101
healthy,-0.0874769329780664,-0.290203247982481,-0.100058599916474,0.135712514358525,0.290184774028986,-0.0863633643102428,-0.204372510127668,-0.455101800286169,-0.127898631374545,0.0134465282608049,-0.148214421934758,0.0987617034128662,0.244549846327026,0.365911263836935,-0.34786364619295,0.151753676086227,0.256070612961018,0.115486468434227,0.231717666458324,0.09567180824978,-0.219571126547871,0.222345884074416,-0.143324090180441,-0.157943265431651,0.131545465042846,0.0120049465569532,-0.185827009608785,-0.0333528666388247,-0.103284247731709,-0.363666621934677,-0.0878888553307158,0.0427215412171859,0.0339731176724007,-0.330459036524253,0.125641800060405,0.126672023878316,0.0252914532360628,0.0934918509242929,0.368177356431511
healthy,-0.279261373650877,0.140336134453782,-0.11121373877019,0.109091238375731,-0.0747021907319986,-0.24656115279421,0.37638274316441,-0.0998248011391827,0.018641040554313,0.185851132583377,-0.329094760433128,0.0414565826330532,-0.0356444673475539,-0.126409287887073,0.240499537582291,-0.0744122990207691,0.198312206110559,-0.178120565729128,0.0,0.0703305391708658,0.191596638655462,-0.0819075139392392,0.0559731393381301,0.206844347904145,0.0934828540679982,-0.0761904761904762,-0.160235310988926,0.133159972140299,-0.0459486716028873,0.0769302383836087,0.0700280112044818,-0.0929971988795518,-0.12149879716747,-0.369432668050969,0.0565826330532213,-0.552416212555769,-0.0077635071135008,-0.437868831155793,-0.0728386941450015
healthy,0.572377506528175,0.0563695022809485,-0.223901967298163,0.511371392385731,0.638602300184582,-0.601964487716793,-0.287881880540398,-0.226999785985076,-0.452269880054757,0.46213540775804,0.231095313251017,-0.129411764705882,0.454066542841202,0.261925649092056,-0.296227109435911,0.261731427954207,0.307875111389443,0.232374984926029,-0.104498239224778,0.0924804630654446,-0.100696278511405,0.558685163896771,-0.485732710019048,-0.340901591681611,0.485205244258243,-0.2368787515006,-0.117505748635813,-0.316358864344773,-0.0987144336770304,-0.534485652211742,-0.12547418967587,-0.298306004819015,-0.265182336375848,-0.269371103848677,0.439327731092437,-0.0396408513804271,-0.181796600212458,0.477839400423554,0.700460424708189
healthy,0.289956024609228,0.59152401457933,0.0520411483475789,-0.517053744575995,-0.542036781598082,0.571471415539738,0.582896376590093,0.509461969415443,0.395680077858789,-0.573001934935085,-0.395856430306903,0.521370967741936,-0.538467601438362,-0.345521691041101,0.278361163624477,-0.511331863282055,-0.358569142065353,-0.26833499892787,0.285773803324704,-0.207677191464959,0.48508064516129,-0.395762058202001,0.778202381440284,0.190342982758278,-0.468996364219617,0.231854838709677,0.410323623418058,-0.171903601482092,0.35400030214945,0.776955395664087,0.532258064516129,0.785800790032873,0.576636892171609,0.184789802194179,-0.461073050825243,0.310716599163588,0.124905545047074,-0.294479096813018,-0.612526502453071
healthy,0.0691786956640003,0.263241194615302,0.18444966923977,-0.479021879021879,-0.139289396995669,0.52399778065355,0.031530718060744,0.534816387070072,-0.12590681319904,-0.204517665652924,-0.191321984165192,-0.0808236808236808,-0.0777767243437967,-0.294932630095498,-0.0184335041706491,-0.422703431037606,-0.10792509420128,0.0086699002984986,-0.0689115791812017,-0.225257587501756,0.318146718146718,-0.48015503785873,0.0284303520983201,-0.0997575440687391,-0.0936474531192805,-0.28041260396688,0.196391915645922,-0.17984716761634,0.424064614988214,-0.0953522725643586,0.167052767052767,0.0146229177582143,-0.206796965858019,-0.0901581716592153,-0.252059740589205,0.106804302015531,-0.10894684873898,-0.185082238946933,-0.448937633315424
healthy,0.0222714018495803,0.417112286720473,-0.303406782889105,-0.102645857047752,-0.243396764957907,0.499606741110791,0.414489811696749,0.377709177439064,0.290777435841686,-0.263457773429927,-0.276256524971608,0.200770152187916,-0.354346121743635,-0.0741117024520149,0.329873390370662,-0.222238851083,-0.427568070905881,-0.177059063797505,-0.146834357921093,0.0694324712009323,0.633628662143323,-0.1416051332308,0.42456466839876,0.512500241411934,-0.233367672620942,0.515177824940511,0.445816451218728,0.313950152482012,0.206124385489384,0.448365855632107,0.459933114669754,0.420439649359242,0.392795268198544,-0.0109485094164398,0.0226605668487573,0.333909463127574,0.204506938896939,-0.170231185057,-0.278837093735042
healthy,-0.0271872400884467,0.218012523225772,0.307950413009981,0.411338945515521,0.336513925542971,0.0125752983998526,0.0726095966591622,0.23129426921668,-0.0257868934844003,0.359238045616798,0.184580117067177,0.416770186335404,0.348495518304354,0.409007746949026,-0.164085852630535,0.321157684735441,0.107489301056748,0.269102801944945,-0.0225020309348824,0.148698485411434,0.13621250328797,0.222423242418874,-0.121112912040435,-0.20165914539436,0.236736410681481,0.204750160715437,0.241764868095599,0.0944062508477535,0.0189152833042418,-0.0933909623606812,0.0706247716477896,0.0806091011570078,0.113520994677431,-0.0057570289093973,0.16990025222346,-0.0027659343462407,0.122301711546183,0.284229563931671,0.270607610827254
healthy,0.10145573575564,0.41186434144221,0.0268304853964092,-0.606092101911728,-0.679068530575109,0.674185556943265,0.729795707953013,0.667759347068584,0.466345998634478,-0.438920384254885,-0.219795754814298,0.412702535559678,-0.389287218855899,-0.0846654580102707,0.326766365818849,-0.626015431130412,-0.496639111926838,-0.42717056730257,0.0572838499229682,-0.184479949467638,0.476037340872223,-0.435766519056224,0.765428680370645,0.642176659713557,-0.428031812055827,-0.0321950034553265,0.460764693955767,0.208285028360277,0.362643442051992,0.580454172662403,0.46109413849091,0.686834989164172,0.428383272815744,0.340924103069811,-0.523631481899742,0.0460793927404912,-0.0983862755462081,-0.437238965536367,-0.635345911525994
mild,0.174373742566559,-0.234178386548116,0.207722307189794,0.411283079404682,0.357337310587239,-0.348384516681391,-0.424764085963907,-0.141125536137214,-0.562814787743328,0.359047903384252,0.334165348495228,-0.243912272214159,0.215243909746466,0.181465002571235,-0.187264393151378,0.136640140327709,0.215196109299704,0.2298138543719,0.144339653152886,-0.0334697904127332,-0.220976878308047,0.0704361551968895,-0.450798583620535,-0.267281852257742,-0.0146487671120047,-0.391549750040316,-0.040119496075289,-0.442439765687192,-0.322968595009965,-0.426415259380981,-0.17239154975004,-0.297142585619998,-0.242516478260374,-0.351639196904101,0.295124502316412,-0.0778630280685553,-0.558717751466452,0.0522992918828537,0.2869551431121
mild,-0.0878738456234542,0.502060983211164,0.422613760064843,-0.404487396126669,-0.43534090506056,0.670910908395188,0.598202036420702,0.673293392255518,0.446320707674593,-0.475731689821663,-0.210812938429137,0.21850301597137,-0.408531698056128,-0.145920158567816,0.095488961993135,-0.28336653071761,-0.161647866762306,-0.253708661145457,-0.0205213074350513,-0.0896172797142609,0.449367012155982,-0.18159005943996,0.67467327037514,0.406737523359382,-0.0511024064786242,0.209558386899682,0.604957257372097,0.496912953189012,0.356890583645841,0.571529018660741,0.231453555648702,0.589988880595788,0.388559451151706,0.180984346682228,-0.27900447737695,0.193481683684154,0.294551559675474,-0.135270823896218,-0.535591279494457
