group,CD47,CD52,CD3,CD19,CD33,CD11c,CD45RA,CD123,CD7,CD4,CD5,CD183,CD32,CD27,CD1C,CD64,CD1d,CD366,CD58,CD39,CD54,CD62,FCERIA,CD41,CD2,CD303,CD98,CD28,CD38,CD45,CD71,CD26,CD304,CD36,CD49d,CD305,CD319,CD328,CD101,CD224
moderate,0.0455084868345429,0.49361353033952,0.307922110184997,0.320443328256223,-0.260062372488075,-0.27094734153258,0.507970047706711,0.213457163701974,0.14677101558635,0.374316743288755,0.178040456536272,0.0628308217545185,-0.134613941698913,0.0,-0.412904260975701,0.105122186417635,-0.132951241352614,-0.186989087834485,-0.0035356519303747,-0.124276881816434,0.337257687500579,-0.378078042840309,-0.20211768497156,-0.275816050804099,0.36429751238531,0.327420040093046,0.0954509534028821,0.0396398370947443,0.354923666013328,0.344005866073468,0.107428606563468,0.222300140459464,0.364104517385355,-0.37021014775464,0.306000916360384,0.322732550148682,0.291942347079116,-0.274604916908771,-0.078461187420694,-0.0279865902210392
moderate,0.159406348251531,-0.371873728321597,-0.260742304426617,-0.0788684809953864,0.0266421683644125,-0.150943630909463,0.314911558466769,0.316098297747397,0.0190381239386283,0.362302921316042,-0.0630792515686826,-0.151821180017792,-0.0667822866173617,-0.410883503545013,-0.194271625981283,-0.188163102558055,-0.0298647573352072,-0.229564110247181,0.14479545982021,-0.23488798448617,0.481899003032094,-0.0396132847490643,0.0317310495183831,0.142359260035266,0.0722802283200453,0.0555320134499032,0.378065174370656,-0.340090123085497,0.241591055913389,0.157334444081548,0.157948781314069,-0.112094146070048,0.122713522127358,0.0518533606608679,0.289615985085853,0.333700059106881,0.149156143595966,-0.281245012729737,-0.222177233604138,-0.0035095256277857
moderate,0.435322099440985,0.0700658472327184,0.0629310718463924,-0.0537819463083516,-0.585932087447447,-0.6735017716632,0.711925936214942,0.772119765510237,-0.138148658082336,0.732308515930268,0.228265022467067,0.28401016527847,-0.473872818485837,-0.0224358536447235,-0.508663762654138,0.0983109905032935,-0.431085166521546,-0.350817783300972,0.0722182904034211,-0.29757527022221,0.480451502807662,0.296934367368368,-0.460154685765326,0.487053514461985,-0.0608848887685697,0.748352258583685,0.578065800629913,-0.0627437760679351,0.220563393368586,0.431142769330012,0.309143521351491,0.246473240980053,0.6151316940833,0.100641817921728,0.396205582991143,0.706099924300253,0.0401027137922364,-0.564891251890398,-0.683264579471865,-0.244129292915374
moderate,-0.486640947987332,0.48739739549127,0.354984942559938,0.233785940162949,0.403109888100822,0.566130636817968,-0.209002496063479,-0.326031687651075,0.419862237023342,-0.149685710108836,0.562873061864056,-0.301008968140269,0.129725470544961,0.144744530347516,0.40067885707691,0.142833694846676,0.494948784676584,0.62182162129446,0.176442219750196,0.660534720680713,-0.18515884305358,-0.477323279564489,0.19965736765,-0.626757665211549,0.0791116515973007,-0.518770720558372,-0.338650561670134,0.171574716715056,-0.395448079658606,0.102655286865813,-0.299290349027915,0.330110949783773,-0.40475517757851,-0.497819120009482,0.0218112849691797,-0.518794503739491,-0.0779058342681436,0.186222894572678,0.387728125215667,-0.0115376074914687
moderate,0.175285039353061,0.153084074661298,-0.149566554621768,0.0196522919789945,-0.266169741226023,0.125477245804037,-0.125287190313669,0.16806704475671,0.087833938322738,-0.0934046562480258,0.114036736860485,0.0116419636312233,0.0298225339830091,0.190476674797812,-0.180516277520571,-0.0633762741790801,0.0161852148050582,-0.0703296395692307,-0.0601857494383696,-0.241654728114644,-0.12956158993731,-0.0193518602278034,-0.0342901004921161,0.24437380341726,0.240158038967072,-0.0336330368034138,-0.167023671712894,-0.0457672392607392,0.0746667629953401,-0.0563246321076448,0.0850854532214634,-0.209220267158774,-0.234973913201764,0.0428752727593906,0.0044577703952213,-0.0660356911058722,-0.0433250235913485,-0.0915330512608231,0.0403919338141934,-0.0214750697775832
moderate,0.112360291187694,0.0073693579951457,0.0420470712429232,0.155036709836812,-0.518837405118937,-0.751787688313428,0.640609611639139,0.717606879544563,0.0855835175614827,0.375701955965352,0.0219317735549314,0.2639119095525,-0.365570273486251,-0.0408613652558113,-0.262574228777612,-0.415800762614497,-0.474800959598985,-0.537303285682117,-0.576198262454201,-0.327425159535519,0.428298017771702,0.382150052381237,-0.191613528384446,0.638209159261791,0.0353758888413426,0.445271003217412,0.460583947845047,0.120751209391184,0.67451596927089,0.426245406264911,0.0872936400149381,0.101552648339115,0.526888783704893,0.267216875309546,0.148188653451811,0.717880383834051,0.115436385652164,-0.157658754708006,-0.661833130102973,-0.0412748003438179
moderate,-0.0049741910685605,-0.457128000609194,-0.627830311695694,-0.0186103661286738,-0.0507632526598001,-0.100756331104029,0.211443358038861,0.41082801893102,-0.383386291148194,0.259155043820715,-0.621502292753585,0.335343237684901,0.053787053557977,-0.63552217900508,-0.0322708901181133,0.0999171127705968,0.211064190313089,-0.276015660979883,-0.0439192268556696,-0.06332097753713,0.463602251407129,0.593470891024047,0.383088939165006,0.312475831593517,-0.461734239461361,0.456143334685768,0.390245479004329,-0.609214638211171,0.0821210789620852,-0.0613796407328042,-0.0692880511320091,-0.216508400770695,0.402188622260304,0.670995554884583,0.481613508442777,0.560573802510809,0.0867222756981611,-0.134077354931501,-0.0622350046650082,0.189559936351421
moderate,-0.149129204471747,0.621150803228101,0.424598412807443,0.164450755368012,0.403209651422207,0.525276932768956,-0.188385918164405,-0.324758630297206,0.265163503315206,0.221776552959486,0.681479797533364,-0.191111790620908,0.154248953525587,0.412159075212113,0.568708052177078,0.0726944646297992,0.497533620348824,0.166446433315947,0.16642177509863,0.235817657264188,-0.109959893048128,-0.604479672788783,0.101902726095683,-0.441933026895201,0.705514847953395,-0.50455340981132,-0.456001621341981,0.626863874449707,-0.14099352647069,0.417446524064171,-0.189651393112405,0.312661899718336,-0.506726651680449,-0.248147338353016,-0.0397727272727273,-0.314211821032228,-0.138651759564819,0.164100124337017,0.351463843129355,0.14582602006189
severe,0.554713625128348,0.14784175062294,0.173471370838727,0.134556331416918,-0.454448144950479,-0.531823457285562,0.663795902792018,0.472582427433317,0.157058910393838,0.555824922640783,-0.17368848291339,-0.0442679088956091,-0.288106432295205,0.0594361198755257,-0.365699709791172,-0.076658294581273,-0.31519720998338,-0.698992982590315,-0.393891276878617,-0.518150740348889,0.347601809954751,0.165425677603666,-0.0146197935932744,0.132330250545892,0.0754993723240412,0.702129189757068,0.727881075115308,0.174534875020844,0.337156949338539,0.474841628959276,-0.147858006787547,0.287008049315092,0.645550723444143,0.341549662008314,0.234841628959276,0.745154027973716,0.534255633788284,-0.196846540897765,-0.496924508252032,-0.184962726167766
severe,-0.0909122632063958,-0.0266109551076457,0.46329483059798,-0.011781297177073,-0.105343886926487,0.0118841557269057,0.0818714437046813,-0.0871529305107385,0.292545582913368,0.158215630967044,0.321700603220901,-0.0529947470610894,0.0626324631658828,0.324176883016831,0.166274435094762,-0.206709277469871,-0.0719487580001511,-0.0309174460124422,-0.383045616058862,0.0437504547718154,-0.161647543757113,-0.140348536795513,0.208795640256899,-0.0154258905898605,0.0981612919781699,-0.0921186374087063,-0.0995376574287647,0.362842194417456,-0.343179806393587,-0.115267481068442,0.0495632101088714,0.118999978243533,-0.218412920213379,-0.243513887620527,-0.272693715586453,-0.247969483613129,-0.201675439483063,-0.189998259698897,-0.159281145936935,-0.10739881072394
