group,CD86,CD47,CD33,CD11c,CD45RA,CD123,CD4,CD183,CD32,CD69,CD95,HLA-DR,CD1C,CD64,CD141,CD1d,CD366,CD58,CD39,CD244,ITGB7,FCERIA,CD303,CD49b,CD98,CD38,CD304,CD36,CD305,CD319,CD99,CD371,CD328,CD101,CD224
healthy,-0.55179221530258,0.370756266633133,-0.449325611605969,-0.547874307113457,0.621847401143607,0.405159537621518,0.0973917852612403,0.251921546646831,-0.649659408257746,0.215340752117549,-0.31800795510906,-0.0051344004832376,-0.469498953562093,0.131961326802572,0.549122866519004,-0.28790937938992,-0.202975402927632,-0.247975154608704,-0.54016624956262,-0.203388344607718,0.0836356775344851,-0.07870921791615,0.628184178961235,0.128792837325798,0.346321665718952,0.280216727228122,0.113607576229734,-0.0843455336530367,0.43743477365007,0.165194284682049,0.175497126949544,-0.119450317124736,-0.26411835497435,-0.523215369729,-0.301052939135133
healthy,-0.292080134848526,0.238935574229692,-0.361250651661205,-0.333426851315994,0.564026873788412,0.236007561323373,0.607513241250694,0.347765649050892,-0.243024962311129,-0.16525403042686,-0.231924719748137,0.171988795518207,-0.294454295479793,-0.365991289013359,0.179481901513963,-0.391998375218844,-0.591546666090472,-0.612581706958648,-0.46110128948495,-0.252174161066356,0.134514303576798,-0.0302945599501296,0.635123785142864,-0.339518139717637,0.36532960208853,0.034453781512605,0.572585792535535,-0.0529411764705882,0.366666666666667,0.45677104616937,0.183317525597232,0.0977591036414566,-0.241816593206038,-0.234436338602094,-0.120665660362327
healthy,-0.239545498675686,0.183382954448874,-0.232445980441901,-0.527432319157042,0.721970269833968,0.483606151901995,0.250828758228166,0.393795042085157,-0.251850038887882,0.0338470257762456,-0.169751934905209,0.258967587034814,-0.572831570387272,-0.261238180196802,0.368089516854083,-0.215023029763968,-0.396967705800592,-0.251931332024926,-0.0469571027630606,-0.336910374046105,0.032312450950577,-0.461266459952791,0.521515242034436,-0.0310548260628532,0.414344254673936,0.342905162064826,0.534604124039784,-0.194278785341445,0.41932010505009,0.335928553384055,0.372700137940334,-0.310732292917167,-0.429003300504902,-0.665401284853424,-0.109990909220441
healthy,-0.614311836332383,0.288193890419407,-0.740464554585998,-0.739508934953711,0.569838640066768,0.512706778301736,0.0732427454044441,0.3644421769752,-0.763191536834983,-0.0561627688888742,-0.561177373918811,0.203629032258065,-0.703329730743938,-0.606960310991083,0.118667437424698,-0.756821003168078,-0.433131416934083,-0.380249734787619,-0.498870485622866,-0.462075458850703,-0.298990509112977,-0.685368663770523,0.739229402725181,0.123927878989413,0.173196921597612,0.11491935483871,0.71334217264409,-0.0645421593456159,0.510689835822186,0.541069223604255,0.0841453563562781,-0.620814895205643,-0.595241531395873,-0.645253841964086,-0.222464717590918
healthy,0.187104609964732,0.227332925673666,0.336679536679537,0.153707523117217,-0.28751739519797,0.0766891193511315,-0.457046087377569,0.0491707081132346,0.235278975968247,0.382821429404221,-0.0093523316281867,0.254826254826255,0.0506207833017253,0.294645171391701,-0.0967071151639278,0.518543726814518,-0.114088495692726,0.44488024244686,0.0912280553797243,0.301025465062892,-0.0619925982211237,0.245103296298257,-0.276519019813423,0.197110926423019,0.0579596904086529,0.261340423182368,-0.108681084858301,0.405582606031427,0.0279402178594451,-0.0094767840327733,0.0697498749226021,0.300463449711545,0.033483538954787,0.166387671326313,0.342422820269945
healthy,-0.523009746848192,0.393890140710961,-0.63509106472537,-0.678732956243603,0.802306943239985,0.67163177575233,0.421795613865843,0.555255976231872,-0.701522033008665,-0.302796852903505,-0.429005152817177,-0.079057166517817,-0.485010848446316,-0.60845508844493,0.605503838900013,-0.733872740952714,-0.479909472272738,-0.723277632935966,-0.635469377345557,-0.50817179988559,-0.207520546792157,-0.667624611299144,0.730873175853898,-0.315243476787774,0.351727310357966,0.241591099106052,0.694366742364654,-0.121509065498154,0.577710335586342,0.682431513603804,0.0687504515945984,-0.442098170408437,-0.522430254889737,-0.698843635701704,-0.660456608271944
healthy,-0.489920498456646,0.314003931437019,-0.607974030976257,-0.693212068842207,0.790144764420211,0.64109373124742,0.639663790760896,0.423993307364607,-0.671231571270236,0.049317840803382,-0.570637728715394,-0.284764340518816,-0.502806969561709,-0.34555503287318,0.370906452119639,-0.643784940009975,-0.5979881641374,-0.55159364672779,-0.603433662204598,-0.457964329588044,-0.25256642957356,-0.503295354816014,0.730416586276505,0.118178939310245,0.630179990157302,0.201370239261671,0.757528056057434,0.200988875316455,0.532906566272016,0.239891599816222,0.42613156566139,-0.157733201902941,-0.611431449660774,-0.707182464653674,-0.44851738235549
healthy,-0.352596187752293,0.393891737097805,-0.746575506278655,-0.820052607077625,0.590476121047149,0.558954307526599,0.475339015973778,0.579040222808553,-0.514034852986473,0.0520339065977859,-0.240221550710805,0.181570810142239,-0.586528868593934,-0.222152743824077,0.345122597837474,-0.616285143765657,-0.550960774117591,-0.437298152030721,-0.709615006050634,-0.410537174427139,-0.174085628441707,-0.467407540147521,0.744911237140977,-0.0372285140544862,0.573559398515092,0.118497904723929,0.496946958891088,0.0318199259459436,0.540769648737528,0.45480304363884,0.384273840400755,-0.550243702484546,-0.594301528794365,-0.64164931785044,0.06767284413473
mild,-0.226311265499033,0.145382721190333,-0.558547306758866,-0.617970009016462,0.521059920807306,0.627933584866085,0.428387939019033,0.538223997083058,-0.377372650725467,0.156432699309858,-0.411664620578161,0.235607160135462,-0.365870986546731,-0.383780470911768,0.344444294076262,-0.644413075597243,-0.283796449750155,-0.397702237729568,-0.263987415113127,-0.53604330913044,-0.167848501174304,-0.271653247888177,0.506599001771106,-0.0403215350334604,0.343126848193276,0.123125302370585,0.6835779588776,-0.10595855524912,0.460365163214031,0.331913894164326,0.323080900226971,-0.591056237954258,-0.24589595186251,-0.565730080338137,-0.218503916546638
mild,-0.171037337659693,0.140195817709694,-0.303305168252992,-0.246841474540845,0.186380098030727,-0.096262545124549,-0.111622256743812,0.213887895357015,-0.0613851584616025,0.0072276538669983,-0.184162138329217,-0.153175937986065,-0.380400466876565,-0.123022466389934,-0.0549909522780702,-0.271050139262426,-0.164070990603319,-0.176977313377556,-0.271623078506654,-0.0513658933978562,-0.319780875260013,-0.0935813322193231,0.186339868029177,0.0611630716802396,0.0862646734508109,-0.0344541915689723,0.193701774893502,0.0245710108642988,-0.0578041252678872,0.144455669605911,0.091277798833752,-0.143447909839849,-0.294672875170907,-0.278829083892904,0.222624851812294
