group,CD47,CD33,CD11c,CD45RA,CD123,CD49f,CD4,CD183,CD32,CD1C,CD64,CD141,CD1d,CD366,CD58,CD39,CD244,CD370,ITGB7,CD54,FCERIA,CD41,CD303,CD98,CD18,CD38,CD45,CD71,CD304,CD305,CD371,CD328,CD101
healthy,0.182799223114945,-0.454996050924571,-0.429861287552726,0.602984644678735,0.279667645437862,0.542320087558477,0.14578427669167,0.300074383068836,-0.46040912764996,-0.625692343201145,-0.0669978370405656,0.618562696561341,-0.663259611127246,-0.260014828563498,-0.406296566325275,-0.263859303129166,-0.331245619041885,0.144124393404897,-0.368336461761653,0.502567200241619,-0.561224287281497,0.317857268516728,0.516922218584122,0.343482236228046,-0.270467311303047,-0.137676982032906,0.358968550865569,-0.0862457965610013,0.378759908543296,0.365438219476504,-0.253548776804591,-0.503429585325339,-0.4573773092876
healthy,0.414005602240896,-0.337663356877263,-0.316047730019994,0.475031428105295,0.465868347881812,0.0281684556450632,0.0782031142539026,0.419924515712749,-0.276460796911409,-0.49578213674325,-0.419268501971,0.380545104334536,-0.552897421780733,-0.131925641386939,-0.507438143099449,-0.446930997859721,-0.176157256006309,0.135847122162265,0.124079081301446,0.0745098039215686,-0.398317362307259,0.168367627979905,0.344596538102094,0.240439606158059,0.135669269471997,-0.0053221288515406,0.186987884764175,0.0631656278101417,0.280321142603286,0.335294117647059,-0.0084033613445378,-0.655955758673389,-0.608210140471898
healthy,-0.0773442008040921,-0.302946294610795,-0.619368739453174,0.785596164240178,0.415250187783246,-0.276317150187196,0.424933990907513,0.520300917225614,-0.406233098953714,-0.528511817107439,-0.143416587994681,0.363572451244941,-0.0851001871789034,-0.264147502889269,-0.147722223371887,-0.185803566785252,-0.312097086718451,0.435905998633593,0.0790129047981876,0.1015606242497,-0.376013025282291,-0.28292100310394,0.570761709825105,0.41455349303004,-0.29033403846234,0.311692677070828,0.406824606217652,0.419118521656501,0.537921335224962,0.515391267227182,-0.304201680672269,-0.335847447306418,-0.587481383363025
healthy,0.433703550778226,-0.673461493227985,-0.738901950875773,0.460442683377732,0.36627675428637,0.276706593652981,0.291757013461902,0.409879123714965,-0.70155226287169,-0.650221159238783,-0.370333089067989,0.188368014053331,-0.590046232162599,-0.590214861180003,-0.262514656476372,-0.510501104771442,-0.415541357871038,0.306186217847897,-0.397172527646022,0.273387096774194,-0.641372677698093,0.342136691930704,0.768144838546064,0.301249783430433,-0.659994020743914,-0.0524193548387097,0.171589878883915,0.238463837421804,0.739078820125463,0.633723327074766,-0.635336881058406,-0.398782503792309,-0.778183406150801
healthy,-0.286232820052752,-0.0975546975546976,-0.0427394452888745,-0.350578831319458,-0.202811991594107,-0.292875275821794,-0.160199053276736,-0.0715210299828868,-0.0347512710675201,-0.0938593690386156,-0.349549783816886,0.195752809215177,0.0193486465229298,0.193688170273742,-0.310205611229953,0.140659427230866,-0.414853158204652,0.158314779910036,0.0823005183280436,-0.108108108108108,-0.068556757955138,-0.120990399688003,0.23488886138374,-0.124278951549323,-0.581599972003952,0.371649793125222,0.0268041459674224,-0.223380521351006,-0.138707530135864,-0.191925795576562,-0.167095783087226,-0.2776233584204,-0.140888631912528
healthy,-0.635200629500991,0.183629543573982,0.340529355830957,-0.499645072148164,-0.619804463842717,-0.199789544631894,-0.350376229982636,-0.472455547583789,0.364499908838908,0.583577359871066,0.0878004918584023,-0.531655014465459,0.293465110768758,0.442490387560254,0.162124533951392,0.528590499445145,0.208115533990621,-0.0607398292728621,0.14446485732856,-0.29608785932871,0.115079350904876,-0.207328587550054,-0.566921244903573,-0.564080267720782,0.0101660028326741,-0.491124831178854,-0.492025210624478,-0.389578683108093,-0.551258028759225,-0.556134889015443,0.0947111981350827,0.293973269835326,0.403594867429447
healthy,0.473001141910492,-0.537235144205226,-0.623670269414202,0.723561868682044,0.581308637954746,0.126012615691241,0.753492660394355,0.321508149039449,-0.488056106784722,-0.422002832203366,-0.202101768168423,-0.0066779126070566,-0.477271293542075,-0.823366560409806,-0.347513623854681,-0.634898788062091,-0.450904280882627,-0.201159593517664,-0.444776910903439,0.18937484027402,-0.421178938624185,0.256612308401559,0.747478980201293,0.553333493016237,-0.363626537818639,0.155366767799061,0.474011146583564,0.23058238665384,0.720532499831373,0.638077540787703,-0.171982900476522,-0.503076509214561,-0.605075806686392
healthy,-0.265717629076934,0.454449670502408,0.577154730062829,-0.479337838269911,-0.603937405042668,0.0499979802831426,-0.439973407243744,-0.532190847894214,0.397461914121636,0.445750422370821,0.194651426827351,-0.330906763033212,0.427741920074752,0.456711063819562,0.197733068940685,0.474936061485932,0.310720928488333,-0.222210574910802,0.13925823675729,-0.412351305973851,0.309115594013663,-0.0930588429957334,-0.699915799230923,-0.575293079316649,0.388177966657696,-0.300049513371126,-0.225674353582514,-0.121236176730662,-0.453842075088106,-0.563684770336015,0.323362301786199,0.446053767758236,0.48093742056251
mild,0.250968839633951,-0.422447207751556,-0.611328653742629,0.612563126412491,0.55382195793861,-0.0363864850387181,0.479390352136205,0.428828875724713,-0.343233395404848,-0.388137597899814,-0.382207808043525,0.195595483306407,-0.578869560009013,-0.369810099760048,-0.462313428574775,-0.317141336839702,-0.22582643881747,-0.0867293576512554,-0.396308961105995,0.436672243925279,-0.0251470502089415,-0.101086662034206,0.628901288128522,0.322742593352359,-0.414804255388268,0.195291082083535,0.143687531215321,0.134024934641474,0.588662251969181,0.513238945767983,-0.618663617547314,-0.370840980718312,-0.594320304870616
mild,0.532581870024738,-0.573090545689038,-0.579149037031827,0.587944615399343,0.381059153201338,-0.1131775515384,0.324605275740176,0.384854823109426,-0.433852464507383,-0.633838219309965,-0.0616488784449755,-0.0112894197978967,-0.416084281631883,-0.454769331824622,-0.178278148281679,-0.538445303608875,-0.358339771058664,0.286601230163308,-0.218066966534891,0.12172912363855,-0.179489123302524,-0.116169690714566,0.684423091305011,0.393192239390602,-0.0744664216193378,0.116858397909595,0.276971584078566,0.368018211343782,0.484263002802645,0.50916744020362,-0.351126793326581,-0.411304874990571,-0.569401810635114
mild,0.524393082051137,-0.814991940171563,-0.778368680955638,0.723429935871893,0.561007522109737,0.323289878680559,0.51869719507245,0.386383405621852,-0.612460774406355,-0.604670259085227,-0.101465205300858,0.0163164943229603,-0.676350608758565,-0.761681927514228,-0.389303693549954,-0.692468441837531,-0.361729181310205,0.0976813765157609,-0.48901830695173,-0.0392791531799493,-0.623572760838961,0.38149033734456,0.710515630422393,0.681274775556802,-0.4686926184838,0.0753696747912502,0.317735589780527,-0.102431585216471,0.66412843624104,0.550131527756153,-0.265296124573528,-0.498875392627098,-0.804321214592356
mild,0.465780899094264,-0.508843217806734,-0.35071884273789,0.509452632472171,0.458063908735377,0.623740877662732,0.473970086053582,0.268779729203633,-0.507922483061202,-0.457023183276807,-0.420103897985182,0.107743515293477,-0.530749708266692,-0.378446089311507,-0.419592133113491,-0.103839685900849,-0.320054013847751,0.0928263321540632,-0.480529151557025,0.0120320855614973,-0.36667502426007,0.247044386789174,0.490405119950488,0.272648117296566,-0.310921667507725,0.108622994652406,0.415106951871658,-0.141406653259535,0.382223581241816,0.291262543982786,-0.0671791443850267,-0.0830925416598995,-0.554737971700548
mild,0.680693190160225,-0.667174620401197,-0.678956348810746,0.685070452695754,0.780883492008952,-0.0781533411113726,0.73596837944664,0.746825729309503,-0.337329538800696,-0.605240889319074,-0.65045452786235,0.195064898086275,-0.636391011823746,-0.758909185275897,-0.288267496732054,-0.546647755452761,-0.301469276916646,0.163600904084074,-0.431447483571193,0.631225296442688,0.159715161828272,-0.0628286321143532,0.795510218769892,0.751727095490101,-0.329701361457767,0.593939393939394,0.569433465085639,0.753004734480932,0.801422558417079,0.759783904342896,-0.299274949664076,-0.49914531999004,-0.727453230868656
