group,CD47,CD33,CD11c,CD45RA,CD123,CD4,CD183,CD27,HLA-DR,CD1C,CD64,CD1d,CD366,CD278,CD39,ITGB7,CD54,FCERIA,CD83,CD303,CD98,CD28,CD38,CD127,CD45,CD71,CD304,CD49d,CD305,CD99,CD371,CD85j,CD328,CD101
mild,-0.275053860475666,0.100458641878096,0.278227811538172,-0.412068194026189,-0.683095540341601,-0.387021844319295,-0.464665420845846,0.427132729326322,-0.569333998219653,0.184221669906105,0.0434678985057041,0.0638213016352802,0.203731277761661,0.241402455227413,0.14089161261768,0.116728352994372,-0.274639139182924,-0.149906721588277,0.178534324159958,-0.640035103886152,-0.502095301299172,0.492233915933291,-0.65365299802126,0.55456463010993,-0.183935605231212,-0.455634212299726,-0.690317505050161,-0.451530500677769,-0.525241952514284,-0.350199136190818,-0.349418248622168,-0.490398702415651,0.161819448343506,0.245831439036934
mild,0.512409126883033,-0.577392913486232,-0.558007386586786,0.604464186255416,0.61007401829351,0.269741790864062,0.52871801994662,0.0160000568891923,0.0705213903743316,-0.744467595389185,-0.372730882876343,-0.481456160297902,-0.470455165151217,-0.168256359533344,-0.57810262734103,-0.609140378004502,0.0591577540106952,-0.294810730535444,0.00636517663101,0.566441490712042,0.581752739608604,0.127663429664935,0.164438502673797,-0.160445014916623,0.161430481283422,-0.114293972634566,0.234223055016787,-0.0207219251336898,0.478407098105059,0.246009861308488,-0.0524732620320856,0.0800403925286257,-0.434533127696851,-0.592568623964979
mild,-0.663761839919163,0.636076337273667,0.689642102484523,-0.827827324412109,-0.854977113908163,-0.793412384716732,-0.831599011829191,0.0152269656328376,-0.702108036890645,0.650029416044597,0.648255985276625,0.697667561587453,0.687045920003498,-0.0816366886871835,0.555586990304069,0.427875117280102,-0.76969696969697,-0.195222086234722,-0.0118056909953376,-0.880425025968243,-0.819675980672523,-0.0221751172202702,-0.709090909090909,-0.0890699458480658,-0.695388669301713,-0.768121013570707,-0.865358454510013,-0.705797101449275,-0.828304131581589,-0.459553887440889,0.161371162285828,-0.686252316199535,0.646293477631053,0.737317003490604
moderate,0.0526961725284223,0.565101324626631,0.382689956756766,-0.466199678692674,-0.344395482313437,-0.200089047199425,0.0097872047455542,-0.0375456834430872,0.33615127919911,0.202641654463284,0.149126617748616,0.523835989874029,0.368021209094291,-0.274449889902614,0.126867650915683,0.162486861040848,-0.119479364406037,0.544382647385984,0.0072005420301811,-0.459998623041051,0.0474194243941029,-0.161728867135823,0.0884836124467655,-0.24334343459583,-0.148298173452761,0.0471536748593461,-0.366267316054781,0.0153503893214683,-0.159465204586252,-0.0841587982489934,0.542157953281424,-0.132859828707802,0.30823577284611,0.260182531897807
moderate,0.110935797345887,-0.57247596264693,-0.539611418951122,0.51251564097478,0.290387698539531,0.20165829449939,-0.0568998887275433,0.0,-0.441325920744462,-0.570887245817323,-0.0873192354920674,-0.442225521738746,-0.525877568121672,-0.0111279509414849,-0.530303633952272,-0.179844081702687,-0.106802967509067,-0.445741044595609,0.0,0.375019200341707,-0.0622747967832396,-0.105365244406675,-0.23342593013419,0.0837834544014722,0.134555274602412,-0.187833246879603,0.388915987424575,-0.0231861587937739,0.433208015738343,0.0971669094244801,-0.603612527940048,-0.111913796123775,-0.430085152197827,-0.454157397348412
moderate,-0.0478403756629741,0.0307560325971527,0.33185264354078,-0.120428925443928,-0.17858453712643,-0.0693069353529676,-0.201775245701066,0.0265086131319363,-0.0703812316715542,0.560778096489255,0.0715464428631059,0.0365651836604139,0.263334698366188,0.140279664497948,0.145498982152883,0.0512137352036656,-0.0164971130745106,0.177047129796838,-0.0866382803742699,0.022525033568033,-0.19038696600856,0.366916570453564,-0.226377051633562,0.316136963063037,0.0865892139558873,-0.0801695793398534,-0.107398261955457,-0.0936669420119436,-0.175284206871527,0.0174953160363619,0.16328529762961,0.0185333918769347,0.104276997027487,0.124833479558935
moderate,-0.445032608016515,0.626085040407261,0.702620960645632,-0.691194000406186,-0.812091037597401,-0.584530454196915,-0.419838683606885,0.111345936516814,-0.53421368547419,0.579012491676946,-0.0546441717726511,0.355746075133113,0.384798162705599,-0.169650785612603,0.38568718425979,0.466474088552242,-0.495100878830489,0.259405936786568,-0.088161235436757,-0.785173137787402,-0.702547999197831,0.198669294647639,-0.328362245296926,-0.0695401228661527,-0.275477689644369,-0.428432597525165,-0.67696945672972,-0.394764660759389,-0.786743538537389,-0.31966950401152,0.315766983307895,-0.262285738219046,0.526914490257614,0.643332893957891
moderate,-0.410468984097263,0.373080843993192,0.583495147947259,-0.32236795844067,-0.437286571118848,-0.162732800530367,-0.436186001685469,0.105149559183612,-0.527501185395922,0.488073649502505,0.364884029326748,0.503270292021292,0.515330447593334,0.0291856644715042,0.548495875416448,0.243915781036192,-0.545993361782835,0.258874630253313,-0.38085602714973,-0.676397208728031,-0.469357795998957,0.161874379374275,-0.27619724988146,0.0732549863645613,-0.134186818397345,-0.22590435544627,-0.498532961679447,-0.0990990990990991,-0.473361330784772,-0.201805382792441,0.218349928876245,-0.0869376165461083,0.479668849552223,0.602049009153898
moderate,0.0721042968333548,-0.132458097282024,-0.284454962508789,0.156397659230724,0.103565365025467,0.116215543435116,0.015026349983836,-0.148531021639824,0.1023842208601,-0.0615924394704189,-0.019393423014463,-0.415501165761673,-0.369108828448546,0.145849572352758,-0.225724885603981,-0.25973074488005,0.158456620786638,-0.0855541429444014,0.0507586663615569,-0.10854194642204,-0.131942614265711,0.130666659467285,0.0845645341906585,-0.142093923137449,0.0231324257363787,-0.0323353211511297,0.0070527911992459,-0.019630084544273,0.0676829709277693,0.220806187139563,-0.229092603911895,-0.113764574884942,-0.126459987497775,-0.125223035686736
moderate,-0.110741366084745,0.482302488964784,0.699374566076875,-0.631775520894708,-0.745025684565751,-0.437325028107817,-0.327303815465111,-0.0844409758397988,-0.250239234449761,0.212268983825268,0.36202792587495,0.40970495550222,0.427207121922886,-0.392764774055197,0.213746641945328,0.259941892884039,-0.524948735475051,0.122518821213668,0.262566840510381,-0.555602347959501,-0.453637952362931,-0.30400060333054,-0.612245595537025,-0.369399493318633,-0.475574930810176,-0.0536031617524002,-0.598231664596493,-0.196992481203008,-0.662427389140326,-0.486483800886275,0.277985858105197,0.0331266371145621,0.212697863203134,0.618387213211435
moderate,0.0324730209381503,-0.0614998218679953,-0.0741521313181338,0.0591572829970221,0.317552806511056,0.134647946680763,0.146760774258426,-0.474297899509808,0.184240150093809,-0.0268596128117224,-0.0171462699692752,0.149693665522926,-0.24382668375667,-0.371012906871461,-0.157164941252338,0.0656129624334931,0.178236397748593,0.212627597280873,0.240150372553397,0.324652474807736,0.262176319363658,-0.492855834513695,-0.0221492281543453,-0.276587613025496,-0.251243575293145,-0.111178534767694,0.287400882430647,0.205440900562852,0.337849177620608,-0.201014612310314,-0.164617568570854,0.278061013874947,-0.223935551958211,-0.10767037616891
moderate,-0.0596516817886987,-0.168171189606443,-0.118513724792996,0.227632984448656,-0.0827181450369406,0.734352806106995,0.120889318718342,0.144885029038176,0.0758689839572192,-0.0098295218894803,-0.20215036054588,-0.063000492651973,-0.0099295647782011,0.485600632577246,-0.139613438877803,-0.0541918620098433,0.307820855614973,-0.108439249644584,-0.163819545924417,0.111408820850058,0.0164445029138921,0.460448110613692,-0.0635558007815683,0.427557075761194,0.590909090909091,-0.0616657903985121,0.119669762758482,0.298128342245989,0.194720448277605,0.421070728221942,-0.280080213903743,0.127907140793865,-0.017054285439182,-0.194754881123658
severe,0.179265544372516,-0.50762438555371,-0.390772053053877,0.243546916129527,-0.081019355786749,0.336148639462484,-0.195821702257519,0.640367560147111,-0.45972850678733,-0.298860911524298,-0.423237883795762,-0.482387555927474,-0.093533656286563,0.604971817280879,-0.275953835621886,-0.130482163708396,0.130407239819005,-0.51961752369367,-0.208259497021258,0.0694543160095827,-0.0641327881369505,0.614693173809729,-0.468607887176206,0.604634660407046,0.302443438914027,-0.443715556425296,0.118199428236252,-0.204796380090498,-0.0667227340004581,0.0950564967618053,-0.642729473682003,-0.204320648823236,-0.299022843584926,-0.429274575197245
severe,0.252569520280317,0.0727633033409759,0.0305016320614837,-0.12024364457454,-0.16627070880742,-0.265847825141161,-0.278619649010772,-0.194413771723769,-0.0900981266726137,-0.224306944281151,0.0109705129094735,0.159049638546029,0.0665308139982319,-0.0851486481631679,0.0229349817133522,-0.12736730580558,-0.114522132332585,0.170051100422406,-0.0887727912021802,-0.172905645768689,-0.0514271236896107,-0.248944855429875,-0.0831717938385965,-0.327312417288079,-0.083889623932117,-0.0834216085824549,-0.122535501734177,-0.314774370174413,-0.0720834367376627,0.0469175786164341,-0.0233291817843159,-0.0806789803550865,0.2044092273924,0.192690281227649
