group,CD155,CD47,CD3,CD33,CD11c,CD45RA,CD123,CD49f,CD4,CD5,CD183,CD32,CD1C,CD1d,CD366,CD58,CD39,CD370,CD41,CD226,CD303,CD98,CD28,CD45,CD71,CD304,CD36,CD305,CD319,CD371,CD328,CD101
mild,-0.119254781291691,-0.0492067366380886,-0.038858669418099,0.237141533452664,0.321668584949078,-0.423936440675704,-0.325379108269136,0.422606955639274,-0.268247694334651,0.0795263353038329,-0.424857085349087,0.327501470659932,0.313379503896419,0.262127462878081,0.171106296680253,0.176935642883271,0.207363159959905,-0.236261640814152,0.400420458897843,0.286080353136429,-0.426130807457062,-0.286501912672978,-0.12627967516276,-0.198418972332016,-0.570739864925012,-0.415027360290218,0.0775534759269523,-0.300961921179184,-0.0473404334267032,-0.0634146479244143,0.275380408619652,0.251937192385585
moderate,-0.0399016808857213,-0.0654710022322822,0.0548805733940582,-0.0843534470395798,-0.0364890423884358,0.030895776120258,-0.144492330916723,-0.0646734466598437,0.226352125697237,-0.0131411234882041,0.11368214742913,0.0728285529514831,-0.210801721085967,-0.0944844079884709,-0.55734445576747,0.116862133877244,-0.220959300628194,-0.0879494776543548,-0.379340867734582,0.0987502906996265,0.23263432818279,-0.036312171833322,0.13112340433832,0.210386866554971,-0.201760572428475,-0.03425521660944,-0.0843459779632182,-0.169068851361054,0.157269038034082,-0.166629588431591,-0.157336722814514,-0.298464307335294
moderate,0.147713310157605,-0.522426087181591,-0.119858078955984,0.769562899760451,0.801882356850356,-0.712379694980189,-0.728691183335632,-0.323337609317776,-0.566661218727991,0.275088719606022,-0.205914581030295,0.766629034510264,0.681893099170691,0.719638212290061,0.668419708472564,0.537901227771103,0.707460746018115,-0.162124884259845,-0.325489752458252,-0.103094711269832,-0.781425716306171,-0.325459949855264,0.0260855702171866,-0.230025445629838,-0.14612959526335,-0.710095139466004,-0.282085614544026,-0.761312373554853,-0.246151389900268,0.80834402329444,0.514321074820738,0.717302932175679
moderate,-0.246235112642662,0.187667265148964,-0.426912877291744,-0.209219380979357,-0.107391461201924,0.228943269222931,0.170150359808344,0.408643847118857,0.12651265977129,-0.269947852986474,-0.253492396055513,0.197690746179804,-0.213408830928693,-0.0683443485171088,-0.170750164646663,-0.108543903649793,-0.322729125307193,-0.381317376913787,0.431847549127597,0.240987392108512,-0.0292156375981418,0.15594704736067,-0.639940575118893,0.100959338825162,-0.207043454900631,0.164830487600086,0.408248473859818,0.0913091370523224,-0.20898028791088,-0.25453296395204,-0.29855239812849,-0.164938353082394
moderate,0.289604383648809,-0.333264654312171,0.0494812922956256,0.723384336334066,0.800922328750233,-0.607149548684979,-0.658948091528508,-0.452072870580845,-0.502666404394043,-0.0402613916909144,-0.448234110483772,0.639145674441348,0.627933159560622,0.453263972145687,0.445646749081328,0.11425246562275,0.418580981764851,-0.279970489137569,-0.35311742441337,-0.475381808211574,-0.690552041229013,-0.535909865900165,0.191478695541887,-0.160951636883983,-0.291120331865584,-0.489365568273943,-0.118886479440205,-0.617146991860007,-0.240320103183313,0.500505334133071,0.66333789843709,0.764357374314898
moderate,0.0088954723272654,0.413811954299335,-0.361795538560501,-0.242394444036787,-0.332304411611219,0.0791146205525923,-0.0982834620769118,0.545620493695315,-0.315739588201046,-0.653615171991053,0.025114858691458,0.0132127794073571,-0.352444572732729,-0.319835325770541,-0.19742474671432,-0.029326248062876,-0.210449714732124,0.17149867805552,0.627727127957429,0.617160718726858,0.221190153380932,0.103971663670655,-0.307076303944084,-0.273826458036984,-0.224946626329381,0.179859519050732,0.607126044607475,0.0630355540994796,0.0103066084245793,-0.407302038880986,-0.236495516314558,-0.362751773591345
moderate,-0.201943097589367,-0.248278887691983,-0.0679498663812679,-0.217380185691457,-0.0542339211130127,-0.518076728898116,-0.292099844670014,-0.130052901987524,-0.344266593031782,-0.222800979975907,-0.23914431931503,-0.0652806442081908,0.120136421495108,-0.116632057781031,0.020769667859411,0.0643630034820969,-0.0434742645299415,-0.099089040972134,-0.194364772604125,0.0156329038285872,-0.300023098351844,-0.446161533917004,-0.0901323184079635,-0.506378504269295,-0.336045930896612,-0.296122415181575,-0.329404927439443,-0.370811357802821,-0.0138809944890982,-0.0010083875975728,0.0027538110011613,-0.149015055095539
moderate,-0.159037588184682,-0.13481857133925,-0.0696647047530351,0.413322903436545,0.667537417556528,-0.688161865724397,-0.635965849132347,-0.244736646164808,-0.428722474655226,-0.108001643727902,-0.302939801417407,0.34778768847752,0.186637614508407,0.401707549354195,0.379597970027002,0.471132232303017,0.175912569558766,-0.0948150924784843,-0.456664388243336,-0.0417939463368855,-0.480050950301673,-0.384607646746851,-0.166897667667633,-0.505815776647911,-0.0167252832066313,-0.524054905615852,-0.212752066452763,-0.625982942566029,-0.117836845212699,0.266837698461662,0.0967899587087215,0.536147800480352
moderate,0.253534565720027,-0.370811866261941,0.135125029372148,0.585708104436543,0.596047284564846,-0.75303511722612,-0.735774592280244,-0.201014612310314,-0.472864058217797,0.382353727754735,-0.339705008947826,0.585425577584684,0.657125838716094,0.519564995814352,0.619685998638494,0.424853342893771,0.491780286620704,0.101253208002767,-0.129624631349839,-0.24324075027828,-0.689280814050754,-0.681128781215482,0.312833505022723,-0.322759303486413,-0.21044508366742,-0.753240601025066,-0.521070279515081,-0.696766900838938,-0.0128287390086037,0.319286755004587,0.270183111601754,0.577105580068466
moderate,-0.692489461692635,0.0798180173934009,-0.279350836772701,-0.420260805835584,-0.444928644773704,0.732185966819212,0.530834704671845,-0.170667273484718,0.193699340527539,-0.121397210896632,0.0764447162483632,-0.0299977826764376,0.0831998817073873,-0.372213721451927,-0.29216482127046,-0.283808562891414,-0.076929854075524,-0.192291984716898,-0.0055632796462023,-0.166438839985344,0.609266989023754,0.502668453935458,-0.161974893733649,0.081216577540107,0.0240457799038223,0.48569095119556,-0.33068561613138,-0.0402231522371197,0.198499907702628,-0.30581550802139,-0.326684312190552,-0.521245852232853
severe,0.286423760233179,-0.639389536752301,-0.146410462673624,0.115699158309078,0.272857269212795,-0.601698560433846,-0.618984220452036,-0.177085475296453,-0.764995145687693,-0.258073784482319,0.0157544938926729,0.197130324699257,0.143619401024561,0.173444814497,0.742976614131898,0.360891309534818,0.304629077994959,0.67428255891959,-0.229065046937976,-0.0598895890767421,-0.596655281059667,-0.54559796346752,-0.204878993665808,-0.530226244343891,0.0406208499821563,-0.67455389376112,-0.562191110331989,-0.714274837767361,-0.303347536371273,-0.0733048259198004,-0.0805963673170542,0.149599851958553
severe,0.303970025608206,-0.0095411606524086,-0.125667862296674,0.387398653395345,0.309577602316809,-0.300464006475077,-0.439434249627829,0.134944987536959,-0.429081776374332,-0.184093657047227,-0.325819556005216,0.391348667697526,-0.160912919138553,0.403453057554048,0.189822402989745,0.390120241473853,0.323905210707605,0.136036642003024,0.180618723452836,-0.0443048529269914,-0.414265769860108,-0.272639677493561,-0.219342256243714,-0.211923586090339,-0.312888170272276,-0.416902802015303,0.210775095755729,-0.186223236266783,-0.258616336223247,0.231075853346496,0.251859974675886,0.507292971881879
