group,CD47,CD3,CD33,CD11c,HLA-ABC,CD45RA,CD123,CD7,CD4,CD32,CD95,CD1C,CD1d,CD366,CD58,CD39,CD11a,CD370,ITGB7,CD54,FCERIA,CD303,CD98,CD28,CD38,CD45,CD304,CD36,CD305,CD319,CD328,CD101
healthy,-0.297484876787059,-0.0554352279113762,0.124371635721322,0.263143279816418,0.0240212432641446,-0.193148390578323,-0.18005358443742,0.152564572746572,-0.348001176618824,0.318336951911513,0.267873027492376,0.335815787723963,0.493141819301977,0.32312227820318,0.291644705793684,0.19939280478165,0.309011276664574,0.19386378904983,0.219119302765625,-0.255964965267291,0.377620489068533,-0.264353321888368,-0.258033154986091,0.011157364536806,0.229917520767976,0.036546230252195,-0.453002561591093,-0.516237142124612,-0.157516473912286,0.0269661621524681,0.410868001574422,0.383499117041145
healthy,-0.371428571428571,0.483009487568319,-0.411373653077082,-0.260967127847995,-0.268255146455995,-0.343434883832882,-0.252732506614006,-0.154537009013778,-0.091541167851965,-0.295422244238841,0.204118198671615,-0.162020306125245,-0.239242561379982,0.0290970900703527,-0.123423240055744,-0.163100056606385,-0.625770308123249,-0.237732463783964,-0.355941143364748,-0.375350140056022,-0.305470146163807,-0.22922333252758,-0.379038877878244,0.18959384977481,-0.120728291316527,-0.4919111994695,-0.263459720491811,-0.552100840336134,-0.356862745098039,0.0761668595879403,-0.198312206110559,-0.117922605414635
healthy,0.150512882920706,-0.181185701700504,0.278876589011581,0.543492342367768,-0.114403701084952,-0.649659093430029,-0.297815624966288,-0.257938583486577,-0.422435792204609,0.528658189737626,0.166261708206224,0.364384802441809,0.188090754617008,0.248351626690968,0.307725151594739,0.124142237797619,-0.289891956782713,-0.453540084419462,-0.0171008923321645,-0.192124849939976,0.563319552191431,-0.435394571760113,-0.296124583475464,-0.319873136893211,-0.385258103241297,-0.228331211357361,-0.550716292653504,0.203064001732854,-0.409900421314867,-0.389162182247608,0.37048931493164,0.551266447688872
healthy,0.482744948097495,0.248625726612508,-0.644803557345943,-0.674359310588432,0.0678600479142374,0.740463676992204,0.60750307484061,0.053285474689524,0.38017436081478,-0.771707489158859,-0.61123057418322,-0.741264424676191,-0.790674412475541,-0.352285804295516,-0.580948391597983,-0.401048670998232,0.0770161290322581,0.224536559755125,-0.311515787197439,0.251209677419355,-0.632290937453784,0.76613332996722,0.174716192839696,0.140479887817836,0.266935483870968,0.234902713160707,0.725967697823631,0.0016135539836404,0.719241688207707,0.556177613792157,-0.602781536719677,-0.496162628636129
healthy,0.0942914975805546,-0.381040711479838,0.322522522522523,0.0957775520931404,0.206190735576787,-0.140819393372984,0.125054034342612,-0.356429333702579,-0.411496760436203,0.133856747815633,0.0299274612101977,-0.0126551958254313,0.311126236088711,-0.231455396434093,0.435663490361536,-0.232534490095553,0.302187902187902,-0.0033525482804478,-0.119709844840791,-0.228828828828829,0.238659991979165,-0.417993867159825,0.251623079033719,-0.426354783138887,-0.168299108814681,-0.176546538343119,-0.0041011730135208,0.292691141804845,0.212032307494107,-0.131321150168431,0.238075871465927,0.278557688141498
healthy,-0.344206673571942,-0.11108736966869,0.639275436445723,0.653052740166425,0.040126411843612,-0.764301719685332,-0.617134279554388,-0.262210793677403,-0.464949514438228,0.735643507398292,0.451538098984121,0.662735648104509,0.706738927739092,0.620748951151645,0.706286697518865,0.564594017987607,0.255973245139908,-0.189649436353493,0.142198995797527,-0.13598430685038,0.631606917800699,-0.728497686864891,-0.322113053333592,-0.35026643849446,-0.256190108688662,-0.318026882757734,-0.631768822837544,0.010662645991487,-0.60021894837731,-0.61382822258364,0.577386779199477,0.775189390112288
healthy,-0.487352260148024,-0.185513251802065,0.416276768532113,0.561646999186845,-0.235368516673646,-0.800413015594827,-0.668883284662357,-0.304871867619542,-0.791721909916461,0.426997618622884,0.34284589117456,0.403847411300598,0.449839310145688,0.755006484875962,0.274930445908302,0.600616996050099,0.193933860353979,0.323261692425151,0.370176958874248,-0.28141327798389,0.369043875826136,-0.751432985846332,-0.587169179918651,-0.187041223427027,-0.30779209044106,-0.54029414676877,-0.745174978763362,-0.455831054019159,-0.743578204878675,-0.131539433407083,0.384710095948157,0.52993373979252
healthy,-0.392937320561939,0.0328591526392418,0.48413677635282,0.542092300160155,-0.130230021466607,-0.652816719308227,-0.753621021280755,0.0226474859111416,-0.525332058185192,0.4055968060676,0.190172109366452,0.425515811189998,0.605181020490592,0.284350506472256,0.350633817981431,0.506209567832601,-0.0349317707171092,-0.192609780094569,0.0151423442106158,-0.447719380705235,0.339106642234879,-0.787301049096611,-0.618406983460631,0.081909477542024,-0.231390760806327,-0.295459065145943,-0.493394545360007,-0.0809676005522362,-0.697574905766487,-0.431668229588681,0.412724426812828,0.388433372502174
mild,-0.2835810658199,0.328236047357795,0.0746547819226071,0.340733922402655,0.0033153972700426,-0.0988005042600792,-0.200742980595452,0.447210891818966,-0.169415305695074,0.102836139188825,0.311944093528794,0.093781727816513,0.227929889253549,0.300885790759654,0.200537343450814,0.0675896892365592,0.0591152881082791,0.228085265942555,0.161937170031756,-0.258229685379135,0.0595716529221526,-0.436657381760459,-0.0046217284245514,0.243979425700273,-0.0824866956942429,0.100177655190007,-0.266552105664392,-0.453760517886587,-0.449628960038954,-0.0215177501071142,0.0608513773479744,0.228640804122343
mild,0.362942522386501,0.0467199943847372,-0.630393244590362,-0.552633382873191,0.0172211994714889,0.499315934454226,0.319708409964841,0.12434249444207,0.342227175539364,-0.550519778746598,-0.199948232838453,-0.455220301628779,-0.382703407594469,-0.284653284902144,-0.234532881243299,-0.444690555480677,-0.0982306600831811,0.257900825877805,-0.294919222785904,0.0336288560784317,-0.335060882162409,0.613521819984108,0.359180723439795,0.0948617461258008,0.132264126738893,0.203499655489455,0.445409582314588,0.115863819983489,0.346621171152935,0.19327642591507,-0.392394149760457,-0.593447109600863
mild,-0.455949080621757,-0.310277814605809,0.728981483409801,0.691993426915504,-0.209702981052299,-0.550312949596225,-0.440085949911935,-0.237661920614517,-0.457605997489714,0.486407020072269,0.34956226609962,0.570830590208651,0.620637910188193,0.634324815791877,0.428101609139069,0.613098234190375,0.141371195624302,-0.0441436318626435,0.538362999100618,0.169101565917243,0.619911538330699,-0.510316949495791,-0.472057489643874,-0.179418625646088,0.0404759827704114,-0.254877945979698,-0.406309828970767,-0.225727433518784,-0.424052410886136,-0.0487648624882577,0.575170637858501,0.665797295045663
mild,-0.472131697144347,0.006833238068269,0.346603351259659,0.502507550653049,-0.302935874589186,-0.410695103450159,-0.39197255675358,-0.488672301271228,-0.06685050579035,0.438752125030005,0.342488775269773,0.592350400661489,0.36801347456151,0.429151820887406,0.370110351678593,0.436227659408428,0.0063502673796791,0.222783197169752,0.46138857738599,-0.227272727272727,0.206066684098754,-0.566441490712042,-0.335865248334034,-0.0868350317221711,-0.391377005347594,-0.204211229946524,-0.310223325240451,0.164541777961525,-0.455976534373051,-0.590635723614619,0.173677033797331,0.450619981840035
mild,-0.762043037021581,-0.143867797475958,0.767045318198419,0.783347942393028,-0.623092594949375,-0.639967949582333,-0.711931598319828,-0.122561693778741,-0.667457180500659,0.534193303712622,0.638499210065306,0.782572614852051,0.686297357353521,0.68297688674911,0.466315068243028,0.748864083225548,-0.114492753623188,-0.0629117070639876,0.677266726280791,-0.493544137022398,0.210665618411505,-0.707906442676926,-0.710603722093125,-0.0875155389532799,-0.430171277997365,-0.463241106719368,-0.754721556053545,-0.639717087629136,-0.712478593614644,-0.529391821031823,0.571069755787665,0.794033696066804
moderate,0.218312714760607,0.303301333153635,-0.348764779712458,-0.511069087599007,-0.0064376727829179,0.626204633071571,0.280235584915553,0.27993203501927,-0.130647687103518,-0.520935735026052,0.06823933149893,-0.544684447064062,-0.40251710801771,-0.410763829835557,-0.273616964057965,-0.409588532042374,0.0118650193017207,0.190814363799799,-0.0929599949853348,-0.292579821590202,-0.438042269187987,0.383583139835377,-0.0209328990568562,0.187533473023914,0.135420351028933,0.115020420674958,0.184827597310275,0.0287710770311852,0.257065056692963,0.47660399107932,-0.506001080737349,-0.349655053559841
moderate,-0.334579529375456,-0.134735567777443,0.494334071564811,0.571120463724855,-0.153235243724306,-0.578568793151407,-0.798315466261243,0.130974135162206,-0.720903707102961,0.644218483161224,0.297593639232031,0.360555878518736,0.508951364324751,0.365088786172252,0.202657140191025,0.541313397978963,-0.0719880703088873,-0.258198889747161,0.25680328174008,-0.339090609715256,0.0188662157511318,-0.779278942360275,-0.465578242617553,-0.0884863460308485,-0.205922358651631,-0.119177528933565,-0.695177813920952,-0.0721546836996299,-0.684622750928633,-0.310338714155334,0.285920190096923,0.52170362119647
moderate,-0.531600776671967,-0.259785100665873,0.393167881671882,0.747645579979424,-0.0255586502941276,-0.70955916346034,-0.799413328409891,-0.199900301355597,-0.605427250093913,0.27889193558955,0.188966306284665,-0.0742291585838931,0.621608122227037,0.452677658718821,-0.251020949993988,0.333951121271112,0.0810191553214855,0.163883050487294,0.209750371385601,-0.629456514420772,0.132987455943287,-0.380472349178855,-0.605213851295503,0.0337494015275684,-0.456603429651177,-0.110170957331108,-0.640369315937616,-0.272423626158589,-0.641364179536192,-0.0937783883855399,0.628690774609704,0.67519284720715
moderate,0.255095060279159,0.134100754044915,-0.317824945677079,-0.391325259884767,0.0821847564584769,0.213242768318627,0.209728783059757,0.0450119332102429,0.185683422821655,-0.437021438441703,-0.113668736953221,-0.180976148441577,-0.33843578781671,-0.192374386309628,-0.0207376050616635,-0.0911247093045605,-0.0743962776639013,-0.0392842736592853,-0.134944467153266,0.0277617683317833,-0.230977888919547,0.289803867569953,0.255888560328161,-0.0340393683473918,0.222877501102289,0.171716989724237,0.0028058059563767,-0.092941149098994,0.296109518625336,0.0841742338238818,-0.288696621833791,-0.330960891020991
moderate,-0.262423160862648,0.01223127444999,0.431457305738424,0.682924814413608,0.10602944259222,-0.330327661118217,-0.67401501150207,0.265086137428179,-0.437907798511744,0.613072964501369,0.204798787728793,0.597197748241568,0.64220328421121,0.399552954101735,0.334949378701609,0.638585237539598,-0.0564281904849945,0.02402956525538,0.455317699724427,-0.492650545282124,0.437639059740557,-0.730269552786016,-0.573200302323438,0.0190975391396617,-0.543385490753912,-0.0919867235656709,-0.546989567445888,-0.0637421755416231,-0.515464323522915,-0.28919130697202,0.326961036140798,0.51094479322899
moderate,-0.137945572497433,0.0891443562549779,0.303441861975412,0.211281832067236,0.0179528841360466,-0.529600462739896,-0.442372575226673,-0.122470965005536,-0.413927977920621,0.103107657967565,0.256067851327395,0.0485373354649134,0.259473275467956,0.109391396631148,0.0178425025662808,0.0457346403881567,0.0232387116160775,-0.101660059518516,0.15471017000521,-0.467746892230871,-0.266047718314205,-0.45231762190306,-0.411931104116952,-0.0503861196346704,-0.326705920601091,-0.235365551528126,-0.470728228325264,-0.218949919814294,-0.37546420080853,-0.149343512994587,-0.142982853504742,-0.0341826009230489
moderate,-0.10223339799052,0.0272297453990148,0.366389054790698,0.594165997767825,0.0030951840892049,-0.487324333956471,-0.624410292901472,-0.116742972924888,-0.270929024074631,0.280341389958352,0.350667108760167,0.147527680292162,0.522857445191174,0.587888009571494,0.450161534444116,0.417408899265719,-0.0246837621263065,-0.176010337418623,0.264471943165775,-0.416541353383459,0.18073417407497,-0.275499559834469,-0.435449469347906,-0.165797070707036,-0.607221586240165,-0.397441342695484,-0.44208498189035,-0.102038437659111,-0.617162429230036,0.0213898092983401,0.0414079274192316,0.449465850353758
moderate,-0.464195264624541,-0.605364536641156,0.239783378983026,0.19453141829261,-0.234467070367526,-0.450220114162155,-0.155837854896769,-0.699587524844374,-0.441314748535276,0.191850078733533,0.0899746005807655,0.162928640352426,0.311700216746248,-0.0098301666969092,0.163443698115848,0.0917585422993141,-0.260441136136899,0.138727704914824,0.204024168489162,-0.0452157598499062,0.221892828287332,-0.0885415840384736,-0.161225195180399,-0.602299873237346,-0.169404054316073,-0.630502181105472,-0.212529931827468,0.0402559710527896,-0.126223161572065,0.065683143724051,-0.142799482408134,0.169714475911633
moderate,0.0577875667328019,-0.157506322861204,-0.716817158083924,-0.788417575953404,0.0386380211585889,0.535403001914921,0.297066033915274,0.0310954791036306,0.0384390408294513,-0.214422020551104,-0.822190201072642,-0.536762106036266,-0.731827344373459,-0.335249034545366,-0.608851092380926,-0.301853305424877,-0.260716972582365,-0.0832188001085734,-0.457096575213461,0.0832219251336898,-0.278388861916003,0.588913454445378,0.496890655614361,-0.240508175543903,-0.0456598252983372,-0.136029411764706,0.564925423021977,-0.132238746118024,0.384223667603951,0.165061618529546,-0.318725645652267,-0.692536289847637
severe,-0.518605851857983,-0.369258866329986,0.238294893897755,0.342267130384602,-0.323457240185156,-0.5953369060944,-0.420276477647741,-0.453026452806841,-0.729174914808692,0.187690280981264,0.147542908040189,0.0604909794370592,0.151740875115648,0.686765168012364,0.573466099174453,0.23747819395675,-0.068868778280543,0.654569748387769,-0.14670182155826,-0.314117647058824,-0.192789988412245,-0.562209087116403,-0.537307627440061,-0.376491842446767,-0.302405031865448,-0.553212669683258,-0.563029798375601,-0.32275801393754,-0.657253088300758,-0.27291824513029,-0.0637077222447961,0.224674777665695
severe,-0.334483096851331,0.0550721938303691,0.139475926873214,0.172118568713174,-0.318394598790362,-0.312556086581125,-0.354021214281552,-0.0170195822194338,-0.275207146373693,0.122090008844094,-0.0086480947784289,0.394965008774072,0.142150415916413,-0.0191933992065008,-0.0517354658552696,0.0354622268974729,-0.470954010110293,-0.179128601987261,0.0074441557277244,-0.418130363899228,-0.126282246893102,-0.417697430392213,-0.397711081649336,0.0924411915154413,-0.378811673676271,-0.302427170105113,-0.345250387763836,-0.115618420335614,-0.460035693358203,-0.251781866449905,0.0634629336096007,0.0723555254120199
