group,CD47,CD52,CD33,CD11c,CD45RA,CD123,CD4,CD146,CD5,CD183,CD195,CD32,CD95,HLA-DR,CD1C,CD141,CD1d,CD366,CD58,CD39,CD244,FCERIA,CD29,CD303,CD98,CD38,CD45,CD304,CD49d,CD305,CD319,CD99,CD328,CD101
healthy,0.370604566033037,-0.0528929299221766,-0.034022635911608,-0.16664226125392,0.314431237930974,0.610155609946372,0.490599740708491,-0.0590280779641678,0.1094092072272,0.0896112541219263,0.0638517999127364,-0.0088362899999575,-0.0935365235308025,0.357897916037451,-0.175947259505168,0.072596185953352,-0.178646732607837,-0.263959044165978,-0.132088819131954,-0.0825232648691684,-0.254561989303124,-0.0479299323108073,0.393010421086379,0.356186905596576,0.275513392789481,0.0440687911584356,0.366670442364998,0.533772041280455,0.300362428269405,0.381189866867732,0.0027603158108825,0.372951140169102,-0.0487615043377946,-0.334044721410048
healthy,0.320168067226891,-0.0443139576076593,-0.365462668586909,-0.413174593391992,0.499833437557967,0.684865067413858,0.467674279317324,0.152828012432548,0.272699095941066,0.467629544228088,0.238258343661499,-0.456956406203832,-0.400597243201328,0.159943977591036,-0.634274276674655,0.4659387425981,-0.717727684139946,-0.331650327598001,-0.709364798758961,-0.569504020417952,-0.408696054142026,-0.197195144860566,-0.277419627691464,0.67662767757726,0.432821421360968,0.169187675070028,0.252258562142531,0.550806455641545,0.210644257703081,0.554621848739496,0.324687126521401,0.0636089727373529,-0.557647143678411,-0.549601055821375
healthy,-0.109097563846073,0.177910765118733,-0.309195629938785,-0.535991253682519,0.649460572698652,0.308044431107799,0.340379573270744,0.32131491593066,-0.0032457784313173,0.472747449771737,0.044232231524302,-0.377268172112095,-0.342253745391437,0.234765906362545,-0.32835328969695,0.287500959963704,-0.257137951941709,-0.24883320828238,-0.269114211240267,-0.0296495053380722,-0.582243304394622,-0.469280089712306,-0.265620942371835,0.475240543851825,0.395826660158778,0.279423769507803,0.191085012914517,0.503209089608639,0.295270108043217,0.297633170266499,0.40180371938514,0.188042402237929,-0.48042016993145,-0.653458061386416
healthy,0.773562452365258,0.122487093061985,-0.410091026143022,-0.514115514012963,0.813938573275884,0.72932640060546,0.616493495158401,0.0,-0.0045947033383125,0.250849810125787,0.426667537328788,-0.522717264070294,-0.42659449519957,0.656048387096774,-0.602238897724474,0.057348575707103,-0.48599372870837,-0.392080276837816,-0.509778655140407,-0.425348357433651,-0.29961429929012,-0.268012245432054,0.5844802448865,0.768144838546064,0.130006210572644,0.387903225806452,0.56941224203076,0.760930690628515,0.631854838709678,0.861234438768062,0.521868977740462,0.526320954463779,-0.190594579018383,-0.418990753986698
healthy,0.017049969425525,0.380524317633307,-0.0195624195624196,0.165036050784148,0.237549223355944,-0.036874907562565,0.410720351454248,-0.171597482307718,0.44527055115125,-0.0242128486921231,-0.38147507773772,0.0982045178685847,-0.0491665434167533,0.0375804375804376,0.340899337547556,-0.167002045247523,0.0306998524830486,-0.0813044452063103,0.0656177723089525,0.223217582312091,0.0057239068551284,0.0002577321727636,-0.0477335775082209,-0.188181854365071,-0.173043114152757,-0.114690816879836,0.644588164081956,-0.139000471065401,0.31016731016731,-0.0339460590815689,-0.14925934851618,0.0576082300286676,-0.0419203361717412,0.0361880306831997
healthy,0.430471869678062,-0.229608772670183,-0.557358313151108,-0.641779286819337,0.734058531198573,0.69849447311082,0.399832786674384,-0.117064362736812,-0.0367971631236333,0.537329580699502,-0.0296627463515441,-0.579291042520303,-0.475861958502484,-0.133643109232478,-0.734656421669621,0.5388085121684,-0.596588566955221,-0.650140412154184,-0.619329286600923,-0.641402601999838,-0.404833456588142,-0.587982803124954,-0.224946395645177,0.726294960711449,0.352586691002898,0.305292944883915,0.351694642742299,0.702060341412679,0.229789697086629,0.726309011595907,0.633315534235744,0.070486400497362,-0.414511464439736,-0.670070758907354
healthy,0.536336434132253,-0.0983824076574556,-0.208010366632293,-0.390926753009768,0.779233565658233,0.806422797341013,0.767380915478868,0.0020727179863266,-0.0868000120992723,0.392623196575328,0.244565916098186,-0.264299770951917,-0.254220095405215,0.198173182316405,-0.243644593345207,0.0918943075956483,-0.236073318651595,-0.574755766828832,-0.100307256525368,-0.390256507985163,-0.189175507199653,-0.127642289017604,-0.10116345210669,0.763166067814763,0.665680361884433,0.537224812691837,0.572266376736827,0.742118547267922,0.599634636463281,0.854500430874321,0.231123914482625,0.619697734444127,-0.183595009256412,-0.371882028329308
healthy,-0.455001280366067,0.0969859600525096,0.439879045420374,0.495466860893056,-0.664758875893801,-0.646919855704177,-0.598364081249943,0.0204567041492386,0.292177827173126,-0.42668364876943,-0.124463219564932,0.310091794763668,0.278254658605588,-0.483005565862709,0.494308253859084,-0.291777889700207,0.556895099642952,0.418253028450061,0.255413588107497,0.359147499824446,0.411422490287433,0.285426697807495,-0.178140696891329,-0.680276824180174,-0.639363230342609,-0.170514735825463,-0.394098022696236,-0.553020701661609,-0.496493463160589,-0.680858745248368,-0.318578532912799,-0.386500753314149,0.453043019224096,0.530715607536551
mild,-0.170003337494082,0.390384058084183,-0.110277725808052,-0.23674001787092,0.274099656216967,-0.0701222663215009,0.140478912833034,-0.114168017584917,0.659904375152546,-0.122830691192778,-0.0657916571281423,-0.10593210106839,-0.17281787433895,-0.393081761006289,-0.264448754834553,0.122096754605372,-0.207905041102074,0.146190808161824,-0.141930757229032,-0.144625004127799,0.265876135120419,-0.243779899355612,-0.247334026108262,-0.0408948270007607,-0.0353683848910409,-0.242864054184809,0.184291367283471,0.0061785211570319,-0.25229801644896,-0.147965867818923,-0.112474423265206,-0.170662115695203,0.037497605500914,-0.362034854561414
mild,0.412298142507787,0.122524559607334,-0.421393471889482,-0.40651843968927,0.473411193449588,0.359954497527983,0.272702383233151,0.131421603289609,-0.249894925607926,0.272581601613643,0.112057836880146,-0.0362628844822451,-0.344389652956184,0.182184903703891,-0.49306656109435,-0.0462369408718104,-0.275053286225534,-0.342540438135604,-0.0377752253530533,-0.377425995726523,-0.192065434936993,-0.149076791654519,-0.0602802910433615,0.624024384441654,0.439595547974648,0.0681115350950499,0.228563869461391,0.462163835064729,0.223840866991076,0.419693830499947,0.332374670147869,0.034501502727122,-0.254227578578822,-0.444939487824009
mild,0.546309166396299,0.145673509710332,-0.811955856772581,-0.815050280949726,0.77918640260154,0.597768245607461,0.513232615472159,0.0564382417773175,-0.0180962352638863,0.554341222532236,0.0262572696392828,-0.680425241028881,-0.499901198523152,-0.130593391601459,-0.713905453947799,0.0548999814792289,-0.768086455394808,-0.69527832682659,-0.415849635795138,-0.723608906081871,-0.354068458196809,-0.684999938477576,-0.129985341148549,0.716344549774283,0.668706027466914,0.143372125740588,0.36536880426434,0.645205237132011,0.106535793336185,0.654337987595437,0.227862740378059,0.554115367100592,-0.567173471070708,-0.788941873802081
