group,CD47,CD33,CD11c,CD45RA,CD123,CD7,CD4,CD183,CD32,CD95,CD1C,CD64,CD1d,CD366,CD58,CD39,CD54,FCERIA,CD2,CD303,CD98,CD38,CD45,CD71,CD304,CD49d,CD305,CD158e1,CD328,CD101
healthy,-0.335106625610716,0.464295571407077,0.590746816145147,-0.580380515030747,-0.164776310606366,-0.0242716365733184,-0.172483582308458,-0.264135924666071,0.46102382608474,0.317440083760651,0.736712154464197,0.128435124853068,0.245418350085776,0.389112039244675,0.158475721084716,0.532175169910485,-0.196013289036545,0.432135044668045,0.36282575112869,-0.649311211513759,-0.371255405935971,-0.267527954601469,-0.357382867321568,-0.16238466383751,-0.320018468769214,-0.302476593174268,-0.434053932258782,-0.620327895499492,0.281870953532943,0.594514651773833
healthy,0.0658263305322129,0.735418155227903,0.554450031023989,-0.400333611400777,-0.186690414953558,-0.195239476055951,-0.391436772962083,-0.173983045173588,0.476062597403992,0.184561964068347,0.52931329575004,0.23726560056291,0.682908344220794,0.516402724743736,0.772847705239987,0.4579838253274,0.0957983193277311,0.419916261530963,0.258304197971995,-0.423035087106548,-0.0699022413893105,0.0599439775910364,0.026612507943965,0.342573945420768,-0.291562090677604,0.175350140056022,-0.0955182072829132,-0.06171541076037,0.365267353989962,0.431255788738587
healthy,0.0863749737793345,0.191434717351962,0.595807627557199,-0.548909822256388,-0.568239687332474,-0.0814460301132836,-0.196829232419229,-0.463646307675301,0.339613767217989,0.101322338716006,0.543152721046466,0.0530937516027508,0.412010622131498,0.383676053877631,0.348458682911106,0.25445542955178,-0.186458583433373,0.562450604386182,0.200168279373481,-0.616490572773583,-0.348224934145234,-0.286530612244898,-0.160615219607725,-0.383484124362918,-0.566709989439181,-0.202593037214886,-0.484248639367875,-0.0120083751509267,0.441658997130163,0.62831950231473
healthy,-0.380625824461486,0.677901455125202,0.676787246900181,-0.551469915995847,-0.515530497773107,0.068509896029388,-0.23429585408383,-0.379587825888455,0.725478033686389,0.544769893334212,0.623359294886755,0.54722916759302,0.690568011946723,0.332179123432039,0.484767576328173,0.420363806369975,-0.229838709677419,0.622805564309727,0.0411290322580645,-0.753561401349445,-0.182529587798987,-0.21491935483871,-0.127230568244125,-0.0759939701673882,-0.729366877679661,-0.405241935483871,-0.553852404884566,-0.142886901662352,0.653467128063027,0.600809306825671
healthy,0.467324161981434,0.185070785070785,0.184860974201276,0.0913856404811393,0.190520355739919,0.126246725830532,0.250521298177513,-0.0298004291595361,0.234249308677358,0.221516654850481,0.366737029024478,0.0747392629871632,0.190261690808809,-0.0819601262160386,0.184747732098371,0.350289852358743,0.152895752895753,0.196649647818685,0.550978391073442,-0.156705393113359,-0.135703698216413,-0.102835136932707,0.181701181798392,-0.160529241896581,-0.132702241080352,0.115572715572716,-0.130561765698342,-0.264334583199857,0.13129765668885,0.231809449216226
healthy,0.515383380659407,-0.439938405183029,-0.506820868240155,0.644191414079174,0.67739036596451,0.0699689484034579,0.626406842883787,0.497213492129928,-0.527625067121265,-0.428581846025024,-0.598604127994102,-0.396693162252657,-0.499229860972058,-0.540925886358405,-0.495482810575891,-0.518243731655664,0.402518050536309,-0.453774592183096,-0.234517941188437,0.659565315474818,0.465251493553546,0.43266448003087,0.488648787703389,0.380731324672633,0.689898237867064,0.360087465431861,0.628954032326323,0.123263090145463,-0.434748280946416,-0.534000710040297
healthy,0.180926597780314,0.644294462498302,0.571720725352996,-0.250390264830749,-0.216908730438749,0.323405963563324,-0.010196903075208,-0.429860417074819,0.607739728276688,0.473088598753334,0.525756345718761,0.467447371690423,0.405111611943064,0.341484669632252,0.379184533064706,0.503812627687588,-0.134385618855459,0.429855808140858,0.566728809410241,-0.454796605823947,-0.420042566237051,0.0636156027135853,0.119338632086485,0.0876220957836994,-0.44137842324781,-0.160504201680672,-0.169240648645933,-0.0367072236479646,0.562471497003574,0.574060978682202
healthy,-0.0477477117661389,0.394151225878119,0.348558142348058,-0.0860724583694315,-0.146695228640866,0.177427591652932,-0.0900592215316598,-0.176917814294785,0.0738286916699664,0.217174367692166,0.102141594861024,0.109792977118858,0.271679202263349,0.321501168811141,0.235014380109478,0.324529643003154,-0.0735129051113753,0.272617697895021,0.251792998177995,-0.316516551651867,-0.198339166788647,0.240695389014784,0.0323558547408451,-0.138933597441012,-0.265122230898628,-0.11831933605526,-0.121492213269735,-0.129072061894005,0.197433314262295,0.276039269039849
mild,-0.180820264001303,0.471876172951456,0.538435730005431,-0.490968812870833,-0.591289045691623,-0.0001100149795372,-0.13377019605217,-0.592890742235087,0.36741536792362,0.405992909786729,0.374166390776311,0.254619191474708,0.382239013244324,0.426909556687519,0.315982036450493,0.304220433821507,-0.388171024329479,0.0642104291742874,0.246426677952152,-0.594694867412932,-0.354364945730869,-0.247218190614417,0.034226692828818,-0.355452029814448,-0.589781196745651,-0.119738751814223,-0.443574710128196,-0.0500959125537848,0.361912979408571,0.418000421564084
mild,-0.327098225082187,0.61422442626683,0.554534600905598,-0.53058216356542,-0.339495639151854,-0.168878702640468,-0.283103231353304,-0.428460869261541,0.435956948191518,0.296493512716065,0.555065638570842,0.122666208095794,0.447533925025754,0.30564518933534,0.171391375259853,0.429880251553579,-0.215697683496672,0.281051450726862,0.225246138339005,-0.6774691749065,-0.410461652528414,-0.152653317931691,-0.248478595757113,-0.370302181033688,-0.488905541141385,-0.0753302098562703,-0.39504787174056,-0.15661667472139,0.434525233504616,0.62638257448169
mild,-0.549775128617019,0.696852577322922,0.765569068602488,-0.642772350274461,-0.690129563395492,0.0534117912671512,-0.510850619236135,-0.598709967462273,0.608176689437627,0.548048454042533,0.632448536723471,0.183166805537185,0.658038356860782,0.597541267565785,0.381742791080951,0.641164436575516,-0.0774560405913743,0.456672789325974,0.200526796493311,-0.819131120854048,-0.674242261744603,-0.251623067987784,-0.207454723624395,-0.186737184294856,-0.789205193221184,-0.136594668841452,-0.54779867820917,0.13405866061843,0.625617220771068,0.781069116016583
mild,-0.357984458507324,0.508675614638814,0.213306598347735,-0.517285126153227,-0.459758558786192,-0.463850851047927,-0.424500711768723,-0.471543384567777,0.240497424882193,0.35096202552385,0.486573543400509,0.37652072408505,0.582069018480774,0.233716484614737,0.157138089691905,0.255812516319757,-0.105280748663102,0.184006017187938,-0.158422459893048,-0.526360303023781,-0.41265660996237,-0.105280748663102,-0.236631016042781,0.0530567112229991,-0.330667842376641,-0.119652406417112,-0.439237307707374,-0.185652664308126,0.152222811975308,0.316036599447989
