group,CD86,CD47,CD33,CD11c,CD45RA,CD123,CD4,CD183,CD32,CD62L,HLA-DR,CD1C,CD64,CD1d,CD366,CD39,CD244,CD169,CD54,FCERIA,CD41,CD2,CD303,CD98,CD18,CD38,CD45,CD71,CD304,CD49d,CD305,CD319,CD371,IgLambdaLight,CD328,CD101
mild,0.086972569996292,-0.315770164139281,0.241029303250984,0.411977564412369,-0.543221196257006,-0.686418144196203,-0.474104824359822,-0.254662297813443,0.227619243317267,0.401881394741385,-0.396766658808453,0.23079769767304,-0.0521915597975063,0.201609358022938,0.534327518681697,0.216970551686167,0.111071073936493,0.175037730276428,-0.24202606946024,0.0391085131564333,-0.321252244716894,0.139094648450805,-0.613953159667527,-0.509127815111371,-0.0245593181599541,-0.672447293522956,-0.257397851521825,-0.12253392498332,-0.607119304748016,-0.394807058077027,-0.677035035067586,-0.30003473686068,-0.222640188959846,0.226916481649644,0.303001658222779,0.317345373711714
mild,0.090348351374596,0.370686054607491,-0.397051904803739,-0.420929478557677,0.137919997427292,-0.12625142878574,0.280604998054994,0.454449936877195,-0.0920588463334916,-0.149900208814575,0.25,-0.339493341875718,0.0852714271959098,-0.343029073536233,-0.352589524203267,-0.108215426311582,-0.284566853316515,0.259913730031377,0.170788770053476,-0.304838306403996,-0.209318396688364,-0.0424465240641711,0.555831764559267,0.112084361164591,-0.287506372482937,0.178810160427807,0.252339572192513,-0.0095829302208941,0.426223737687095,0.461564171122995,0.430867694374535,0.53757901239162,-0.178475935828877,0.0840267496241906,-0.205347551725079,-0.329093196247217
mild,-0.465446564841063,0.58135378366774,-0.603060098358536,-0.703752777207587,0.817127331180997,0.756888760361876,0.737812911725955,0.768195955787755,-0.515066371100212,0.309152012365024,0.645981554677207,-0.594096326331033,-0.493180213604952,-0.66137822711628,-0.713598086155008,-0.621683151022837,-0.510167643365904,-0.0081164125592945,0.736100131752306,0.129224085479238,-0.266487194829704,-0.0526888621595664,0.834854079438461,0.762280279060518,-0.282667226142614,0.604874835309618,0.682476943346508,0.639431982735629,0.803507424594023,0.63227931488801,0.822506266199853,0.398375861363825,-0.206064645958128,0.0936820819475845,-0.676940179122803,-0.650324008838703
moderate,0.0432895594514901,0.297699156491736,0.314489236588196,-0.0683057073978646,0.229583246942405,0.137068871713662,-0.0020031161566127,0.261243080515949,0.0409799808656663,0.625307177368627,0.0384872080088988,-0.112427584579182,0.211537757570974,0.147251356602557,-0.218059810900358,0.0283166813115849,0.551078824218056,-0.0750896054804791,-0.266992993086116,0.167074527252503,0.263239571852179,0.728429904290928,-0.0628639689425986,0.108082111456829,0.386811146752601,0.203691970784813,0.293692918810814,-0.0002857798476324,-0.286463954283339,0.454505005561735,0.184256013702602,0.140822602684113,0.153281423804227,0.141026500072878,-0.197507800979922,0.139995562501044
moderate,-0.114087881516187,0.468056913658079,-0.756475095342756,-0.766720089494161,0.629280568048302,0.758202710666241,0.473734705832366,0.220927255254826,-0.810244855575553,0.195381964042979,-0.552045271266802,-0.711477608474546,-0.0097492350306677,-0.727978942613311,-0.584828256363069,-0.687276178635848,-0.604393620907856,-0.162124884259845,0.0540712053329733,-0.487033139447143,0.477897700715313,-0.288679055710564,0.717614711431605,0.340657965736888,-0.540633322444575,-0.0620956923162922,-0.075749636072469,0.0308607021960272,0.653013536615039,-0.0345325769268973,0.793260492842458,0.256149415485169,-0.687827278003269,-0.626774660384614,-0.5681733935125,-0.677518680892807
moderate,-0.471431408649208,0.182310620769712,-0.338512256865477,-0.706140734488906,0.276601595882628,0.353868743997956,0.204620475804,-0.148295010675443,-0.0223872438092292,-0.0398574339408164,-0.277492668621701,-0.252263156124949,-0.402802431147373,-0.574513697198441,-0.686036217069261,-0.56806517500115,-0.405844408289074,-0.708169934491857,0.205297407149466,-0.403408756934348,0.17189513743949,-0.297646273543571,0.0432659060613704,0.152464358958074,-0.612708302039399,0.0287782972522019,-0.11827718161634,-0.0165487663774927,0.361823021561164,-0.111630465137522,0.171617173254967,-0.31872525535344,-0.689344718047178,-0.0826142799665014,-0.72215065576297,-0.687243137843307
moderate,-0.113066699552168,0.329477555967714,-0.766256231695029,-0.815530133819234,0.670850484940452,0.671180263950363,0.576459350695223,0.372662029504341,-0.630163454008984,-0.0968364587632636,0.288643457382953,-0.60589864386095,0.0158292217898579,-0.488523847162337,-0.465896684482341,-0.423421210226557,-0.181404691615934,0.0161255345173662,0.324303563626645,-0.487511814020919,0.421874507463598,-0.161922730496954,0.707463956677232,0.524912665535882,-0.49442411333105,0.201279162254392,0.246593863497079,0.271162449722998,0.612490935536122,0.178386172291078,0.591546606875853,0.0968507194243819,-0.556571163665126,0.0397953535303448,-0.686458736786525,-0.868760044691951
moderate,-0.134879711943756,0.565917098493609,-0.435541255737062,-0.697672755372731,0.437180639486505,0.406354720109871,0.317400126981969,0.25668862927299,-0.379086652814718,-0.330771245466967,0.422475106685633,-0.530338344200129,-0.464940738771391,-0.697076992063999,-0.611088082835343,-0.367352338724384,-0.189876191613585,-0.218536689369062,0.389521100047416,-0.339726592137585,0.612458089709816,-0.0593931318298053,0.524756536564815,0.396383895410237,-0.148839188365492,0.286391654812707,0.10692271218587,0.182327680627806,0.359719038101465,-0.0457562825983879,0.553047785967133,0.215226234748568,-0.255097202465624,-0.500081156885796,-0.568874403921274,-0.60894723960252
moderate,-0.0906239641716781,0.288214687803697,-0.217440963711431,-0.278043541750833,0.257380247259912,0.134645811508868,0.312449886632044,0.104240726769297,0.010026346487078,0.183026553220399,0.131970233450751,0.156808571288351,-0.328672305626392,-0.193367085794334,-0.224451829172163,-0.126545310892333,0.0665211523736431,-0.253541535273852,0.282244985005365,0.104350388149286,0.210100061409529,-0.100700331870062,0.0528996691353445,0.254652985361271,-0.117867942734502,0.128866091102843,0.0441500523760065,-0.0961812740662749,0.286144940144793,0.122953543899314,0.253637743103146,-0.0381123645930429,-0.301145162322641,-0.233057320524693,-0.019911300119508,-0.231219475140749
moderate,0.014795597462973,0.202124521364007,-0.363616006126246,-0.520099443731953,0.721841836687541,0.591384649945776,0.438867318567445,0.306501570189544,-0.475595590293256,0.26943498922944,0.202665755297334,-0.21602530519067,-0.0550480818796157,-0.259555456290644,-0.376905785842414,-0.169036852769037,0.185100998352159,-0.25692567859332,0.490772385509228,-0.337151910537701,0.534176349965824,0.143198001653959,0.353498705869025,0.533337879905147,0.0135209897722043,0.638630188579036,0.554461119160648,0.0538773467230007,0.481830122089146,0.264593301435407,0.713982947708845,0.148657031355999,-0.096298213362558,-0.268673776039261,0.151057490916534,-0.414240376674387
moderate,-0.249210224630178,0.400750865334976,-0.712569145870218,-0.740200537305442,0.761625613766941,0.607236799555172,0.558310105274627,0.429762756788224,-0.702108009278192,0.459474210502124,0.10844277673546,-0.746756268281951,-0.165788394523064,-0.651128664282363,-0.64975474382904,-0.540313730481498,-0.368359821336449,-0.0521660223154613,0.258724202626642,-0.304239932436572,0.0137671635390256,-0.208128070900878,0.736965522867494,0.714814465885237,0.0873598900770889,0.155138449742088,0.464852233256238,0.340682795823861,0.698004395392749,0.294746716697936,0.564712266824647,0.133162310909307,-0.344626973655745,-0.125755763676035,-0.237525843607848,-0.744529196912675
moderate,-0.135563403124843,0.279956188394688,-0.127716489919804,-0.187479338655586,0.151511930306643,0.321162189208643,0.504554192452667,0.274667643264468,-0.208919468699213,0.0283194444154168,0.24331550802139,-0.453562224328879,0.0477991000305529,-0.0463138756792882,-0.244536569876715,-0.242521783981009,0.0638115107267206,0.0,0.345588235294118,0.371408620111898,0.0180806588501577,0.14439380514991,0.467327866306132,0.344890115167034,0.106424023191201,0.584378862975789,0.246991978609626,0.127985602713893,0.448294150333534,0.515708556149733,0.631957893934664,0.409139831219688,0.293783422459893,-0.0250464349841337,-0.158036378403086,-0.0772650604113651
severe,-0.260805558482357,0.601371780512975,-0.320690843501396,-0.44601756591569,0.635500783491199,0.641067938761855,0.645760420144823,-0.0594676670878358,-0.395139869156562,-0.125910588598305,0.373574660633484,-0.355571204746541,-0.157521474519325,-0.399072433786154,-0.564760779275647,-0.426861835832079,-0.242201905980261,-0.243793430695202,0.453393665158371,0.0057386105693226,0.341292165345189,0.126316257542146,0.618514285046502,0.544294451513517,-0.0155670197035436,0.339826692998581,0.486606334841629,-0.159699857363065,0.698262834575792,0.310407239819004,0.650603587164876,0.278590501361619,-0.124527704278575,-0.198151592199393,-0.0753421221834628,-0.453382884673409
severe,-0.136728449579823,0.0644267670809804,-0.570656678782041,-0.480920442849375,0.584901976116272,0.655813939171732,0.702780347944097,0.430220142367186,-0.537779710613768,-0.245834163138364,0.356362853363684,-0.55425935705792,-0.783020358913672,-0.578544251415785,-0.331141289758135,-0.424724226873748,-0.382293114105433,0.0359905974908476,0.577163247100803,-0.29397293148573,0.107702662741396,0.165398850932781,0.750139544439931,0.582561022743461,-0.158170404821163,0.269577538224174,0.326852678503389,0.587281594353274,0.660563324888156,0.272140022762927,0.618354671357355,0.415926303349075,-0.45858154167059,-0.0506875958338614,-0.409287104140686,-0.568048103095734
