group,ARNT,CTCFL,ELF1,FOXD2,FOXH1,FOXO3,FOXP2,HEY1,HIF1A,HNF4A,HOXA1,HOXB13,KLF10,KLF9,MXI1,NFYA,NKX2-1,PAX5,POU2F1,RUNX1,RXRG,SETDB1,SP1,SP4,SREBF1,STAT3,TBP,TCF3,USF2,ZEB1
healthy,-0.151694929590179,-0.143855366840904,0.273433707275273,-0.252329067898919,-0.195952492233834,0.0544014447702443,0.424909177877137,-0.220434361597046,0.154035825465546,0.0176786407254268,-0.135077007308278,0.12126328321041,-0.072214199321864,0.0136674181056575,-0.0571812586222425,-0.0401853791937977,0.194647930469958,-0.0134235747853068,0.165398924193889,-0.0661546928111487,-0.358352143587409,0.0650939743676231,-0.253341017678374,0.274274966730483,0.240234439209524,0.110022106142242,-0.0187881278330225,0.203328752674443,0.139234535920258,-0.379529935959869
healthy,0.108838067626396,-0.161203506302551,0.236246517857186,0.0416580381750716,-0.447951000664645,-0.145826819423421,-0.144096694685825,0.197277349472501,0.125347431182939,-0.725672433563663,-0.253495444337932,-0.140426454590664,-0.249922775641949,0.194487373087314,0.533243251367702,-0.293591633087033,0.0531955026082905,-0.128369316400954,-0.517677078003212,-0.0277032069752653,0.145773791489085,-0.135804539833957,-0.300412439520865,0.201318078068889,-0.21796460721558,-0.150261368812142,0.0560392139669377,0.479564841037394,-0.115265760307019,-0.477489681207053
healthy,0.128057726789532,0.418894454232512,0.160105226366785,-0.155041116763776,-0.136523104036353,-0.218899916776351,0.119167191087233,-0.333749387549078,0.0511890780393745,-0.0014927785770064,0.324915539640844,0.196999532336471,-0.0412970579752872,-0.350358911209695,0.0576892784253269,0.139395285602239,0.0421851667489493,0.0533621101451435,-0.146500155791536,-0.209376367373676,0.202980094610174,0.0610810981034619,0.243625242953731,-0.246374600965812,-0.206239642768827,0.0727304397835189,-0.0708219507167131,0.0750829832371557,-0.0871196915099802,0.0578121019791312
healthy,-0.355350709418929,0.0119063051813149,-0.11674835358538,0.0487942886434562,-0.120527433600016,-0.109796758867313,0.148510532041313,-0.150857574168984,0.28231818344022,-0.268449212912678,0.0489583519038287,0.0727433058882813,-0.155983379175192,-0.0818736607040944,0.229730752216953,0.205735797259223,0.0081783191534803,0.120696653134286,-0.230503724549393,0.0977277966821428,-0.139921117232557,0.0575294853778579,-0.092124333212165,-0.138988300409296,-0.401902956421353,-0.226722300773894,-0.009931452278603,-0.215808812693919,-0.266003264076611,-0.0399194037616517
healthy,0.122809656283272,0.321353499991423,-0.384120791802613,-0.188395838445264,-0.324642205400692,-0.546300949985419,0.303406564757984,0.649566299836465,0.119802839909083,-0.0616397356708695,0.121306248096178,-0.71468266693999,-0.312896828939017,0.197510250579524,0.111158242833291,0.170448903211825,-0.145830594148155,0.118205468710295,-0.376697713878835,-0.233686010081482,-0.118111505698602,0.372375415340939,-0.235189418268577,0.363354966218372,-0.154099339177174,0.466432390046031,-0.343340844727679,-0.560865216797896,-0.263848136835063,0.0446324305543643
healthy,0.297074778202452,-0.021315788466188,-0.0610304680295067,0.0746346422974635,0.112428763977676,-0.232796190025716,0.118609808402583,0.31731676379102,0.166709232326223,-0.535370869036675,0.0905066241353193,0.0063546692683034,-0.0743114329736028,0.178761467609361,-0.035553025624682,0.210775217580196,-0.249333288571352,-0.214525514197555,-0.0247268488510655,-0.0314314389575983,0.0097790854103652,-0.0579052208483739,-0.243841401217156,0.133920848438697,-0.413579719272785,-0.0081630387910614,-0.173592789579026,0.222851493226266,0.0305446166805589,0.149685984219078
healthy,-0.256331398636739,-0.335274980014357,-0.148996681334165,-0.0880611918860898,-0.0295592283744391,-0.174435139122925,0.25272978025083,0.209607700657384,-0.0316358371735216,-0.501890389128238,-0.513798442710476,0.0292996522745538,0.308928005875999,0.281348045263185,0.296857717231332,0.237187661270198,-0.270153825955631,-0.0591509037613639,-0.0794302865649034,-0.347961761896252,0.34101810122432,-0.155453636818812,0.262106966859187,0.151300419220647,-0.0241081302768477,0.018786820229199,-0.333295712252732,0.0372491703335413,0.234754135333773,0.15314989893233
healthy,0.745349775672242,0.214276515434895,0.40058097343617,-0.510687963664261,-0.880526062656878,-0.316137026466754,0.0305449589428437,-0.235717361345098,-0.194353021696798,0.218894543784785,0.355060408272969,-0.780050960129986,-0.504354667641555,-0.234529868340841,-0.655232251015817,0.105225074543922,-0.130756174135456,-0.631482390930669,0.188547500342651,-0.192703725857552,0.354268746270131,0.869046963615723,-0.0847078343036961,0.661697490705663,-0.128315216293371,0.0891939189864463,0.673770336248947,0.565114726359393,0.162158766914708,0.70015906967689
healthy,-0.236175631993793,0.0301018495242088,0.255114492662045,0.0009357405062254,0.375007892452644,-0.130555569784069,-0.0161579980370753,-0.222548087156651,0.442223055575877,-0.174693526901659,-0.344563377390944,0.159339474933312,-0.300873521360842,0.357149746171863,-0.189151376695029,0.466328258193993,0.0559072003860306,-0.312840456285528,-0.0813171679353627,0.355594571809404,-0.0049554708498697,-0.567783616178827,-0.304405612285749,-0.0406058661926828,-0.241460588937404,0.0401182267739456,0.0761640054292482,0.26329892723058,-0.664059452770047,-0.044704673198825
healthy,0.105671205103731,0.248769747530054,0.194357721802916,-0.359933007566991,0.171880978465164,-0.110858145873982,0.266466368981497,0.277145364684954,0.101196197380378,-0.268500463401203,0.169033246277575,0.399089325146333,-0.034783014576974,-0.571885646100365,0.109332575059202,0.425329143160542,-0.519507714792934,0.127741129557542,0.537102631523391,-0.0014238660937942,0.76583654901934,0.369594956060595,0.0338676720881063,0.0875677647683469,0.221309472864022,-0.148692302080515,-0.0320369871103708,0.436618367189911,-0.156320156154412,0.297486308882015
