group,BACH2,BARX2,BHLHE40,CLOCK,DUX4,E2F1,EBF1,EGR1,EHF,ELK4,FOS,FOXP3,GLI2,HOXB13,HSF2,JUNB,KLF1,KLF9,KMT2A,MAFF,MAFK,MEF2A,MITF,NFATC1,NR2C2,OTX2,RBPJ,RELA,RUNX2,RXRA,RXRG,SMAD3,SPIB,STAT1,STAT2,STAT3,TCF4,TFAP2C,ZBTB33,ZEB1,ZNF143,ZNF384
healthy,-0.18193182190412,0.023620300945518,0.00062905240116,-0.0742405176976881,-0.0574041151960526,-0.110663885160933,0.0297504782666263,0.217775474409434,0.0849714115998294,0.110417197944792,0.143016913557849,0.0369167418955276,0.112896404467011,-0.0837133067975094,-0.0848357336309518,0.147481952170004,-0.0422821888465982,0.126353192107512,-0.190837230406817,-0.333607456748525,-0.122270518680376,0.0089300772243107,-0.065026750174815,0.183855982190021,-0.0157263100290002,0.0517056405031913,-0.0451067574714148,-0.0596243001413232,0.174913570604904,0.134308854828065,-0.137540457359515,-0.113870818970769,0.250856230093966,0.0067468953614612,0.189529788161269,0.131015580492581,-0.254285182398328,-0.262462863613408,0.19577097472964,-0.123035249050414,0.118570210438258,-0.119186928478611
healthy,0.26159406434998,0.325271148179248,0.0717648809825226,-0.552032813896035,0.251771753608954,0.470927863618413,-0.161792712207592,0.441935394753425,-0.0305431367402363,0.482483980848317,-0.135024069365246,0.332268598837458,-0.35417098708908,-0.490793807054389,-0.167026658223363,0.142468406524668,-0.145534387330448,-0.217242700401425,0.190949228016063,0.480354906077514,-0.268687680457818,0.0397071384106487,0.189423308602116,0.189718875939943,-0.281460007785955,-0.428197170335644,0.220950019904355,0.202074722019325,0.0561917349339761,-0.298612105665522,0.20614124776057,-0.189298152097821,0.199151575190198,-0.299326275548787,-0.365715790736674,0.206373883296802,-0.611564176907893,0.365946304976223,0.288069261151182,-0.465333297166538,0.279507000639838,-0.0679458398542898
healthy,0.180341200777691,-0.0300600701285631,0.103720695939125,-0.070402836880388,-0.0713926665553375,0.247101848854138,0.0132810156386427,0.197735295065638,-0.0465316047194702,-0.215667549176859,0.14162252349253,-0.179216831146923,0.115983051912285,-0.153269839667664,-0.0801569836772203,-0.104153145797112,0.0495395337316953,0.0821558630208076,-0.121460750113462,-0.0286089606050935,-0.0974453679998818,-0.311277407779504,0.161909226830573,-0.0581597009009156,-0.0744390355549393,-0.335081369962513,0.0936398092495906,-0.103874455888631,-0.0429855158839715,-0.25773050536379,-0.177496641711816,0.186837558644349,0.020882523142381,0.153510089588768,0.0978874278547136,-0.202703663434074,-0.002267959255224,0.123661439390777,-0.21878118815437,0.0243709519968146,-0.118308671148574,-0.0207095431991859
healthy,0.730575288744509,0.692425122238136,-0.656895636351831,-0.653121028328956,0.694337358231778,-0.30937908552197,0.6971198615288,-0.723849768941039,-0.674673080493465,-0.573252599372352,0.686315375353652,-0.743407732943912,0.639237207144119,-0.660476903908929,-0.323555504686646,-0.690657303575378,0.729896009833114,0.737744409665324,-0.72785488019562,0.682306500781002,-0.681604171546436,0.755211850481051,-0.667971551842683,-0.669747367556336,-0.348099394715747,-0.654317763474793,-0.692598234869294,-0.680303004324194,-0.653718455072358,0.697135385215833,-0.688728132650427,0.129683940646334,-0.72549010520422,-0.674056366744962,0.685235773482702,-0.668816887163858,0.673683327841405,0.673296176495091,0.738116978154122,-0.535641528179316,-0.791166591309115,0.673148466260896
healthy,0.269421908161956,-0.330309314122023,0.38049765513703,0.23800556291419,0.227111969515584,-0.280218237333789,0.178771648809269,0.376509821839326,-0.232461501988114,-0.216218376116978,-0.166710884689384,-0.0204254876223866,0.362406508957201,-0.0206200160759331,0.0809238366753601,0.0258722843216896,0.352485557826328,0.228959989824276,0.301227310316815,0.161458616443627,-0.0705165644106203,0.148717002736329,0.282066257642481,-0.292570794133994,0.113896409551498,-0.437786284706485,0.133057462225832,-0.196181945401684,0.134710954080978,0.0018480203086921,-0.401506728120056,0.269324643935183,-0.12109396233272,0.0685712798751549,-0.209215351789302,-0.0182856746333746,0.222735079310787,0.438564398520671,-0.156011819744324,0.133446519132926,-0.277008517850271,0.0425044670999187
healthy,0.245679343187022,0.12593294197255,0.0286411917582806,0.176405796826323,-0.110742871669879,-0.0183943950473316,-0.379223572169291,0.127268303003081,-0.0732660862369712,-0.419720494618511,0.0812132449866208,-0.239292362842212,0.306434207111576,-0.0556897013949546,-0.089190198809974,-0.0305832888351378,0.219034421366878,0.193026030666763,-0.43978341379324,-0.0075733660068236,-0.223398045342912,-0.0012459758094201,0.191766511642023,-0.20591375436507,0.024467172796723,0.0772315396826041,0.103917091148708,-0.0139847241392097,-0.217918460424527,-0.0624748522701667,-0.231101426216806,0.313763795242644,-0.0813622203551385,0.0907882982177086,0.266798633156694,-0.103277851385614,0.275745281196944,0.0500205114620927,-0.0480106983086367,-0.311288095482187,-0.020377121770148,-0.0128037557633244
healthy,0.3752733012551,-0.0724633854132223,0.255533985595035,0.0813647111919166,-0.362745509418419,0.16032276763626,0.0585509428998557,0.142651987571889,0.125904307958642,-0.199027050836953,0.384899920245391,0.001483554296449,0.0784965062187818,0.113046837389417,-0.0163520651341939,0.319887274187669,0.125409789859826,0.367031332941494,-0.245379880632672,0.131739621524675,0.0351767207624696,0.0748041044142864,0.143146505670706,-0.0481990306979668,-0.313194795917021,0.0142750891191653,-0.0890791935334516,-0.2034777137263,0.0374844718902792,0.0578586175615128,0.045330825724832,0.190257596551277,-0.291765678301646,0.115123813404446,-0.031781029817264,0.323282965132874,-0.172158234134598,-0.154190743210938,0.215148340858366,0.0256819732651957,0.173048366712468,0.0862109885603168
healthy,-0.294238579810353,0.100460418685531,-0.0524457616969229,0.102576767202935,0.270098979533711,0.0466258032740613,-0.0419962908922396,0.158395459349471,0.200325614350542,0.0257929975558637,0.0292981997878144,0.208857144311327,-0.0814132820288929,-0.0447739983213327,-0.186966164334428,-0.225060437647703,-0.147020086068423,-0.0491389671384788,0.0792969335114887,-0.178831449720655,-0.0012565819322087,0.0271818512704102,-0.27016511542488,-0.146292591265566,-0.0124996834309186,0.253697278523829,0.134321994963998,-0.0861750661930524,0.148144396218294,-0.11408441226632,0.142324437795433,-0.263749933981499,0.135115625658025,0.0076056274844213,0.0630936401751128,0.187561387354947,0.17499556803286,0.189743871763521,0.101386321161895,0.226118611906405,0.440266627511243,0.0394831270278222
healthy,0.103070697201456,0.0417508239592121,-0.0554874256474359,0.035100250231196,0.0836599949119485,0.192932616026435,0.216803425300207,-0.0253223233810771,0.320890182376776,-0.127706850277261,0.116873276803648,0.0008841040471767,-0.210456349976446,-0.0098571003468809,0.335919951178781,-0.0485993314291335,-0.288231114962412,-0.142538685337361,-0.2389588088108,-0.244804451988402,-0.263806091211305,-0.240225584758994,-0.135122767807311,-0.217001359042112,0.25844868459707,0.194674432955201,0.292216180966104,-0.0087090846438306,0.0070596367946202,-0.0637742516418686,-0.0692108317528659,0.0597891856381764,-0.154203580526976,0.0455379562209991,0.462703110660485,0.263621353052193,0.126242140587163,0.0914058020118402,0.13433103283969,-0.110988046877665,0.106198050323559,0.202670956128173
healthy,-0.208452075919302,-0.383653503630989,0.0742292758151661,-0.151407385875044,0.439783038219991,-0.434292105488458,-0.0961930067412974,-0.47496568127759,-0.0418937830628061,0.256345211411005,0.294680056592262,0.266716973237234,-0.0534857521627087,0.045554404883828,0.414260369412311,-0.2601075171715,0.0472830318548661,0.0403685239707136,0.289697543558093,0.152932644967137,0.237737050487477,-0.363113347857477,0.370739643317939,0.0915155455255472,-0.434800525185822,0.129952074646277,0.488896380985368,-0.023387306078751,-0.302001300234306,0.567091330439975,0.238347154124314,-0.5741075222636,0.419242882446479,-0.0909054418887103,-0.352741586031248,-0.071280441570454,-0.168693655585425,0.061112047623171,-0.266106869600397,0.418327726991224,-0.152017489511881,-0.384365291207298
