group,AHR,ASCL1,ASCL2,BACH1,BACH2,CLOCK,DUX4,E2F3,ELF1,ESR2,ESRRA,ETS2,ETV6,ETV7,FOSL2,FOXA1,FOXD2,FOXG1,FOXM1,FOXO3,GLI2,GLIS1,GTF2I,JUND,KLF9,MAF,MAFF,MEIS1,MNT,MYC,NFYB,NKX2-1,NR2C2,NR2F2,NRF1,POU2F2,RARG,RELA,REST,RFX5,RUNX2,SETDB1,SP1,SPI1,STAT2,STAT3,TEAD4,TFAP4,TFDP1,TP63,TP73,USF1,ZBTB33,ZBTB7A,ZNF384
healthy,-0.0040158355346672,0.105266156993832,-0.291093148421719,-0.0384861077228145,-0.315481110118574,-0.353161609497048,0.0261700650040324,-0.0107048260301009,0.121695684743565,0.0937313102453194,-0.113139147631705,0.0210312602621025,-0.0473111809494541,-0.163306576347458,-0.195006044078555,0.274065517507248,-0.0355322104602324,0.0593220689923496,-0.189147074301533,-0.204307158599578,-0.422895556030647,-0.184899321213192,-0.229036893533425,-0.247687947323613,-0.104521579584669,0.300113520640926,-0.127920840131651,-0.397567717932061,0.0090691969673489,-0.100749867790711,0.383506190467208,-0.0250470957967698,-0.0313821068681751,0.0441986032554111,0.0575765842462784,-0.18576596049271,0.148537090034548,0.0622271415067898,-0.0569784810815407,0.111332631950457,-0.111210570080102,-0.367076662717475,-0.214572561896402,-0.253009844871075,-0.413252668272631,0.184862702652085,0.185509630564965,-0.0063228048843697,-0.552159076736199,-0.178002825538155,-0.0157459812757471,0.147926780682775,0.10179959987576,0.464213499145689,0.255206958537458
healthy,0.105051614098039,0.177942636845773,-0.392844918892304,0.0296726645236191,-0.244299138877595,-0.256490546087726,-0.265470561677623,0.275774454191783,-0.0476892716403483,-0.134162055248374,0.139794189770184,0.298083760523403,-0.193008101652167,-0.2235294052298,-0.341786550207518,0.152692088992782,0.0656973923665372,0.274647885847579,0.0106681001081747,0.141591182967059,-0.42227642848474,0.186458729752809,0.0718740702813399,0.238831781772106,-0.245538859095668,0.0065748310709778,-0.0032658459595327,-0.468025852687454,-0.152596617099205,0.335547638762087,-0.416915858460215,-0.348947649424977,-0.166820514843701,0.276229183284893,-0.247663992726763,-0.0068181075997953,0.145268618867789,0.219433307395757,-0.33038437731762,0.277774413562411,-0.0683486822111211,-0.17816469739824,-0.359279829907605,0.063509318005603,0.0019271178518247,-0.141691605255118,-0.132200991834388,0.19541894376478,0.309144356194059,0.540750683620443,-0.433586665477119,-0.188028004803524,0.167506498079029,0.106210713605981,-0.297982631036133
healthy,0.645884050021271,0.0194939411461382,-0.331738998451826,0.425931214077538,-0.186617436586131,0.027825415992709,-0.0049874849423599,-0.235038790397956,0.795356598750968,-0.796971593875161,-0.62368261704928,0.415576245340067,0.577959255091988,-0.446736151265668,-0.0145729560030098,-0.171132483336518,0.32602001571792,-0.841972958012226,0.725750308898261,-0.36100841008499,0.109183170366748,-0.413077752883228,0.0824882509609739,0.491747015374052,-0.558161314863649,0.633116088568829,-0.202140389721018,-0.497693997419609,-0.525300914071986,-0.607371166294933,0.57895675208046,0.303571583491641,0.193495415820928,-0.0121884632019958,-0.0171474482303994,-0.311627559169967,0.363535402455786,0.691141913383942,-0.757451713189033,0.515981442208262,-0.195015411231933,0.306953573281127,0.361559408421479,-0.297577101589491,0.387902828888459,0.563842297712279,-0.371895377216313,0.501864484828553,-0.759152208055094,-0.335301487696369,-0.646634547755454,-0.0470153580566463,0.447059150290507,0.634417584639502,-0.0733587785236255
healthy,-0.119087682512328,0.290486332894936,0.278199131257908,-0.176184484358666,-0.187836335826781,-0.192528514481644,-0.310073943287654,-0.220272609153944,0.15367661633772,-0.156038707076814,-0.0899265216484734,0.176984084311987,-0.140779478538536,-0.159243695706665,0.315158156528224,-0.0133908284119178,0.543504419124915,0.0035047797836274,0.145540839767347,-0.0726144061199739,-0.32495855054115,-0.347182158190226,0.0623226746430886,0.180315201716112,-0.217608374112301,0.492625106968586,0.09435750078945,0.0937409758107267,-0.298865895678269,-0.105558018322759,-0.053061622329107,-0.0854880124314208,0.0511273340370822,0.235098387688096,-0.1603468518518,0.0762759056119333,0.188932432525595,0.133070092525967,0.478586221384376,0.2277429152511,0.237819568930064,0.170809892559415,-0.180059649759282,-0.209159628755019,-0.0800875359956581,0.224328967010139,-0.113842513895633,0.0269237870097702,0.0021446597923983,-0.289365763448874,0.168912784018015,0.221734855801954,-0.150212310713002,-0.0745774028270385,-0.184238371351713
healthy,-0.120916293958731,0.0740706179607442,-0.359275354798185,0.158092421604427,0.210758602435831,0.193484846156012,-0.228783391597381,0.240987675925514,0.37795729773125,-0.220052634347255,-0.0584866856648208,-0.0221554700110718,-0.357116135263208,0.106552790095621,-0.0972587581841964,0.130304204980371,0.580454538468037,0.144667708843481,-0.333083083047808,0.227562963164568,-0.0028163733064921,0.204187064720683,0.358993717467536,0.32989119330045,0.661847727025661,0.556703123583287,-0.39832906464821,-0.200807416752892,-0.257979794874683,0.0297596779386006,-0.631712532646195,-0.0187758220432812,0.338152554999494,0.677243901101152,0.658937474608952,-0.274220880942121,0.100169010600905,0.23770190706794,-0.179684616954201,0.462260738705582,-0.326980940883741,-0.217611777481629,-0.422080479532961,-0.258543069535982,0.289992571458478,-0.227750721385001,0.42339478707599,-0.382839011462503,0.142226851977855,0.388941153626569,0.22671805117262,0.499342987241063,0.182782627591342,0.233101830667336,-0.314870535665825
healthy,-0.274315376930566,0.153122779059708,-0.0979647985576605,-0.232824908074258,-0.0914634812291165,-0.298548534593539,-0.108492911196503,0.109905774797386,-0.249932085754027,0.25103663946098,0.382323035163578,0.43808423067549,0.202755310071392,0.0376861928607601,-0.0934607931506692,0.0758978530190025,0.467001017770614,0.316832651781445,0.149305098286163,0.320880894736538,-0.223264620406799,0.240031316725444,-0.0237747142554756,0.211149382053113,-0.544019510230165,-0.202353166731482,0.131490148328152,-0.191128005636796,-0.383089788465006,-0.251420016111694,-0.223521992144342,0.191669558667875,-0.48242187437836,0.0929031543859941,-0.110664485232016,-0.299277754516576,-0.310025705514569,0.387036155107322,0.231862445014074,-0.130439213733188,-0.262369038779642,-0.16847124986627,0.11600494878602,0.106163160780624,-0.115391009953758,0.292057941087393,0.335840626981188,-0.105160483386449,0.0931685689903347,-0.371875351192718,-0.193251322471521,0.497180534953055,-0.0294047210142147,-0.271269811369648,-0.434459578705102
healthy,0.11774250051418,-0.111060694699877,-0.425948902686559,-0.196853783917509,-0.115407112074229,0.388712431449568,-0.198799940950801,-0.375835359079284,-0.210768806705548,0.0120661736064118,-0.486798745927496,0.275997503271393,0.426046210538224,0.414336832387916,-0.0424586592763255,0.240188213858816,0.385825631850184,0.332436057236868,-0.0670126738463624,-0.147032163865228,-0.371651121457706,0.474473084716645,-0.0774570499250307,0.543172427991861,0.203957257089026,0.255076315163501,-0.343334536623304,-0.51852110557016,-0.192669546295931,0.326630022087546,-0.459098444153637,-0.429354677494821,-0.252027335811344,-0.102659783506165,0.121796994333539,-0.317028980723304,0.0072332169737361,0.327635536554747,0.355919685438594,0.310963457969543,-0.075640636693958,-0.228316655955733,-0.328835666725277,-0.372851251628236,0.345734796964364,-0.211028294309987,0.177197597881257,-0.362050080093464,-0.163152831290999,-0.541356014760788,-0.536068954820344,-0.0954914384335387,-0.241031548573243,0.498508124077804,0.223743186927497
healthy,0.102178267304667,0.0358218763771861,-0.0408448701127325,-0.0602759248265567,-0.384986033020496,0.145270266193828,0.205678375066057,-0.107862181268575,-0.0064770182379414,-0.591589696406259,0.0298075022990976,0.499853968709702,-0.20495136281486,-0.19622721580049,0.232511736337529,-0.275339367135345,-0.330724482272028,-0.395891216788459,-0.0625230536029853,0.0436868270946864,-0.273819250610114,-0.457026337911885,0.0827472125908431,0.408977437310014,-0.138000143681853,0.213146773646541,-0.191666866224796,-0.0771293906497715,0.0653650105849392,-0.220747356272697,0.0218103675359251,-0.22993414744692,0.228546214967361,-0.19364962690988,0.210304816664587,-0.715974883383869,-0.0320546310755263,-0.0935202123131334,-0.0498333852184471,0.388819370344992,-0.328609537541272,0.610954659097248,0.157497290418514,0.183140995278935,0.414330891159741,0.018836226508299,0.326626776856188,0.0564425875020607,-0.49013844135279,-0.320215850641082,-0.1933191667957,0.240178410986521,-0.0617960413517878,0.0149367971609669,0.211692749144146
healthy,-0.325286398739851,-0.261762228351581,0.164863238891674,-0.0285433652796243,-0.313720600137185,0.230533222556285,-0.0237254071685955,0.0106885793387529,0.376866891457924,-0.0961432313248433,-0.0980461223434849,0.122986140800575,0.177454709249069,-0.451767920915094,-0.26942777515008,0.318471079843297,0.473441984574232,0.539557325711291,-0.497518279448392,0.291992553754114,-0.356258986596464,0.088788085188959,-0.458151378020182,0.207523086479803,0.189141968980584,-0.472416312819503,-0.0840645968448131,-0.0843345104644786,0.240627991931774,-0.244501252373973,-0.0813924520101249,0.247335345380461,-0.105023389411837,0.106332470467215,-0.39577434051549,-0.417326943045779,0.0297039938441859,0.458272839149032,0.564915710278862,-0.149505153932708,0.278550855494773,0.0253044018436386,-0.435397659882383,-0.314611315082081,0.143445593171218,-0.331602377440023,0.0040891913379319,-0.188399706526504,0.110624097019896,0.117925260431847,-0.667051023960279,0.221221202677826,0.169519248830903,-0.511108430198549,0.220721862481445
healthy,0.226044887697667,0.373745252637038,0.133604479488725,0.16220482677989,0.462610617434585,0.23901718807616,0.381916780434514,-0.42022081698518,0.0618993230658773,-0.310007335816729,-0.0672108161342364,0.0390190452329458,-0.0645550696000569,-0.456073395196604,-0.152092561130514,-0.189885877193838,-0.294685721196462,0.349026381049674,-0.391518325596547,0.211744714052085,-0.125841528081123,0.13462592046341,0.0251274479772373,0.383857518286414,-0.343612743883847,0.236157153347043,0.242081511000213,-0.275891207262268,-0.256790261035669,-0.0393254775253511,-0.147700364939371,-0.378546025218055,-0.0862096182633671,0.076301640808928,-0.361283672745888,0.251887344357184,0.19438021748245,0.448412587886471,0.0281917709012907,0.225023446722983,-0.191315894558396,0.477625799762446,-0.0691515539861368,0.51674698909286,-0.150866831960892,0.356891476554745,-0.201530304305241,0.194278073384981,-0.423285139909234,0.187945139341938,0.393152631156042,-0.206126788691321,0.381712492239577,0.352192848071196,-0.136362370120373
