group,ASCL2,CTCF,CTCFL,EBF1,EGR1,ESRRA,ETV1,ETV6,FOSL1,JUND,MEF2A,MNT,NANOG,NFIC,POU2F1,POU2F2,RFX2,RUNX1,RUNX2,RXRA,RXRG,SETDB1,SMAD3,SRF,STAT4,STAT5B,TCF4,TEAD4,ZBTB33,ZEB1,ZNF76
healthy,-0.112201530307501,0.0204838585320479,-0.139170105274889,-0.305161684199162,-0.125796143779698,-0.261227423888654,0.130319509308319,0.254276886612968,0.0295305895892898,0.0007600234763536,0.0559107592846621,0.19577959582007,0.450669404591387,0.162816642144021,-0.0711357456980693,0.121039867830904,0.0957506995773943,-0.202533998005084,0.0408083573029248,0.125881952881867,-0.112348631625505,0.177894527239425,-0.0277408568869086,0.31381614507506,-0.0095002934544207,-0.106011016508169,0.182883713608392,-0.0866426763043174,-0.105949724292334,-0.287129514300513,-0.0200180376917021
healthy,-0.0132936169644296,-0.137865549809005,-0.495728925941092,-0.206247785269329,0.197059862206082,0.249491314104434,-0.283643158133887,0.0781114987225378,0.059491518780824,-0.0669761662115049,0.254837490840635,-0.223942887250194,-0.0325065944051422,-0.111862114133933,-0.0256673094077393,0.342763876569275,0.438098485229919,0.0721878924407727,0.225748769848577,-0.45805377099575,0.40584946969069,-0.391853171918974,-0.205898213951303,0.429588475775313,0.0849783814555744,0.132773413767482,-0.469990853108652,-0.537568508430119,0.498241735152244,-0.292361212057116,-0.19745401448167
healthy,-0.121696020376552,0.0670200297068644,-0.0335147808916705,-0.210782807126709,-0.0957783044367193,-0.35650919230073,0.241314048081209,0.14550714741506,-0.393274411270916,0.305074107633081,-0.196751590553177,-0.161778401960589,0.223975200970302,-0.259815808522259,-0.154333850232377,-0.217989056943007,-0.0194930963946149,-0.0665338938065586,-0.297257804922282,-0.345747477958667,0.159500235682685,0.0772574798427159,0.15853749595855,-0.193377235480466,0.188115529265392,-0.11690138590883,0.107464630197012,-0.224718702935475,-0.186742910252763,0.0012772982478623,-0.163789670097148
healthy,0.0315947892398144,0.173390998302505,-0.200469220159184,0.13932351198467,0.0282117178711233,-0.141991558251226,-0.10810906526133,-0.119702921920696,-0.176545770017124,0.16250887169872,0.0482917315688588,-0.263750589221378,0.0271276475549837,-0.14718266873598,-0.0547679102095227,0.273885681699364,0.0485435672697423,-0.073495542657467,0.107373799158937,-0.0456429848606878,0.158876318233827,0.157869446151229,-0.128599076894522,0.0174001994077732,0.0835939189024273,0.0759381135955688,-0.0010788923858411,0.07437437864541,0.0656020232778119,0.150304960705999,-0.0132696231923476
healthy,-0.203280463500124,0.354348155836491,0.212722194271147,-0.232266576967164,-0.528831340484995,-0.431770348158879,-0.147479834643378,0.0249261692355006,-0.445838527007703,0.449048715469851,-0.350665880835792,-0.0461700634703022,0.0406938596231089,-0.293448992363393,-0.468026594319607,-0.39088765392035,-0.136810678872122,0.108013400020502,-0.270883255820648,-0.358691351991162,0.513724571251358,0.0643926038583764,-0.505415848172858,0.516934759713506,0.0030213538467273,-0.073267830783138,0.101215353865366,-0.0984772519417693,0.219520240426283,-0.0707185634749618,0.183263994265555
healthy,0.152948285573424,0.371880203839314,-0.116818030360656,0.0822053799308522,0.177498090154359,0.356787275706278,0.406892365068874,0.170325664722511,0.280370780451074,-0.117088839694719,-0.0571354069260749,-0.139383687345491,0.0838114669714791,0.0126905007734343,-0.41439458800656,-0.0289042041702138,0.0776230714960752,0.268953887931893,0.108208438561904,-0.180471630267973,0.265642506470835,0.363149954416474,0.145719553250335,-0.376907604842946,-0.499967656289712,0.118113088859192,0.233126617419612,0.226026586562216,-0.0749632412050871,0.0453297287292797,-0.146523937410916
healthy,0.197096149068359,0.471950600591881,-0.423278458134591,-0.0755459323434681,0.287803323647855,-0.255105794791186,0.412834769813207,0.358924515767933,-0.374053223149377,0.442734301175674,-0.396697481939667,-0.0082313182096888,0.349977430757402,0.235324603204266,-0.0457440055447529,-0.450314922293687,-0.343080041585647,-0.221562359715339,-0.247622778236923,-0.338752905926008,0.276676403380212,-0.313733602751104,-0.507869080052342,0.347732525791123,0.0637683149841505,-0.346919154426529,0.242059318103102,0.0455813312718341,-0.387945606056638,0.237764717298047,0.117353220483587
healthy,-0.145442481895074,0.342871226077338,0.270249195554013,-0.0673308078986748,0.460071807213341,0.127187763840031,0.343069646925762,-0.442941473966036,-0.277193925248866,0.459939526647725,-0.599958505352533,0.176726835663319,0.286784266256045,-0.217932231852783,0.344723153995965,-0.667818435513673,-0.428853593727905,-0.0070770102604697,-0.409143789451082,-0.556372058981976,0.441684808592682,0.701880681159859,-0.4735644249062,-0.0237443615281181,0.245578870066581,0.1318175836366,0.651614066225681,0.432755870413584,0.0376999612006332,0.569600115543602,-0.119978473013945
healthy,-0.15518914517456,0.206488371011689,-0.0165094835292085,-0.139238853829405,-0.170593558435281,-0.0856762310568198,0.250078733168647,0.143925416895761,0.0066969921090257,0.318459948818659,0.196995417982394,0.223956469713561,0.211308075074248,0.298408914790443,-0.256176590794758,-0.170633500734142,0.0842249941982039,0.463250782189742,0.165627399276898,0.0945034791050982,0.171578801807185,-0.265563031027091,-0.492049179668514,0.0896571468432983,0.0799245400208375,0.20166866694913,-0.128161522945291,-0.0283590321913017,0.451228150232584,-0.114940622022304,-0.0144591121876777
healthy,0.216575704032329,0.266975772495742,0.196849447728002,0.370357880143029,0.130131324311271,-0.165659241424824,0.167105145028283,-0.0294344662132636,-0.138600188274385,0.374489033295768,-0.117737864853055,-0.101109973413281,0.197365841872094,-0.180737950432321,0.311075832401228,-0.111850971610402,-0.340303740956855,-0.0280918414386235,0.0265426590063465,-0.01146394999885,0.685461586868178,0.3629218044681,-0.169067442775834,0.204492081060568,-0.323159455372989,0.0868574950363323,0.112160808096857,-0.251174111686516,0.201393716196014,0.359100487801816,0.196436332412728
