group,BACH2,BARX2,BHLHE40,DUX4,EBF1,EGR1,ELF1,ETV6,FOS,FOXP3,GMEB2,HINFP,KLF1,KLF9,KMT2A,MAFF,MAFK,MEF2A,MITF,MNT,MXI1,NANOG,NFYB,POU2F2,RBPJ,REST,RXRA,RXRG,SETDB1,SP1,SPIB,STAT1,STAT2,TCF4,TFAP2C,ZBTB33,ZNF143,ZNF384
healthy,-0.27636824077918,-0.130892851901325,0.0042516196696013,-0.099731590664369,0.212853190836964,-0.0132215001920531,-0.128054118036561,0.318003004129057,0.229068971954865,-0.276186769207917,0.0114067844794183,-0.0235135307337101,0.0852527517285619,0.0691665931615639,-0.0812992639260362,-0.142416296676556,-0.0421532535534869,-0.237792569630602,0.124087667978945,-0.0357498995389043,0.0307983180944295,0.0894784468879827,-0.241551623606774,0.372690758354814,0.0516934732999095,0.194667146945346,0.204012932865415,0.0966854607181607,0.124385799846021,0.23873881425219,0.255434198808429,-0.279945823184089,0.0385627088934881,-0.284495574720766,-0.0912931626006175,-0.0548173767766593,0.11388637322292,-0.254345369380849
healthy,0.204867213865913,0.264450032394018,0.0469680608057616,0.19348873788491,-0.0287900352473872,0.420489085314071,0.29791054418547,0.0253324206412967,-0.163465969351238,0.294457897416457,0.410993419585522,0.350823686591235,-0.201847478613673,-0.264808426354625,0.162744213592947,0.420651604555613,-0.168751748001928,0.0543616217594254,0.0759880359407459,-0.256260907816909,0.0817244683834858,0.291774555703479,-0.393283790094475,0.197015192519077,0.263973120034557,0.0463570168452025,-0.188748001930747,0.195322579457598,-0.355144285466826,-0.233974480995263,0.265986513433055,-0.15285679842627,-0.206060204455576,-0.518554189228187,0.255811673406881,0.364087811588737,0.227198351221258,-0.0226504983103411
healthy,0.318326220180186,0.0284009272904152,0.281761790013533,-0.183396619554182,0.0380761899585481,0.240692315667032,-0.0970247434438705,-0.152466014211995,0.289975684882834,-0.156043845719481,-0.12066866658912,0.0526797895482612,-0.0138477196937652,0.0847089403392263,0.0014714461974452,-0.117564519816428,-0.0966115291007523,-0.280935361327297,0.0451512257846203,0.177823265121393,-0.243917403223076,0.12158580086287,-0.0678578578588948,0.152173740652228,0.192457099906944,0.148757163522544,-0.0959967467853814,-0.113170338021317,0.146439131841637,0.040142261674139,-0.0821591054902287,0.164610484540224,0.146257720666609,-0.0018141117502749,0.300175024278824,-0.160427949115979,-0.0439821315455543,-0.0884883398189657
healthy,0.682839278337004,0.698124220095334,-0.650977373854497,0.646537303280719,0.658861562309191,-0.674217541382618,-0.226412609829922,-0.542373714845179,0.637824505070068,-0.702030318904629,-0.486765799939804,-0.50755780227987,0.678838780947917,0.658509713057237,-0.682559419921155,0.657371208973679,-0.669749818699607,0.719005376649649,-0.627810627443993,0.402809228705919,0.59941286478357,0.544207812504078,-0.467749730477148,0.650232197186741,-0.662011042198634,0.0682344400933849,0.685289827327579,-0.665807962852512,-0.502187571962783,-0.165855920892999,-0.710400326312902,-0.677237819175475,0.664877803109203,0.652608371538691,0.681376577110724,0.691256485035174,-0.736570663898624,0.659810792472661
healthy,0.42578637972078,0.0745794705582107,0.44163327917538,-0.206802037882528,-0.027831117167141,0.0946852242412343,0.398747607526369,-0.472831862476624,-0.0252559960057685,-0.343580588800043,0.308123151270376,0.394092580811581,0.18709245668587,0.262959487824767,0.0868608176355256,0.0696273144786482,-0.12053547897655,0.458173480481119,0.226313532836004,0.310104013702201,0.0497196470388071,-0.194421647683622,-0.0375373430830835,0.108155088777644,-0.0059425872954749,0.325158568184071,-0.161836460680101,0.0043578973500149,-0.302477693339675,0.0048531129579712,0.348928917365971,-0.231760904523523,-0.158270908302816,0.294059028004419,0.173325462784686,-0.246815459005393,-0.0527899838081358,0.271279110038432
healthy,0.284282008464265,0.0525725850415611,-0.0576611584578001,-0.139593915446141,-0.185318222167609,0.129680163933666,0.201334899286124,-0.0046346368009136,0.0909386352701644,-0.23548662439467,0.0859733532803101,-0.0936342341833923,0.0561928696526739,0.0299990457016818,-0.379614301838319,-0.0789401378206407,-0.1931304152758,-0.0120993722529294,0.0899410955475978,-0.286299504532378,0.249009452206767,-0.124793340124239,0.240132469507073,0.333800328624934,0.185721721381232,0.251105406455306,-0.0600821537395349,-0.136842274975465,-0.0991094943460195,0.347973238503423,0.103407881802248,0.0641171458757596,0.185654471512295,0.202231564205285,0.0136853483286955,-0.0307387942599896,-0.0003810825906434,0.077735244335518
healthy,0.262300776426284,0.0740841742276256,0.0139608416357424,-0.015693208846017,0.327009786927717,0.226600424700821,0.0264610599373317,0.123167911852073,0.189881033439902,-0.255710987430337,0.0262232840457254,-0.0286689789308189,0.0007133276748189,0.246811375487358,-0.161212054509084,0.129621828909958,0.136755105658148,0.0657620180214045,0.244263776648719,0.0361419355241603,-0.0935817973393437,-0.303571877612238,-0.271268324338294,0.0859390008234263,-0.0024456948850935,0.166986611876666,-0.198882549336427,0.190866104990843,0.186008683205171,-0.0287029469153341,-0.26162141673598,0.121435544641798,-0.1849556756852,0.130131348677686,-0.0727594228315333,0.0080504123300996,0.112841644559455,0.044565995683927
healthy,-0.0596546288835768,0.22480586656462,-0.186370669431577,0.0320960587170027,0.0101426214656641,0.256701741963221,0.411109808223397,0.0112102658304708,0.0072733272352459,-0.0088080660096556,-0.109767186256693,0.106497525389473,-0.290799633864237,0.282458662264184,0.112903391578313,-0.184569019565966,0.0487780019171081,-0.087546837914153,-0.105029514387863,-0.0210859762049332,-0.290799633864237,0.225339688747023,0.229410082887849,-0.0983567371078213,0.238017965579103,0.0798731440421045,-0.0932854263749892,0.194511457713229,0.138259945242473,0.272115857480119,0.213128506324546,-0.217265628238172,0.181165903153144,0.312419432251573,0.0380348304962402,-0.0591875344739739,0.382216682600814,-0.0024689275936155
healthy,0.0691299247232726,0.183788966535797,0.0721828975893158,0.214185957245531,0.0803462815572138,-0.186045511697655,0.239671643779457,0.352923663314588,0.187120689098305,-0.187850747827142,0.110437974980343,0.110265415644437,-0.325699109626525,-0.104212565092629,-0.0977216793035202,0.0700458165830856,-0.148892159297417,-0.0345782361567061,0.0193531932116996,0.431597446693013,0.207071203088144,0.172054931694136,0.0678025452162974,-0.240122952811828,0.0441884637872071,-0.016751529378028,-0.118973025210194,-0.164979998921958,-0.0261626500824828,0.116968682154662,-0.269750063407517,-0.0663026063734153,0.545194584899957,-0.0417593592894423,0.022233606741836,-0.0115349279156152,-0.0927572799474326,-0.210469294626001
healthy,0.0517055029275858,-0.165662383637295,0.417227573128539,0.394600016401814,-0.00010238713451,-0.337160833941664,-0.0838550631637481,-0.141499019892918,0.0650158304138951,0.254739190661057,0.383644593009236,-0.217777435102921,-0.0213989111126048,0.0917388725210236,0.313611793004347,0.329174637449878,0.116823720475991,-0.120509657318354,0.362962391838202,0.0805786748594259,-0.340232447976966,0.228016148553928,-0.351904581311114,0.121635915797964,0.421834994181493,-0.192590200013444,0.282998039785836,0.20200981638837,0.221463371945284,0.0411596280730485,0.429104480731707,-0.0055289052635438,-0.509068832784073,0.0657325403554656,0.308492436278844,-0.261701515807741,-0.112933009364608,-0.17334141872555
