group,AR,ASCL2,BACH2,DUX4,EBF1,EGR1,EHF,ETV1,FOS,FOXH1,FOXP3,GATA3,GLIS1,HNF4A,HOXB13,IRF4,JUNB,KLF1,KLF9,KMT2A,MEF2A,MITF,NFATC1,NRF1,ONECUT1,RBPJ,RELA,RFX5,RUNX2,RXRA,RXRG,SPIB,STAT2,ZBTB33,ZNF143,ZNF263
healthy,-0.26119247374132,0.056249338919257,-0.175299395640565,0.084917872847209,0.314941286369434,0.200754753284398,-0.182875990302728,0.0378954759422689,0.195828716490847,-0.0925944885610173,-0.146543343292423,-0.19027754812451,0.199617013821929,0.172448795668662,-0.163634440492384,0.0858305649434761,0.158733408961744,-0.14789362748964,-0.0585748283700197,0.084217725485689,-0.367789909532737,0.0251427918574407,-0.228673129325008,0.074690720316435,0.0930320806619673,-0.0404210074963231,0.0596875625695783,-0.237925076602236,0.213682474209607,0.113173819937122,0.055111599456787,0.0585373204756526,0.132802951322593,-0.064726123046231,-0.0904065280562674,0.151806951135278
healthy,0.554738165269986,0.188970900556074,0.225557458321019,0.240116967515099,-0.116796474702262,0.469099110971787,-0.0393994393809202,-0.317250184671302,-0.16905510459363,0.0333012082285588,0.285911698716902,0.335116969308254,-0.0242125663464149,-0.187837826291857,-0.551106244953659,-0.232070867122005,0.118755660539891,-0.181127791619803,-0.251964737177963,0.22544570692667,0.0554477883541377,0.16559717695458,0.132025784975127,-0.456841114671442,-0.152114866327542,0.249961699527361,0.17930723409415,0.320183305129298,0.0459828696252,-0.255408519070893,0.214694939875419,0.228508968248971,-0.277793455018595,0.374201665838003,0.230839479922253,0.452262136652376
healthy,0.232144531091009,0.279619445776412,0.278097628669434,-0.0262561609722882,0.112508516624101,0.23504368899734,-0.0408964268115685,-0.0267570121720531,0.0848942783601425,0.10394588745889,-0.200648696028873,0.330215048706504,0.17625146354802,-0.178187446070188,-0.206918967779775,0.100931148506459,-0.282460813159693,0.0859248760211971,0.100478456075903,0.0967509673391912,-0.24023520431798,-0.0021671446143671,0.0590811780645693,0.0129643406708364,0.213815303530384,0.0717276708586318,-0.168767590813072,-0.305682971671868,0.015930920854059,-0.201351814059312,-0.171050316473539,0.0739815012575737,-0.112103982962752,-0.182444681268189,0.111131175824747,0.170318303181575
healthy,0.482109064979447,-0.31779935783611,0.703262691360823,0.729770699239164,0.695495254876135,-0.734155808309107,-0.701172346135,-0.455417833961664,0.739118376425211,-0.0291145807669626,-0.729576642854973,0.689913307766801,0.303145274765854,-0.392831823996269,-0.694243779602361,0.288095542756957,-0.737838640512962,0.723876001064046,0.760772148634933,-0.731867167603322,0.696033620039073,-0.706541867445135,-0.680541138027409,-0.29781013723253,0.452875789530892,-0.717293156342077,-0.731468692600834,-0.570192293987082,-0.670491654985915,0.688503101906929,-0.655588878297084,-0.700224201714184,0.665611042721387,0.696379812860384,-0.682716736179297,-0.470421877938361
healthy,-0.109418669669058,0.432871400815432,0.203562915740768,0.13987145130654,0.293576342852189,0.413946486043875,-0.184349804297562,0.447377299955053,-0.241700941955532,0.136893419032843,-0.0471681885930709,0.257936021125041,0.317112404370116,0.085594411479483,-0.0446704841054541,0.357844200629713,0.234303894049898,0.234688156278762,0.134972107888523,0.173878658561015,0.114606209758724,0.257839955567825,-0.483786146139929,0.120370143191686,-0.0488013030657434,-0.124789158823623,-0.270424543563125,-0.37388714868479,0.209999308074242,0.195877671163486,-0.278013722583192,-0.0751232657429357,-0.405973044794944,-0.14688423698331,-0.172918002988855,0.242661597527693
healthy,-0.251216356338339,-0.381215200690715,0.120360994336685,-0.14357613516506,-0.39579221241896,0.0640631970485073,-0.126924027049921,-0.0141257863420327,-0.0743576205303636,0.313693509664051,-0.230913915907192,0.0658005498828468,0.154683845121467,0.1521494175031,-0.117926538809874,-0.0740144730809684,-0.0583864034171739,0.0869946332927368,0.14127407511085,-0.337108594675538,-0.0370437128441601,0.240424774347123,-0.0828417385705286,-0.401920231436506,0.222910744685865,0.213483646646968,0.0456845438927103,0.275296120661253,-0.240503130851315,-0.02144266266457,-0.24942226258717,0.0730877047727593,0.383917149111149,0.0731336378959067,-0.156883231135701,0.16141439863677
healthy,0.1760266602391,0.0088194325937705,0.388285392439922,-0.166285794389264,0.164903644505166,0.109683465802378,-0.0896422924829517,-0.0788812683853287,0.311707707194757,-0.31164189053361,0.0898068341358206,0.0179350401627051,0.0966517668951649,0.0123077156345903,0.117219473503772,0.0226080231041806,0.307989065839921,0.161810261431231,0.228745805818281,-0.32072458977197,0.12060903155287,0.240033363205084,-0.244278537849101,-0.28485450944656,0.374595526921233,-0.210975307308445,-0.229831780727215,-0.0950721670276239,-0.0051336995695082,0.0988566250436075,-0.216141915208527,-0.10428649958828,-0.242402763006396,0.283143276256724,0.0793419850133614,0.249379329088035
healthy,0.252350375721432,0.23571335200562,-0.154657772462186,0.120452051702477,0.22320231017133,0.469097520691027,0.236445381049116,0.0598932853769222,-0.218876684005219,-0.0485801092501702,0.0604256701358281,-0.258273156164261,-0.140349932066588,0.354900989905695,-0.090838149488332,0.127506149757981,-0.147670222501545,-0.504101818589095,0.175487326154382,0.50297050097642,0.1971820050798,-0.259737214251252,-0.390371124467806,0.160913293379331,0.167102266201613,0.162310803371459,-0.0981584399232891,0.66182080341499,-0.0885755142629815,0.078194011464315,0.373068619803362,0.164839630976262,0.310247218252457,0.0923687556701866,0.269785976575603,-0.38491418068902
healthy,-0.0382541531255369,-0.310340769106241,-0.158878560897762,0.0969658475058807,0.158997117157449,-0.111126734079556,0.462593352379298,-0.0511372666781455,0.277355783077886,-0.0811188274611076,-0.0256344979277875,0.0505576582974555,-0.0033590940244531,-0.150829908156818,0.0228813581195102,-0.0604373466046706,0.11930711599793,-0.132717146260256,-0.0435233202227183,-0.38981298184948,-0.213928184145565,-0.197172232776528,-0.277224053900456,-0.333735871017727,-0.0734126705814798,0.293887794845292,0.0251866187245271,0.0706068391022307,-0.0339202631881052,0.0071265484989378,-0.0572495005108759,-0.259783110808786,0.493918550772041,0.198897885000855,0.089220171873024,0.120927384880313
healthy,-0.291255801752381,-0.220098451516762,0.0191655900348084,0.344776731370861,-0.162499736784492,-0.363636487522136,0.0355786751178092,-0.526544002818007,0.284731345570318,-0.427963547692157,0.140173863286497,-0.455692486465923,-0.578026039879593,0.0463848056693501,0.243443771293204,0.229681246534166,-0.375971787491347,-0.094298780756371,0.0387389585809957,0.455080818698854,-0.273925215018777,0.360680093314639,0.332951154540873,-0.17259225494112,0.114076038558248,0.340291167745694,0.132018293058919,-0.191248121836705,-0.396768491571671,0.433978280734996,0.201340639993333,0.545709592852815,-0.630527523219627,-0.171572808662673,-0.281774951362821,0.0504625907831391
