group,AR,ASCL1,ASCL2,CEBPD,CTCF,E2F1,E2F3,E2F6,ELF1,ELK1,ELK3,FOS,FOXA2,FOXD2,FOXO3,FOXP3,GATA4,GMEB2,HOXA6,KLF3,KLF4,KLF9,KMT2A,MAF,MAFF,MEF2A,MXI1,NANOG,NFAT5,NFYA,NFYB,PBX1,POU2F1,RFX5,SETDB1,TFAP2C,TFAP4,TFDP1,USF1,ZKSCAN1,ZNF263,ZNF384
healthy,-0.109424194771852,0.0849725047543564,-0.0870987386689213,0.129405670113546,-0.0739186501262271,0.0234398076123715,-0.271056398192899,0.1544593661189,-0.0491467441577428,-0.264357480498216,0.126293171069936,0.114163390846485,-0.0123475270701235,-0.251664120201024,0.0424990610152178,-0.181293462811752,0.0207884195381852,0.0204938208632756,0.166832510465103,-0.164193931028956,0.0629928818784933,0.0256557019932131,0.118313389571298,-0.187761825021723,-0.0292293120062468,-0.112254903778592,-0.0460470537521723,0.227865670723545,0.040795512155958,-0.0983959574198019,-0.103019875752078,-0.125473418235405,0.133325113353647,-0.122399345105913,-0.0589837781721151,-0.20369577074292,0.0692691145178715,0.0664896400632898,0.323494962326805,0.123667400271829,0.0758399458321592,-0.21103512033958
healthy,0.521255346728165,-0.0628794061587825,0.233112756402212,-0.170407502008384,0.193865603161011,0.418519964084843,0.046524006867102,-0.498462703539188,0.209951279597212,-0.237138069148284,0.0189797106440702,-0.0886397086920323,-0.429695410270121,-0.637064854555176,0.10221151148045,0.159034542236024,0.120201530387093,0.386358522288494,0.473825184336095,0.540061613541284,-0.270738740774524,-0.192264964378234,0.160185642926335,-0.172222644794337,0.513652135526475,0.0573695558065707,-0.0753517874391715,0.321792109398462,0.247888754931232,0.270312564504187,-0.481135310860178,-0.305596703191658,0.0807703143048826,0.275075544482304,-0.389634132924455,0.416612081944382,0.461771192052,0.313255841179655,0.221820501106294,0.56540352707824,0.369157849796179,-0.0596455636290506
healthy,0.105403333376655,-0.0876916330578488,0.260661458362586,-0.0183618517209425,0.211506072049548,0.163375166733815,0.138817175134937,0.112949029952965,-0.199438867994744,-0.210737711301568,0.149061985107995,0.0918092586047125,0.0911098533084749,-0.0316505523494572,0.133891785724813,-0.108299462349808,-0.0787471258890635,-0.0162340834957689,-0.0255430694809034,-0.209102482017407,-0.182919111913187,0.12228756827456,0.22272610912581,-0.238024368633656,0.0968134542453986,-0.230449119720885,-0.0731518835191626,0.0004826881621921,-0.245924693247494,0.114919185717015,-0.284362432204103,-0.135990001613525,0.268148050265974,-0.227218064267843,-0.164705021874549,0.223484619094969,-0.0895534302548757,0.203073805379415,0.0614491582807078,-0.231187928132403,0.10836841780155,0.110506036805543
healthy,0.397965758905685,0.428470833522203,-0.216857416452988,0.543317450692917,-0.519773437205302,-0.236460616966812,0.540659935383025,0.341668768952648,-0.158083330529523,0.520101127974091,0.534010464609416,0.611613037032631,0.435376016745446,-0.0758353152713055,-0.320844778262613,-0.691052950760617,0.521515123112248,-0.375844264304549,0.0334713390322626,-0.325941032675488,0.308271302405835,0.63835487676538,-0.626764946756543,-0.56841799533228,0.567089711218908,0.66561571806257,0.440505419068458,0.364146366816978,0.501708773263438,0.295276374548736,-0.362203425741339,0.42461762573949,-0.257083826029727,-0.5390745181953,-0.494225869320654,0.617098069077262,0.0497308624963454,-0.331062384791752,-0.231579823969832,0.524954455559814,-0.428127989423065,0.453450625060351
healthy,-0.0401643874143269,0.0070360970652835,0.0794492626954933,0.381903712932334,-0.132610884966525,-0.226914130355394,0.370665502341951,-0.165250557463812,0.16339380962714,-0.19036551504406,0.185577060096853,0.0385030867183572,0.067038369260896,0.244992990870359,-0.0870717011828838,-0.0782765798512794,-0.316624367937759,-0.118245520124904,0.160266655375903,0.355225178226468,0.269032989176744,0.184697547963693,0.101632513165207,0.176293320913493,0.121177227235439,0.0736835720447749,0.171407142395935,-0.36128403958824,-0.10026438318029,-0.207564863425864,0.0419234116806478,0.0730972306226679,-0.0154403241154833,9.77235703511603e-05,-0.292388922490672,0.161439338220117,0.124890722908783,0.38991704570113,0.009186015613009,0.212744212654476,-0.0273625996983249,-0.0241377218767366
healthy,-0.248360958249189,0.288890228308307,-0.288109639808062,-0.297387491696682,0.0127765610593574,-0.148927922398414,-0.244906854135607,-0.220895394304875,0.2194234274187,-0.0071646873058146,0.184915840075753,0.298226624334444,-0.0451849228998614,-0.0566484225891648,0.293239221381097,-0.26122672942286,-0.132733498834415,0.0604287011832056,-0.397169004556494,0.0827340175776892,0.258291159098727,-0.0106884868212036,-0.198461838371066,-0.0395925638588248,0.194765194259194,0.0275659253229164,0.348075563523266,-0.199886412384012,-0.166914911696903,-0.385889500727962,0.262163435623153,0.0923129536021169,0.0167993796516884,0.103126892146574,-0.239637881758958,0.0672253967674764,-0.148816409755522,0.22398987014513,-0.032843261147783,-0.432666266605108,0.0493081028707952,0.185668550415274
healthy,0.0533699372130904,0.112596339948014,0.122754164327691,-0.145021968260989,-0.178572567352169,0.11061109739824,0.232008679316919,0.114482320370299,-0.0433775497125614,-0.228369067975667,-0.0244846581138791,0.0716010812951815,-0.120868183905406,0.0824206531914496,-0.226946310814995,0.13195245480831,-0.128412105594547,0.368328667734732,0.0822552163123018,-0.160903908659181,-0.0973099723147545,0.0134003872109743,-0.235846814913149,-0.228170543720689,0.285775665039964,0.204347633123401,0.0128709891977013,-0.289316014253728,0.357409833710975,0.0107203097687795,-0.142110279187987,-0.0684246932155431,0.0090990283531307,-0.150448297897038,0.243953221991392,-0.035171880506829,-0.0800383621317208,0.0672004603098491,0.23194250456526,-0.168977228361595,0.245243629648745,-0.177282159694816
healthy,0.191011679291535,0.0300566468475011,0.160347145204422,-0.0871305043444415,-0.121307275815982,0.0075648189818429,0.213300878077323,0.162846237189495,0.193308142196738,0.293744622786028,0.0450511987579399,-0.154268272808298,-0.134072907847842,-0.0376890088559677,0.18378457544281,-0.230051548679975,-0.0081051631948317,-0.035797804110507,-0.0255312640637201,-0.0792955132561041,-0.162576065083001,0.219785008633188,0.209653554639648,-0.106717982065285,0.230119091706599,0.117997667511426,-0.0631527298930642,0.0713254361145196,0.0899673114626326,0.196077406288305,0.149810433051141,-0.0866577031580763,0.146635910799831,0.172775062103164,-0.0087130504344441,-0.0585598040826595,-0.0563984272307044,0.0424845637462432,0.0461994302105411,-0.272738741506089,-0.201480848418193,-0.0452538278378107
healthy,0.172210311184833,0.0067749225510393,-0.142458987888293,-0.175392270895693,0.0225653976161819,0.40013143364064,0.0297115488001549,0.101928776071214,0.125355954442421,-0.199522132036381,0.0091481341687223,0.389922646234964,0.185110506179278,0.105534997076855,0.276459266211883,-0.117016568366875,-0.04572741267815,-0.0405434699825407,0.134981382567772,-0.128736786635209,0.243764630182797,-0.103175043624634,-0.273595502472109,-0.11366225250501,-0.0653760138927103,-0.212965911814765,-0.140563070227239,0.0991843358205974,-0.27118251635804,0.213549271095089,0.0931386123699634,-0.289412493868175,0.10930031606804,0.222140562314411,0.0887236432711452,0.155200084897195,0.0329067666764768,-0.0476233303392041,-0.236088152380347,-0.0730657498606218,0.0833408280936071,0.231633408785143
healthy,0.0367474673815434,-0.0402277289162857,-0.574959677666098,0.0023542945676197,-0.336152320002753,-0.441788493645519,0.385080702755895,0.0793294908654488,-0.0802507365658218,0.249452863534321,-0.410261418566089,0.118431252814612,0.479047764193936,0.552952141490522,-0.331239009600764,-0.0505661528871377,-0.204516545482796,-0.0940694220714161,0.14862763966017,0.0167871438734627,-0.0205744873083293,0.271972202876771,0.0649990021929806,-0.345774219539982,0.293058493351974,-0.139005740122941,-0.0804554578325713,0.116486400780491,-0.383852375155397,-0.249350502900946,-0.335538156202505,0.573526628798851,-0.490409794498536,-0.42551315293893,0.0380781556154154,0.238090833229721,-0.0973449623394088,-0.18250900930722,0.164391177199885,-0.409442533499091,0.261531418272544,-0.138801018856192
healthy,-0.088761626464573,-0.1167532690533,-0.0873646758352457,0.0173336912184208,-0.17290797766643,0.0332332148774004,0.272761753019306,0.0612639540391764,0.11380298150245,-0.0505507411665798,-0.108954254587201,0.050754870389326,-0.0788438784820885,0.259771916623779,-0.226092850442186,0.159655367188585,0.0907777314767049,0.237415443554325,-0.0545453583321427,0.172436939146908,0.226078189227292,0.163823287432759,-0.313996607871203,0.285732041128307,0.0084929786377185,0.381108507009899,-0.0030262251254264,-0.0489267296706988,0.233982839626341,-0.208638862075922,0.10349614743241,-0.223492552405841,-0.156324639907681,-0.16635742203779,0.0522063306637697,-0.0331426160879311,0.0721012233454862,-0.214425906744346,-0.0393394229161957,0.0840358281972766,0.16497588448053,-0.0787653094074035
healthy,-0.255478030917904,0.0920736499951643,-0.137399882307213,-0.324173979977772,-0.206343341178896,-0.165743747853765,-0.255014948044186,0.102780445403031,-0.0864128610733319,-0.366258632173792,-0.0509550844839697,-0.0043513821754565,-0.0409588817616366,-0.289227191386995,-0.191620499469645,0.0002874307492044,-0.109782577821151,-0.332198088393063,-0.120130084792511,-0.0821892258975218,-0.0040479830512962,-0.160035053807065,-0.390035542482984,0.250966964992889,-0.394945817781894,0.0089103532253384,0.283318892653348,-0.176011412950347,0.248276293812836,0.0128066367145546,0.120513325791451,-0.236930763406738,0.237888865904086,-0.320165917863865,-0.153416162387884,0.216052113152025,0.228148157181046,0.198894094262013,-0.0604882043325845,-0.303039835723765,0.211245632290328,0.013668928962168
