group,ATF1,BACH1,BACH2,DUX4,EGR1,EHF,ESR2,FOS,FOXD2,FOXG1,FOXP3,GATA3,GLI2,GTF2I,HEY1,HINFP,HOXA6,HOXB13,KLF1,KLF4,KLF9,KMT2A,MEF2A,MITF,PAX5,PBX1,RARG,RBPJ,RELA,SPIB,TP73,XBP1,ZBTB33,ZNF143,ZNF263,ZNF384
healthy,-0.264809019427349,0.0698402853106524,-0.29678408981054,-0.30565642938668,0.166136724057551,-0.0121020196728948,-0.35490595729887,0.40465045534083,-0.0983134420257146,0.223107785994164,-0.0354522355448297,0.0146882386009469,0.108806808776854,-0.125870904000701,0.144902505490386,0.174971940873959,0.359100829148677,-0.279163153190701,-0.19187517080563,-0.255775814559033,-0.0330887531751744,-0.25167993673518,-0.221016537195883,0.0660537638179061,0.222142594241111,-0.309319208346984,0.268174816309791,-0.195042979636163,-0.110613449750518,0.397646628004574,0.0944155522537699,-0.128543742701463,-0.0704342494663772,0.173301416685983,-0.224295714305614,-0.301139826952522
healthy,0.301110581119032,0.347025421397672,0.203076651400688,0.0763310868785872,0.379945869386876,0.0689232077194655,0.270420492773495,-0.0367039927273664,-0.373073644494968,-0.0496948470097539,0.226531515331092,0.23162836828583,-0.387971484576747,-0.0670169295214835,0.38259654426796,0.347698350338385,0.52393143465717,-0.268717296180124,-0.0691666226044343,-0.29059703937233,-0.109581277124755,0.126765377361575,0.126325249284683,0.150808258063517,-0.471858339309103,-0.198343505570583,-0.0802009589887444,0.2437580716525,0.206206372436201,0.129869624746336,-0.0431290135282857,-0.047238054914953,0.338488917989931,0.17652461609962,0.411940774732071,-0.0671768474400967
healthy,-0.0352104428993124,0.031346115968914,0.25406750954798,0.034961131484448,0.299528487158448,-0.0616278639743684,0.317718631542979,0.0368693226982179,0.0093012335545569,0.13977740363379,-0.190512276558698,0.105640917598509,0.0035191265098169,0.191921844942739,-0.213525637930798,-0.0229558279686694,-0.141580116941271,-0.0900877208711983,0.0960903726290876,-0.0248544302818676,0.206957241039177,-0.0588950273114316,-0.330874603127362,0.188517785239783,0.143766386271621,-0.0208750365446087,0.103214925753867,0.199343653985241,-0.171612553531861,0.0865877721625248,0.245284076624295,-0.0162531864690454,-0.280206852506456,0.0989574539000283,0.445174297942124,0.0668250480842343
healthy,0.487943838583462,0.616922447264146,0.656112969393668,0.691948562050473,-0.733002254793838,-0.684082625250019,-0.0812855782111816,0.666079028104804,-0.0973136409331393,0.507844926669243,-0.685295590221938,0.650472682274246,0.563660121035981,-0.606183005848046,-0.614339960213468,-0.293395540482796,0.102292909157012,-0.593714384134769,0.687891241233551,0.120087763493105,0.711316979859827,-0.693579012640633,0.67025576485307,-0.630388239018291,-0.316023449048085,0.340023230399443,-0.350415707416599,-0.662262889857881,-0.679847120819005,-0.642885539360749,-0.36381661964899,0.498076797513602,0.646319922740542,-0.65165602833406,-0.404102571384935,0.621752680644569
healthy,-0.35588716959853,0.371228766584948,0.181826334653852,-0.112599745783037,0.391021320721748,0.0049244632302085,0.286755281943679,-0.199630163255375,0.170935694817814,-0.486953652494848,-0.275391136027814,0.201713590006617,0.291395641525991,-0.0340924377475973,0.243950332327252,0.154931189319637,-0.0288838708694921,-0.293384367061268,0.221884949007279,0.140063098413046,0.300676360690615,-0.02850506600563,0.233249094923145,0.206638053236826,-0.147449793258358,0.0435625593441521,0.334011188710488,-0.467729305653842,-0.0565366259314322,-0.0698894973825744,-0.180689920062266,-0.275485837243779,-0.116766599285521,-0.198493748663789,0.304937915409065,0.261943563360706
healthy,0.1290847236122,0.0102374660306293,0.32396826204373,-0.112006120060445,0.139696566853631,-0.209478862930341,0.120199324918423,0.331442339453621,-0.0190285970813986,-0.298308609617052,-0.348604437203469,-0.120336686341091,0.387663561743376,0.166595165445553,0.0413700284742085,-0.225649803747994,-0.342256184787212,-0.0488063988268966,0.100031436037246,0.289444757813105,0.0704233160491621,-0.42339099844327,0.0852583496973353,0.227352008044589,-0.0180859206513223,-0.192190177202741,-0.109738309905804,0.303854240387129,-0.100753256846562,-0.207052144463202,-0.307665346525867,-0.285488210168013,0.163279637772913,-0.0936212363127271,0.179714527990987,0.0504655093438311
healthy,-0.255232917477727,0.401986937960306,0.447262810530054,-0.204559271082828,-0.164615744776714,-0.123919801513154,0.237665617210419,0.281273086961484,0.239235878686826,0.268907277834775,0.188660373634203,-0.144038776679625,0.419586952008373,-0.134780776724972,0.258471581772817,-0.133439511713874,0.0699747770424068,0.0787747840664402,-0.0940848334614128,-0.166382288937672,0.284184613448989,-0.591367014771196,0.221047016585107,0.185388995558354,-0.0787747840664402,-0.153493059318828,-0.0956878087185788,-0.217873779851533,-0.256868606515651,-0.112240981782374,-0.313790585035421,0.126471476412316,0.315916980784723,-0.0522111940905476,0.274534048125235,-0.248363023518444
healthy,-0.130555479279256,-0.15900903026257,-0.213335461326062,0.123210492862632,0.116064019592405,0.442287290168547,-0.305048534960653,-0.182632094683601,-0.201623185688744,-0.180580792170851,0.149348057138003,-0.176742871340543,0.067759153969568,0.002117473561549,-0.132474439694409,0.34958165080198,-0.180580792170851,-0.366984636635961,-0.225709447451364,-0.159339885506562,0.0494959445012079,0.114211230226049,-0.0968744154408667,-0.262699063729673,-0.301673811471934,-0.070207482775109,0.106866243809426,0.319870849891496,0.0395702871814469,0.283013575710784,-0.168670003387138,0.172243240022251,-0.0305048534960653,0.379027767517271,-0.0905219947562197,0.118049151056357
healthy,0.238192552109628,0.044736336493295,-0.10926142502502,0.127872905050468,0.0252782788405342,0.141590108168016,-0.0421436925096505,-0.117925617929546,0.185691511440827,-0.0186379355763018,-0.138825503103824,0.0870784456343469,0.065001288447088,-0.0254634676965088,-0.256645298829956,-0.124023622401282,0.110888441402511,0.308855328439369,-0.409452560559862,-0.0073810986881308,-0.0541545125971466,-0.291698903710864,0.174910874468019,-0.196657337269609,-0.238986218635234,-0.0061244600225888,-0.0831101130063195,0.177397696248249,0.0015344219495039,-0.254026199295458,-0.0526333184230695,0.0044180769925371,0.0373816933560177,-0.175664857667344,-0.143799146664285,0.142912885710692
healthy,0.195793270419076,-0.225172426779986,-0.0598765505071837,0.304262335599322,-0.630686110944937,-0.0436112736291712,-0.446786824242907,0.03568195115114,0.467321736301398,-0.295519749277391,0.238387964243372,-0.142117856721635,0.159806345326473,-0.720653423676444,0.371153286760149,-0.57345266793043,0.133578586360678,-0.194675032633713,0.271426807901835,0.0064044527707174,0.210432019609287,0.0155536710145995,-0.356514537569938,0.460205677667268,0.300907622243232,0.491516335657442,0.130935478868001,0.390264987091814,-0.264514065228679,0.342282420301677,0.0206365700389784,0.398905915433258,-0.513982749345197,0.183492654780079,0.22710392840925,-0.155943342067945
healthy,0.0744436873961231,0.410984085415934,0.0644449071897635,-0.1669221461535,0.240270375908702,0.128369942557495,0.330521027683615,-0.0468449308715554,0.11316529165825,-0.150005042742726,0.0406053396694015,0.189644422169308,0.071858633231104,-0.238595944435569,0.124309973259442,0.168492678551412,-0.132780383011458,-0.190496695742863,-0.350480567057938,0.205410353942304,0.212071941026063,-0.218652968681934,0.245364442161948,0.0614457625075578,0.134816202572318,-0.345853670197264,-0.0680185083530846,-0.0570195113247569,-0.180820906139909,0.0695163866875263,0.19866143140401,-0.300858971045684,0.180291246723835,0.0476655829874344,0.161572849563298,-0.0912019306266682
healthy,0.394689716136633,0.130666070985971,0.20030871573536,-0.315226288955365,0.143034168926281,0.287462151998685,0.0506499244019307,0.185665656774941,-0.0819306384284275,-0.180186525303974,-0.197505066590859,-0.0876580931093353,0.0576029742802915,-0.184071581975639,0.151933752353538,0.0719736787523876,0.121381987104611,0.002451190394906,0.126949233262976,-0.137579068733696,0.117280648927513,-0.414779864863509,-0.0020506690885488,0.134126575072897,0.112434341120591,-0.21312539753879,-0.153287514369025,0.0867368941047138,-0.0066406432594022,-0.0056553608457635,-0.110159380100482,0.137242630836356,-0.229610854508452,-0.0438410621938584,0.13518395132168,0.285251274387593
mild,-0.333092444592504,-0.305120565118904,0.362712940096995,-0.201871456372952,0.323351349928677,0.149055973405579,0.0161821334873434,-0.13538464965983,0.127627730042032,0.298462095348693,0.226738120724707,-0.102493277359823,0.205737679808228,-0.248926431142178,0.268962551691173,0.0619278162788529,0.0012721122270907,-0.250799537566085,-0.115545722978075,-0.0190976848180231,-0.0552401674638474,-0.361468595025434,0.17276206478212,0.198038647650263,-0.478234190327823,-0.398494449720926,0.225586019085078,0.0765818149525212,0.0543483240785951,-0.456370614441131,-0.0760994194539019,0.395897044104457,0.163644554543337,-0.329457770996565,0.0834228890675754,0.0114598345281762
