group,ASCL1,ASCL2,ATF2,BATF,CEBPB,CEBPD,E2F4,E2F6,ESR2,HINFP,HOXB13,JUN,KLF1,KLF3,KLF9,MECOM,MITF,NANOG,NFATC1,NFYB,PBX3,PGR,POU2F2,RUNX1,RUNX2,SETDB1,SIX5,SMAD3,SPIB,XBP1,ZNF143,ZNF384
healthy,0.249180049118264,-0.0852451613746934,-0.0968488939924646,0.150971055526462,-0.149329133487622,0.308852887395504,-0.0880143731715427,0.210349818214656,-0.208462833184944,0.127126426514653,-0.273796626551319,0.0801233448654765,-0.202899903292159,-0.0134417050493084,0.202593574553569,0.149623209076668,-0.17874894554176,0.198133428119706,0.128609057609427,-0.204529572181455,-0.287691698133739,-0.105021744738033,0.154867557081321,0.04270222615938,0.279518847388171,0.239316263735681,0.102179014043922,-0.0252537412093205,0.178356844756366,-0.074756465365388,0.100941445940021,-0.048522472192581
healthy,0.108741434563244,-0.0104225967003379,-0.205372015625668,0.0200261941897079,0.161662091444116,-0.256564067430323,0.0303142966375965,-0.182412431003591,-0.117153696121708,0.163879123016071,-0.207019216285929,0.136840115357859,0.142418087512074,0.291807932352431,-0.0885446450322716,-0.0987478037417711,-0.0600276163260903,0.124428419450244,0.144998253565642,-0.257615246192887,0.240080734995925,-0.0041636589100371,-0.0513364561599161,-0.210908931639662,-0.068953079637321,-0.100109027149456,0.0048771863125053,0.0516698603330932,-0.0259156267180162,-0.210623662251572,0.0644857468625429,-0.209058573871753
healthy,-0.266197908986357,0.367419169412184,-0.136756585117205,0.310401770939334,0.418625998148548,-0.103492492896114,-0.258078252905078,0.207921869186223,0.305310424818439,0.156052597646025,-0.128390878851645,0.363312024028414,0.0632822147033941,-0.274289174661758,0.256564097924887,0.0792186958699135,-0.0882846988138124,-0.132545341578546,-0.205376196125775,-0.362895631408861,-0.233000061045651,-0.0340968774601957,0.318521427020613,0.226858269907247,-0.329470660221125,0.254860673572171,-0.156308111298932,-0.256734440360158,-0.0924770154152186,0.103473565958862,-0.19684961089357,0.115795002110173
healthy,-0.235366590458159,-0.372971721749052,0.075027098238564,0.377577533306325,-0.355563959596367,-0.185508856324119,0.0115710750259034,-0.432550228823378,-0.43033530976578,0.395990455760149,0.0489145164845118,0.497012350862202,0.115915817976867,0.193093077046345,0.117566214232285,0.0155063104532384,0.0253866326476741,-0.359397365058554,0.0518535075984397,0.176553919803748,0.478995485968678,-0.227707287733981,-0.0309337848044266,-0.42385573299728,0.171087011536582,0.265291930123861,-0.0672852053122377,0.397977782499329,0.109750647091543,-0.255019773731736,0.0521322495306883,-0.0239980848740652
healthy,-0.0565703549002982,0.0214609665844725,0.0253201754878207,0.346481657883524,-0.0036709548105018,0.065418297264072,0.0897030752412383,-0.083490690177312,0.229011103947464,0.259790648127826,-0.218845382933766,0.0274850975555526,0.314760843238931,0.313819572774699,0.390156607423854,0.216021571541072,0.0701246495852283,-0.457080937430696,-0.0968567307693958,-0.21536268221611,-0.114552615496943,-0.0336974826194788,0.264214619309712,-0.0292735114375919,0.151544544741232,-0.150979782462693,-0.0156250897062388,0.179782658668169,-0.0506403509756414,-0.236917775847006,0.0696540143531126,0.0217433477237419
healthy,0.403517734703549,-0.188551085648913,-0.22372545150899,0.438585057453888,-0.303491300808391,-0.357558775537316,0.471709547762472,-0.0148147663878109,0.0696636558178277,0.0338978767764453,-0.0748124293962505,0.302790168439603,-0.161351431464356,0.377567808825189,0.114124011447721,0.445251167112854,0.19626086562783,-0.243533778966103,-0.216243138138268,0.322175675613249,-0.168598249993653,-0.34621755806052,0.450306277970255,-0.379491908722739,-0.189030103564993,0.0437003495507501,0.123942540688487,0.460143539755225,-0.0227814498301002,-0.229735922120808,-0.0499489910817361,0.0378317110593358
healthy,0.246904645127197,0.0104188761779716,-0.217530554968118,0.26027715910017,0.246450239312581,-0.128564387978024,0.28718447483705,0.205294055531684,0.283224652738257,0.0611175820657961,0.0606307186929937,0.295396237058317,0.101851817590265,-0.258913941656323,0.368458200536866,0.158522714184465,0.0858502414041587,-0.331651329553003,0.0263879948058907,-0.401305249421935,-0.0827343158182233,0.325581766172067,0.220841225903174,-0.0061344784973103,-0.0317759494649041,0.19571907586657,-0.394586534877262,0.220873683461361,-0.30743799114563,-0.18364486422107,0.283484313203751,-0.102955374568617
healthy,-0.0875567271501829,-0.160410282267582,-0.159814207725712,-0.719528202541291,0.229819851143067,-0.634951848100456,0.358240799663645,0.289890918862595,-0.48229053487718,0.353074820300775,-0.56401897761797,-0.0874904966455307,-0.172729156132887,-0.281943258304333,-0.154250845334929,-0.22140857705224,-0.362545782466037,0.114446312038968,-0.282274410827594,0.0781519954895732,0.559647764310927,0.319694645956076,-0.449572665579002,0.0352346284749601,-0.182928653849323,0.644886423798283,0.0951732351851836,-0.419901399494825,0.503947909898443,0.220547580491762,0.45891116673496,0.248629314464286
healthy,0.181062917672354,-0.357830013219824,0.253320507779149,0.182871684882832,-0.297901299613858,-0.115202511596734,-0.0879912048861683,0.15504858926284,-0.0849588598568384,0.069305043630868,0.121706093699112,-0.113114449449344,-0.205906867298618,-0.387116082318879,0.0988438081490331,-0.031640126424455,-0.171433892228342,0.319752803487494,-0.0775109948725195,-0.170981700425722,-0.133715775986327,0.237440595651869,-0.136295929213037,0.233237871839289,-0.0674962764203906,-0.203645908285521,0.247388815309495,-0.195506455838373,-0.0548881049826506,0.0701562282005045,0.0766864098206842,-0.0529197406653663
healthy,0.157626217755883,-0.197135393430372,0.0904093084914928,0.242083494587323,0.196622287252781,-0.201855970264207,-0.034891220076172,-0.0509001328170039,-0.207089653275633,-0.0919486270242651,0.0582888617743109,0.0975927949777635,0.101081916985381,-0.028836567180601,0.0129302756752873,0.178971434743659,0.1933384077162,0.0089280474900793,-0.144182835903005,-0.0592124528939743,0.0892804749007931,-0.0197032772194854,-0.0666011818512813,0.162141552118682,0.178663571037104,0.175174449029487,0.0964639613870639,-0.11780917837484,0.0188823073353402,0.144798563316114,0.0585967254808654,0.0445376162148784
healthy,-0.308988495586234,0.394976383676669,-0.527871497960404,0.430408126207839,0.152216675179818,0.0383710664095737,0.235347794128635,-0.316902868102437,0.434961019941616,0.25000088465944,-0.0698750797137227,0.139080340313064,-0.28546827582695,0.348059401014476,0.261046708441477,-0.0359195659758174,0.175971800690141,-0.374484421762235,-0.505957343080421,0.122362255616185,0.0741457863472111,-0.0593812469217445,0.0885249452514061,0.280400165485864,-0.369049318091253,-0.304515905096423,0.004351385126257,0.244270460180044,-0.374520070398575,-0.145828814796559,0.227072807512197,-0.299551738673927
healthy,0.274847744144563,0.267687509904882,-0.362987197691822,-0.246988213595068,-0.0748236504511918,-0.262696077127554,0.265502761372952,0.114069388678042,0.355236921877824,0.123135297732071,-0.258334553598483,-0.0453614394092956,0.325360087026948,0.172347954444002,0.195239972820533,0.120886760921837,0.37617542423128,-0.473340919158627,0.0718256013708798,0.0252123169998581,0.200063961367312,-0.29219815584339,0.17285028713565,0.350915266022693,-0.371845794841361,-0.110927815971545,-0.0520432615616932,0.127145985730467,-0.199306475562446,0.169955894007582,0.309747905911919,0.24994639500144
