group,BACH1,CEBPA,CEBPD,DUX4,E2F3,ELF1,ELK3,ELK4,ETV1,FOS,FOXA2,GATA1,GMEB2,HEY1,HINFP,HOXB13,HSF1,HSF2,KLF10,KLF3,KMT2A,MAFF,MITF,NFYA,NFYB,NRF1,ONECUT1,RARG,RFX2,SIX5,SP4,STAT4,TEAD4,TFAP2C,TFDP1,TP73,USF2,XBP1,ZBTB33,ZBTB7B,ZFX,ZNF384
healthy,0.172368009232403,0.0720148223718013,-0.060610207767404,-0.143881211581723,-0.332465543749446,0.120243230552436,0.125141524894454,0.14619429502101,-0.115641802534176,-0.184341617624005,0.0038221539183934,0.0401635397185226,-0.0107119265156269,0.282356982185006,0.0840873862046556,-0.16471133196546,0.175918035687351,0.0681308213026248,0.204602744220537,0.183945795858993,-0.153356195081689,-0.200446615687915,0.0145588192943336,-0.0825288380049224,-0.0135321565913347,-0.0965805106628348,0.301010082861179,0.186803134225171,0.069528566910322,0.241772881841159,-0.172924633589451,-0.0282888867681741,-0.0620203228052579,0.0196426550887015,0.0745134472634371,0.125079677743671,0.202660743685948,-0.0415118076055934,0.181162674073755,0.0559840408888307,-0.0331253339594098,-0.162101382202414
healthy,0.345326234521061,-0.288472159331174,-0.0910110106083842,0.140456174888439,-0.0058467911396867,0.245949204699232,0.0077220433082012,0.269145089286124,-0.263074429734934,-0.0789100728333946,-0.324851484644884,0.28667129381838,0.387752840722735,0.376564379257926,0.284798166982886,-0.441362240834497,-0.192823672071828,-0.128594691300438,-0.325488376106726,0.501130147595635,0.147353588984646,0.392839471085385,0.237738334796291,0.183153406828071,-0.265515020486929,-0.309435027357749,-0.105111178311424,-0.148824319434905,0.316028518832009,-0.420150708844511,-0.277438138732528,-0.139009531545747,-0.300914567278141,0.266740629195479,0.203783306014752,-0.0961932809569614,-0.020588100970609,-0.0743675277240197,0.364952268077676,-0.345669121581719,-0.180931725377198,-0.0635566670925378
healthy,0.26231608309166,0.129251258939944,-0.201909210137209,-0.1960744553632,0.0370392521193246,-0.104939780714905,-0.0808666503156014,-0.208764093605367,0.123130486775052,0.110498052011061,-0.0697310398972305,0.165127373669679,-0.23767091791059,-0.176062771914432,-0.223732337061568,-0.0464301564533104,-0.234419853567556,-0.0480223199292247,-0.0597299651293613,0.0482320660158721,-0.0720763825024695,-0.0596822955642142,0.253916705712734,-0.0711420590255857,-0.165918688451121,-0.134227961541305,0.187064907550391,0.10701817375532,0.158177151071226,-0.20538908839295,-0.0139767165011403,-0.0077987408580714,0.085500132047903,0.157195158029195,0.058271276435859,0.0476218955819888,0.113034072876889,0.0974270572477164,-0.295255752608331,0.0792744868396871,-0.314085230841449,0.243295926597952
healthy,0.464135131058946,0.129583388251072,0.299887997773676,0.441518886459083,0.299495077846429,0.163126391692068,0.279217013413867,-0.454694203875467,-0.194885453758698,0.561190598322125,0.250083863994272,-0.223901623416039,-0.0987238439530601,-0.506227090996237,-0.101351171677865,-0.559163263571458,-0.344309175719062,-0.0940234272963844,-0.189906266781491,-0.0293251283036152,-0.518863735475147,0.362328776031989,-0.550621854156598,0.0181521459306421,-0.107851567256957,0.0350212880172143,0.0695789022187224,-0.315590172393252,0.0011127228191769,-0.140890331319529,-0.495839948477757,0.194307630336277,0.200188693545051,0.394510474659019,-0.0385372845810738,-0.401467940357561,-0.281041048658359,0.277742502378366,0.538443694874907,-0.092301749343864,-0.142747385045302,0.321899532473502
healthy,0.0660459996100691,-0.061757298336688,0.126183121910146,0.412763671444747,-0.134855828929651,0.186320244210224,-0.0309739536410858,-0.193563384138601,0.268853917604625,-0.154297941368978,0.0269711657859301,0.412096540135554,0.0733844440111879,0.0047652236370901,0.177933450608945,0.117224501472417,-0.10207109030647,0.0252556852765777,0.0841538494310116,0.0329753475686637,0.076243578193442,-0.0933983832869664,0.0093398383286966,0.0335471744051145,-0.0181078498209425,0.0730985305929625,-0.0011436536729016,0.0607089491365282,-0.120083635654671,0.0186796766573933,-0.160969254460904,0.0639493012097495,0.0305927357501186,0.22367959752501,0.0965434308874459,-0.0888237685953599,-0.0505113705531553,-0.174407185117499,0.258846947966736,0.253700506438678,-0.180125453482007,-0.0173454140390081
healthy,-0.0620961436659159,-0.0556807051548504,-0.242142233987635,-0.0486242637234129,-0.384490861422664,0.320479822956649,-0.186545373096631,-0.153218630544629,-0.0420898204507593,0.0242931992859992,-0.187978839543033,0.209624182883698,0.204966769259728,-0.022500013901161,-0.269123859024056,-0.0216182968039403,-0.101770708387172,-0.203057283766975,-0.324918159633149,0.228483732941733,-0.309983062053848,0.171867217616213,0.0622530135789184,-0.0962099404366027,0.2613425704084,-0.403161085723627,0.273984121673459,-0.142927423320934,-0.275828695478074,0.140214655687461,0.0289803641003654,0.0772151576949446,-0.252939211448079,0.386659993667974,0.0395068761935639,-0.212166557335806,0.0427173001027691,0.0346628414661953,0.0896782018176216,0.321412928473646,-0.0944329829737991,0.115737539951735
healthy,0.310089980536293,0.174546781456903,-0.046659719440663,-0.0128478523248586,0.266387567257363,-0.203002638524237,-0.0333518417128683,-0.0950609636210127,-0.195839385821374,0.148883935764538,-0.221107924025508,0.467254373553682,0.294580552665876,0.134491712444108,-0.13209300855737,0.268589117399985,0.0154108509983598,0.0818845217226283,-0.163144723255558,0.13413026391323,-0.206387111131552,0.107645944287051,-0.0898035304446,-0.0439324259803989,0.0233627186776841,-0.106430162865005,0.41895170624539,0.0436695543215783,0.2095415710374,-0.174776794158371,0.192192041555238,0.0226069626585748,-0.285741493138032,0.0750498585932918,-0.0325303677790538,0.172542385058395,0.0535601004847047,0.09808398769745,0.185061647809728,0.231984238909212,-0.0771528318638569,-0.256891328582467
healthy,-0.194171720662385,0.0795698560879409,-0.276533501525342,0.0793039584903204,0.102968844678547,0.241102646642407,0.298470053329035,0.189651461502837,0.0208729614132109,-0.117460263748865,-0.12231289490544,0.093928326359449,0.150099193856784,-0.27819536151047,0.10988218221668,-0.271016126374716,-0.149168552265112,-0.0674715153962072,-0.179281455195636,-0.228871357151863,0.175093568033113,-0.0587633690741351,-0.290094279003988,0.210590897315453,0.252735666538305,0.112807055790506,0.135740723585276,0.0519165059354067,-0.0150232142655594,-0.0751825457272023,0.310634868420174,0.0238643093864417,0.107489103838096,0.143784125913297,-0.176423056021216,-0.0940612751582593,0.0523818267312426,0.271481447170552,0.0036560919672821,0.140260982744825,0.0448702195984629,0.13760200676862
healthy,0.0590281351038717,-0.378802599288626,-0.0141295693476984,0.283414726521222,0.188956430684587,0.353518106771692,-0.0007171022037365,0.048457517433977,-0.163021234316115,0.0827589061793765,-0.141056659409072,0.0707540841020087,0.0257891199936376,-0.254465044962967,-0.0331991760989155,0.20049646429657,-0.308340667936288,0.119145203183788,-0.0690941252970629,-0.361193756285761,-0.061378636771675,-0.0900494452506984,-0.300665018422218,0.271569260489129,0.0597452373076083,-0.533165488478143,-0.150246191353252,-0.156646992505123,0.0965033650843275,0.504534519010438,0.0283255370475947,0.168399500844139,-0.0384712052634233,0.22560832109779,0.106370160220925,-0.307504048698595,-0.348498391345536,0.0257094419710002,0.294065022213754,-0.230986587625814,0.37743479323335,0.0714579066353057
healthy,-0.260298232830391,0.224148537097963,-0.259991879476726,0.40193560000801,0.156240210368967,0.185956485674438,-0.109163911689167,0.151747027848553,-0.124481579372399,0.0982373087417951,0.281130260879586,0.137756891364534,0.173702351527852,0.448297074195926,-0.375691329377406,-0.0996669577255635,-0.249677983236683,0.259277054984842,0.0549393680905258,-0.0180748478662139,0.182586598784127,0.147662316466357,0.377427331714839,-0.0218532058947445,-0.417253267691242,0.245184800716268,0.441965771553523,0.169821875714766,0.198721208743798,0.0347200467486594,0.301451700006008,-0.118354512299107,-0.15838468384462,0.0029614157520915,-0.282764145432464,0.0995648399410086,-0.35925036606407,0.373138384763534,-0.291342039335074,0.184628954475224,-0.241202207118628,-0.238649262504756
healthy,0.102855934836994,0.156481408047215,0.317103044397676,0.0692007972549794,0.0549547936677126,0.0428910314892578,-0.0195625316205486,0.0744558908582722,0.248680919120349,-0.0825803115505608,-0.0956526536961972,0.0248560688548775,0.218164590942926,-0.0556573321799795,0.132728143745391,-0.0749307827710707,0.0266565122417333,-0.0231513576472684,0.0559769419752598,-0.0642404381562965,0.0504862869072852,-0.0771480757258273,-0.129386186133658,-0.241646488437436,0.281273957170406,0.0754527869768055,0.0784804113700674,0.133466110701946,-0.0340870630836552,0.235959846230846,-0.263163614867328,0.0009200088564611,-0.239960245248658,-0.155451721772798,-0.100879103025385,0.367182281093991,0.125101228866511,0.0593893795772259,0.126923532357289,0.125095952289702,-0.0036521449484262,-0.083807492556967
