group,AR,ATF1,BARX2,CEBPA,CEBPD,E2F1,E2F2,E2F3,EBF1,ESR1,ETV1,ETV6,ETV7,FOS,FOSL1,FOXM1,FOXP2,FOXP3,GATA4,GLI2,GTF2B,GTF2I,HNF1B,HOXA6,HSF2,JUNB,KLF1,KLF10,KLF3,KLF9,KMT2A,MAFK,MAX,MECOM,MEF2A,MEIS1,MITF,MYC,NANOG,NFATC1,NFYB,NR2F2,PAX5,PBX1,POU2F1,RELA,REST,RFX5,RUNX3,RXRG,SETDB1,SPI1,SPIB,SRF,STAT4,TBP,TP63,USF1,USF2,ZBTB33,ZFX
healthy,0.0841252885497848,-0.440776806849935,0.0444201376118333,0.30085337337266,-0.0988037865371588,-0.0876367128358599,0.0033997535490621,-0.187371088848127,0.0381293527601016,0.240638030403323,0.0151748123740984,-0.150829942125543,-0.096222951726192,-0.105106979248559,-0.179330795783192,0.122899850012628,-0.0770652163986303,-0.259808173590552,-0.144700459449497,-0.157604633504331,-0.039196428691559,-0.0347544149303757,-0.105702556512628,0.136263114875182,-0.036255765950217,0.195411381913062,-0.118395796953104,-0.0477950754415592,0.345844272529226,0.0972900276576494,-0.0188723545551951,-0.278779791023092,-0.0084497524339828,-0.0711218516176057,-0.245179307041851,0.210586194287161,-0.114139901086943,-0.209295776881677,0.110975896871575,-0.0967813054112569,-0.107079828935788,0.105429583599929,-0.1034567339127,-0.123557466575038,0.0967316739725845,-0.0159068760945168,0.287676226405127,0.156202545361835,-0.0133756727222224,-0.0816809401951672,0.130406605111835,0.286534703315661,0.202992584170277,-0.0746332759036808,0.0171228463419916,0.217373293525617,0.1301088164798,-0.0558849999451668,0.256582130076844,-0.114586584034995,-0.191130670327564
healthy,0.545977188833033,0.0987197465955654,0.345220579726327,-0.35304116331487,-0.145682156502885,0.479143917558135,-0.261286723459494,0.131666652020188,0.0178179139615222,-0.0819382102873417,-0.376600538733164,0.0162495526936978,0.254818029082865,-0.0615792256564349,0.199132361262355,0.300105963969462,0.188969493434855,0.226495561009513,0.262262262561131,-0.341014937986491,-0.461773096208821,0.0440294257772336,0.246837567439957,0.454945737347398,-0.0736578004362432,0.0938342694121663,-0.127180162547684,-0.443035529722187,0.460007363360607,-0.181109294045231,0.189141397714549,-0.233158797266455,0.476469143560099,0.159505948805347,0.110959614279778,-0.0822324990953773,0.0297125582363082,0.365319231950126,0.322748516562722,0.151439181310082,-0.483621917930408,0.11873987464222,-0.286868627008014,-0.370982876654773,0.0366226858249909,0.0968670004699757,0.0052172595174584,0.306996991082623,0.104732859259755,0.171353903028858,-0.347418549261343,-0.236986674045976,0.229819751175281,0.404678945174852,0.080557316649636,0.333984548144525,-0.0609715475648421,0.250323050510128,-0.136180731068446,0.311987874593901,-0.30091596561658
healthy,0.0028033215633069,-0.0872939078642005,0.135703647921715,0.122421243371761,-0.056648072814988,0.184504327380915,0.112027976351337,0.0769673865952842,0.0009916511652514,0.0494109263301242,0.108986277104076,-0.0920519264359358,-0.125129213861486,0.0892009293358379,-0.0018784161495628,-0.263216638622748,-0.163641512481203,-0.0388174220551786,-0.29659904948376,0.0331535682844157,-0.0183264763424351,0.270892400046088,0.16281195814104,-0.0613584158499323,0.0198330233050286,-0.035518274909246,0.0089534658093374,-0.139870489837243,-0.0120142352713154,0.0923570498713978,-0.106898088592633,-0.229262121320244,0.232637549325043,0.0028509971000978,-0.273438273710724,0.291955452200323,0.120190028249945,0.0408483999224724,-0.0453489705955366,0.0167817889504088,-0.197920223433884,0.0712367870730139,0.0474752995364123,-0.0146745302242495,0.287540697493482,-0.0517947031696709,0.239502826622937,-0.265981819756622,-0.122154260365732,-0.114106629755422,0.0296351136692447,0.224475497426435,0.0526242575098332,0.137505783212412,0.0559615450851986,0.18574389133748,0.114669201089555,0.230463544847376,-0.100738409239244,-0.240818671438367,-0.188070457532877
healthy,0.407721934194782,0.48624541390791,0.59987188327779,0.0858699943832823,0.55026799450006,-0.317897533487991,0.039491450558892,0.604690640710263,0.591787381872754,0.0376814805464805,-0.373958219000887,-0.263604539944133,-0.501727163635148,0.620862931812596,-0.118862370163635,0.0648606253630144,-0.129513618557462,-0.726642596332405,0.494179593380952,0.551384134845113,0.477899258389998,-0.569775553468504,0.432821469033391,0.190292063954773,-0.21008805313023,-0.730111744669197,0.731236810378962,-0.226693929055157,-0.297995849204101,0.681666274279893,-0.706622533527071,-0.590268660603581,0.046528865756384,0.642246696394736,0.700906072306973,-0.0220221630370754,-0.600195075431576,-0.428261077421532,0.382255519890901,-0.674746298091771,-0.287530624201116,-0.359684681802049,-0.378925419341204,0.377316974668871,-0.161445285205184,-0.617913333653257,-0.111928301294388,-0.531365951063929,0.133221402961294,-0.674595036647703,-0.476347654198201,0.308870231715732,-0.617330836166782,-0.442463681458711,0.327803279050337,0.46665893592517,-0.0178605943010376,-0.237102783333645,-0.431089478523201,0.596968790966162,-0.071371444042491
healthy,-0.169053766946098,-0.11511665753714,0.0373557365517872,0.0890057600494113,0.23671339182306,-0.290555205985712,0.174676186478127,0.254533602882203,0.0849080644582714,0.320287322833053,0.19316346426141,-0.208505998916608,0.11597431475389,-0.0927222746553289,0.169720833670237,-0.418632017020411,-0.351734754113894,-0.17848799633035,-0.116546086231724,0.234045124926503,-0.192305807044659,-0.188303406699825,0.0783326924631864,0.0373557365517872,-0.169816128916543,-0.0967246750001632,0.352115935099116,-0.147612336527343,0.117975514926307,0.317904941675413,0.0714714347291846,-0.18411041586238,0.294938787315769,0.453128896183031,0.0983446941873581,0.202788284138273,0.213080170739276,-0.168196109729348,-0.500585928843209,-0.283884538744321,-0.0246814687931451,0.105777723399193,-0.284075129236933,0.130173306453422,0.0764267875370748,-0.219846133226972,0.280358614631015,-0.0860516074139383,-0.13236509711845,-0.139035764359841,-0.319143779877386,0.073663225394213,-0.0321144980049803,0.0631807483005992,-0.0738538158868241,0.11340134310364,-0.0169625538423932,0.0642289960099606,-0.105682428152888,-0.0750926540887967,-0.0031447431280841
healthy,-0.193222805356505,0.332356286095804,0.194912084802243,-0.0058962868832865,-0.29601518977671,-0.213469871940165,0.0997106637699936,-0.121417634794779,-0.335211330270869,0.18963915822561,0.0044093971475012,-0.1023876050003,-0.296571086846714,0.125238752518685,0.361292617560097,-0.18280648161761,-0.42042009669039,-0.221249732390744,-0.240474056306778,0.196817246605263,0.0422535743791762,0.170628018137394,0.417327581922314,-0.474342112480702,-0.215839180811344,0.0206167651205075,0.016801044455534,-0.273077689315413,0.12535748781519,-0.0975167593141071,-0.447151729580933,-0.278083461474908,0.260588894946603,0.0286125079283692,-0.13381737769121,-0.025131404917184,0.219225835291218,-0.314289631320699,-0.0998240020075671,-0.0424883464427212,0.0875483914665738,0.422419707024722,-0.121514781855556,-0.0369347728016212,0.0134629635060487,0.0331811183143665,0.338379403863994,0.0668965454630079,0.196838834840992,-0.115529443499891,-0.209710820393979,0.160330429695004,-0.121897973039733,0.105890296247214,-0.129478142309826,-0.185129915487866,0.373066301620408,0.0204386621757492,0.0365245963227839,0.166634194527662,0.0101896472637482
healthy,0.238260840299292,-0.338687009948198,-0.0756409777959434,0.346003914989897,-0.2045767098821,0.054679033622427,0.204477832786942,0.107776033722325,0.160411607378151,0.0437366350915978,-0.175737557127656,0.0835181863768717,-0.0642041937893236,0.35312306584128,0.217265937094056,-0.0477576369613603,-0.308232864639504,0.0404407319196612,-0.253685667143955,0.177319590650185,-0.027158242136757,-0.0749817971615561,0.278965244472708,0.340302002502447,0.0328271955924878,0.47932319829473,0.21186065589208,-0.386906073353629,0.128474305642086,0.418645620899378,-0.322339330215393,0.255696168078836,0.302069525707983,0.00415283799664,0.125540951819062,0.137142530984279,0.125870542136256,0.278207186743163,-0.138098342904141,-0.172210940733684,-0.174814704239514,0.405791598528826,-0.0831556370279587,-0.256717898062136,0.0339148436392269,-0.257640750950279,0.144953821501769,-0.0812110541565161,-0.0597876835389287,-0.13813130193586,0.272867823604625,0.202170700566587,-0.223528153120736,-0.259189825441089,-0.19422757392222,-0.289545093654624,0.0304211862769742,0.376622855457187,0.309979693320631,0.156061015191195,-0.205960989214314
healthy,0.155318823361778,-0.253338132041841,0.286630211174042,-0.236692092475741,-0.29100725743445,0.13814223273381,-0.286630211174042,0.220642922854243,-0.0039791329640079,-0.326620497462322,0.136020028486339,0.12149619316771,-0.159231637443053,-0.114731667128897,-0.108232416621017,0.294986390398458,-0.334114531211203,0.102661630471406,-0.130051329040328,0.0710938422902759,0.342669667083821,0.0598196322255866,0.17601031477462,0.0027853930748055,-0.262224862328126,-0.196635487304728,-0.185096001709105,0.138805421561145,-0.158502129732985,0.253868683103709,0.0949686400743238,0.107768184441883,-0.124148948477049,0.0423114471839515,0.0198956648200399,-0.260832165790723,-0.444336514314224,0.199951431441401,0.304072077332943,-0.148222702909297,0.132107214405065,0.007825628162549,-0.305531092753079,0.188279308080311,0.0599522699910536,-0.102064760526805,0.0405871562328814,0.29273154838552,0.0188345626963044,0.125806920545386,0.0967592499081274,-0.0390618219300117,0.2160006010629,-0.182774840813433,-0.130714517867662,0.0504686697601679,-0.0816385446448971,0.308581761358819,-0.118976075623839,0.141789771284151,0.257317265005849
healthy,-0.0769116455807751,0.239022999971777,0.311336022234462,-0.255612303001791,0.029620931859788,0.193458417066462,-0.15756543735736,-0.0918275240795652,0.111869088740925,-0.027170089632955,-0.128010388353132,0.216188002234671,-0.147129593036652,0.0258260793795305,-0.0904835138261406,-0.0927894137707416,-0.228297271086604,-0.148750311283428,0.0583590334550716,-0.319663615177249,0.0752118679073264,-0.209915954385357,0.197595860395632,-0.0236782982882736,0.213776689721175,0.151912688350309,-0.383451395930467,-0.0907075155350447,-0.136535629862599,-0.0566065494971749,-0.136061273302567,-0.192680999370854,0.101314655280209,-0.0959254376953988,-0.11275191900543,0.312416501065646,-0.377403349790057,0.0515203930479409,0.224924068881931,-0.22288170035957,0.114767934385566,0.122489405057202,-0.0191455578257437,-0.314827813579143,0.0136641042431495,0.330231225209078,-0.0080904146627712,0.0299371695664761,0.334935261096064,-0.188543556041684,0.0102250191829161,-0.345911344832364,-0.0417302007117209,-0.112343445300957,-0.0837371094167939,0.0087755963605955,0.177251234598696,0.108693535102932,-0.231696826433502,0.31119107995223,0.38596812101286
healthy,-0.0414976879663734,0.170860896174505,-0.322038292433421,0.184558177043602,0.0046672216294698,-0.526787276091468,-0.311892158456312,0.359173142789637,0.0285106364756746,-0.350853312928408,-0.372363116959878,0.019277654556506,-0.212155661461337,0.193588236283228,-0.409193583296782,-0.20403875427965,0.0528613580207348,0.146307251949903,-0.0653411028125781,0.0320617833676625,0.0191761932167349,-0.521206902404058,0.19653061513659,0.335228266603662,0.310268777019975,-0.0934458939291684,0.167411210622289,0.350548928909095,0.157062153965638,0.133117277779662,0.171774048232445,0.114549852601554,0.409802351335408,0.379262488064312,-0.28733851423171,0.207082594472782,0.515525067376878,0.0995335743154334,0.250305125215264,-0.0917210511530599,-0.440748059965589,0.254870885504963,0.175223733784662,0.500001482391902,-0.35095477426818,-0.153713929753192,-0.130479282945614,-0.251725583972059,-0.189529782692385,0.195718924418421,0.0796471517203009,0.246551055643734,0.448256199108649,0.506596469477022,0.0823866078941202,-0.0344968555221686,-0.318487145541433,-0.0015219200965662,-0.240057529898385,-0.417006106459155,-0.394786073049288
