group,AR,ARID3A,ATF1,ATF3,BACH1,BACH2,BCL11A,CTCF,E2F1,E2F2,E2F7,EHF,ELF1,ELK4,ETV7,GATA3,HIF1A,HNF4A,IRF2,IRF4,JUN,KLF9,KMT2A,MAFF,MAFK,MECOM,MYC,NFIC,OTX2,PAX5,POU2F2,RBPJ,REST,RFX2,RUNX1,SIX5,STAT5A,STAT5B,TCF21,TCF4,TFAP2C,USF2,VDR,ZEB1,ZNF76
healthy,-0.0771799447683376,-0.0591144501715861,-0.420288418412659,-0.469381585329822,-0.165369708747144,-0.233158561933039,0.0606096108051066,-0.291197979252424,0.162787158561972,-0.203415986355487,-0.181272780940044,-0.167742195041656,0.195890756390083,-0.302664996342565,0.0475115093874893,0.240856785690752,-0.221061353170919,0.268412225465551,-0.0759813449216311,0.12220775756626,-0.067492292399081,0.0608196746957665,0.20645573442033,-0.0709768816441452,-0.0807263175106547,-0.189279922184021,-0.0681101273716101,-0.0678012098853455,-0.185745906141154,-0.193172282510954,0.0006054782730785,-0.148984725275672,0.265409547499059,0.33438464383221,-0.313254687771714,0.220307594504433,-0.313983733039298,0.0798737052485645,0.142522171463017,-0.0027555439774798,-0.186759155496102,0.29090141846561,0.549650704960806,0.0108615388170619,0.0753758666485525
healthy,0.0324987001748693,0.248845712383982,0.0102668859890658,0.313162337363853,-0.132059795707973,0.269999337066208,-0.0023731503528165,0.194791722974635,-0.0397980856182788,-0.285494946265464,-0.189380940170213,-0.103547988125835,-0.0214171506318516,-0.100608823703795,0.0777706164726149,-0.187029750313199,-0.0235990321502621,-0.290289418381244,-0.113120639086316,0.0429866079281377,0.188341004433516,0.443571553871211,-0.295831964160479,0.0136516359549635,-0.107835243628894,0.126288435730541,0.0061708993204134,-0.0274208668229323,-0.311567722007379,-0.0487416746344905,-0.345955733224326,0.346004613037563,0.483070693385344,0.0054051155796986,-0.0126804153180347,-0.0716103431985573,-0.12727807484782,-0.0032600710219885,-0.139539823939433,-0.0925153183960548,-0.0681412932649028,-0.170406363394037,-0.0585204708942755,-0.0366095633084199,0.0943082866178395
healthy,0.29013395620326,-0.100975514289161,-0.337266046025099,0.302181899763147,0.0812997522630701,-0.0758772229904745,-0.16214126261578,0.456428036131679,0.282840272463361,0.129004644472859,-0.104918304059551,-0.206170672836222,-0.54194743265265,-0.0894430928784293,0.346669551893948,-0.0114942345848681,-0.0082579010929492,-0.0284587319746609,-0.0751516732990709,-0.467970004248877,0.436962301647837,0.317342069630896,0.139601488649938,0.0501297556521115,-0.306296530249923,0.0950183694544783,0.209158791960029,0.251498435136017,-0.104001820238831,0.414031112716896,0.305446873374463,0.339757736412682,0.384722723866776,0.2586011847466,0.411692169632766,0.227182973767529,0.0145873674797993,-0.103896806467707,-0.0985220107274405,-0.380063931111447,0.127343517547803,0.489660121339259,-0.100832313692173,-0.345934455496079,0.096326268240298
healthy,0.0857963202131497,-0.368642672162195,0.410655537959341,0.306003861659039,0.218748689440245,0.395453904503497,-0.380972749927135,-0.0462698129020597,-0.0329098741505653,-0.256592195760963,-0.241868056150737,-0.293160030653892,0.0085977146284862,-0.438752330654228,-0.246436739868865,0.379023689742706,0.118457087613881,-0.0608070047246032,-0.404351583214486,0.280682089903228,-0.106054491059764,0.352828396208177,-0.230452468571387,0.207883585396918,-0.300880927195061,0.272074486348945,-0.24075578744921,-0.168456909146253,-0.169909639435928,-0.0442317523854594,0.494433575507484,-0.357871748364552,0.0531426163308447,0.127470137125833,0.0875188769067089,-0.186320547246353,0.424415742754992,-0.179896512688252,0.173668373041173,0.113576196381311,0.317578613853594,-0.141747862371518,0.396808216436432,-0.166010106363384,-0.115574230293496
healthy,0.283494497899405,0.139429726360935,-0.167429182943593,0.577772570293482,0.224279430937434,0.0396343659058561,-0.143213436709943,-0.128456966348813,0.0594988452381467,0.174429047089257,-0.114551830816209,0.21491474782364,-0.177266829851013,0.0246887100272755,0.018067216916512,-0.206685177814548,-0.449788567738295,-0.0827686638845443,0.0445531893595662,0.181523503993646,0.408262346657935,0.023931967957474,0.179158685025517,0.481950105704861,0.414789247009974,0.0929846818268652,-0.328426058293872,0.4400455135896,-0.14917278050963,-0.0522152028163068,0.422262074949264,-0.405708342172355,0.101214251835957,-0.164591400181837,-0.219738978518625,0.0907144556174606,0.0050134162124352,0.199212349875258,0.177361422609738,-0.0168375110530844,0.507395557801938,0.15172678499521,-0.135267644977027,0.500774064691175,-0.177456015368463
healthy,0.0993291209840589,-0.240217691897701,-0.0304330027133232,-0.368694140423247,-0.0214198840607679,0.209765939754788,-0.141708188835687,0.0716228210310035,0.359723877609753,0.127847003389335,-0.0708299880083716,0.180832891408607,-0.077397645344498,-0.122741801561172,0.198315395255628,-0.109485954841559,-0.0022847519199493,-0.332146145173881,-0.171426034734677,-0.0473476666927842,0.0945212315393823,0.585008988084573,-0.374862702758116,-0.241498010089654,0.049412782437545,0.475991768982745,-0.136977975599309,-0.0668202885662096,-0.290519732995765,0.238757914879679,0.251590560188562,-0.340808381644123,0.295105307775312,-0.0180744501240543,-0.163007540849095,-0.293104475789143,-0.0796073995460903,-0.0132237048403165,0.272718488845726,0.0321874136248904,0.250653088709099,0.272672954516724,-0.309062918859551,-0.323250880078744,-0.21741570702721
healthy,-0.404105894268826,-0.437574987286091,-0.0509368961888851,0.0730323636335838,0.0816033192942855,0.0242789428411512,-0.246504595503984,0.353625246670244,0.591982545918808,-0.212970324116676,-0.20625695200221,0.173602588610487,-0.0384552383255818,-0.0219976998896337,0.260778658543479,-0.34655339352054,0.0161316465857314,-0.457095909114077,0.401759472947265,0.305914679798506,-0.0055075722686638,0.421541108255424,-0.013524511783997,-0.030405709625227,-0.31686464596579,-0.204562314381082,0.42359422691179,-0.307087890459286,-0.0970180038095399,0.387778712572964,0.0053772155285771,0.0432458485237687,0.178002128588413,-0.170082956628145,-0.264884895856211,0.190516375636738,-0.204529725196061,0.124067027377534,-0.190092716231457,-0.187452992244701,-0.6651778554775,0.386149253321881,0.368746628520304,0.0726087042283019,-0.111129120923927
healthy,0.224128791017837,0.0636586645878829,0.0762977549582422,-0.296456151095338,-0.0925763739692809,-0.27541305822741,-0.183299896994216,-0.103561133139331,-0.188924623075266,-0.443823974418847,0.451301551444243,0.464668547542738,0.735515651657296,0.0970099815861085,-0.0479756048089554,-0.318558015931464,-0.316109605755007,0.168543262687461,-0.371827480581408,0.146706090843385,-0.206725226790589,0.116067877013666,0.357864925250801,-0.369511416900975,-0.085826702672021,-0.106671275795912,0.281500997044547,-0.296985537079437,0.359254563459061,-0.4146415720454,-0.207717825510774,0.524025951009818,-0.201629886693638,-0.263171007345125,-0.0800696300949463,0.286596337141498,0.11560466427758,-0.192828844707995,0.10435521211548,0.425692504463463,0.279118760116102,-0.0106538929299887,0.0586956709869565,0.425692504463463,0.144919413147052
healthy,-0.172319309352487,-0.334791422362188,0.230037398279581,-0.168661400616808,0.0276198616128736,-0.0332657642266375,-0.0926140081337622,0.366586071119042,0.335334807355531,-0.374379007121138,0.0474335339311298,0.221846863501867,0.0753449679794559,-0.0449551682297827,-0.122248370209763,0.122473676182613,0.359641345838261,-0.006295313947272,0.0081375216076316,0.0527613575244,-0.0973984467336889,0.0377453770985911,-0.118418168671317,-0.0537818610484841,-0.168502361106562,0.0501504588978472,0.114919299445886,-0.114349407867501,0.381429758742083,-0.451208343862898,-0.160417852669012,0.29805329549516,-0.0967357821076603,0.085205417614762,0.0125376147244618,0.47416304650853,0.14716456014844,0.111619229608263,0.0449419149372621,-0.143612677752926,0.103521467878194,-0.399016877916883,-0.130942530103259,-0.349224257917091,-0.2013175133875
healthy,-0.182250561465314,-0.27424662902903,0.331718559878969,0.406093999802419,-0.567035895284155,0.0614673057218596,-0.0945572053021274,-0.15049245350902,-0.569392142003493,-0.366242696592747,-0.300472679470357,0.143116376822397,-0.0261236049317903,0.142296812746105,-0.1344085085118,-0.24064450190108,-0.0761170135855695,0.0617746422504689,0.0359583738472879,0.146701969656172,-0.0533741104684815,0.0356510373186786,0.283774061415919,0.0780634782667617,0.241566511486908,0.508232172810243,0.121602819819746,0.527696819622165,0.151516908604384,0.0058393940435766,-0.352412552805329,0.187065500413526,0.184811699203725,0.0553205751496737,0.439593681420833,0.176206276402664,0.258674911579493,-0.348826959971553,-0.76188725442245,-0.191675548342666,-0.0666920267082177,-0.299038442336847,0.235624671933795,0.48620638825991,0.648480075365619
