group,AHR,ATF3,BACH2,BHLHE40,CTCF,DUX4,E2F4,EBF1,EGR1,EHF,ETV1,FOS,FOXG1,GATA2,GLI2,GTF2I,HOXB13,KLF1,KLF4,KLF9,KMT2A,MAF,MAFF,MAFK,MECOM,MITF,NFATC1,NFYA,NFYB,NRF1,ONECUT1,OTX2,POU2F1,RELA,RXRA,RXRG,SP4,SPIB,SREBF1,STAT1,STAT3,STAT4,TCF4,TFAP2A,USF2,VEZF1,YY1,ZBTB33,ZBTB7B,ZNF143,ZNF384
healthy,0.129623971311348,-0.149376919991226,-0.0660671473497098,-0.189161742171881,-0.0873288257426216,-0.037756278028677,0.0634173615511895,-0.0261682195605068,0.376396367399383,-0.161611576907839,0.131158057826281,-0.041509084709835,0.0519180518896684,-0.202334600758783,-0.0525519719371612,0.162524421776229,-0.35618699628531,-0.127722211168869,0.0753097016421563,0.324757240330612,0.120596949835049,-0.118137340050776,-0.32404724987742,-0.073813650330073,0.0650021616699218,-0.264496800615937,-0.0381619868590725,-0.402627978964639,-0.158733579892222,-0.182378797663707,0.19902553811087,-0.11243205962334,0.275894683069859,-0.0975856521110567,0.287660239151327,-0.121243548283492,-0.273840782115982,-0.0178004749336006,0.235539332846461,-0.0550622953252331,-0.0851734975811458,-0.190898683102011,-0.0084564934335552,-0.490514654349055,0.379908284462494,0.0144914122856876,-0.0232141521391899,0.193117403268236,-0.160774802445149,-0.126124732649187,-0.167139359721978
healthy,-0.40029069526435,-0.276311150074592,0.292199264242161,0.0896429790129193,0.155368465781696,0.115480016580306,0.12671689753932,-0.126920110194345,0.345212277114394,-0.165100723423892,-0.333539232408011,-0.0903482048122374,-0.121696766096383,-0.0444794974772723,-0.24272370929502,-0.114834267655629,-0.26591402594087,-0.171477494055076,-0.531297716416188,-0.0060163690931785,0.28450975402068,-0.177149746944972,0.44627481605844,-0.281000618416844,0.231306273537988,0.0180809698909506,0.231418146706956,0.378303369213923,-0.590519690166153,-0.522403799483222,0.0389849671532679,-0.541961778427764,0.0017913868195529,0.115692433989739,-0.290841916995883,0.303493497901722,-0.602412940920316,0.351567097946603,-0.628080044560156,-0.331928400386476,0.383875077863355,-0.002970303441907,-0.491410683330861,0.483837294626537,0.0532233061075726,-0.0204763302113252,-0.41424227071592,0.229128995091298,-0.399167007168448,0.320789231435801,-0.207494989998562
healthy,-0.204998361827377,0.174333650756465,0.243911772028938,0.11257163891053,0.0660485825503006,-0.0528939229116727,0.0282363097773837,-0.0968017778788717,0.174422135014124,-0.133837355501227,0.120023979722249,0.0918859857867088,0.0927020072740078,-0.151848817726912,-0.0225634857030277,0.0578785360931259,-0.149076310986932,0.0764798933698703,-0.0130465122126003,0.0375074936632029,0.0165563877664046,-0.233234671604761,-0.10098020115721,-0.118588568431338,0.0676314676039771,0.0597465370881478,0.144789740282566,0.0378810938622073,-0.189533279905433,-0.112669954752373,0.249378132835424,0.0116012693375044,0.203759582220152,-0.154080587336754,-0.111922754354365,-0.0995546214504829,-0.125598487954762,-0.0405651163445282,0.0254638030374038,0.0280691728462501,-0.145241993155045,0.0596678844146732,-0.0051812448651396,0.407912427807677,-0.081179390609978,0.215046240863758,0.159271663786078,-0.199610653694366,0.0330046281067817,0.210110785603226,0.179888495820609
healthy,0.470453967522048,0.114090603183928,0.636827741298923,-0.635057564872285,-0.633835311511395,0.579246397019913,0.603914340142156,0.706407792852077,-0.642658155950849,-0.605158928615006,-0.531106152088021,0.654817961160195,0.515942036712445,-0.541590823900348,0.690223865768698,-0.543479328898861,-0.625147428174,0.645787447701026,0.272949799824043,0.666385648295021,-0.64644371982054,-0.656351005227936,0.646229873003899,-0.64873615769493,0.632038998251612,-0.694741736181597,-0.625454892374815,0.379168464079848,-0.519149738962058,-0.429162998519589,0.490228620264402,-0.657993348779738,-0.388843369279828,-0.635785119264012,0.645477132209323,-0.636307380711764,-0.358487100834938,-0.614288762040126,-0.472066847734668,-0.566907910914884,-0.620059299583392,0.522199194567356,0.540513035944478,-0.195442684385587,-0.482992043989275,0.217496468978184,-0.12961683250235,0.714063033672672,-0.41557517179023,-0.700772691626017,0.662470825905049
healthy,-0.215557322975412,-0.0245020536214419,0.153694699989045,0.390210391144781,-0.124332734905499,0.0789735612591929,0.283089842667568,0.119472823443394,0.324196593784533,-0.303744466381511,0.0431317142261746,-0.116435378779579,-0.154302188921808,-0.284912309465857,0.248564221655537,-0.179614227786934,0.282988594512108,0.0306781911045326,-0.0497128443311073,0.159263348539372,0.121801531018986,-0.0233883239113764,-0.0187309087601932,-0.140431191623719,0.564559714847769,0.0099223192351293,-0.434962075858324,-0.250791681075668,0.178399249921408,0.104690592746161,0.232972005714619,-0.496318458067389,0.260511503999876,-0.398411491737082,-0.10246313332603,-0.055686485503277,-0.31366678561664,0.130103879766747,0.0384742990749914,0.00202496310921,-0.336650116906175,0.211811141223374,0.139114965602732,0.206748733450349,0.161592056114964,-0.0064798819494722,0.118257845577868,0.148126051438717,0.33371392039782,-0.0902121065153088,0.378060612489521
healthy,-0.223863323320879,-0.0049614509175697,0.0823456881642623,0.0147542254127952,0.0664424660266952,-0.0074892437120681,0.125201881664855,-0.100200820400539,0.128770693178665,-0.174414934153583,0.0425848641535377,0.166214143072198,-0.0465468263538961,0.0008832047113307,0.181281227834148,0.0452483216215634,0.0282902374306513,0.0638288445611897,0.193513197786058,-0.012068618610316,-0.246189852449943,-0.133751524763881,0.0108836292170572,-0.162974802908383,0.0112546305691523,-0.0401013700279462,-0.0529784393458126,-0.173553878776706,0.0693966335094222,-0.341481826602239,0.112081169668,0.0945305907804589,0.0307432762213694,-0.0342511770654324,-0.0367152905233771,-0.0215679144240335,-0.0138682520346577,-0.0430084701749597,0.21116344867864,-0.03948949466367,0.0036574088516236,-0.0283040807646847,0.192175931718432,-0.0810444147651229,-0.0761604865181403,0.0007087787025099,-0.169511625238954,0.206154930425357,0.173407139435952,-0.0759251498395725,0.116447357222134
healthy,-0.0457588482660027,0.0747166865716522,0.0785413067252285,0.149228482777934,-0.186860013217587,0.144720894739791,0.234667765137292,0.0639257939954904,-0.154692225854472,-0.120543831626112,-0.0753996544562194,-0.0413878538047726,-0.0074443499417825,-0.0859856566670111,0.232755455060503,0.117470476145559,0.125119716452712,-0.0786096035136853,0.0434367574584742,-0.045212473958349,-0.114602011030377,0.129832194856226,0.0605792513611111,0.304398786151603,0.189865071909683,0.215476367580953,0.27906067763416,-0.292788332113961,-0.31758006632375,-0.148135734162627,0.110913984453714,0.056686334419078,-0.0975278139161968,0.0252698117289866,0.0677504141490667,0.0490370941119253,0.112621404165132,-0.0107225957877051,0.260757138327759,0.362314462762902,0.234599468348835,0.170741971141801,-0.228521054176187,0.0132495769606038,0.167668615661249,0.417908048566673,0.151345683220093,-0.0695261306489414,-0.149706560297131,0.150116341027872,-0.0564814440537078
healthy,-0.060735198185784,-0.484020988605307,-0.373581273742317,-0.208719100111103,-0.123131643586715,0.312779625667927,-0.217756284961504,0.0671143874919495,0.39391493965572,0.217291135741262,0.0283076525461094,0.040733781715411,-0.21523118919448,0.0347532917408808,-0.300154146832808,0.250383180266996,-0.166589870734968,-0.372650975301835,-0.0472458707987882,0.0713671803627265,0.309722930792056,0.10592112243779,-0.519040079900612,0.179215349570087,-0.228919866247293,-0.18127529611687,-0.29882514906069,0.386206752577436,-0.126985737125857,0.235033255999035,0.154495991008696,0.426940534292847,0.315238271546345,-0.209450048885767,-0.219218182510833,0.312713175779321,0.185129389656011,0.214965389640056,-0.0431924275938289,0.0057811403087124,0.318893015419669,-0.102133478787254,0.378033416278912,-0.511066093267905,-0.066848587937526,0.419498146768988,0.337432534340713,0.309324231460421,-0.0952891402608472,0.43013012894593,-0.0648550912793493
healthy,0.0888038415833495,0.13006115042094,-0.227193248505844,0.166790218044648,0.260612198283147,0.141236108270402,-0.0664406854130383,0.0987341951225641,-0.144784554601748,0.388157659140819,-0.136019362544468,0.243849761508953,0.298638832102646,0.520774220539183,-0.41254660743313,-0.462118932300889,0.0846595740396506,-0.0921007189583687,0.187710162833927,-0.01635198216124,-0.149246593458702,-0.262796876061774,-0.283624137551354,-0.301022116952058,-0.210060078532852,-0.431401038686252,-0.2532902176069,0.351706641416209,0.299022805772829,-0.39320227873874,-0.15260967319065,0.406124978811105,-0.0587479715379934,0.183883666603483,0.0928024639418066,-0.0084209398012539,0.174721260404634,-0.104414357346995,-0.0631570485094047,-0.0736699827895865,0.0612901420440323,0.0564706104596669,-0.10494397620242,0.319479334063611,-0.388051735369734,-0.0854407618514022,0.490188731638402,0.255329250200285,-0.167677329627484,0.0081296494307703,0.254561302859919
healthy,0.049662891134755,0.264144502222978,-0.0197616920973712,0.107809859505031,-0.144022384290789,0.466934641023227,0.0987049961303255,-0.175061691250011,-0.381369618172306,-0.141021917951398,-0.386025514216189,0.2140677536621,0.0003103930695922,0.325291936932645,-0.0139676881316498,-0.280905727980958,0.0087944703051128,-0.0820472347288764,-0.0495594267782242,-0.0042420386177603,0.272421650745437,-0.259281677466033,0.362021783501058,0.12457108526301,0.266420718066654,0.281836907189734,-0.024624516854316,-0.111534576340137,-0.392543768677626,-0.0299011990373837,0.20568714078311,-0.0672518317449807,-0.204031711078618,0.0934283139472578,0.401441703339269,0.094152564442973,0.185821984329208,0.148057494195488,-0.182407660563694,-0.0765636238327472,0.022658694080232,0.0528702861872079,0.0917728842427659,0.244486274482137,-0.361918319144527,-0.22110332990619,0.333155228028981,-0.146298600134466,-0.0383852762729044,-0.196582277408405,-0.309461890383442
