group,ATF3,BACH1,CEBPB,DUX4,E2F3,E2F7,EGR2,ELF1,ESR2,FOSL2,FOXG1,FOXP1,GATA2,GMEB2,GRHL2,GTF2I,HOXA6,HOXB13,IRF2,JUN,KLF3,KLF9,KMT2A,NANOG,NFAT5,NFATC1,NFYA,NFYB,NKX2-1,NRF1,PBX1,RBPJ,RELA,RXRG,SMAD3,STAT1,STAT2,TCF21,THAP1,USF1,ZFX,ZNF384
healthy,0.0098779622725431,0.15999247773482,-0.374396382144653,0.0993389925323707,-0.17283255739411,0.0855581545614096,0.110526388671158,0.0777524031645737,-0.425133766224086,0.0233536894397191,-0.0459700277702908,0.0186244719810498,-0.137045602700148,0.112979988051597,0.190160308459074,0.0871472733311238,0.140528951043361,-0.0176964266195367,-0.172692714942376,0.125794641810572,-0.227523668972593,-0.157754998507063,-0.0215993023179547,0.0723621122977034,-0.0069539837362691,-0.0374014993639921,-0.0645944997513406,-0.273442844942253,0.0199847576479251,-0.0933511930080878,-0.0111365443381567,-0.172552872490641,0.025616594567792,0.0785278931241942,0.305174368535905,-0.0810323443052637,0.157538878354382,-0.0364226022018482,0.203407202523411,0.3117596767176,-0.0217010059192164,-0.145639557006762
healthy,-0.201837479541376,0.466829590179568,0.500435496140318,0.206748206707651,0.0902894647934177,-0.132060775041906,-0.331448207941641,0.411862340062009,0.125842080267463,-0.168622191549243,-0.0004140125112032,-0.0229571355313263,-0.152538797984743,0.239440307656517,0.0042648960058196,0.119871509429529,0.30876542659154,-0.284446445111547,-0.24984520770263,0.111386379726461,0.251917397035244,-0.0977140418992936,0.143383733653102,0.300819789218996,0.145338241347258,0.103750542811786,0.189166144566638,-0.430836731949602,-0.00108961854404,-0.298475372481754,-0.321311281746957,0.233328660637539,0.108948384818879,0.143048411876048,-0.167233406430327,-0.189424193460607,-0.135915203164187,0.257636299309006,0.0925197445198652,0.143761590962128,-0.202725763234077,-0.236247307056415
healthy,0.0156871565416282,-0.0421091730080692,0.0768240885429051,-0.381151018313121,-0.202897643638045,0.196157831674332,-0.108257008686715,-0.0290300306610952,0.0575228299337785,0.008527327310611,-0.0069254009888009,0.176739358944097,0.0495327340115794,-0.362836311889988,-0.134669257309731,0.105746672926318,-0.204186998970234,0.134483668284643,-0.151020627204305,-0.0484387355479042,-0.217490801715998,0.140061106880701,-0.0851072197678744,-0.0805456368880859,-0.454624736561021,0.0073063468824021,0.113883286499902,-0.107221617283594,0.0863868072566374,0.0831634189261658,-0.198423971349088,0.144241743866889,-0.038963927425003,-0.0386220529051045,0.187288629843822,-0.136193040884136,0.0408393533627319,-0.282915816981145,-0.0127665713573524,0.223292900710847,-0.253895554163475,-0.0052257962327341
healthy,0.0753461095086633,0.570979793348134,-0.440320556729691,0.601259509330366,0.473272695114423,-0.467663497942716,0.156666203505099,0.01587914449335,-0.136894257224594,-0.426619239888227,0.42156622493608,0.327779879725431,-0.353893914058101,-0.310852800760475,-0.122968382996357,-0.491777360783922,0.203216855033131,-0.569354831667479,-0.450834485178313,-0.210397953912246,-0.195830622507448,0.628199289496675,-0.684715267249948,0.412611880701078,0.388397582910514,-0.567516682594318,0.214626170530277,-0.400341761887969,0.0289456366549076,-0.232249187894324,0.291260405639436,-0.610774299532778,-0.518426258596901,-0.528639829696971,0.182597844179736,-0.468112612716262,0.485297411551269,0.446868252178184,-0.216701194484,-0.151509437355265,0.0329924071144278,0.491944120699837
healthy,-0.191578904234893,0.0454249272427527,-0.127751554441772,0.0810675140771515,-0.0787429975444733,-0.298312955027033,-0.134725104039806,0.156130027111551,0.344319011402955,-0.157098575666834,-0.160875915032436,0.0803895300884537,0.0881379185307143,0.345093850247181,-0.163103576709586,-0.140342685660445,0.0230514556157253,-0.0114288729523344,-0.281169645598531,0.245914478186246,-0.0939492098624097,-0.237681815466344,0.114288729523344,0.0193709711056515,0.170561400585261,-0.207075681119414,0.281847629587229,0.213661811295336,0.0612122686938587,-0.304802230347426,0.326400863130228,-0.274777225133666,-0.123005666520887,-0.103634695415235,0.198165034410815,0.181118579837841,-0.207559955397056,-0.258311899693863,0.195453098456024,0.0197583905277645,-0.031962102324325,0.222766167714992
healthy,-0.336508554117853,-0.0646596446754142,-0.19036411216173,-0.0222914014978251,-0.100637300949456,-0.0951738030629097,-0.237684166112624,0.1182877553503,0.0942632200818188,-0.118326269434093,-0.0668604494635495,0.194479617115543,0.14324763265374,0.0360794434954926,-0.0769043723154018,0.251950883151711,-0.34271757462638,0.0045144008216624,0.10242270383383,-0.0440408548165719,0.297100393380306,-0.0331853851990947,-0.328208769060598,-0.233439363877508,-0.059515263483148,0.0259227293982483,-0.275923149306474,0.0963539846305473,0.144361790077733,-0.483871691725406,0.130928627852152,0.225268876101556,0.0286159642577288,-0.115910886179114,0.310002611450749,0.114623415378055,0.275029072361294,0.302060457171566,0.374051532797456,-0.0080411904946492,0.0003823898319385,0.0493172842961262
healthy,-0.0324474387539488,0.203936035456661,0.0754293217235397,-0.198905163058806,0.264272739986636,-0.139952792544347,0.0972410235290037,0.0610457536598745,-0.0336291873037804,-0.0243102558822509,0.118343676204569,-0.0331564878838478,-0.170712019084251,0.259343160321624,0.29655135751918,-0.0539552623608847,0.246749097204847,0.223282947429619,-0.0991318212087343,0.0846807246565074,-0.110679192752804,0.212748503213977,-0.293580104022461,-0.0699932783943141,0.254683694610859,0.0489581542073109,-0.142552639353977,-0.215280821535044,-0.0759357853877532,-0.276799274614851,-0.234323855309474,-0.136778953581942,-0.211094055244212,-0.0683050661802689,0.273929313850975,0.319409750897352,0.0463583073976813,-0.14265393208682,0.0076644834517652,0.394231316223836,-0.191409500828445,0.0193806762172389
healthy,-0.271215651272149,0.181188048110313,-0.132609126789085,0.225968617558688,-0.370972366248662,0.465331423300594,-0.0105287648405404,0.177123145228839,-0.37157210601806,-0.127811208633902,-0.117748908058449,0.101822485293328,-0.0847632207415661,-0.241561851563032,0.316795873746388,0.0883616593579533,0.169326528226666,-0.144137457911956,-0.0015993060517276,-0.194715511797843,-0.15233390142706,0.0770998792437044,0.222303541190145,0.234165061073792,-0.0452470337134618,-0.039649462532415,0.405357446360807,0.0124612596530447,-0.309665634265769,-0.0820977106553533,-0.0340518913513681,0.332322469998577,0.0089960965409681,0.244760463666488,-0.251757427642796,0.135741101140385,0.364775055298218,-0.137740233705045,-0.206843582690111,0.180321757332294,0.323126460201143,0.0079965302586383
healthy,-0.142501227752177,0.188740878476995,-0.139797699786411,0.202165293203555,0.174810384623838,0.0917468185032472,-0.351245549601487,0.301942788373584,-0.0936379562921078,-0.235047118560576,0.232103868903265,-0.0741405920463895,0.466684861952502,0.0961816697968429,-0.258832837510612,-0.344333574161918,0.0259831677892053,0.130595050405406,-0.201725803435721,-0.0182188485574745,-0.316352725609832,0.191710763877811,-0.0279675306803337,0.301370119888225,0.055282485644793,-0.159388289134397,0.229027440528428,0.25478420449784,-0.0321493424106312,-0.530730507210466,0.0044614870371008,0.411109383129153,0.245102111733744,-0.183520272749999,-0.320707669672913,-0.0829037516595607,0.30810896299501,0.29557684567587,0.0546831814159287,0.129875885330769,0.185158370975562,0.0429900900171987
healthy,0.195400998178368,-0.283865105546936,0.298540705725248,0.43503405004102,0.470337591728708,-0.449196517345964,-0.0063628476297577,-0.154452994883636,-0.174773056668992,-0.332612728516854,-0.106423757936433,-0.0602417993333519,0.310753268111396,-0.0705044568007031,0.33805193697455,-0.613399036823584,0.188422391100569,-0.111657713244782,-0.329328678127302,-0.164510399201641,0.231217672739424,0.0015393986201026,-0.0428979082135282,0.237683146943855,-0.323478963370912,-0.21007659835668,0.127256952595156,-0.378897313694608,0.191501188340774,0.101497682352104,0.435855062638408,0.388852091437939,-0.228549381797912,0.315987223419745,-0.607959828365888,-0.0426926550641812,-0.198171915694553,-0.415535000853052,0.164099892902947,0.090311385712691,-0.219312990077296,-0.268471119345909
