group,ARID3A,ARNT,ATF1,E2F1,E2F4,E2F8,EGR1,EHF,ELK1,ETV1,FOS,FOSL1,FOXH1,FOXM1,FOXP2,GATA1,HIF1A,HOXB13,JUN,PBX1,PBX3,POU2F1,PPARG,SETDB1,SPI1,SPIB,TCF21,TCF4,TFAP2C,XBP1,ZKSCAN1,ZNF143,ZNF384
healthy,0.198423744928273,-0.229559613966254,0.0356101179351722,0.0877688276818701,-0.0425727847121697,-0.0071955728839745,-0.0040819859801763,-0.068854400152104,-0.207592890613474,0.0768835317347332,0.37212266786851,0.220525308658777,-0.0352178550181582,0.249356633059302,-0.0645027334164805,-0.124102180370287,-0.12157698784201,-0.114099475986431,0.113020752964643,-0.100664471078704,0.0760131983876085,-0.117568551158773,0.120118260119364,-0.0705215175494133,0.289355192378568,0.159957462628593,-0.15197736391059,-0.0652014517374116,-0.369229728855532,-0.126038978523043,0.0479541416049547,0.289857779240992,-0.283128018570971
healthy,-0.119403310051083,0.12489072591102,0.135457929112023,0.413401133156183,0.0466614347078832,-0.319055654001236,0.325729155620942,0.0502182766103905,-0.100327569207055,-0.273955379905555,-0.288876282148386,0.112603132207631,-0.177599358003886,0.150895443887449,0.0663280953665937,0.180745032945519,0.344792158073756,-0.453665772409079,0.0366709975535466,-0.0783708288833002,0.199401822256263,-0.223149014234086,-0.182117948443104,-0.418635196568627,-0.163574389276491,0.329288828277053,0.220675643273229,-0.387252046745987,0.153456568210007,-0.102917708754046,0.257350886957181,0.0655404381764841,0.107447622207677
healthy,0.0669017909756534,0.0210924239595628,-0.071816714777297,0.0703934742941955,-0.0124106570126443,0.0626320695263492,0.0263489254771507,0.103545489280571,0.0711620241550703,-0.147703897336264,-0.133139403059193,-0.102957216547556,0.0754412338742619,0.019545835967926,0.0840376063921944,-0.0183408256922335,-0.072898377544454,0.0031785704122598,0.0091846452509477,-0.15364355428574,-0.0396894329387545,-0.0967423997713462,-0.144715092321751,0.0847682031735198,-0.143310828378424,0.0556961442387017,0.0517015826161304,-0.0600987014664287,0.058362348077045,0.0626415577962365,0.028047325786985,0.0445948684705107,-0.0669966736745269
healthy,0.0012708284533968,-0.286846761885246,0.0897142689597678,-0.0066637211671999,-0.0732330799295632,0.0344466604587036,-0.0795014636579794,-0.0010498352963174,-0.017798195158215,-0.0910209086710283,0.0455481503964232,-0.0323771467147959,0.112007719381389,0.0689993410887139,0.128086031760628,0.0501772266760564,0.046619189727002,0.0464495574529112,-0.0212294791024627,0.0848194354507257,-0.0078125086234037,-0.0650436106970689,0.171210796641359,0.0579341336096192,0.022183189443462,0.0280769685665943,0.0490845121104549,-0.067759611885567,0.17286989452212,-0.155058976943348,-0.0276142494189355,-0.102651085862998,0.0397500250278476
healthy,-0.269701383784504,0.25163933458996,0.265351361465399,-0.0081326504226743,-0.298449357371632,0.124637596012614,-0.105629889792178,0.209557596937749,-0.254949134180583,-0.0713025397522847,0.294761294970652,-0.283129713552176,-0.213340225041319,-0.100523341852359,0.0038771938061587,0.0167381293582949,0.324360359881083,-0.157546460513669,-0.190928153527669,-0.217690247360424,0.0504980851826525,-0.420817376522105,-0.319442943346442,-0.0957950567228971,-0.387624814913282,-0.175324812600445,-0.299205882992346,0.447295773247091,-0.0429328289755136,0.180336794837675,-0.0499306909671171,0.142415948099391,-0.493632967515817
healthy,-0.0396609102592185,0.0290710908318533,-0.0267532280270277,-0.180833492929083,-0.270436977704301,0.2707049387222,0.000471611391502,0.203283267008654,-0.0087060534715357,0.14190143663855,-0.0158472145985418,-0.0142287300504324,-0.102988137619269,0.416103266644331,-0.119497215932021,-0.180897803573379,0.223589352945034,0.184083860076197,-0.213095999484112,0.161475988996065,0.276090955181968,0.0851874872002442,0.190951700964946,-0.0521934470663507,0.107814115551629,-0.0457409457553448,-0.110456211188112,-0.0965249178675473,-0.227801700146405,-0.0280635574045534,-0.0142582057624013,-0.106262621257994,0.0275035188771447
healthy,-0.125791909991888,-0.137485886563453,-0.0249885253554387,0.33990927431202,0.0526555593110683,0.149473845786258,0.0829684371278619,0.331285783208967,-0.208401034990456,-0.306917887895036,0.0228979820577288,-0.127849788550571,-0.172567816278147,0.11194206064456,-0.039981640568702,-0.146893331403148,0.237603311680342,0.33752474836307,-0.136571273870705,-0.265825646199425,-0.0111386760081106,-0.0456979698983775,0.0433787734274806,0.128568412809159,-0.102763268978053,-0.171195897239025,0.0404062821760493,0.0736263217662208,-0.270790686531486,0.303357431341124,-0.0756515355858772,0.309008431192746,-0.0176389590744273
healthy,0.177374770104343,0.67765750157555,0.0414865384080177,0.0342858494168172,0.270323113321033,0.613313730222988,0.284262061735191,0.422858809474079,0.189860368446884,0.271115849723734,-0.228308083977881,-0.378928000491066,-0.714519744301146,-0.150553855146294,-0.201685353120507,0.454502204215226,-0.178629936075286,-0.649118991078315,0.0423453361776104,-0.32541829330875,0.50378398391647,0.264311528933884,0.543156558583952,0.68254604272554,0.313923615469586,0.41876300472679,0.0205450851033336,0.608755495907457,0.187217913771214,0.167531626437473,-0.145599252629412,0.454237958747659,0.263584853898074
healthy,-0.449952849579577,-0.250289257582507,0.238588042423609,0.134696641165864,-0.254375396209424,0.108176540142466,-0.0322911084997255,0.129429767675975,0.237593041134587,0.0714410925517756,0.0701011574825594,-0.182443436355064,0.503258385303446,-0.210303472447678,-0.0015389353270206,-0.0727014275178701,0.464294134825347,0.196598988026883,-0.226183693020468,-0.110843143597045,0.0266395011780809,-0.128302099548416,-0.423618482130129,-0.49105303615811,-0.664130193712514,-0.0016848688494104,-0.0784724349941974,0.0217838948876538,-0.103864867890037,0.0040861386269167,0.111891211621481,0.125595696042277,-0.170888154718556
healthy,0.023987795647008,0.189044244843655,-0.21395072202608,0.121470114127402,0.110139708523922,-0.196597848579308,0.201701634887182,0.0246002500039529,-0.093807592338725,0.166077206458222,-0.255903845476805,0.0814564294736698,0.0718613112148666,0.183225928452678,-0.155257179485529,0.0785983091412604,0.0122490871388977,0.17710138488323,0.086151912876914,-0.0880913516739061,-0.260497253153891,0.239673805017765,0.335012533248853,0.0256210072655277,0.0744132043688037,-0.28285183718238,0.264274055021718,0.17301835583693,-0.130963156660048,-0.196393697126993,0.0329704595488664,0.0438925622477168,0.302348300878459
healthy,-0.101972432737576,-0.0352610943104945,-0.204969299715185,0.0862200150223905,0.0907205982290665,0.112199080022412,-0.041327506993209,0.212152763625456,0.0935853244813333,0.0932750952223153,-0.0245412427425101,0.1629558246274,0.078677001424787,-0.0738473643681332,-0.207521537757519,0.0284921478931591,-0.156626620654886,0.0587116402527921,-0.0340405078326591,-0.0053495722589642,-0.0248744380024991,0.0581457730485396,0.0033470122726576,-0.0965757990012118,0.0829200642271325,0.0137637879261887,0.137914224257178,-0.0170087709158441,0.0271258590812947,0.0216290785210246,0.287981227946202,-0.114351483752759,-0.0083671541898248
