group,AHR,AR,ASCL2,ATF1,ATF2,DUX4,E2F3,E2F6,ESRRA,ETS2,ETV7,FOS,FOSL1,FOXP1,GLI2,GMEB2,HINFP,HOXA1,HOXA4,HOXB13,KLF10,KLF3,MAFF,MAX,MEF2A,MYOD1,NANOG,NFIC,RELA,RFX2,RUNX2,SPI1,STAT4,TP73,ZBTB7B,ZNF263
healthy,0.0778582014687323,0.0069955992192991,-0.227902165809813,-0.145204626877642,-0.147997965970462,-0.134864371639309,-0.292504258074899,0.254353126780858,-0.112750437154484,0.271272430672018,-0.22965412848645,0.179190252506952,0.129191933042924,0.26874862429868,0.0560137997033901,-0.164647737142139,0.155397864268985,0.0010903823651797,0.0346594574280163,-0.218370508729927,0.224447246405535,-0.18603883387926,-0.160347465117666,0.12040761668524,-0.112542161871247,0.0885169953755454,0.137437183961643,-0.336915899353287,0.0787035540889279,0.215773193433094,0.21941188514611,0.294893298088495,-0.119488755141549,0.101136027242232,-0.261311971538409,-0.0394252859679592
healthy,-0.332659761566141,0.407182053897235,0.0540856897928402,0.0954713139251982,-0.313052655068574,-0.0176161744476928,0.320787068662965,-0.311109143014201,-0.225322832349036,-0.353594627937708,0.0938420478111529,0.106811770460971,0.296541295739919,-0.185536040602268,-0.207725767451768,0.282972099415646,0.232972314608202,0.131654186013965,0.162331384296841,-0.349152719105498,-0.460495576300664,0.448893955909078,0.217911865589622,0.416713472992738,0.113737920848481,0.0197097318609623,0.246327059311036,0.0231784691437321,-0.0730083912807275,0.0747912415593028,-0.0150059514118113,-0.0669188145451731,0.04216203808853,-0.431132690430378,-0.185773848340895,0.141278321817088
healthy,-0.284731935251953,-0.051285704850505,0.358667956947845,-0.0517409876011661,-0.222272832895642,-0.28877256966407,0.0383765418578035,0.176061633703546,-0.0276015167588255,-0.178290622170324,-0.272097838921109,0.335903819414793,0.0140473698693542,-0.0073509194117147,0.226047885703206,-0.143594282547031,-0.0903356857769946,-0.0222898846677801,-0.0456136405818529,-0.0541881323859692,-0.181572451998006,-0.0891595386711203,-0.184939647341436,0.253431246144007,-0.533325802170186,-0.203966672296146,-0.0819129548897654,0.036526955683243,-0.098587685632726,0.20655609294053,-0.119786788710381,0.316905249632,0.039600114250205,0.0733953734294818,0.0043536413031961,0.324085438012217
healthy,-0.234829524953901,-0.307183339359326,-0.332524401723421,-0.157508890489673,0.0987477618835827,0.217582487566079,0.0650591935081753,-0.281380847629595,-0.099251907497717,-0.301919852607662,-0.0649859656536083,0.181042257546476,0.252146034921697,-0.373589737627805,-0.0195415101642544,0.376640428825438,0.399773859138068,-0.541586171237578,0.0936659365403634,-0.076363978261616,0.0123595475047999,0.071276520006507,0.0532732641974834,0.450715567222512,0.15365691757572,-0.239875205779161,-0.311201013764704,-0.207657766225632,-0.231011818920611,-0.45769192859799,-0.104856654828036,0.395957091923426,-0.32200165290401,-0.3146300488776,0.412763823365198,0.230666803067363
healthy,-0.0394177683819224,-0.0611069710801094,0.0598810596232554,-0.189639072287191,-0.141639923707291,0.133718649678388,0.199729266585913,0.0184829727341072,0.393517577650149,-0.434538461014111,-0.188224559067744,0.118253305145767,0.3788066401679,-0.199069160416838,0.457076371643966,0.220946964877618,0.512619590727584,-0.335805438296712,0.396629506732932,-0.155690755020464,-0.301385616623502,0.182849408833846,0.200200770992395,0.103730969426112,0.344481119375987,-0.119196313958732,-0.366736127361953,0.101750650918886,-0.259610326209168,-0.337785756803938,0.083927784353854,0.0562976261339897,-0.218589442845206,-0.360889472721572,0.400778745509977,-0.0835505808286681
healthy,-0.471330538781692,-0.307695703324522,-0.349732083666825,0.0599372448490199,-0.284620265602389,-0.261579628424385,-0.250028524738654,-0.0820302364407555,-0.106395971260576,-0.0791926536118158,-0.395047746052006,0.319576073697007,0.41078562289289,0.516121516040013,0.313633211545832,0.168892394585508,-0.129308114121798,-0.284071487791132,-0.473953964415995,-0.0883612585072107,-0.363135647086166,0.227370693546063,0.253869969417454,0.479677315442668,-0.0058919998174494,0.129559748825496,-0.227129766702097,0.0656525649808938,-0.15250936919578,-0.421833457171224,-0.286973317778463,0.101213367150361,-0.0420042567631072,-0.345432877984488,0.491755781220192,0.29430017079998
healthy,-0.413381917555525,0.364372386317994,-0.040792558803405,-0.392530944027033,-0.376032042854955,-0.318285888752683,0.278857412329646,0.255830402622947,-0.0073075841805462,-0.112244493013191,-0.262813205284358,0.432901286855562,0.25943547748535,-0.0527769968595009,0.477916005407727,0.531115218242104,0.0001623907595676,-0.177460622055577,0.329068635187978,0.165703531062876,-0.450991617471403,-0.303410895176282,0.49262860822456,0.571582995526374,0.470251161556132,-0.240305846008275,-0.36635355358472,0.0538812540245613,-0.375674783183906,-0.283534266205196,0.0874636631031606,0.240403280464016,0.0225398374279961,-0.410004189756517,0.467652909403049,0.440793477770552
healthy,-0.0545363244653855,-0.0701276908462871,-0.0095020344467297,0.0721351629124976,-0.0588858472755083,0.104120884500785,0.0484469925312136,0.260436042723043,0.333240362990945,0.257424834623728,0.0689232076065608,0.170367462685732,-0.152032551147676,-0.015859029323063,-0.179066508305977,-0.0122455796038841,0.11455973924508,0.452952613872631,-0.0604918249284767,-0.164880372371423,-0.119645335146146,-0.071064511143852,-0.0836446694254379,0.14333350552743,-0.427390802896217,0.136708847708936,0.0248926536210103,-0.019873973455484,-0.301053894196036,-0.22737966936611,-0.109340311872932,0.386304541274442,-0.0691239548131819,0.0819048603013888,-0.37245298401759,-0.0021413035372912
healthy,0.103585850077854,-0.280478813126193,-0.318145191381752,0.243050745875414,0.253059808076189,0.307275561663716,0.197215595955996,0.326909740557562,-0.0307553591169293,0.156993994149181,-0.17195462944928,0.0101282177031644,-0.263624929288117,0.0793972830926495,-0.357109040663337,0.0209846079209354,0.0733865499720787,-0.25667419164869,0.333026389680258,0.239529038804772,-0.0580022506634813,-0.357307633167321,-0.0859508357241088,0.0666741233374325,0.267768892871242,-0.0562811156289567,0.293480002386987,0.157589771661132,0.2844374237056,0.163256277774798,-0.0975751169572831,-0.449613429018906,0.192978955871012,-0.475642286541025,-0.0259758995210569,-0.0989917434856996
healthy,0.0671261745965362,-0.0201890937336147,-0.122056906785457,0.0373037061879987,0.109758981668535,0.0172170951636917,-0.209987071371454,0.107094431226535,0.0954114023654583,-0.213676448906531,-0.102072778470458,-0.323947844121604,0.148394963077533,0.136506968797842,0.0926443692141507,0.0397632912113833,0.162640059671302,0.097153608423689,-0.218083205406762,0.114678151715304,0.0620020391311517,-0.128410834762534,0.11396077275015,-0.127590973088073,0.2225924446163,0.283159725817144,0.0270554352572299,-0.33255639170345,-0.0023571023140768,-0.168993987648379,-0.02305860959423,0.157105993368687,-0.306013369992759,0.350900796669527,-0.241961676675453,0.264405390013837
