group,AR,BACH1,BATF,CEBPA,CTCFL,DUX4,E2F2,E2F4,E2F7,ELF1,ELK3,ELK4,EPAS1,ESR1,ETV6,FOS,FOXA1,FOXD2,FOXG1,FOXH1,FOXO3,FOXP1,GLI2,GRHL2,GTF2I,HEY1,HOXB13,JUN,KLF10,KLF3,MAFF,MAX,MXI1,NANOG,NFATC1,NFIC,NFYB,ONECUT1,PGR,RUNX2,RXRG,SIX5,SP4,SPI1,STAT5A,TBP,TCF3,TFAP4,TFDP1,XBP1,ZNF143,ZNF263,ZNF76
healthy,-0.346839565965973,0.212991504924025,0.176923337115697,0.106065491428171,0.0538440950921869,0.0319007823662614,0.354621144092309,0.152656614807027,-0.0581221190858127,0.109667390940045,0.0926290539999151,-0.268396832910438,0.0306837582991092,0.475819530739312,0.0099574696403359,0.0844295080121323,0.0282865896819913,-0.243478572464807,-0.217367874296815,0.178755019802623,0.417955568273804,0.257541961685232,-0.154660401907489,0.0105229555705278,-0.0091584134346299,-0.0218203810019707,-0.214761721748974,0.181742260694724,0.0876503191797472,-0.0588474162571458,-0.0479802518595446,0.165650498029045,0.24086012674457,-0.132114723734185,-0.245494652737665,-0.157315727144912,-0.0766602230581912,0.0078061644711275,-0.223477580977367,0.0394733765618749,0.106704736392736,0.0833722951861213,-0.251444548177075,0.279472981238762,-0.18898293923566,0.245568411772038,0.0432350873148907,-0.291040856462905,0.271359487457747,-0.260393977680982,0.0401249146988352,0.0991690217143086,0.0282497101648049
healthy,0.463751108201581,0.389404290559227,-0.139101138366917,-0.204928938961052,-0.415271395043609,0.0806053542778453,-0.344030077327969,-0.0629436659809085,0.132740433125201,0.159963400154694,0.0197490496824504,0.173148116887188,0.0548496419544169,-0.0038320322376473,-0.0024385659694119,0.0230808814521212,0.246985510506837,-0.400097938010777,-0.187646125912199,0.261672957155891,0.124452714449408,-0.241588311982159,-0.370342750456165,0.0284057105473894,0.202741537481943,0.147146206602926,-0.400338459937931,-0.0057306655033286,-0.403837025196928,0.592860298780535,0.311959777536467,0.360785728748869,-0.188473407820938,0.231257221181866,0.1433730632147,0.0130371398568359,-0.237078703224062,-0.0677505570029527,-0.147969231486405,0.0402707494494774,-0.0095705022872848,-0.235631314635874,-0.185065659100808,-0.199594886311055,0.29511685709775,0.225768496614112,0.030996819921929,0.482162032944168,0.319256318831036,-0.260228406584543,0.163012849248826,0.164527640736954,0.278235623431699
healthy,-0.105285464713992,-0.332827810833652,0.162657780457924,0.245093089290456,-0.016268627192411,0.190845337671629,-0.0979536607487026,0.216041290935766,-0.0973648371141845,-0.255207559786614,0.383457146246812,-0.137281381241274,0.0923123504438035,0.100802807367339,-0.0501924662649693,0.170208018997309,-0.117232886201472,-0.283604054419019,0.254704210550655,-0.0699940352644889,-0.143435537937527,0.123102128235862,-0.0051664525351264,0.0638493757236308,0.269785693318634,0.0573153328115591,-0.31131675386295,0.262434895042554,0.100413423996125,-0.261751099854081,-0.102493301027729,-0.0941547985905214,0.0943257473876395,0.152467332718603,0.072995136369452,0.439015505310212,-0.220637914147165,0.0655303722286259,-0.0439623323255521,-0.203533537279954,-0.0308467607244315,-0.392355980852351,-0.231892043290777,0.0945346848063395,-0.256109789549182,0.614181039423948,-0.190883326293211,0.0738023945780655,0.292151494274926,-0.212555834905634,0.377806338786517,0.102122911967306,0.458551153958659
healthy,-0.0002632913357547,0.287815513190987,0.195974323485641,0.0941125476393301,0.0988814119581877,0.370956804902038,0.134441257667362,0.281177750551371,-0.24480922431095,0.139180031547848,0.152194616306824,-0.34902275598127,-0.0193312260015921,-0.224736080938249,-0.137166793155523,0.365911954843737,-0.143596743705133,-0.155151942203069,0.146190163362318,0.209552163637893,-0.114136323886577,0.115985945520254,0.227232176833823,0.0051459351247063,-0.350337332007646,-0.270770690342565,-0.225662302244386,0.101905501014571,-0.0947364540724489,-0.239517538625379,0.17617011340589,0.307346088346794,0.0813734784566971,0.102181956917113,-0.403794876427848,0.0947388048879467,-0.227040820452302,0.124264107214243,-0.309687500582613,-0.260207065821606,-0.236799055583711,0.207592994002018,-0.088835437009846,0.196655119653807,0.202115123729021,0.407049815566116,0.0167443886278019,-0.187692400486856,-0.0403136648088461,0.2752424115825,-0.306317841648052,-0.066295347853743,-0.0624433015790314
healthy,0.198555039576168,0.195590104014096,0.271626354718843,0.298406417860137,-0.316196031232568,0.002199790900892,0.513220781486377,0.351392685646841,-0.204006695287074,0.202093833634125,0.0092773790168055,0.101572953771624,0.251923879693462,0.241785712932829,-0.248767657966095,-0.235568912560743,0.0041126525538416,0.0809140479197679,-0.242359571428714,0.258236323148195,0.108363612639595,-0.23642970030457,0.127300943003796,0.19960711348529,-0.268278846826181,0.0512646922990492,0.164027886740428,0.456408790393774,0.030892715695136,-0.0379703038110495,0.0901914269365734,0.0945910087383575,0.254984458338181,-0.347280033092999,-0.484432213609485,0.246472223982555,0.250011018040512,0.219500874675966,-0.173783481170471,0.265600840512051,-0.288172608016857,-0.28233837997536,-0.271530711636195,0.367173794283675,-0.243507288420484,0.14384719630181,0.31916096679464,0.4516266362614,0.269043991487361,-0.340967589638265,-0.442540543409889,0.395101574416739,0.0975559443004294
healthy,-0.306090537687074,-0.091166631028777,0.115150202891323,-0.0442030628370847,-0.135380456069973,0.0316597139450956,0.0841362211929196,0.197580614732565,0.0304274415743253,0.211485382444663,-0.107283031685794,-0.249104666916519,0.255306387035788,0.206464814226634,-0.119624589250692,0.0731695352032697,-0.137616303974144,-0.137277294544631,-0.153318359772867,0.249327982651833,0.181604122728998,0.269525949218148,-0.0585194848564485,0.042865858976227,0.209039671560318,-0.135531126927535,-0.258903653760067,-0.0343018350544764,-0.269450613789368,0.135695250540236,0.310575686250554,0.294948965880612,0.417533161261975,-0.114999532033762,0.0709229250949877,0.22788160040858,0.186866840539536,0.253848108378676,-0.0270346567281653,-0.304021503946632,-0.171912757926564,0.0582154525902977,0.109750266978363,0.222368661352448,0.422919644419796,-0.172512750805782,-0.225702254075995,-0.0875316965901075,0.26214038664661,0.0002582928986767,-0.123792252792882,0.0943576245478459,0.0537545189860682
healthy,0.415689864629433,0.296772230542425,0.02084157108656,0.346674583848273,-0.0133399101320861,0.0499023533058479,0.0812788656458647,0.425670335290602,-0.150163682758251,-0.119374256927715,-0.141683544287976,-0.410406086044108,0.0936729141793433,0.193575468542619,0.0743969071180648,0.103327225668579,0.164090679399818,0.299772894924215,0.12185306663441,-0.334182687563214,-0.324071753233271,-0.210535745483169,0.396903096326055,0.573289976507771,-0.317189794705471,-0.0250164084873107,0.211872998088097,0.141879239791136,-0.314221746240875,-0.212036077674064,0.287476694142316,0.377007386838102,0.0092629204829155,-0.205284582815037,-0.0296478687287685,0.0130463668773459,-0.493772370390348,0.396870480408861,0.187150132855526,-0.151957558203886,-0.0914550318101945,-0.453915719580056,0.192107752268918,-0.0244945538122169,-0.403002272841214,-0.302969254809164,-0.153784049566714,-0.331116791347038,0.269146548679645,0.243543053682854,0.104240471349993,0.307763794636589,-0.309851213336964
healthy,0.102965525613958,0.0522011269391695,-0.013204216905976,-0.256558618639431,0.0758045198539972,0.0504223205166028,-0.44689090585407,-0.264563247540981,0.303696988837449,0.310333305106256,-0.0145041139070825,0.308691329946963,-0.544246349673779,-0.212567367496723,0.0680735534789957,-0.0988605877157274,-0.462626501130622,0.0768307543285549,-0.0435807573528847,-0.119316861575245,0.275578164234567,-0.0477541108827527,-0.0779254044347498,0.243285986101818,0.114459351729005,-0.266205222700273,-0.0244243804944738,-0.44955911548792,0.218040618027698,-0.0776517419082011,-0.17500718572791,-0.0864089427577603,-0.258884750115095,0.443401708640574,-0.24759617089496,-0.401941835868442,-0.12355863073675,0.207641442018846,-0.0021893002123898,-0.322442871906037,0.316969621375062,0.125132190264405,0.0751887791692625,0.0038312753716821,-0.195052965797605,-0.0663631626880661,0.265042156962441,-0.285772093348507,-0.189306052740081,0.420208809515569,0.308075589262229,-0.417130106091896,-0.247664586526597
healthy,0.0872384681172116,0.494734988662895,0.0823169166856674,-0.039398871406287,0.19332965341171,-0.0918954200094255,-0.206758080032724,0.294366987504998,0.0152541634423938,0.132948038536527,0.296880683128636,0.0381155636405348,0.0799752107625939,-0.282393858350301,0.1206309299807,-0.0708994465635634,0.234554261639376,0.273384244036103,0.032717733038196,-0.0652899363297603,0.161511558807237,-0.378522870989011,-0.182242932713769,-0.266015146865753,-0.144061219188401,-0.109372219582194,0.135342664367467,-0.119479921984613,-0.0286693600864418,0.102902760845567,-0.532863782280396,-0.006323928989995,-0.404334556050686,0.0841294235300802,-0.134694395496107,-0.0604213048060821,0.411240604027207,0.0460006299125788,-0.183777610041884,0.0629879203375864,-0.180165826330025,0.429564122125833,0.169528924848946,0.0237610386318641,0.0107692012507447,0.163231455812884,-0.0399016105310146,-0.0019183466601449,-0.37427604838276,0.336769063682684,0.0355224881550975,0.129984523696027,-0.120961679404863
healthy,-0.287958180238261,-0.192582848006642,-0.177721803710146,0.420791487135019,-0.106775585390575,0.0688086708522673,-0.171818101181401,0.196654366991983,-0.21385653470505,0.0763409809751486,-0.64014457247028,-0.189020268894468,-0.030638180364693,-0.483492879509275,-0.106266645517407,0.137719129679168,0.0764427689497822,0.198282974586119,-0.22769969925521,-0.400433892208313,0.216604810020155,-0.443897357376831,-0.39544628145127,0.277372230876373,-0.0690122468015344,0.0298238765676247,0.246326898613146,0.012825284803825,0.29457439858944,-0.57500026870482,0.361550885898304,0.452040395347514,-0.427305917511565,-0.0606656328815848,0.344755870083771,-0.192888211930542,-0.435347167507614,0.303938892255725,0.22769969925521,-0.244087563171209,0.0437688290924186,-0.214060110654317,-0.126013512596312,0.352593544130553,0.0982253955213579,-0.0975128796989232,0.0572048417440447,0.0491635917479957,-0.456620854206022,0.565432199089268,0.127438544241181,0.629355047159125,0.233196249885421
