group,AHR,AR,ATF1,BCL11A,CEBPA,CEBPB,E2F6,EGR1,EPAS1,ESR2,ETS2,ETV6,FOSL1,FOXD2,FOXG1,FOXP3,GATA3,GTF2B,HOXA1,HOXB13,MAX,MEF2A,MNT,MXI1,NFE2,NR2C2,ONECUT1,RBPJ,RUNX2,SIX5,SPI1,SPIB,SREBF1,TCF21,TCF4,THAP1,XBP1,ZNF384
healthy,0.336045908293387,0.0037974228026961,-0.0149686083763811,0.325472946859853,0.0166982564337736,-0.192264036695412,-0.0768978117545975,0.0159049592044432,0.146031714559847,-0.156539651630321,-0.0044476664332948,-0.0996043193351027,-0.0479879799381811,-0.130178774845852,0.148801752426197,-0.206530381950746,-0.323184089280146,0.0898766746213467,-0.080018981181471,-0.172860766758348,0.0375710769759906,0.0913202154812757,0.0092854790449488,0.0558949424862608,-0.0086352354143502,0.209885639084635,0.0603686186647795,-0.148255547776494,-0.0409263341098796,0.0579106977411166,0.0231096586314764,-0.0022498429618713,-0.0129918677393612,-0.0666369672637506,0.0325902107656048,-0.0107680345227138,0.0551926793652142,-0.239796846092174
healthy,-0.454042990492448,0.354672918000164,0.0797431341957942,0.255290775693416,-0.409674352523115,0.407564974948275,-0.415673760300765,0.293906372097981,-0.0770274259414145,0.162547031341819,-0.209015817027872,-0.100209279592069,0.182443765491031,-0.537693904618205,-0.18955359619936,0.0742584685055764,0.165302498985021,-0.339328633871104,0.272980153773905,-0.433908409999388,0.407856780462668,0.0302426951120415,-0.161813612615865,-0.137914669988237,0.017353553242758,-0.237776764917197,0.108756128210689,0.371068695965756,-0.0043856025849159,-0.335494692806097,-0.329086331314847,0.0155118415533825,-0.435733791939783,0.450325487637564,-0.459365778671032,0.245507126086788,-0.0976440890239448,-0.173518492689513
healthy,-0.415044910717437,-0.0442519875114307,-0.0160624462041257,-0.0109257773986799,0.392437354261211,0.326758415623839,0.151635291631727,0.318918781983269,-0.147389254917548,0.350950468707551,-0.343317958809136,-0.306636344073473,0.103779351006798,-0.0134319746787563,0.233304183163471,-0.312943262022095,0.246384047480564,-0.198517750668527,-0.195017359426106,-0.223331174978704,0.364123538708613,-0.221933089719158,-0.0384110979826577,-0.0234774761732772,-0.0644672647457656,-0.110034488019881,0.269561194227716,0.412455863940499,-0.0558923418205457,-0.0932781772795358,0.389610115180795,0.166734612434831,0.110024131832773,-0.129317708414518,-0.150589316733844,-0.126210852282192,-0.190584911343988,0.0618989303430427
healthy,0.088915375747191,0.142773149465417,0.245853466631847,-0.360162605429909,0.23444833562798,-0.475522965162421,0.0656439604620823,-0.576974790385313,0.150124112807753,-0.174751972779243,0.120798461176094,-0.0644827831449499,0.033254696512895,-0.0869195726114994,0.26816939886743,-0.555893971655219,0.597921955236456,0.255615887194415,-0.447793102929449,-0.444380663466856,0.21516283921515,0.507661509601093,-0.119048638051664,0.155757007670658,0.0087737610182671,0.0497239824692348,0.139692948900501,-0.448877500358673,-0.408231554759787,-0.0454845003868883,0.315526475409416,-0.422167104415151,-0.0943477897916691,0.381669031192977,0.467289033109139,-0.344934120378162,0.183911529036753,0.349364604280429
healthy,-0.163563406524611,-0.041903001424003,-0.327025598069937,0.196964349688671,0.15971723731178,0.313361575866457,0.0983809598650506,0.388058230578811,0.446054413709134,0.344940649403387,-0.338766535667,-0.235223611858413,0.405062347098696,0.300912133414399,-0.371661403934636,-0.124089564603449,0.28846269096234,-0.498787417916635,-0.376013648043892,0.114777786509226,0.0795549737180347,0.246863334476192,0.311337276280757,0.200608088942932,0.281377642412387,0.262855301203227,0.12753087389914,0.0081984133220875,0.144737420377595,-0.0918019862115235,0.204960333052189,0.0690286158723915,-0.20819921238931,-0.11204498206853,0.325507373380661,-0.426115062789982,-0.456277126616922,0.198077714460807
healthy,-0.335077182545743,-0.260790953040037,0.13555777306898,-0.0929744134410715,0.249139470948197,-0.214274415089109,-0.154933145830669,0.235169424930146,0.18831208601657,0.0855214874710334,-0.220453527624988,-0.196306941386229,0.146698053716848,-0.0401921659883465,-0.335205681269364,-0.378275101286624,-0.121369837910876,-0.179202643892022,-0.232451397580503,-0.0577490024657414,0.42487823620347,0.0545393278257212,-0.166308076321671,0.242141877411861,0.425269319275361,0.0509134290591884,0.393703328472726,0.200843505020165,-0.379269569669432,0.0671573437952348,0.0747974309496779,-0.227766781069351,0.223160381172577,0.0634085332061077,0.294167099775425,0.507787847444374,-0.345262103117991,0.0894574592445655
healthy,-0.40220544418206,0.458623704529643,-0.432918343306188,0.305726880629093,0.402973266660163,0.0358205877828146,0.444702749165772,-0.0852282950694555,0.198131582936631,0.0805545930288273,-0.155600894366914,-0.15423216734073,0.331799461298597,0.193724949584038,0.16204392646578,0.255250898590308,0.198899405414734,-0.289435690658903,-0.166617477748395,0.108363120170565,0.467203286132796,0.511436537588742,0.175864731071638,0.242298067220567,0.442165596629431,-0.0127859134397185,0.398733551237594,-0.217861282265283,0.181005803316329,-0.451245932022652,0.37229375112204,0.0325823799403794,-0.31046734984173,-0.202037462499156,-0.164747996932144,-0.0518780926509729,0.108062667896525,-0.343149880540123
healthy,-0.108872723707343,0.155882848462079,-0.231575962378761,0.219993757729044,-0.159084987394648,-0.0731041505243927,0.246019652883115,0.0952466005900289,-0.243090036412892,-0.0508254392275834,-0.129925083923594,0.16739692249621,-0.142324855960351,0.0576385007862407,0.0409464999675303,-0.0860489674858415,0.0229600174526751,0.131151435004153,-0.052324312770488,0.142461117191524,-0.273203768502157,0.127813034840411,-0.0401289325804914,-0.122362585593485,0.0816204774727143,-0.268162102948751,0.0694250972827178,-0.0312719525542369,0.0287511197775338,0.0397882795025586,-0.0403333244272511,0.215156484022397,0.315581011397006,-0.0258215033073111,0.0366542711855762,0.342083820860182,0.323279770958288,-0.105261801081255
healthy,0.0477398473110957,0.116925220924448,0.265603120327431,-0.0767217859572978,-0.230331602261833,-0.147278675787655,0.0907694369072256,0.0184115661858521,0.208802953764607,-0.210784032744725,0.202291715158624,-0.0151282394845376,-0.0384024540761339,0.152335275981662,0.103140790258592,0.0302841863673985,0.0980010678696144,0.0578530476991108,0.0190903974447736,-0.0497486336895371,-0.119515862667679,-0.156532946827647,-0.0428633452061898,-0.22781022901441,-0.0410069495185268,0.174902951916014,-0.104443037979788,0.167934541237697,0.0002355128857482,0.158735684994351,-0.102891423673682,-0.209523346121013,0.0053752352747258,0.186955670186662,-0.0401203127721803,0.194215008547374,0.14906580297951,0.146793796316997
healthy,0.0161005184410516,0.0389358942692097,0.0728206454980895,0.268762902604221,0.172265024104585,0.456181355829795,-0.051668984016708,-0.469230142017314,0.184787649558736,-0.477333017311176,0.293281992779155,0.0799764314718902,-0.0407248407626599,0.45397148074965,-0.354632334289829,-0.291598278432379,-0.199309685799684,0.0015784822001031,0.0753462170182545,-0.0802921279119108,0.343582958889107,-0.162478434463945,-0.0857641995389349,-0.164898773837437,0.508902661313238,-0.330428940554915,0.223934008121293,0.421980908160894,-0.247190312536145,-0.141537237275911,0.117754772127691,0.237614187188853,-0.157006362836921,-0.322431297407726,0.111546075473952,0.30085870733965,0.344319583915822,-0.0553521091502819
