group,AHR,ARNT,ASCL2,BACH1,BARX2,CEBPB,CTCF,E2F1,E2F8,EBF1,EGR1,EHF,ELK1,ELK3,ETV6,FOS,FOXH1,FOXO3,FOXP2,FOXP3,GTF2I,HEY1,HNF1B,HNF4A,HOXB13,JUN,KLF10,MAFF,MAX,MEIS1,MYB,MYBL2,NFATC1,NFIC,NFYA,PPARG,SETDB1,TCF12,TCF21,TCF3,TCF4,USF1,XBP1,ZKSCAN1,ZNF384
healthy,0.141112980778278,-0.124984373747696,0.0853533775731599,0.134417389327509,-0.17053412479584,-0.0571283152696402,-0.0914324320579284,0.0843915799061985,0.160225626724305,0.287084272848643,0.171742537249201,-0.203370883605046,-0.13550249438767,-0.0394090428667753,0.379811432535173,0.167562416619715,-0.0172260428300642,0.09254219859673,-0.0067819066260095,0.192643140396631,0.176181603404407,0.155897537222979,0.277305996567869,-0.0065599533182492,-0.170275179270119,0.280290035483314,0.295777444069255,-0.0963400663072953,0.0166711595606634,0.0394706965633754,0.175750027528207,0.0874002803002827,-0.0656488561397722,-0.218685661840507,0.014969517534501,-0.14942389907997,-0.0520480506697931,-0.205035533413248,-0.351475393577774,0.186971000309423,-0.138720817350195,0.0926161830326501,-0.0415915837264184,0.219067914759428,-0.0237736654089934
healthy,-0.154273357419367,-0.0575973096021682,0.312212820779096,0.256992188417863,0.258180527038331,0.503028474432388,0.0742587926157367,0.255758606685135,-0.462414298095016,-0.0160966510339409,0.18314199765973,-0.115286519276116,-0.188793145150521,0.110386124679397,0.255430594121246,-0.147624740687957,-0.0370251250725804,-0.0018175006503408,0.277727672305766,0.241231326107731,-0.0479541643780142,0.394505800439221,0.0057522375697486,-0.283030306447426,-0.568025860583669,0.0805751552414838,-0.29963452864704,0.355719728606626,0.329772096801584,-0.0358261825976764,-0.156357368277868,0.152428993671122,0.183049390664321,0.0535035148662195,0.274312524253726,-0.176824221186724,-0.32501308693068,-0.403507765931808,0.357795963305207,0.0862036811761451,-0.443330894728251,0.132994956184338,0.0128158184714236,0.457272135617155,0.0938115932722045
healthy,-0.256266109133479,-0.128542303719704,0.0108974483754673,-0.081697551838438,-0.0179213059310087,0.0737124346445366,0.362118878419022,0.0633574793323021,-0.096097411569514,-0.20547162705499,0.226343333856213,-0.146092430186396,-0.207755808373866,-0.0322830959734368,-0.271455914903999,0.12505892720842,0.148072053996088,0.22080419415794,-0.154791354042446,-0.0474157972109853,-0.10766107949632,-0.2451212077818,0.182144425335977,-0.158760119083992,-0.0804031824244087,0.164813199579011,0.240562362566211,-0.0357379202182356,0.211039319019749,0.236384214237102,0.0762631037839473,0.0900252962301707,-0.0455694173115612,0.0072332408431049,0.0291804163486313,-0.207603529619274,-0.200056213844824,-0.0038831082420879,-0.0036927597988483,0.0481105690288099,-0.106918720567685,-0.216987707870986,-0.138507044723298,0.168734377509747,-0.0940035786938784
healthy,0.277464779877973,-0.580599438745231,-0.235486607940366,0.399643494745678,0.456358669517278,-0.207270948073104,-0.310194438607567,-0.150735939143217,0.355827068204327,0.462287720928077,-0.440316871876493,-0.432499832582728,0.451457126422508,0.405611488252472,-0.340024553322068,0.484034301041276,0.0193692355299509,-0.348373644867147,0.21011512862642,-0.422699561484464,-0.336089994080875,-0.368054886346942,0.24567207736167,-0.176663398984329,-0.403628725629853,-0.278080346503831,-0.0755997454200644,0.285950872531855,-0.133988961137596,-0.001872974062824,0.568318133868357,-0.127399301640511,-0.322732855154388,0.248596488016375,0.280965345880661,0.242518705949786,-0.366954185657717,0.0298118166212019,0.418857431073526,-0.405130107644141,0.316818817563733,-0.124285810688382,0.312715822027812,0.28249206371644,0.314820102757212
healthy,0.0929774788987154,0.34916313176643,0.0151645225522879,0.122074406545918,0.0399016499657076,-0.0762017258252469,-0.271634510217858,-0.183490722882684,-0.233723203837138,0.0862482220161376,-0.0581938552944049,-0.126528985045652,0.14482119037435,-0.206332284977068,0.219127350880561,0.126149871981845,-0.270118057962629,-0.053454941996815,-0.081793643516403,0.237135221411403,-0.095536492079414,0.054402724656333,0.239978569389957,-0.131741789673001,0.114681701801678,-0.167662752468733,0.053454941996815,0.143209959853169,-0.234670986496656,0.0934513702284744,0.0316559408279011,0.0042650219678309,0.0505168157523092,0.211450311338465,0.208891298157766,0.0163018617437095,-0.0671977905598259,-0.0422711066145026,-0.391718573178788,-0.260071561771738,0.190030423233358,-0.0888072351968362,-0.267369488250027,0.116956380184521,-0.179036144382949
healthy,0.127016085226369,-0.195283211539174,0.002660906595565,-0.287940641812536,-0.290489002509799,0.0641779586745048,0.263191262843111,-0.0743955184417653,0.124759807931841,-0.088654011890911,-0.198008430076626,-0.0222519318928221,0.083969958790158,-0.0597538330055442,0.171238584266258,0.0976469650980775,-0.0971056729205305,0.104407757988924,-0.105211657262509,0.0384612209125331,-0.0224743440251805,-0.129200011586274,-0.0034031735915081,0.155985935382113,0.437543616962387,-0.123752254175615,-0.0431881486412106,0.0304088298554606,-0.0102443564097132,-0.247252619912174,0.0402994705847966,-0.007430708952167,0.0218392635990486,-0.184184042235216,-0.17966612831767,-0.140433164102496,0.0406531862651738,0.103244783706472,-0.132104767628159,-0.129015114753349,-0.082820382828932,0.0533681931090371,0.0617609015252604,-0.102700811864679,0.299039811116494
healthy,-0.232341748035582,0.183752922228589,0.0161637526278954,0.20404705027649,-0.363668172807094,0.12508207767985,-0.104820472273052,0.2339353574496,-0.113016177830858,0.110219230696051,0.0193184488148286,0.256961387350103,-0.287500147345261,-0.0521337936871554,0.102446319472576,0.234585810271648,-0.386434021578778,-0.286329332265575,-0.333942478839496,0.105535970377305,-0.123878739959061,-0.0401979844025727,0.335926359946743,-0.22866668959101,0.358919867206143,0.126090279554025,-0.309160226319463,0.410045459019124,0.222682523628168,0.192273854197419,-0.16781682808841,-0.0290752411455502,0.0811114669093984,-0.153149116951226,-0.106479126969274,0.0062768697327641,0.330982918499177,0.0838433687620004,-0.155848496162725,-0.120398817361104,0.0037401037267765,0.277808400296745,0.144400526494679,-0.251139834592772,-0.117862051355116
healthy,0.19048762060562,0.164211160479959,0.0547593405672175,-0.0417882635586214,0.202923807840666,-0.148632495825305,0.0246049295833163,-0.143350459311495,0.449641715890767,-0.0223985092674211,0.0357038923844862,0.13920506356648,0.32193678245562,0.201385999741708,0.0617797688450659,-0.359445927825838,-0.276872319034002,0.266375107228077,-0.351155136335808,0.171164727536113,0.0382446188088503,-0.0210612848335452,0.0298201048754323,0.358977899273982,-0.365664021443361,-0.0463348266337995,-0.0726781479811544,0.0556285364492369,0.367469274429093,-0.0714077847689723,-0.387059612385375,0.310302929880899,-0.112326852445574,-0.466691327422684,0.297131269207222,0.0954109633570445,0.171967062196439,-0.0219973419372583,-0.204261032274542,-0.0506139448222023,0.445897487475914,-0.233211941267955,0.0558291201143182,-0.286901502288071,0.0796985762590028
healthy,0.181227760636105,0.009233355979854,-0.290546462380394,-0.0917382861322179,0.296472742436232,-0.0323167459294893,0.235172783108662,0.4367985880441,-0.2387444251066,-0.122480863921875,-0.154850523066149,0.181333587065673,0.0017196794804885,-0.092558440961374,0.296750536813849,0.0160591606870242,0.188754665439166,-0.0336792612101841,-0.0606120875353745,-0.305891294667831,0.045888985521653,-0.0336395762990959,0.27492383571534,-0.165697732096923,0.108974765848192,-0.161676327773319,0.0871083798385948,0.0399362488584233,0.164070650742307,0.117189542443449,-0.350880755538151,-0.171200706434487,-0.032250604411009,-0.042277658612627,0.113247507942021,-0.255756023659741,-0.304528779387136,-0.0017064511767925,-0.126039277616117,0.13897655863087,0.0913943502361202,-0.103577617940197,0.0527147902288231,-0.0069977726552189,0.0013360586733026
healthy,0.204631285568754,0.31336713302984,-0.0263941747820256,-0.122187704878952,-0.123512509018591,0.196478644709441,0.108532031439603,0.0238464745134903,-0.154186820251756,-0.225624335781485,-0.0652211268745034,-0.0274132548894397,0.300017183622716,-0.42668884097429,0.575576444667492,0.0296552311257508,-0.432803321618775,-0.381543592215845,0.0136556734393491,-0.208911422019894,-0.0142671215037976,-0.242337249543077,0.208707605998411,-0.364524954422029,0.124123957083039,-0.20575227368691,0.379811156033241,0.0033629643544665,-0.153881096219531,0.0117194212352623,-0.0422918244576858,-0.452879199734833,0.136556734393491,-0.0426994565006514,0.127486921437506,0.162645185143293,0.173447434281882,0.201675953257253,-0.05992191031595,-0.0394384001569263,0.0736794917660405,-0.0580875661226046,0.15520590035917,-0.0783672602601455,0.0098850770419169
