group,AR,ASCL1,CEBPD,CTCF,DUX4,E2F3,E2F6,ETV1,FOS,FOXD2,FOXP2,FOXP3,GATA4,GMEB2,GTF2I,HEY1,HOXA6,JUNB,KLF3,KLF9,MECOM,NFYB,ONECUT1,PBX1,PPARG,RFX5,TFAP4,TFDP1,USF1,VDR,YY1,ZKSCAN1,ZNF143,ZNF384
healthy,-0.0374605997689508,0.0720998471332727,0.339084300894664,-0.0711303956462195,0.0176987040713291,-0.339469595716441,0.278369294301656,0.0877477884435278,0.321932466892954,-0.19976915065904,-0.0370380183515174,0.0626787672975511,0.0104029601879933,-0.118459514398763,0.0440230406043875,-0.0709439626679401,0.247657568346421,0.258992693425812,-0.30745283891325,-0.0700117977765428,0.338810865859854,-0.134480321665577,-0.102712142166758,-0.159387767563711,-0.000335579360903,-0.101655688623175,0.155050093602409,0.0832112526387279,0.17155562661275,0.0215392234238858,0.0731687295420748,0.190037349192853,0.0954536848790784,-0.116831333055122
healthy,0.524158186545216,0.106370574257104,-0.159559401124704,0.22719673483423,0.208425498668141,0.0745992924671094,-0.447377706877363,-0.295653872107035,-0.115482570511818,-0.549214583363106,0.147538447321189,0.189507009357699,0.139642705403015,0.319714894304917,0.0835548322559466,0.360777283145402,0.394362327223065,0.174835498955813,0.457194819150233,-0.201571855925396,0.101519007919326,-0.433098399561881,-0.0534047509494644,-0.314255200798869,-0.25626294804453,0.2831189481939,0.428171790756306,0.316019406739879,0.240596063022635,0.190290707582698,-0.318821464169462,0.482390681686574,0.176350507267916,-0.0981810339980318
healthy,0.0983034088796297,-0.140149040068068,-0.271329778578892,-0.0436431571471105,-0.135664889289446,0.0142642382526871,0.277186234121661,0.186778409694908,0.0487071550091756,0.144691175555035,-0.119583796841972,-0.282472506699046,0.12828150309361,-0.0069871573554829,0.114374837209046,-0.105358215061514,-0.328029159221517,-0.198317366655415,-0.0897216720446797,0.082173995841869,0.132176142670733,-0.26536701773749,0.199061503745833,-0.171054889615557,0.144372259659142,-0.295180821944496,-0.0184004807812441,0.17918241290181,0.246560643997837,0.0219085556360716,0.223473065958765,-0.174302033282835,-0.0451121030918316,0.137762002907896
healthy,0.362131707619278,0.345435907034071,0.449738069073114,-0.446791502169743,0.602488455016884,0.489370594010594,0.257893079605464,-0.305390646243812,0.596848516066238,-0.0433476182349096,-0.0970644600095043,-0.605678333705759,0.376587345537172,-0.266296513342341,-0.566532432339288,-0.600945284137448,0.119895764942139,-0.604623668886968,-0.201782652258191,0.638108923916792,0.525596283328603,-0.317145382155885,0.26953157178249,0.276806452982347,0.202337516078519,-0.460307777759075,-0.0222609105728062,-0.204468023724511,-0.191669447309056,0.358401083782348,-0.245817379210385,0.406979199471987,-0.540833625068012,0.501824674822588
healthy,-0.0734932653371811,-0.291497899562757,-0.0297971399618364,-0.350711385365512,0.146510538023215,-0.0250372134503609,0.192872222244986,0.249324950671085,-0.174403707380461,0.0628310299514761,-0.370988672304397,-9.51985302295092e-05,0.284738803916462,0.337669186724069,-0.188493089854428,0.100244052331673,-0.330243701366167,0.313107965924856,-0.124424479009969,0.0661629785095089,0.115951809819542,0.0419825518312136,0.220479796011543,0.169262986748067,0.405640937307939,-0.285881186279216,0.148033714506887,0.262081553721839,-0.222098171025445,-0.388219606275939,0.181733994208133,0.311489590910954,-0.265508700810101,0.239329104996986
healthy,-0.211511093338457,0.270962772239248,-0.30656279088283,-0.0875491135102702,-0.0921444123625052,-0.222319257914852,-0.0468227355338877,0.0245723851951176,0.0234235604820589,-0.0962276171799098,-0.291078042686767,-0.297385740639599,-0.252419007295441,0.175111774481779,0.358357444691394,0.131944143990147,-0.442170168391976,-0.210950228443167,0.333516819763747,0.172898119315343,0.202225663405315,0.294901136248385,0.354474742300326,-0.175778309574733,0.0103475508942722,0.308291446936914,-0.157025913727847,0.161610374611091,0.0454544419487588,0.0560133332383578,-0.0318934332486194,-0.355656080920358,-0.0832897916967599,-0.0859044517158677
healthy,0.248914588112041,0.0919780555466047,-0.162543750924962,-0.382995967481049,0.0654503382784396,0.283738365292253,0.27239276557064,-0.319021212981432,0.184218437098333,-0.0234125959573176,-0.300756764874673,-0.0753859357225113,-0.355878016701355,0.384471551259872,-0.219763610792636,0.0512191525004622,0.116603909277621,0.0615810297028605,-0.275606259133409,0.200876138423708,0.323808662574945,-0.237306662385304,0.2789181249481,-0.0555803223356488,0.0709919751366842,-0.0600726551733974,-0.183431459082961,0.177889822224717,0.2789181249481,0.0081648969094846,0.114636464239191,-0.313151668616782,0.340564736152241,-0.144607210324608
healthy,0.328826403049879,0.224290041516919,-0.406500889404115,0.14105792581536,0.300707445042595,-0.026398739399779,0.369317702580367,0.135301809705634,-0.103676252229207,-0.259488360716625,-0.153893403117509,0.313476760090609,-0.379837500987797,-0.0106521229157003,0.130207316137256,-0.461481722590121,0.041748382359049,-0.446198241884986,-0.358930228681205,0.0556424557273537,-0.308117617505691,0.170433966651205,0.10136057333449,-0.105462633090846,0.751735531479421,0.476963690057661,-0.249630184850542,-0.439582016471508,0.331737542231809,-0.247645317226498,0.397370498333515,-0.315064654189843,0.669363525081614,0.170500128905339
healthy,-0.0327041200946373,0.395949680160316,-0.0891438233112711,0.232376245890531,0.142849377553919,0.233512172517404,0.110026381416934,-0.300426175909744,0.157656049050723,0.116102268025792,-0.147974255823999,-0.173387311988006,-0.0380403335511129,0.081258379168905,-0.335032312681937,-0.126801111837043,0.171036208039361,-0.141105862266159,-0.282898563888103,-0.0412764035927874,0.0283321234260893,0.0694500256290804,-0.236140653898193,-0.0131688238022429,-0.0053097965581761,0.109682961739042,-0.0994860389954799,0.0521733741412833,-0.0631231784863779,-0.0082156553711084,0.420953274400683,-0.275079161991485,-0.118717540957431,0.142122912850686
healthy,-0.133147873666681,-0.158878904467298,-0.0004084290603272,-0.177462426712187,0.531978851076234,0.224840197710147,-0.0304279649943796,-0.223819125059329,0.246895366967818,0.28079497897498,0.300603788400851,0.205439817344603,-0.0659612932428497,0.210545180598694,-0.340221407252593,0.428237869753114,0.363093434630919,-0.303667006353305,0.15336511215288,-0.209319893417712,0.222389623348184,-0.481742076655983,0.254451304583872,0.171948634397769,0.0163371624130897,-0.052891563312378,-0.189306869461677,-0.294273137965779,-0.0367586154294519,0.136211091619136,0.326539033731631,-0.0978187599483747,-0.204214530163621,-0.349206846579793
