group,ARID3A,ARNT,ASCL1,BACH1,BATF,CEBPB,CEBPD,CTCFL,E2F1,EGR2,ELF1,ELK1,ETV1,ETV6,FOXA1,HEY1,HNF1B,HNF4G,HOXB13,JUN,KLF3,KLF9,KMT2A,MAF,MEF2A,MYB,NFATC1,NFE2,NFIC,ONECUT1,OTX2,RFX2,TCF4,TEAD4,TFDP1,TP63,VEZF1,XBP1,ZEB1,ZFX,ZNF143
healthy,0.0581277520387556,-0.121732474105465,0.240144070456424,0.208570949118809,-0.151719504575255,0.221433154750067,0.0912002248998595,0.215906619382493,0.44942132566481,-0.0931704471497342,0.114818109228546,-0.015129819918849,-0.0002478266980974,0.346845855322278,-0.327428633526343,-0.354986962354779,0.301691830928924,0.223787508381992,-0.094446754644936,-0.0773714951460221,-0.0993413319323606,0.333711040323114,0.089985874079182,-0.0050432733062829,-0.136626858661121,0.008041976353262,0.176155217007663,0.101497424205808,-0.0424403220491873,0.106962002898857,0.359051320203577,0.0045724025798978,0.306065972150344,-0.0681399506418923,0.159848220272852,0.328196896290445,0.182722624507246,-0.0318457307055216,-0.101063727484138,-0.155560818395766,-0.180033704832888
healthy,-0.116885989618432,-0.0930912050936163,-0.0259797812636732,0.169172876559965,-0.347433610827235,0.469843022811469,0.298894659277581,0.0474074859880599,0.335215624847469,-0.0005434152071023,0.199154942706196,-0.19392342003443,-0.182776677592003,0.213314203350187,-0.0014502880429447,0.313853810102561,0.0005590020839684,0.084711841789314,-0.299103665126467,-0.0225350814762785,0.379077096348505,0.099208345769134,0.228347746087482,-0.0017577746138474,0.141077531008929,-0.0606938815275527,-0.0567404827588027,-0.0251402153961161,-0.001195230057864,0.003954107263153,-0.328212157673796,0.423913456148071,-0.431684931254598,-0.359886108454395,-0.184280102715173,-0.379249260488434,0.0703485347572584,0.236547860307825,-0.260119469095695,0.160252932026173,-0.131915989883712
healthy,0.0714328845281899,-0.0056057843155114,0.235817942260581,-0.180933179185213,0.104731051054118,0.15487541675805,0.137798447728293,-0.0224423680830253,-0.0009230794070138,-0.0767502065290095,-0.0873079272467309,-0.206019785152914,-0.228048690584881,0.0041634727420522,0.0410289565596697,-0.404231856988168,0.21924097457629,-0.0611924723566295,-0.0207500558368332,0.262866091968186,-0.106654133152064,0.155856188628002,0.261731473530398,-0.107779136179362,-0.0555770726306283,0.0114134922513072,0.187952428842715,0.0048461668868229,-0.0133750359912118,-0.0026057762427163,-0.118625319211775,0.0998464225253363,0.0055673226735525,-0.17503893255501,-0.0529905272088914,-0.156856191318934,-0.0577693862222863,-0.298395033727731,-0.116634929240402,-0.266500717133303,0.353635566991219
healthy,0.008372759766921,-0.339285796061943,0.279849520844817,0.0628938964055896,-0.163032711903858,0.0446190535679241,0.144159644962893,0.249308706210255,-0.126447361039538,0.118042264834601,-0.152754479973249,0.276025737049405,-0.354505321042934,-0.244905244209818,0.0061363146494206,-0.144036956712773,0.128506431283803,-0.221737612978795,-0.157867441466629,-0.226629450300446,-0.030098566291106,0.197930861561099,-0.112951177990468,-0.225450596920416,0.21690807085391,0.329662852537014,-0.140613574105738,-0.0679483669890283,0.219945318348163,0.298126265825895,-0.372179086562181,0.245709850873397,0.0558241048763788,0.253681258380235,-0.220381860261382,-0.190523915111984,-0.122321611977358,0.186979746398242,-0.112064779160142,0.315663077019427,-0.359205041879901
healthy,-0.0070542387415892,0.297040647551244,-0.0323160396405237,-0.282932170068066,-0.148710978876746,-0.241845995775836,0.0563385823821519,0.117348214741843,0.0460432069214541,0.118015507595777,0.0081981693483334,0.10257244440473,0.096757463820447,0.133267915685699,-0.210959869393743,0.16024561249475,0.0351758661573842,0.167681161438587,0.102000479101358,0.0331739875955818,0.165965265528471,0.0213533713258917,0.155765217618335,-0.302188335281593,-0.219539348944325,0.0425160875506595,0.0439460008090897,-0.12526040143849,0.117443542292405,0.0,0.0562432548315899,0.170445660404886,0.0028598265168605,-0.0822676761350204,-0.211627162247677,0.0760713853484893,0.24108337537134,-0.02268795703376,0.200855149034169,0.0758807302473653,-0.0316487467865895
healthy,-0.151279132508628,-0.10331925768898,-0.128080088582978,-0.497185120204633,0.0111846722993582,0.218517315218806,0.0540768737790059,0.0315258629877909,0.059524148118257,-0.0537894615938588,-0.146525985710864,-0.17944010378163,0.472982845066676,0.327818000081698,0.358080334029125,-0.251813745724532,0.102720030397305,-0.0370815947553994,0.338587822717589,-0.0647246818079949,0.0177436352792727,0.0220521066207709,-0.0598332517890756,0.190584104545354,-0.0881270834118156,0.41702152346996,0.327625488146363,-0.224181504414772,-0.221559546084231,-0.128638644339018,0.0026599184304655,0.147889837872459,-0.419223209265616,0.324379899602768,-0.376279490507498,0.0157995358759661,-0.136043575260121,-0.0471383097998405,-0.0550638363770584,-0.1319709988253,-0.242283049207624
healthy,0.318137111458342,-0.0084423240938463,-0.100120687300459,-0.0683960162915518,0.0568867541479879,-0.0665162800675314,0.494898272173249,0.268571435235486,0.237869076909818,-0.174419734892005,0.136759054754612,0.0579750224882103,-0.281168965719272,-0.11344373001106,0.0619323619072007,-0.358765796159977,0.0780914978680785,0.288457065815913,0.27447446653548,0.0141145105943993,-0.107540698711066,-0.132834693164113,0.195030877699247,0.117236180287592,0.0574803550608365,0.472077614857071,0.467328807554282,0.0255578170809801,-0.163174295376373,-0.260425911598064,0.179069608709318,-0.385675704209112,0.38188325393258,-0.0389468154485645,-0.421918337721367,-0.0053424082156371,0.0223589677172961,-0.0736724688502058,0.292612272205853,0.194437276786398,0.278069049841063
healthy,0.513835568325105,0.23052053342418,0.01364575571419,-0.0117909928015816,-0.0249730577876195,-0.175738785969641,-0.255626074276986,0.49965988035017,-0.213363976482553,-0.301862664027009,0.462233414435038,0.338692956148803,0.164543966961398,-0.0361016352632696,-0.0206673581690644,-0.0329220416987982,-0.111219533223908,0.193756482834979,-0.419507625912452,-0.100157197280851,-0.581931863830869,0.42156111342284,0.236614754422751,0.493499417819007,-0.110490876365383,-0.358631657459343,-0.392944771342597,0.0505422893685775,-0.552586864892101,0.344389727951814,0.313189966100438,-0.494228074677532,0.615317596257819,0.329154175455389,-0.342269998908833,-0.203361505060987,0.308884266481883,0.090883382717809,0.308553058818917,0.354458440905974,0.0021859705755741
healthy,-0.315808913766662,0.0445785368917316,0.458616973994018,0.112243336333472,0.287953969826865,0.0713442555558672,0.043090814563998,0.324921213024031,0.262104794382494,-0.217260592789381,0.092026252558378,-0.150259955101093,-0.128037102830572,0.376858662144016,0.176706876123571,-0.0698432499930646,0.393967468912952,-0.150791284503855,0.273661208892567,-0.200231485430859,-0.0783976533775328,0.275666977387993,-0.0083684380935014,0.0320524462216175,0.125778952868834,-0.316937988747532,0.0484838080020323,-0.0182644482199437,-0.146022603114066,-0.249764669003346,0.332532506718596,0.114674168351108,0.137109552382734,-0.231141573436538,-0.117370665070125,0.128262917826746,0.309765041810245,0.280701323479163,-0.391191272783521,0.257097014761462,-0.163622889580557
healthy,0.0127504126600167,0.404177715133375,0.0462332036290036,-0.175188596710798,-0.092673731041097,0.17757282021633,0.162541845942327,-0.0363853239322428,-0.0889419029454823,-0.0733926192137546,-0.281649359327361,0.335242557256049,-0.350999164770866,0.096094573462077,0.0052867564687874,-0.0196957593935217,-0.0384585617631398,0.0259154728862128,0.0834478226936052,-0.25086177753854,-0.0094332321305814,-0.0268484299101165,0.162852831616961,0.0050794326856977,0.115997656638688,0.135589754140665,0.107808367206645,0.262471909391563,-0.0388732093293192,-0.17757282021633,0.046647851195183,-0.067587553287243,0.0828258513443361,0.0218726591159636,-0.167621278628024,-0.336901147520766,-0.298338923866082,0.089874859969386,0.135797077923755,-0.233861227325184,-0.0475808082190867
