group,AHR,AR,ARID3A,ASCL1,ATF3,BHLHE40,CEBPD,CTCF,E2F1,E2F3,E2F6,E2F7,EHF,ESR2,ETS2,FOS,FOSL2,FOXA1,FOXD2,FOXK1,FOXM1,GATA1,GATA3,GRHL2,GTF2B,HIF1A,HNF1B,HNF4G,HOXA1,HOXA6,HOXC6,IRF2,IRF4,KLF10,MAFK,MECOM,MEF2A,MEF2C,MXI1,MYBL2,MYOD1,NANOG,NFYB,NR2F2,NRF1,PBX1,PBX3,PRDM14,RELA,RFX5,RXRA,STAT5B,TBP,TCF12,TCF21,TCF3,TFDP1,YY1,ZBTB7B,ZKSCAN1
progressive,0.014269277643005,-0.122087141232284,-0.0778324235072999,-0.0658083119270055,0.459884848511883,0.0061118409484899,0.0080327052465867,-0.100658278478191,-0.24721772979402,-0.174050262439241,-0.151523762943378,-0.0944217060817725,-0.0020705420356108,-0.0234495122105327,-0.0370202937451388,0.0884844891603824,0.189317391665673,-0.0842436199308179,-0.0308835065070633,-0.0764354312905023,-0.018385415424641,-0.127051452859833,0.144863103624003,0.251408706444413,0.0390908357807497,-0.16661626814271,0.238760937624477,0.282367051820233,-0.0239983305814175,-0.226088222514955,0.0533601134237547,0.500696978274044,-0.320734445202999,-0.07523800939039,-0.175172845470596,0.303272042493027,0.0335278132031446,0.0841687810620609,-0.003966460044122,0.357355598314767,0.130020061320528,0.192635248180567,-0.029985440081979,-0.253653872507124,0.320809284071756,0.0654590638728061,-0.102404518749188,0.184427918906881,-0.312302599323041,-0.185550501938236,0.306016134347451,-0.295039766929755,0.136605881771146,0.0450529989917256,0.142543098692536,0.109090124358148,-0.111958947660501,-0.185849857413264,-0.165244222215498,0.22888220694855
progressive,0.0588500856993831,-0.104814397868505,-0.225546515980274,-0.0069734774399063,0.0105208550941195,0.304710644656775,-0.22115019324642,-0.029955633524467,0.0781029473269505,-0.0903823315146116,0.0303194671300274,0.434841797578853,0.141015841621757,-0.378690144454042,-0.207233557833737,0.173245435180976,0.214419271543554,-0.157570270674752,-0.540505140526998,-0.156478769858071,-0.0970526142832176,-0.212114992041672,0.0873503848016089,0.164392150779008,-0.0351099429365717,0.342640298036439,0.344732341268411,0.111605958505631,0.012218745253401,-0.0351705818708318,0.14404778833476,-0.218936872145928,-0.39845843702282,0.218391121737587,-0.33278647121918,0.271450189215135,0.101448937017072,0.0750103616796877,0.0237401427628114,-0.0096415905473487,0.137801978105974,-0.283881170738446,0.0748890838111676,0.0117639532464506,0.231337534202109,0.0074282694468567,0.137195588763374,0.132344474022569,-0.174913005873128,0.040961600092667,0.007822422519547,-0.141713189365748,-0.0316232042166186,-0.41019207080214,-0.36510702317979,0.0548175965710895,0.237007274555424,0.0709778725513941,-0.112000111578321,-0.173912463457837
progressive,0.0771281548082631,-0.0656682964566865,-0.0559365511697595,-0.138772416557265,0.107039323224399,0.0267610651725745,0.0706205747533825,0.122878713828388,-0.0888793236478807,0.0256550728111987,-0.135553188791118,0.0573585413486712,-0.0866624014592302,-0.0035500379813802,0.0891706341359216,0.0111092982727477,0.004468406638594,-0.05844972131235,0.169917951448151,-0.0498634681139907,0.0022169221886505,0.077770025375133,-0.132985706523639,0.335026811110677,0.116588382273063,0.0311998470157746,-0.188798821045923,-0.0958263381677723,0.0846972900314286,-0.0205892327988258,0.189317254965318,-0.118938616040987,-0.0154394558661698,-0.097322390335169,0.0822532444114241,-0.1805285656651,-0.0612048272839914,-0.0613035766019714,-0.151239517952238,0.112564347565379,-0.0669717874540222,-0.082529742501768,0.225642191584254,0.0890866972156387,-0.03393520312382,0.16025533068381,0.0761307866966653,-0.110717735319153,0.0648733644469476,-0.0123732895428915,-0.0021774224614585,0.277080711320025,-0.0078950079724993,-0.0197696134595919,0.0782143973060429,-0.038729482511748,0.0304197274037327,0.184542725440986,0.0025724197333784,0.0608394548074655
progressive,0.0600460437510185,-0.336951975778711,0.0105985558889305,-0.0192938499809053,0.0889308404342306,0.0014554354917897,-0.276383468004999,0.324412839234061,0.0670246703398566,-0.0777725016638425,-0.124644988271225,0.136885573945765,0.340198716491165,-0.0881844632589538,0.37718170552613,-0.337213207790058,0.006045655119742,-0.183944654846967,0.0156739206808128,0.0286982023893929,-0.003246740712454,0.276532743440054,0.0928866394631977,-0.0725851802956687,0.311500514101772,-0.101395339261353,-0.259328749549924,0.0700101790409638,-0.109083024166704,0.343893283508785,-0.0197789951448352,-0.077175399923621,-0.251827658938392,0.354417201680188,0.261455924499463,-0.0305268264688211,-0.327622261087751,0.19592400851016,0.0579935065190073,-0.271494697506936,-0.331876610986829,0.274890713654445,0.130541367955912,-0.002089856090775,-0.0318703053843193,-0.370091122361001,-0.117293173094749,-0.308141816813027,0.241490335060808,-0.253768239594112,-0.252835268125016,-0.3450128492717,0.379308880475669,0.0475069072063683,-0.222830905678888,-0.226226921826398,-0.319710663029817,0.138714198025193,0.409163967486741,0.302282755987104
stable,0.133279369092078,-0.11256736891764,0.0764248377622844,0.321428680745896,0.100340848491049,0.0432329439258624,-0.22993166857068,0.110501014284777,0.203969492311474,-0.0561761774884244,0.129495931298249,0.0498458844240954,0.0307520408087576,-0.057783230041193,-0.169497609381516,0.024226922906059,0.006801708605876,-0.173318397014825,-0.0218324953588435,0.0809199414164794,-0.0373649813069906,0.174106781464393,-0.0415168702200165,-0.103125935170125,0.212473142251501,-0.190029926544401,0.230825036352841,-0.0495036791380473,0.344069749656729,-0.315401224217893,-0.158829687661881,-0.231074371767749,0.0711665860365484,0.0367704122406711,0.129398014151504,-0.138215604634188,0.076608558594322,0.0464531057621261,-0.210924638095755,-0.0577176154583224,0.0534143082771337,-0.187255943871657,-0.308905380513706,-0.0176079256770995,-0.0424940227772276,-0.216606860972347,-0.0576126321257295,0.0287815844123981,-0.0439647988886496,0.316576229978837,-0.0775261532993889,-0.0751751323223801,-0.0178411098100703,-0.0381170253721996,-0.151058902139763,0.0783276606655311,0.04682862306717,-0.121408176868109,0.0008439044812277,0.211147727677515
stable,-0.0790218752166098,0.180853585992859,-0.0414575483826155,-0.102591648916371,-0.0386165488741622,0.0278605013524458,0.0593570144214718,0.0103468500616511,-0.0503195962320297,0.10302422908844,-0.0077981344532443,-0.260939374605639,0.033495734945345,-0.0531372130284793,0.0674357414187609,0.0604793845976509,0.0203546507992481,0.330234041628696,-0.0971200943074978,-0.156208207540927,0.37236968865942,-0.143838752890953,-0.0523188181083487,0.0974357609195481,-0.0128371088900485,-0.117521510530753,0.0781800975844754,-0.242806081446745,-0.0096804427695447,0.0483203743557106,-0.0083125541173264,-0.145241715611177,-0.0031332834084999,-0.0044777893487145,0.130253397216785,-0.0841894545694344,0.0227513787796305,0.107010981485076,-0.33257231282907,-0.275880927576023,0.0228449096276454,0.0497584111439401,0.0166017255226492,0.038628240230164,-0.240467810246372,-0.0783320852124997,-0.0877202440819978,-0.0526929415004084,0.215237863994346,0.10496499418475,0.0128488002460503,0.0315315871370316,-0.12370623785574,0.0477591892676211,-0.0677163339628057,-0.0330865374852797,0.0237568353957909,0.0643609147902703,0.188920621634147,0.08804760205005
stable,-0.0994058300754037,0.0525417342836883,-0.247778934320779,0.0205790817101073,0.0349193629842678,0.146123740822891,0.155427711541049,-0.165457891833761,-0.0903234947468825,-0.188173161448241,0.30611619826114,0.0009619919039555,-0.0658822984811891,0.0870178264886824,-0.0170234841827423,0.160091486016598,0.0877911925291173,-0.0759926447658981,-0.122045649344475,-0.113953599799437,-0.0407997742795253,0.0808120355788517,-0.0775818176660599,0.104875980117504,0.0427096111476723,-0.139649158057543,0.118966332122499,0.328888055634675,0.0730217874154472,0.171361881361959,-0.0313118933444346,-0.284858063442358,0.148736209032652,-0.206733946418676,0.0161463739173711,-0.0953598053028849,0.140927098282896,0.365684245960974,-0.289512406624731,-0.261836276799658,-0.135513535999852,-0.345722913953897,0.0541639167099662,0.0143827220934526,-0.0126237859161222,-0.231807039327164,0.267768560207384,0.114406301871887,0.10262661669502,0.0750825249744107,-0.0551494868468618,-0.118598511688634,0.0351079888477885,0.03389135202808,0.0219466192206323,0.337645011348624,0.168905029489602,-0.159813262867905,-0.0142365370492241,0.0983542408862759
stable,-0.0396674693932538,-0.0226585737383435,-0.0373731262475702,-0.175930603964564,-0.0692668697868929,0.0882945397076409,-0.0232623482503655,0.121994446317115,0.0216409298599611,0.132474320496724,0.0473348896493417,0.185926426441372,-0.114578856797665,0.0506324273688465,0.0720225585853523,-0.0376992676933804,-0.0007988401235983,-0.0455245982064586,-0.0272297144456006,0.120914876847756,-0.18822902633252,0.0882408708621278,-0.305254976066944,0.265939450449074,-0.0307491521994383,-0.0624292524498916,-0.0573162628215891,-0.0137433528240768,0.202736128111975,-0.294626480468991,-0.114242394420026,0.109751756981038,-0.0415830343407971,0.0733188676231294,-0.0146082469113835,-0.004409102077535,0.147389099083442,-0.0686218115475532,-0.081889369414293,0.009019462325744,0.0753613800321748,0.0236617683121647,0.0082340394135239,0.0453790730676636,-0.0747834078497264,-0.084816385681121,0.0750620730091211,0.055159188069237,-0.0335378679797518,-0.0584267950864364,-0.0177540669329956,-0.0634066446941392,-0.0243728805152128,-0.0309225438541728,0.055269622039812,0.026235808710426,0.0477673366929951,-0.0631692632620622,-0.026399911526514,-0.0112776822100246
stable,-0.346377886666599,0.0930477495118879,-0.136156955828301,-0.183904660331951,-0.0784613761163162,-0.151388001853285,0.113331351754382,-0.0174166434759198,0.0780787655313802,-0.0046332569463476,-0.0383344358660479,-0.0164732201158037,0.110957069631424,-0.113126943359691,-0.0807832458303795,-0.0322755613977472,0.119751871844061,-0.0039623781124873,-0.0010325244552381,0.285799624465371,-0.0303520259912884,0.300506546401402,-0.103289134210036,-0.0106711664510902,0.0648970446942035,0.0939964141128934,-0.108090110864849,0.177662342432516,-0.10088864588263,-0.151760129956442,0.375246641486149,-0.153379673391308,0.0830369794128789,0.0662021136756974,-0.12448471236731,0.212579489238588,-0.0845150093437274,-0.0736446757388349,0.0159490960268504,0.0195603109997389,-0.0625961399436983,0.033108918699183,-0.094641086742306,0.134306797794295,0.118514938994131,-0.0404518971854194,0.082114521016321,-0.0571976618274789,0.0025996554812086,-0.0200162989571284,0.0102780733843752,-0.146146760963752,-0.302833657356355,0.0637020417713899,-0.0936085622870679,-0.158998283624888,-0.0215677062604303,-0.06403748118832,-0.0378679654268794,0.0620510508911868
stable,-0.0154163021771629,-0.10911112782264,-0.212313435572431,0.0396310280498976,-0.0793306746554799,-0.188990750923598,0.0774703493680279,0.109682949120013,0.132471933891299,-0.0127554270733895,-0.164455805124334,0.108646046500777,0.0706542395033476,-0.202798329184153,-0.0455398481227469,-0.17241555758376,0.0046508132186297,0.140835773400867,-0.0449680268253744,0.140881519104657,0.135254797538512,0.0900122964903984,-0.130306637245248,-0.156526549800769,0.114394756610362,-0.185536950287468,0.0477203933367274,-0.151037065345993,0.170235012369779,0.122491746181157,0.176273445270033,0.0235132917479577,-0.044136979873193,0.107830248116526,-0.0996112700022916,-0.101479219573708,-0.0935118428303182,-0.0092101350296799,0.0022262909177703,0.0879689883877873,-0.208638530701317,0.171012689334206,0.168832144120225,0.194457362526479,-0.225488198263894,-0.173155113128362,0.0347819834481787,0.117101377417926,-0.165347846348236,-0.0649207779616926,-0.224664775595678,-0.0463480222230334,0.236246062938462,0.002279660905525,-0.0880071098076121,0.17932315885602,-0.137115122825963,-0.112046477149153,0.240073453488876,-0.311596861364229
stable,-0.0987052873387198,-0.211094479231722,-0.306068018843035,0.0239011038172827,0.11123943033911,0.212091188111233,0.0367425964971222,0.171267186963929,-0.337921640074742,0.329940503054539,-0.164418390868015,-0.0212121052047698,0.254446960333041,0.144963280591921,0.0664970318614945,0.0243104886129869,-0.0557522363876171,-0.138261315516958,0.131351547217428,0.362916510565045,0.191938008320275,-0.0390782051948023,-0.095496158499446,-0.115118009087468,0.303269519130151,0.118084493442966,-0.12635058219027,-0.0228409340727843,-0.06302161625541,0.112150280401284,-0.060448340396698,-0.110553804131107,-0.209332506980302,0.240646088694271,-0.135574805565817,-0.0629581553904224,-0.186326076926276,0.0398758211645481,0.0908921349611314,0.0715266164944316,-0.0896079856931475,0.255018108117929,0.119389796332612,-0.354160155527446,-0.20097807075429,-0.391292227529295,0.341771599217321,-0.163913192609486,0.167335101996071,-0.216858218969417,-0.233720144095823,-0.301641934592823,0.122667363359618,0.253042110988512,0.187444730213018,-0.0385978935499943,-0.112436476459071,-0.301879601753855,0.108245570708519,-0.176164872544147
