group,AR,ATF2,BCL11A,CEBPD,CLOCK,E2F2,EHF,EPAS1,ESR1,FOXH1,FOXK1,GATA3,GTF2B,HEY1,HNF4G,JUND,KLF1,KMT2A,MITF,MYBL2,MYC,MYOD1,NFATC1,NR3C1,NRF1,PBX3,POU2F1,POU2F2,RARG,RXRG,SIX5,SOX17,SP2,SPDEF,SREBF1,TCF21,TP73,USF2,XBP1,ZFX
progressive,-0.329703620148663,-0.170798949725055,-0.0819786607951398,-0.100448639222591,0.0187117320717895,-0.265082871017018,0.201259908911689,-0.009162463120424,0.290007671748303,-0.0607285154577974,0.215595900020954,0.228916525823998,0.234501035008215,-0.205031265763368,0.20851251824184,0.15677723835343,0.208923499437216,0.0375926916946159,-0.244799740257029,-0.0612845488397757,0.405952719572984,0.159073897974645,0.091262000737733,0.0301225040845604,0.0083646760941074,0.288919780348781,0.0242237151627042,0.0776029198326154,0.17372416882155,-0.0339422116651065,0.339132012277859,-0.0692140683740741,-0.122907552781625,0.181677863720282,-0.326391595221227,-0.0665547782863521,0.0783523561300643,0.185956903225071,0.148726841996963,0.263173017226745
progressive,-0.0126878591913802,0.517415640949418,-0.374143623491612,0.0943288970723644,-0.0046245468080731,-0.369489432152718,0.424450392294819,0.0421545228274363,0.138617826118911,-0.334449596722318,0.316811100883833,0.126167123174099,0.447395259150259,0.501111148997878,0.227521774051036,0.349568307441018,-0.33483497562299,-0.322384272678178,-0.119734259985946,-0.01479262087967,-0.0629649834637655,-0.336702581064712,-0.0794176980694105,-0.244774890988847,0.564105776992464,-0.136987376923757,-0.19263016127474,-0.315388163404426,-0.0809592136721015,-0.119763904516767,-0.11593976004086,-0.101828963370073,-0.0755046200010409,-0.25722559393366,0.0266504332080627,-0.517237773764492,-0.307917741637539,0.324874413267141,-0.155900587587544,0.216849742955483
progressive,-0.568235025729125,0.377230729504947,0.371312313521886,-0.272347772253714,-0.657202955061535,-0.300147554535282,0.244988876021087,0.0611154324145557,0.0489527281513908,-0.514993243079888,-0.0418122910544185,0.0050797740421413,0.400310155719053,0.268394174532236,0.0029184739544001,0.483316538911441,0.129102936504989,0.214160398272883,0.127061442408808,0.455483210952236,0.273114530599698,-0.449622301845124,0.168164481993192,-0.281937043818172,0.0661568685393979,-0.10301877602256,0.0878944676480331,0.0972872573863323,0.52906805096835,-0.0280489787440128,-0.180744111106985,-0.168174066472517,-0.0929167348142257,0.202836335950638,0.0395838996114036,-0.356619306716975,-0.508293692031857,0.209679654188542,0.664113364654712,0.534775608406265
progressive,-0.121390271922499,0.135524009060438,0.0539552690227211,-0.0966834820669771,-0.167170500184202,-0.348838072651276,0.409914710514707,0.014533405797366,-0.175309207430727,-0.372563857615476,0.246195894207379,0.287434433157405,0.294773803085075,0.197944986960124,-0.11884692590796,0.267123998555586,-0.0711773548925998,-0.228574139678073,-0.0647099893127719,-0.0315738240947775,0.327800967759589,-0.252299924642273,-0.33982736105691,-0.16204747464063,-0.220762434061989,0.152600760872343,-0.121571939494966,-0.349928078086079,-0.254915937685799,0.192676627358579,0.0771360512695198,-0.125641293118229,-0.131890657611096,0.242526209243544,-0.193802966307875,-0.211533721380662,-0.334595334969858,0.336303010151048,0.394363966311525,0.202305008699334
stable,-0.138177304670196,0.131787020665884,0.0810501021213499,-0.201307501283698,-0.0990726394632064,-0.285359100437376,0.0686016352359814,0.0538962362272721,0.327646320723482,0.0085910590864023,0.172660632672249,-0.197475267330809,0.249959831728038,-0.0997746024788315,0.117550242484158,0.020570905144788,0.0457660521690595,0.021370658870176,-0.0695824470081583,0.104285562050966,0.292029201423088,-0.0242879203406291,0.0736799745697108,0.214070641245036,-0.139372094134032,-0.0157075117275673,0.0032483943688583,-0.207595153454001,0.0022724237209271,-0.0192909118942274,0.1682222899638,-0.0640151541256143,0.117102922603856,0.192361103677662,-0.0381683917778728,-0.249284979008189,0.1507545454605,-0.21184178764232,-0.0361283420207389,0.223635734529671
stable,-0.135798059578568,0.244870148103942,-0.24054515108039,0.0767430210643588,0.0177336289567306,0.0230400237217755,0.219878740500828,0.142975957013435,-0.0556201464189866,-0.0875155730174822,0.161964862151144,-0.197089772015248,0.14962892077262,0.113191676719312,0.0886453215803627,0.166392563589504,-0.255094943178093,-0.0765604354380347,0.132614222719541,-0.0807827280467801,0.221830124382167,-0.126782894278814,0.143820415535184,-0.108695505671081,-0.100011276819039,-0.0038342981528066,-0.121670496741739,-0.260287221926686,0.446969613241458,0.290242676245487,0.0906765866732186,-0.0728516649033259,-0.366004299568354,-0.139107424055693,-0.0406024786538273,-0.231347400154312,-0.0341663353259019,0.0371105285503784,0.0195823084232624,0.21046416914349
stable,-0.0561582682787172,-0.260613007071828,-0.0431142382698664,-0.204023868538993,-0.258585649139298,-0.221263214180037,0.236538698557579,-0.0940294958774322,-0.132571973977298,-0.121587050235491,0.240148937739444,-0.104415736739834,0.255864363323821,0.340745803384893,-0.130739641528211,0.327642812183374,0.207039960317813,-0.0570835054559792,-0.209117208490294,0.174198576001371,0.214659560601147,0.258304449605032,-0.123804898175105,-0.0116607097193169,0.109921805039815,-0.0965648271621845,-0.279480588725798,-0.170878607306489,-0.0203007921834549,0.173772241223613,0.135760413857765,0.125941107540254,-0.398006192418878,0.159240574968968,0.120435039240273,-0.292665218501782,-0.0989686296325221,-0.12679377709577,-0.0270767938639914,0.0915304484035529
stable,0.165309094095119,-0.0036645611701519,0.147516080230224,-0.119000276492929,-0.0739439671139252,-0.110026799781403,0.214381826491491,-0.215566361403283,-0.205686240670664,-0.0406470406060798,0.0685130994550502,-0.145241973121088,0.21714074324807,0.0884172844032405,-0.243387437913831,0.194493635263629,-0.352659534017257,0.0647925602637503,0.235546516523032,0.0224092013945625,-0.0167404271458087,0.26514889363511,0.0420205013392464,0.100387584461225,0.0691518486606496,0.0616857800900372,0.248937258867646,-0.0616158075636022,0.0845957848523701,-0.362307745805121,-0.219298895884829,-0.196180972758232,-0.10772070523161,-0.138978432397636,-0.0804514120723783,0.200679206600481,0.158713683674862,0.194021820513953,-0.262330000427301,-0.0092083844788433
stable,-0.0955418743227012,-0.0577348657381568,-0.165350378004692,0.0826853562764039,-0.187652293650839,0.112597476554938,0.311748957165336,0.250135276374066,-0.237309260149942,-0.183666722220117,0.230868292034221,0.16326100318578,0.292624314662303,-0.036764862993603,0.0621220444941688,0.287383084885422,-0.140948920265575,-0.318149256184826,0.288679412327813,0.194235603603372,0.200925669933513,-0.172879244444615,0.0769662646187984,0.274740079594342,-0.137400541619345,-0.185629006113304,-0.227935033468498,-0.269193831595722,0.276920959879776,0.0771492755518418,0.0649434630452543,-0.122495317850368,0.207600485352567,-0.209603438341987,0.224249396622486,-0.166875469113387,-0.213309409736115,0.21073708939945,0.184495355055841,0.130405457067465
stable,-0.063645573139344,0.203767900257121,-0.150277915134169,0.116727293417415,-0.0931062559636383,-0.174839419819902,0.0494948219980534,0.122814813872324,-0.0502894803568379,-0.106578995844682,0.0829725392782215,-0.132912078339448,0.181641403753351,0.129944867770409,0.0740052935781765,0.203571058278339,-0.0763455259925785,-0.0324570551679679,-0.0150620565986122,0.0374145568557976,-0.0280317558672139,-0.223408355473317,-0.0504425796736679,0.0261289500723263,-0.177230685339914,0.0001895515351229,-0.154039784061993,-0.132088258206029,-0.125512278025996,0.184907522512392,0.123835475984524,-0.1481782673605,-0.266188678861824,-0.198628137477827,0.133473442501158,-0.124506196801113,-0.196338938169035,0.161198999734712,0.221141027495501,0.11042105965275
