group,BATF,DUX4,E2F2,E2F6,EBF1,FOXK1,GTF2I,HES1,HEY1,KLF9,MAFK,MECOM,MEF2A,MYBL2,MYC,NR2F2,ONECUT1,OTX2,PBX3,PPARG,PRDM1,RBPJ,SMAD3,SPI1,TBX21,TCF3,TCF7L2,TFAP2C,USF1,XBP1,ZEB1,ZNF143
critical,0.0672412738270939,-0.0577825084668363,-0.0152777924851507,0.0562302774638623,0.0667718561913491,0.0523456713722399,-0.0129716907716373,0.032012881511121,0.0211244942318526,0.0315469669920609,0.0119242588829231,0.0325779342323571,-0.0341193055736087,-0.0481790643875022,0.0337430708416759,0.192608011244453,-0.0209262178275007,-0.0904185944361588,0.106553949885715,0.0170531720209377,-0.0150472874072999,0.0396174472101867,0.104690992432811,0.0217242278082669,-0.0296293609188766,-0.0560919043548181,0.117248264500653,-0.0717501353119232,-0.0153429504554854,-0.184868575553027,-0.0625649633647377,0.0433903038795683
critical,-0.0428961356263997,-0.0229364197914223,0.0212941086721215,0.0955429967841428,0.026683160296655,0.0190555897253052,0.0359554504212686,-0.0562243489662331,-0.0262963055913644,0.0324631609642161,0.0784378170928422,-0.0305379190651238,0.0199747083363964,-0.025101300869823,0.0153605101285766,0.0404519364191517,0.0681112350009697,0.0481741584452436,0.0092002177382737,-0.0011477994158685,-0.0416955312958946,0.0415259775449065,0.025730985929423,-0.0950708835165655,-0.109972767607757,0.0098936058761923,0.0861939980378109,-0.0559835055699432,0.15793082931568,0.0067868464857509,-0.0845114660713298,-0.102643060106769
critical,-0.176107227250405,-0.0830145540539895,-0.226990280641508,0.251753087989837,-0.335091101331123,0.150797446612881,0.0309248884900465,0.074508301672869,-0.149258289217708,-0.200561112807494,0.295512768312366,0.0649317261444553,0.204113713406745,0.11067214030493,-0.142263936426652,-0.142414762948257,0.214562538698657,0.0046865252917986,-0.254860477772301,-0.0967343159590224,-0.0429746555353807,0.180515722930088,-0.25495497149668,-0.334638621766308,0.135502183572529,0.305116601645889,0.197922557272911,-0.292354497293698,0.24973964478576,0.238760200887719,-0.29045553687108,0.0400744250717473
critical,-0.122943775104775,-0.314653361510758,-0.195940445063434,-0.225709608920165,-0.0283907845656153,-0.182577823602342,-0.0778784299480264,-0.0263997922562263,0.0658176111507657,-0.0289842534270679,-0.20899676001539,0.131730943085637,-0.185315438027752,-0.189373999273815,0.270028331960893,-0.224388662099513,-0.214893160316273,-0.0758682934818163,-0.422549829354189,-0.115745572140061,0.0680766216556495,0.427431589343556,0.293326770812109,-0.186042915986952,-0.0543311170581364,-0.021192581600901,-0.247993407459866,-0.445273943500774,-0.0411407930084338,0.0004786039205262,0.135483197822562,-0.253564357094791
critical,-0.0367017960225681,0.0177013087011501,0.0132353821939792,-0.15508944779448,-0.118956042418279,0.121554399658815,-0.14810636271054,0.134789781852794,-0.219398789497741,0.0366205973588013,-0.0803866771290761,0.457392072998066,-0.0169705207272494,-0.389185195434002,0.0202996659416859,-0.133003411249926,-0.090861304754986,0.196744362306819,-0.0504243701991477,0.0928912713491546,-0.245625957894399,0.153952666501746,0.153303077191612,0.167918836669626,-0.0534287207585172,-0.126263922157286,-0.164264896800122,-0.132191424612258,0.124639948881951,0.065202527004695,0.0322358695153972,-0.159880168956718
critical,0.508934052144691,-0.562885157436566,0.476732868881477,-0.636608919118133,-0.612246181780834,-0.6075148675733,-0.484147615027612,0.544242367126284,0.474614369982582,-0.594097707880295,-0.541629551817646,0.0015535658591901,0.501095606218777,0.129934599132265,0.501236839478703,-0.517761130890089,-0.190947367420458,-0.250265336589536,-0.518608530449647,0.388320848167567,-0.642823182554894,0.546219632765254,-0.463598175708325,-0.499118340579808,0.543536200826653,-0.451028415574877,-0.0012004827093741,-0.561190358317449,0.489514478904814,0.450110399385356,-0.466210991016962,-0.0229504047380359
critical,0.404592884662724,0.40188982871144,0.0166795404499164,0.0028656409786481,0.111257073036216,0.298222495323682,-0.383779434260029,0.137191852650236,-0.449849933017703,-0.204274426127307,-0.224077630589203,0.324312599934369,0.25274960702724,-0.338577359430362,0.0916411421127517,0.0233316344645497,0.257055862837729,0.124414474041184,0.359222837620547,0.0423221671746106,0.0483053799088254,-0.254725150615599,0.21183222825074,0.201496555504602,0.23117387543479,0.218027050498819,0.406114924209109,-0.265495598948194,0.182888028203395,0.0029879377931738,-0.239618480943689,-0.159071205556832
critical,0.0672125309785883,0.0476840791459287,0.135179201572648,-0.178729790864067,-0.0446097595603086,-0.0733293690817061,0.108221630825783,0.0171050806414615,-0.0282698515579534,-0.0319613714657024,-0.214012102443685,0.179368408232074,0.0494668859649489,0.177897771081765,-0.0617362572476484,-0.123446554439687,-0.311918505172815,-0.131926406604709,0.0711324993757057,-0.0206609592586479,0.30942569083286,0.0988176006810427,-0.12012172031743,-0.0330380647721292,0.135826904960119,-0.176782137691923,-0.188145503033832,0.0725739314634537,-0.116173844860531,0.0165430454375039,-0.0887405560946119,-0.214259371973371
critical,-0.0896450107537582,0.0577158569558779,-0.0349424314702755,0.238918150832414,-0.113925075075558,0.273744687007598,-0.1361190240857,-0.0691315435224522,-0.277569231745638,0.137046186446437,-0.166773329637567,0.203396242886678,0.0416064109380726,0.542679719268872,0.261170047490102,0.130613997568824,0.007475246533442,0.297039641321115,-0.133685222888765,0.112360488591815,0.191111341606913,0.0443299503727376,-0.0857045707206259,0.233065438430262,0.12082084513354,0.177899277966411,0.457554625023707,0.0621198781693786,-0.0693633341126364,-0.0398100338641447,0.194008723984216,-0.135075966429871
critical,-0.0124892988555915,0.351854063908126,0.201538912469862,-0.197375812851331,-0.0476805838209617,0.215936075977335,0.0911606589125717,-0.0346301483030522,-0.0296493924051441,0.0573695435236521,-0.156241823424079,0.119634336406192,-0.0273139950581636,-0.139113794826659,0.0411286452685633,0.142854705908779,0.0286874438411704,0.173482079353963,-0.216374296989812,2.13766347549705e-05,0.0225844146186263,-0.0659041649495741,-0.0932074716903602,-0.0981828834295796,-0.0258390072600706,0.0942816475867974,0.0409790088252785,-0.151704632697337,0.0025384753771527,0.270120500922496,0.0989684747568247,-0.0917111072575122
