group,ARNTL,ATF1,ATF2,BARX2,CDX2,CEBPD,CLOCK,E2F2,E2F8,EHF,ELK4,EPAS1,ESR2,ETV5,FOXA2,GLI2,GTF2B,GTF2I,HNF4A,HNF4G,HOXA6,HOXC6,HSF2,JUND,MECOM,MEF2C,MYOD1,NFAT5,NR2F2,PGR,POU2F1,RELA,RUNX2,SIX5,SP2,STAT3,STAT5B,TFAP2A,TFAP2C,TFAP4,TP73,ZBTB7B,ZFX
critical,0.158746927488182,0.281468084401538,0.10217493455281,0.0086207473738144,0.183771310858449,0.0621492148026614,0.0417474260690329,-0.0700334225367193,0.14618371695971,0.222005263202028,-0.0004609660281988,-0.0064301706988896,0.002291895786345,-0.0650457916688651,-0.0346047880015397,-0.294346030893146,0.124452563998228,0.212609532412138,-0.171162111513445,-0.0834704205792836,0.0725010099737184,0.122185818345923,-0.262123319872868,0.295551440888943,0.0702712709472163,-0.0012826568360639,-0.0445028028969808,0.0753850117729019,-0.241771472119691,0.406699583979763,0.0199868115219607,0.0153329588615865,-0.222597728502496,0.0468568554431687,-0.199386669796547,0.153647198880034,-0.0802900064860517,-0.172168476162693,-0.228695917432051,-0.340880246045339,-0.075322855013059,0.256105970659871,0.108550493532068
critical,0.247080715630152,0.113638648966134,0.039582103959834,-0.10737687308891,-0.0095422952171682,-0.124696769932523,-0.162851845183213,-0.166071157326184,0.283674665591931,0.147812149449204,-0.43456886150074,-0.162967237837812,-0.0112335401715235,0.239718515132409,-0.27359828320929,0.003863510123711,0.247104825673224,-0.15317408632198,0.195557988560351,-0.0581021589784259,0.172422848750637,0.0623662189414202,-0.168156676051909,0.299545412140488,-0.129058637132103,0.0690092193398975,0.124619095824688,0.313996275997822,-0.160060237747624,0.203392634051589,0.0271268432809959,-0.0150677205521161,-0.144206579502791,-0.0258690819876459,0.136473656023173,0.352021480140212,0.0126662235557179,-0.17469938364235,0.182430256525521,-0.409224794342772,-0.274383102394854,-0.0273450143150827,-0.0528744429639879
critical,0.0667683327930771,-0.0611667483425836,-0.0930035779683522,-0.182961306128223,0.173562737514505,0.0231480829772827,-0.083702656820751,0.0239010951679122,0.073479718252703,0.0028843559222119,-0.106516485010173,0.008478429029158,-0.156650947517474,0.0509306649233277,-0.0100238879640411,-0.0507785602164923,-0.0279985330730335,-0.0496349581613965,0.239439098261325,-0.0216852488214213,0.0346272937536377,-0.099506523644537,-0.0776616587727329,0.0720901196964291,-0.0923989148127844,0.0747209677739153,0.170182632918163,-0.142054529168936,-0.0726760044931284,-0.0417292690777298,0.0301636778505793,0.0686743362182367,0.0314199500588865,-0.0719380149895937,0.0945565482467827,-0.114343304986592,-0.153481160540459,-0.0458623858647014,0.159670507623539,-0.0093929351060572,-0.0163240273644454,0.276639027179957,0.0207463308779929
critical,0.0502733941332432,0.124852847035076,0.160234083110754,0.195259331344418,0.18548944279138,0.0594499696162584,-0.109723363749502,0.0591533130812472,0.138934143896945,0.0456455521870674,-0.221147558299735,-0.129896008130268,-0.0914295440904733,-0.196703059814806,0.107963201641768,-0.15697086122563,0.225221641380556,0.286075785262534,-0.0043311854111645,-0.0898275988014125,0.121035866284598,0.249962796400496,-0.232578723448835,0.278362715352241,0.115775157063732,-0.0340363931169597,-0.316275420526682,0.0191046808547258,0.13731242150555,0.245730496501002,0.0626736372967142,0.0874345694189882,-0.0417099088225845,0.0885816413543651,-0.0349065856196594,0.236356149994646,-0.0645326849161182,0.0468717325317806,0.0092359067900175,-0.0045289564345053,-0.214522229017816,-0.1517892604141,0.0263035461043326
critical,0.137938540289793,0.169469777780559,-0.0054393509418032,0.0164030426838756,-0.109976876854585,-0.0090089249973617,-0.311827790710567,-0.381859434086284,0.0945087226138322,0.191227181547772,0.13759858085593,-0.143972820240856,-0.114821298787129,-0.297464504629868,-0.425459231479176,0.0890693716720289,0.419169981952716,-0.049124138193161,-0.0768308320529715,0.0123235294775231,0.402681949410375,0.143462881090062,-0.0883894528043035,0.287690670906315,0.46489452580725,-0.0310212983399719,-0.168194929903574,0.277831847324296,-0.280551522795198,0.106832252091355,-0.0442797162606174,0.238991482005482,-0.429793714260926,-0.137683570714396,-0.0253269778227716,0.0068841785357197,0.230662475875846,-0.0407951320635247,-0.0189527384378459,-0.0939987834630382,-0.328145843535977,0.393843004129945,0.0411350914973874
critical,0.124163093201689,0.320724491477249,0.227547872847177,0.0813032965979572,0.150516076248578,-0.129086177946712,-0.272507220298051,-0.0154932372858084,0.297267440633315,0.0934662118503675,0.138932347436759,0.0450317457559478,0.327819525374488,-0.180271779633939,0.048868855924863,-0.137339584725133,0.303276499954446,0.083692440665395,0.105629127102778,0.0380815084688562,0.0803621186319969,0.177231050820836,0.0720363135485017,0.249991347420077,0.0068778389820177,0.155077169468232,0.310516330461833,-0.0871675593089408,-0.172959550821478,0.25940312707968,-0.307982389784248,-0.0349683813506797,-0.161665415229954,-0.0279457457585142,-0.0317104576223555,-0.164778542348131,-0.298570610124644,-0.0837648389704688,-0.140307915233162,-0.114244525406569,-0.338317279610199,-0.141321491504196,0.0343891949100888
critical,-0.0899085470402025,0.176549718209561,0.245759184098258,-0.0423888241053176,0.0457274766802426,0.0045424469116295,-0.0618018642418494,0.141602902090646,0.164144230076578,0.126811798986396,0.033162006944209,-0.153291595233323,-0.151962090618056,-0.094556429467845,-0.0191904002911722,-0.110790371084791,0.172761049165319,-0.197922006987266,-0.233906650171867,-0.23453642795154,0.170494011176579,0.155973579527747,0.245508674892834,0.175726092547551,0.204443110955939,0.258819877848518,-0.218855148008541,0.155952753453674,-0.183847451345699,0.16482264703411,-0.227570685613715,0.199423543300307,-0.148210033159462,0.0520722959765338,-0.186574710692564,0.230109745208543,0.229781917374793,-0.255233978932286,-0.25375077091458,-0.261289753472802,-0.0302152581035454,0.126890163981491,0.0771455727637685
critical,-0.118938373564219,-0.172391423608226,-0.0639067009090789,-0.201978166162538,-0.0896453436586806,-0.0481615813084108,0.113411536904661,-0.0693168481190104,-0.0210173610974053,0.124109837809006,-0.0809526426697821,-0.185035653686731,0.324545183805183,0.188334782671611,0.0884897203024416,-0.103406742615707,0.0820373241447145,-0.0163212737581964,-0.0568774875855871,0.0407272699524106,0.0837744057243738,0.0590488395601613,-0.159944769984201,0.0232649590191783,-0.0263532513848475,-0.0546511059273825,-0.177367300423242,0.241347595246574,0.0547797295252656,-0.0857534853103598,0.0125918524278209,0.107762043721349,0.0732133475249868,-0.225357162598396,-0.0115913729989255,-0.0814678000695513,-0.0388973672196396,-0.134232647564059,-0.102672129489653,0.0417158152330488,-0.177217460561791,0.0481078776412533,0.143120935982729
critical,-0.183018401459676,0.219167911338867,-0.0941482990741592,0.250039224529416,-0.0154049694052242,0.0656705867075296,-0.217572177456255,0.078375083388332,0.303496309596947,0.315096067435941,0.416854789642562,-0.334674494687999,-0.0810141817326533,-0.248382116266703,-0.385062860750505,-0.356401025243574,0.289748448454437,-0.0748767437226038,-0.073035512319589,0.0034983396657282,0.0341855297159757,0.169761535357969,0.341671174019455,0.403597923540855,0.284040631105091,0.268881159220268,-0.340198188897043,0.344494395504078,-0.124774114744306,0.0078559206528633,-0.0854945114799894,0.397583234291006,-0.254028559235949,0.463131072238335,-0.326020707093829,0.399915460734825,0.32368848065001,-0.554824396108474,-0.326879948415236,-0.0703350395951672,0.0852490139595875,-0.0400160958255227,0.477738174702252
critical,-0.210518241439789,0.270439201568228,0.186296148798374,0.215178639574438,0.000506328302012,-0.0226323306609048,-0.158943531709034,-0.0651584636395738,0.22072102894485,0.31117413012365,0.247055545039821,-0.004039737635408,0.155943672629371,-0.039319387065926,-0.0032993005485947,-0.0494786194482325,0.36427871354113,0.0470776433064334,-0.0479814121035732,0.0819870741935446,0.287501920907,0.0379909558219373,0.381406765564033,0.444186030623184,0.221760907500595,-0.167376892352224,-0.16854743627623,0.164404255224282,-0.120114139774087,0.354277368478806,-0.368383783860669,-0.0434462349468415,0.0204273525714974,0.188855012260155,-0.110749788382036,0.232987240390368,0.0472246418457272,-0.249178857274065,-0.230787706691305,0.0062719376765365,-0.0866474723281933,-0.0667700031814616,0.299664688935978
