group,ARNTL,ASCL2,BARX2,BHLHE40,CEBPA,CEBPB,CLOCK,E2F4,EBF1,EHF,ELF1,ELK4,EPAS1,ESRRA,ETS2,FOSL1,FOXA2,FOXP2,GMEB2,GRHL2,HNF4A,KLF3,LHX2,MECOM,MYB,MYC,NFIC,NFYB,NRF1,PAX5,PBX1,RUNX2,SMAD3,SP1,STAT1,TCF7L2,TFDP1,USF2,VEZF1,YY1,ZBTB33,ZEB1,ZFX,ZNF263
critical,0.179374805734052,0.333474307720412,-0.0565915763511244,-0.025271427491646,-0.148950424408336,-0.261783656905618,0.0235116072463238,-0.161398844509708,-0.0492425472729918,0.175991186591965,-0.328738932378674,0.0925153078467439,-0.0291452168302176,-0.0944199591134572,0.267109280327235,0.155704624376716,-0.34625996209787,-0.0067647715757809,-0.310136074835461,-0.238376003798736,-0.122578140199352,0.144449386363983,0.219324557714815,0.0659396963887509,0.0483739135315582,-0.0834677738462139,-0.153059960591946,-0.24523662461495,0.288062558582562,-0.10220947183329,-0.0202685904826674,-0.198428718526366,0.403071075496017,-0.164326474985907,-0.0776636089962536,-0.0002942430726559,0.0601055786511549,0.0256756152812704,0.252597987235051,0.227810034588535,0.0113412204195933,-0.0107203146782522,0.126322603540721,0.0904933117378815
critical,0.0454989306795852,0.0889118925017743,-0.131257205746612,0.19954023459389,0.213347006850727,-0.0731768928591528,-0.19892811526821,-0.197847801317225,0.245458819399833,0.150721097426365,-0.0313990368329738,-0.289169993201199,-0.149745378857632,-0.103882909534867,-0.0610843092336903,-0.0462051010094683,-0.165446018371785,0.183962128024646,0.159052065082821,-0.109172672522553,0.1184959025133,0.163663654882338,0.0441966999905902,-0.0041458797690399,-0.128773944116306,0.0639090511530966,-0.0784432036956611,-0.113372001380321,-0.173937515094049,0.0793494142090973,-0.0926967788223363,-0.14759481053472,-0.100538826696633,-0.0024621122743345,-0.027190496794381,-0.146655088291049,-0.0945880402850774,0.0599263062444398,0.400995304001446,0.124971847431573,0.0500215598643021,0.0657101400035605,-0.148727785776074,0.013782471707426
critical,0.357370223927738,0.0779877190030346,-0.336256859378049,-0.430994392285105,0.214377492580645,0.0915924831964041,0.218730065740412,0.244765003135738,-0.0670395063977196,0.347944222700702,-0.0005635109429206,0.33044793975541,0.10237420393222,-0.335190213664664,-0.429331303171095,0.250998385546552,-0.409193105285617,-0.239607414343228,0.166146078693393,-0.294141734718667,-0.0444258854415541,0.446670242151806,-0.245033951540314,0.17769988260425,-0.219200268053174,-0.278242675971977,0.39206456811801,0.0977215794911576,0.0494554035652191,-0.380801667583532,0.231295627935148,0.0535445170633607,-0.42116222407973,-0.187418616788647,-0.205383272465717,0.18093824094506,0.179728887914961,-0.275644670975395,0.274303588114484,0.351438722379203,0.0626411937133651,-0.305827268460335,-0.280915693788883,0.296975755662121
critical,0.0185761066812969,0.229195241563636,-0.314656894189727,0.122960722752443,-0.13486947164149,-0.193661693098582,0.34142267445977,-0.129416112522396,-0.347935873690349,0.385550562737954,-0.0357840561277679,0.119935360979659,-0.559672658144799,-0.263957997220337,0.187861477215729,-0.0514118803171162,-0.42251007789846,0.359690464017725,-0.4431480553421,-0.4545172492653,0.349554538587889,0.291879966702908,-0.236421424141941,0.361309128915266,-0.195415246737585,0.481706965579937,-0.102438364230056,0.42218249095491,-0.0340305024887658,-0.442049675590197,0.0621644399936345,-0.164988200627867,0.152289389110258,0.4354979367192,0.272166940629291,-0.170807686330929,-0.360210749163363,-0.228193210912777,-0.0079391659260314,0.290916475692468,0.0174584571091856,0.232760158302266,-0.0868876193215431,-0.162945599685733
critical,0.152531590359084,0.179410483357552,0.180717663564164,-0.143544726438624,-0.0304736385666515,-0.0790027037371368,-0.118953398801728,-0.101224767249548,0.115930544573937,0.070751128682896,0.0937901798244396,0.271811784212465,-0.0802281851808359,0.0991822981767157,0.153838770565697,-0.275324831017736,-0.324752582580268,0.587659201635186,0.0467316923863932,-0.161845249331198,-0.0616008672366093,0.108822752200482,-0.222629128938674,0.062417854865742,0.0684635633213243,-0.0884797602350767,-0.0536760872340216,0.112580895294493,-0.180390868512511,0.0132351995919505,0.0965679377634909,-0.206125978830193,-0.0755713556947793,0.219116082133403,0.0817804616761882,-0.28365810483489,-0.0257351103176816,0.0162580538197417,0.113888075501105,0.453836627983242,0.0150325723760426,0.193544369341548,-0.0123365131999045,-0.227367657187644
critical,-0.570399289298562,-0.398250157182941,-0.609656390354207,0.180596862722532,-0.180028948059882,-0.138003263023821,-0.558189124051599,-0.158874126876189,0.290559339278036,0.459584940749084,0.749860322695795,0.645293035435461,0.495079607164676,0.368576616059507,-0.321510688392432,0.237956243650128,-0.27763928070276,0.223403430419736,0.409608450435931,-0.346782890880333,0.696831291070901,0.0866779753868755,-0.253999832869976,-0.476480401962906,0.184572265361078,0.235613595666699,-0.454686676783733,0.246049027592883,-0.548534574786558,-0.339896925595708,0.410602301095567,0.027046935808681,-0.153123990916864,0.180312905391207,0.247184856918182,0.24044087029922,0.572741937281991,0.0594180715797009,0.207004894535732,0.267629784773563,-0.390015394574524,-0.289423509952737,-0.553503828084741,0.575510521262407
critical,-0.0536292245375217,0.0524447018602635,0.0753828331829791,0.0733922739703795,-0.10322386049292,0.0099640605315073,-0.0959144967001301,-0.0862455319495743,0.0111677938442235,0.0896240179565166,0.110787201982102,0.11641699467714,-0.0794367100865505,-0.0771379372587352,0.0972214081051933,-0.132098533190083,-0.0992021677850896,0.181179476087456,0.0429569341317308,-0.0966045813468148,-0.0517171059785425,0.0555917169118353,0.072957853915864,0.0647767645344254,-0.0636446909982268,0.0872860802918839,-0.0764802809637595,0.0365357764554094,-0.0418249493795205,-0.0327638220085327,-0.0580062307663351,-0.0898267450956908,0.0359738958877602,0.0906194307387988,0.116911299531732,0.0567109278677358,-0.0552847351744566,0.0251881284469851,0.0241346620343848,0.0797339033892244,0.0770055492342534,0.0572526322740549,0.036917136978946,0.0055048070355773
critical,0.0634796940295797,-0.0957583019708767,-0.144217380575812,-0.0314160677072286,0.0323348037444257,0.0169306192914491,0.0364939466155208,0.0935366074285792,0.0227312023655593,0.0149402423573791,0.0385307177591505,0.0528645681943967,0.0122330422136326,0.164677226991658,0.140241854224242,-0.0612880577075604,0.0037115367647792,0.191827641177675,0.0742124389875902,0.0069852690168117,-0.0704701905629615,0.0003332541813446,0.0215746143244221,0.0447344730487306,-0.137675797027888,-0.131434142243175,0.0093618287374987,0.0540969552258005,-0.0232415386707165,-0.119059957082149,0.0425363023309986,-0.0383804266577598,-0.114369567839617,0.0523823297908039,0.157186195746688,-0.137186370789012,0.0872707753797291,0.0705636324216523,-0.0272503904404208,0.114123874560822,0.0510623818568507,-0.0025444936905018,0.129132074633612,0.0261833236205468
critical,-0.193732225901319,0.185577532087072,-0.0306965974293431,0.272891003712471,-0.0433946206543844,0.0255125420760005,0.110437853370084,0.0533549966703572,0.047937950065179,0.185461036461154,-0.006756746303233,0.0573740957645217,-0.0643638333195903,-0.0440935944098913,0.234214455907758,-0.235088173102142,0.165307293177373,-0.0505591016483298,0.217147846710799,-0.192975004332853,-0.155754651852113,-0.0157269094989044,-0.172821261049072,0.207478709759621,0.128902410078057,-0.01968776078011,0.111136827125591,-0.0262697636444663,-0.108923410233153,0.230719587130224,0.0996620079726869,0.0463652591152886,-0.114748191529043,-0.0818964250202208,0.0710040839969055,0.0001747434388767,0.197634829369566,-0.0198625042189867,0.186509497094415,0.112884261514358,0.0232408773706032,0.130300357589071,-0.026444507083343,0.291006073542691
critical,-0.0489142140775834,0.0406419572850509,0.149281758042528,0.0853636778162567,-0.106975686801809,-0.163893752195204,0.0143274843473519,-0.0580775770528287,-0.206870837127725,0.0598919980754607,0.0592102481645901,-0.178146083009074,0.0460744841338782,-0.063601361763741,0.231569509095565,-0.0647447690945713,-0.121335379806367,0.142313951866858,0.161762612710041,-0.0876021794921075,-0.0003650314483401,0.125313148971368,0.28340397475987,0.110647473723348,-0.126869900736348,0.0840055461040499,-0.0565369296164517,-0.015132700777514,-0.171253430366886,0.172579353421886,-0.229755088072933,-0.0908767263081002,-0.0846389830291108,-0.0028612023818428,-0.136129889683213,0.204707488985356,-0.192838598804766,0.326252225063565,-0.0446626713263272,0.0909679841701853,-0.0879564747213788,0.223490504246272,0.207064089070964,-0.18656864686857
