group,ASCL2,ATF1,BATF,BHLHE40,CEBPB,DUX4,E2F6,ELK4,ESR1,ETV5,FOS,FOXA2,FOXG1,FOXH1,GATA1,GLI2,GRHL2,GTF2I,HEY1,HNF1B,HOXA4,HOXA6,HSF2,IRF3,KLF3,KLF4,KLF9,LHX2,MAFK,MYB,MYBL2,MYOD1,NFAT5,NFYA,OTX2,PAX5,PAX6,PBX1,POU2F1,PPARG,PRDM1,RARA,RARG,RBPJ,RUNX3,SETDB1,SPI1,TBP,TBX21,TCF7L2,THAP1,USF1,VDR,ZBTB33,ZBTB7A,ZBTB7B
critical,-0.0622606816303716,0.0332630465461969,-0.0922246002462788,-0.0785596938189677,0.0168618583010114,0.132883648359485,0.0279074060267515,0.0458770494086551,0.0203095101898486,0.0624952301039172,-0.0532667308072159,-0.0301854756320856,-0.106346314404253,-0.050789927016213,-0.0165693749500183,-0.0516498210457234,0.0259646564696747,0.0213611159956402,0.127128432745886,0.102916569659354,-0.0492144494701072,0.0013904370587427,-0.0883520925894924,-0.0466414386704943,-0.0341577015021758,-0.0574225926827916,0.0407875582049994,-0.0947242268677914,0.0350972998782353,-0.103494865072422,0.0295106220899382,-0.0249966173355955,-0.095816562648031,0.125655482376839,0.0508731425674559,-0.0090381920022975,0.109042217368148,-0.0259804568907968,-0.0719498509828987,-0.0498942186988259,-0.0020115691690751,0.0015084135364543,-0.0939647532925236,-0.136633966092928,0.0226672841417319,-0.0360112664600302,-0.0588088162959018,0.0280429385279319,-0.0616469230498963,0.0495002615321821,0.106229742408419,-0.054930339591136,0.162907959696126,-0.0717483078334749,0.0536922888161039,-0.0167256235588921
critical,0.076813634220594,-0.0099061418074284,-0.0264563673705398,0.0069321750894669,-0.0723020539322892,0.0648854822914429,0.0137120371235357,0.070598066711497,-0.0900030758370978,-0.091408350845441,-0.0870444369781185,-0.0219526923953321,-0.0777390989660722,-0.0157549872730806,0.148112980653479,-0.0357675589350321,-0.0404380903279007,0.0549848923069528,-0.053465141123455,-0.0903709444526713,-0.001284764243038,0.0773659199111663,-0.0140360342687152,0.0362955252272979,-0.0761464499335565,0.0481294772042,0.0187316695566098,0.0689785034069101,0.0412678464735922,-0.0601614240839395,-0.0868963481358257,0.17683352624848,-0.0625798464326475,0.0169561120966329,-0.0575744556323285,-0.0653864136198345,0.0351922814559865,0.128518002629941,0.0951895646878328,-0.0377155246356083,-0.0126760790324021,0.0107095267941624,-0.0167254700610814,-0.0371715063335422,0.0032140830600492,-0.0867404746722387,0.0144083081350986,-0.0522021617508602,-0.024250966054144,-0.0316755636998904,-0.0571227062136633,0.0618384970326605,-0.10440553041975,0.0577315360139456,0.0121911393679092,-0.0898964446291388
critical,0.214562529655389,-0.243369350710976,-0.283284957864644,-0.281555348241317,-0.0225885925570035,-0.154791877015022,0.16896339981729,0.187685378221621,0.0263642703467249,0.166504480563098,0.0406667415116425,-0.19300333672699,-0.186495930594224,-0.251093485380025,0.266687252898845,0.263944612192246,-0.104342201577122,0.226338788657531,-0.275349850833548,0.0651140733273624,-0.233031704970717,0.0277192221546933,0.174208609232298,0.0527358156024859,0.286371338023197,0.34633659448028,-0.104029380488571,-0.0380041248044401,0.233442737331255,-0.153973449748464,0.206294595535894,-0.272516273763998,0.222079329416911,-0.130473674834692,-0.0676566540354696,-0.21969134052582,-0.254567254444749,0.187438031314395,0.137081110966705,-0.0425600365882802,0.124924737967428,0.231493061709588,0.231067479530978,0.196791745607525,0.0859366817158595,-0.393759907759174,-0.296072429222799,-0.0389826000697918,0.177025817756517,0.0958542014592846,-0.255385681711307,0.120397925819733,-0.126306970684282,-0.0128074773580048,0.308185152767859,-0.317700733787041
critical,-0.076493184906669,0.144805075118324,-0.33479932023047,0.136086042743825,-0.0118302289486588,-0.0202611875662907,0.135260231307474,0.244382570408577,0.0395045145249857,-0.176435573622287,-0.127578264457696,-0.144478591527208,-0.0983483805942887,-0.0940080693241639,0.0465527191096574,-0.154349918929174,0.0424236619279015,0.162243139867321,0.0897061678882879,-0.174380647489971,0.164163631579766,-0.0545611695505515,0.0278663347475714,-0.412233546076236,-0.0075091225956584,0.125676977662376,0.0980795117545464,-0.202074137983422,-0.101171503411582,-0.067582103360926,-0.0898021924739102,-0.0028615326515424,0.0051469177893515,0.0044171309386226,-0.165700024949721,0.199385449586,0.26871520040525,0.158555795779427,-0.0849049386071764,-0.150201656830293,0.143652780090857,-0.180430196384171,-0.0942769381639061,0.0596696775056542,0.0271365478968424,0.131015944622972,0.101670831256818,0.0767236439121623,-0.237910513337639,-0.0367774162933144,0.179585180030696,-0.170366819810962,0.0741885948517354,0.180199737378678,0.236220480630688,-0.0437488012094883
critical,0.320184658359797,0.602217232174181,0.0087855546501163,-0.02952922535178,-0.432769914246473,-0.0512490687923455,-0.205565709267075,0.0570247574975146,0.0008134772824181,-0.445053421210988,0.0340846981333219,-0.416419020869868,-0.0069959046287963,-0.182951040815849,-0.0502728960534437,-0.177744786208373,-0.442775684820217,-0.264054725872942,-0.204264145615206,0.15033060179088,0.111690430876017,0.297000555810879,0.342067197256846,-0.076548212275551,0.318150965153751,0.231922373217424,0.0581636256929001,0.180266565783869,-0.217849216231589,-0.252584696190846,-0.45766231908847,-0.413002416283711,0.541613174634026,0.0357930004264001,0.228017682261817,-0.155618204126598,0.430736221040428,-0.0522252415312474,-0.181324086251013,-0.02773957533046,-0.416093629956901,-0.0991628807267765,-0.269586371393386,0.0873674601317129,-0.461973748685286,0.152608338181651,-0.0319696571990346,-0.28317144200977,0.0784192100251128,-0.360777174752464,0.0056943409769272,0.102823528497658,-0.0975359261619401,0.0481578551191564,0.26218372812338,0.543728215568314
critical,-0.148259902480397,-0.0673329356537049,0.408245748663788,0.501917119715157,-0.343532496100711,-0.428778399914655,-0.312237903504562,0.467861239536994,0.182103375921482,0.1568977764549,0.247949464415641,-0.332628950264044,-0.602881122072867,-0.401165524094523,-0.480110028041822,0.0928925463487495,-0.1164696941644,-0.372632219080388,0.463825511532514,0.14833070472609,0.580578414679685,0.498093798447754,-0.0938129755427539,-0.2829965760335,0.186776324137196,-0.118239750306716,-0.457665716157254,0.181607760201633,-0.427149948263724,-0.499722250098684,0.0697402120072548,-0.18606830168027,0.262605529274018,-0.42892000440604,-0.46078101496773,-0.346931003893958,0.165748057166481,0.0458798552088336,0.1116551414573,0.542557608742734,-0.359321396890171,0.280376892942872,0.281863740102418,0.4706933293647,-0.35528566888569,-0.100114375409399,-0.0198954310396331,0.513953501482906,0.134807475798795,0.343320089363633,-0.121850664837041,0.447753401760284,-0.488960308753403,-0.284200214210275,-0.0050977616898704,-0.272871854899452
critical,0.0829644659961618,0.111304460330927,0.251592624275087,-0.150385858689783,0.179235693022104,0.288257466907278,-0.0118059462308195,-0.0522825207442096,-0.181126836652667,-0.226529127494586,0.253816443553124,-0.128487327480618,0.0674971452693996,0.0518259415174443,-0.12730510611953,-0.303347757440814,-0.0630385587886217,-0.258540539280416,-0.293232294389975,0.111466825117472,0.114220106782303,0.125897105883841,0.265204569742221,0.185648197121066,0.148273913517321,0.267670744288919,-0.13136528525975,0.237265476932473,-0.117609361339295,-0.13832524077501,-0.227240003174014,-0.215771765104443,0.0795906952480014,-0.151206059109255,0.146103851639724,-0.13219864084681,0.090312708643357,-0.169948155740831,-0.221131922013611,0.102581877902023,-0.0001915114288283,0.128362198881525,-0.134772142578741,-0.0991823707018351,0.312833781038428,0.161649198402434,0.113562249076948,-0.0169231408795331,0.10749563097412,0.281213647198641,-0.317672035367679,0.119804585785769,-0.246636161053185,-0.0456316454499927,-0.0035293151541942,0.0745194885047755
critical,-0.0804234916453711,-0.140212564141227,0.0152612447307211,-0.105241450103547,-0.0221560605629155,-0.0251766032319572,-0.193527838582805,0.197428750216474,0.229076552627536,0.17353209300689,0.263235518173863,-0.0473709972036646,0.217663592308244,0.117203422802994,-0.241249034215942,0.132165147170103,-0.0828937224966718,0.12360965010279,0.0199457172288479,-0.160323959662311,-0.165199449485604,0.220326139922297,0.105505235933538,-0.249568683361367,0.0101362628908843,0.277449416210134,0.0723773741118341,-0.0353778380021498,-0.25187518507681,-0.142137031206338,0.193011961861098,-0.0218039129770646,-0.084614177860755,-0.179402952021186,-0.093798602719773,0.0234827863383905,-0.165492472661284,0.0378084360070724,0.0283439823482357,-0.0730283923425031,0.276136334529314,0.234504303424949,-0.138239368166634,0.123804565740714,0.0154035331464063,0.235311254165958,0.0429165251582891,-0.165374223840943,0.165165664108363,-0.221515125313639,0.142786100280627,-0.129386299892088,0.0498035443649665,0.0371476719945072,0.148147579761146,0.0270412961681048
critical,-0.0595462562418006,0.241557762137148,-0.0330877146499849,0.181022945000708,0.0418103107791549,-0.0354718909252914,0.0581506408611334,0.163054396974618,-0.181895204613625,0.0807130895152531,0.103391839451095,-0.088912329876673,-0.0621630350805516,0.0059313653678356,-0.153866595718559,-0.27138904089891,-0.232137358317644,-0.0991468426682324,-0.231265098704728,-0.17596383924579,0.176080140527512,0.26731849603863,0.144039137413027,0.0457064037168508,0.0768751472184183,0.0874585638551446,0.0728627529990001,0.112463339425432,-0.0069199262624748,0.0261096377466489,0.254409053767459,-0.163577752742368,0.350241309906606,0.0364604518199306,0.229753182042338,-0.018724506357285,0.456249928196453,-0.0263422403100934,0.0961230093434535,0.260573021698739,0.095483352293981,-0.411415784092519,-0.185849448192182,-0.0110486217636153,0.154157348922865,0.415835232797965,0.0907149997433681,-0.0332040159317072,0.235626396769312,0.406705582182767,-0.300231758766032,-0.0638494036655245,0.296335665828336,0.195560605215992,0.091122054229396,0.147062970737806
critical,0.0502371941290338,0.0461423241498829,-0.157352346659573,0.0328715151598597,-0.200337761885738,0.321168584935449,-0.12353751066682,0.0311939048149981,-0.105298187971727,0.0647943497093663,0.0394158034380577,-0.0695002343189141,-0.246201377607721,-0.0116414366422983,-0.109634247936561,-0.0320621887634568,-0.0021117523190909,0.0113948868791557,0.175393357588659,0.0664612404993086,-0.0165027547981751,-0.0184912322356947,0.236650254174675,-0.241693804764179,0.0509661238635424,0.0145678751352517,-0.0275706952522938,0.191488769299903,-0.396966557769419,-0.149425235796792,-0.110518611217399,-0.0705025127038634,0.057162026606865,0.157464901986225,0.0533297857232355,0.135414777517341,0.151558427225722,0.0178855773827575,-0.152528546945913,-0.0041055895340701,-0.0107356342516222,0.203130205942201,-0.082379779554385,0.166989226531973,-0.0785582582256747,0.0808093647587158,0.0299289973345274,0.264306705866323,-0.0520755977976841,0.145759148014411,-0.183749250648209,-0.0273027063793127,-0.206362151750353,0.176786899728161,0.0184805126807755,0.191617403958934
