group,ARNTL,ATF2,BHLHE40,CLOCK,EGR2,ELK3,ELK4,ESR1,ESRRA,ETS2,FOXA1,FOXA2,HEY1,HOXA4,HOXA6,IRF4,MAF,MAFF,MAFK,MYC,NR3C1,PGR,POU2F1,RELA,RUNX1,SPI1,SREBF1,STAT1,TP63,TP73,YY1,ZNF384
critical,0.0929458752089306,-0.0034444088260037,0.0306960901914496,-0.112042967644819,-0.0537874097590365,0.0167694583236776,-0.0797607285880238,0.0169254500312728,-0.0789538387462701,0.0478418872536305,0.0113045021999663,-0.0350974346945397,0.0689420391276309,-0.0024434037427358,0.0772900437843184,-0.0674300387869715,0.0512495715744829,0.044807743613746,0.0361757361172215,0.0127024816960607,-0.178822807812016,0.173238234728669,-0.0487701428409796,0.122955042275454,0.0486659151977882,-0.0328376534775606,0.0309139889220142,0.037339728051923,-0.0067615060341495,0.140758033101248,0.0127766302207472,-0.0843093208689112
critical,0.196682857089904,0.0292220978512876,-0.191631899868492,-0.033461102902601,0.225671576585759,0.10542849161939,0.0615815105585022,0.0636899757315244,0.0560062941242171,0.0482914553034784,0.0645541372862916,0.0190274335568979,0.0241194124376924,-0.0789991748044629,-0.0279989667023914,-0.0462170946478609,0.0605587960797866,0.122384090781218,0.0623293438299173,-0.0286648769531625,0.0700841216269465,0.0367715869042212,0.082225690717376,0.105634923195638,-0.005888352444177,-0.156413000816624,-0.156530471932129,0.0344604193967127,-0.013642047558114,0.121951919780244,-0.0579898296982102,0.0780191060097683
critical,0.254627791177465,0.156993204743434,-0.268554578441027,0.255067202196732,-0.223438687549536,-0.0052892739633321,0.174248258115746,-0.0316430406313041,-0.313632338624234,-0.234591011848467,0.0038312283084898,-0.143758217473016,-0.237686862211488,-0.169941303827718,0.2230573804667,0.132309926247884,-0.0138450786029548,-0.228871405605935,0.303890850531795,-0.207859569593686,-0.195172938223346,-0.147901754439828,0.151545960702927,0.248152833761315,-0.420939414726192,-0.298020537204142,-0.165414644030057,-0.0856070715925918,-0.261431398984058,0.175922377784195,0.294786689992094,-0.0146603494610174
critical,-0.136167864475225,0.0497223944265142,0.100802070669362,0.0518634587001665,-0.0662200593208171,-0.0519972752172698,0.228367444759377,-0.0722035692998632,-0.165339865203738,0.0878409851556451,0.0229590910058607,0.0174534971593262,-0.111583858618825,0.23421713822132,-0.0269544698736582,0.0039571455771966,-0.123550878576917,-0.155360976356894,-0.128291806611433,0.0767724475266748,-0.0736946676332996,-0.077766513082299,-0.0356334268400702,-0.0452682160715054,0.0498944442342184,-0.0756063321633463,0.144426255245027,0.0387876733146472,0.0614408979957004,0.0709418707100324,0.0618805808376111,0.33331782745894
critical,0.268706698277731,-0.0809122857695253,-0.0329492357296161,0.173754467234256,0.0334361702477878,-0.20978762157896,0.0042200991574877,0.0598117899820864,0.181870042537118,0.140155985480411,0.0663042502243753,-0.135692419063838,-0.170183614100998,-0.0770979653771806,0.146486134216643,-0.0674404307667758,-0.0202077825041242,-0.0002434672590858,-0.068251988297062,-0.0323811454584158,0.0491803863353383,0.0488557633232239,-0.105259011678109,0.314803165997983,-0.0449602871778506,-0.0486934518171667,-0.0340854162720167,-0.0169615523829797,-0.0895959513435867,-0.165151957413224,0.0292160710903,0.148677339548416
critical,-0.110158532020258,0.211566482380996,0.184961891367775,-0.0656999316533379,-0.271197462238215,0.145019720244478,0.1921599504748,0.158216161940691,-0.152006071730709,0.0503158445422448,-0.0069863514862303,0.0101619657981532,0.130200186788838,0.258283297369728,0.123496112130334,0.266681032994591,0.131682140134402,-0.0196888087339219,-0.235560012737747,0.0294273592904854,0.0031756143119228,-0.100278843049832,-0.0642179783077739,-0.293567900835538,-0.153840871110931,-0.113404715539113,0.0407890016064762,0.0764970203138758,-0.108323732640036,-0.186937829161861,0.130482463616565,0.319749076607169
critical,-0.345190437254929,0.383147209739813,-0.100776442230074,-0.301791694416286,0.290994990283738,-0.326486316683101,-0.0422340178657085,-0.324580025777126,-0.381467068975564,0.362830841886553,0.258266423314628,-0.34201526372385,-0.452250444989391,0.309076003472082,0.258282694851453,0.186891227946855,0.204019376415763,-0.312597657251452,-0.305585626713092,0.243503372448044,0.226396174408486,0.450008859140548,-0.387008485061492,0.298491368767052,-0.427285184569814,0.263560298463124,-0.341279906956419,0.236823697407131,0.246033244131336,-0.172161457767568,0.166907171554406,-0.188939680121455
critical,-0.0340288937680395,0.106342400137587,-0.0463026617808955,0.0958198046672655,0.119612670259986,0.0603736346393294,0.169813165926745,0.118315985667217,0.0891833729214733,0.18332267435651,0.177861038851767,-0.0607801452591625,0.0171551371623352,-0.121004012828027,0.291469411104935,0.279731822171189,0.289249487082114,0.0806693418853514,-0.245217968365454,-0.0161391847839006,-0.237677099116205,0.100719327401044,-0.0455376178711617,-0.0419613617643045,0.132914060812611,-0.106662032889704,0.255799562984746,0.167379937288414,0.0490976654206093,-0.243453828976992,0.185608080951266,0.174876719261509
critical,-0.100572921401184,-0.355708715680712,0.119495444587713,0.0412013348893227,-0.102019597485781,-0.0856432242081427,-0.159134369305671,-0.0195011936203676,0.194259664639686,-0.199120496283932,0.0247092275249168,0.0345466249001765,0.0344308908134087,-0.13616115308227,0.0867426980324364,-0.251316569416192,-0.125050680752565,-0.215901938865257,-0.107343365477098,0.0573462399934253,-0.126960293184233,-0.129043506746053,0.0461200335769525,-0.0804351903035935,-0.0984897078393641,0.274868456073431,0.119437577544329,-0.061339065986913,0.0105318018958662,0.12765469770484,-0.122099461539987,-0.0421850746268487
critical,-0.171443081455851,0.397523571070084,-0.0317246023340258,-0.236242609877353,0.309768538839927,-0.0956594965734766,0.0154833565563609,-0.2780866344902,-0.270128797666507,0.178920565956182,0.0451477811479685,-0.176454757362925,-0.0718713820709946,0.234870937131753,0.0722610011777214,0.0048462212179164,-0.270502405029121,0.0081339660089258,-0.112258337969644,0.0423030279440594,-0.211274963558616,0.180030713547952,-0.207613611404992,-0.0982160383833687,-0.101466422438117,0.0880485808722113,-0.180959394706451,-0.124251134309576,-0.200632490972134,-0.0940956828985322,-0.0372913520369849,0.351233618842122
critical,-0.0751120603265426,0.197138847956197,-0.164846242978503,-0.0985828952674217,0.0546972835921341,-0.213985657489852,-0.0636845580406341,0.199833105820844,-0.0410912813756684,0.0103536480798565,0.0230128111038892,-0.0252682898305791,-0.0201992361052368,0.0819054390852588,0.162710081385819,0.123770357362062,0.113358975185105,-0.129570709650665,0.16621261660986,0.0918049122679321,0.107370024845977,-0.0619332904286137,-0.0070358619665344,0.260257611845255,-0.0578842057520304,0.0037527163114721,-0.105815053164095,0.139512521171211,-0.0285321907866083,0.152252511931183,0.0816937473958937,0.0708050966829146
critical,-0.392303860608342,-0.126199481151538,0.0811360695500763,-0.181679009789833,-0.251302528930777,0.236719965079209,-0.401623544272878,0.168412165985023,-0.135628808153303,-0.221808471215952,-0.212159857539727,-0.0141439905026484,0.278494076563776,-0.207774124050533,-0.0303712044126637,0.533305192285907,0.0623870588837749,0.492408227499179,0.486048913939849,-0.0379365946815222,-0.47859316700822,-0.219286674459666,0.407653927820519,0.043966978229163,-0.166109655903197,-0.0995561502046882,0.29515986382271,0.230141364845419,0.0290554843659057,0.235075315020762,0.0274108343074582,0.080697496201157
critical,-0.0484720894940109,0.11926525197199,-0.0964375727015041,-0.224294867292834,0.134949782602578,-0.127360820430543,0.143764731987985,-0.22332218322272,-0.160087586539584,-0.0348038518837641,0.213899306293492,0.184972087333332,0.0989604720083621,0.0031004304734881,0.074734559387087,-0.173624106515337,-0.0313285327582528,-0.134787668590892,0.235511130476335,-0.0800640575212529,0.138911443763146,0.0237598348376788,-0.255197850770412,0.10893048372703,-0.0193016995163233,0.0316730250330849,-0.013931672879236,0.0054510836429301,0.0176197666450846,0.0828909206000215,-0.0107805817770961,-0.0947860362074565
