group,AHR,ARNT,ARNTL,ASCL2,ATF3,BCL11A,BCL6,E2F1,E2F4,ESR2,ETS2,ETV1,GATA1,GLI2,GMEB1,IRF1,JUND,MEF2C,MYOD1,NFAT5,NFYB,NR5A2,ONECUT1,PBX3,PGR,POU2F2,PRDM1,RELA,REST,RXRA,STAT1,STAT3,STAT5B,TCF12,TCF21,TCF3,TFAP4,ZKSCAN1,ZNF263
critical,-0.0776199678620278,0.0630452000373314,-0.0470071191561911,0.027263181158212,-0.0249205361563199,0.0336508945945958,-0.0584723909501411,-0.0096539045804984,0.0862095482977741,0.0443981278329303,-0.016900080861453,0.154427101930556,-0.140737679182069,0.002591305644551,0.0629015923262083,-0.103419835963796,0.0854989377272168,-0.0682479730001626,-0.0071591627417026,0.0624315069861034,-0.0314288659215041,-0.0241098246442654,0.0720479179277372,-0.0522891239596419,0.100851521701568,-0.104445251615387,-0.0013731160950241,-0.134723840993609,-0.0548775998955994,-0.0501905413239442,0.005809038029001,-0.118416937796081,0.0739077439008534,-0.0512120661262188,-0.0515049409656521,0.0913051460476243,0.0247832952895323,-0.0608765821139431,0.0967707281960822
critical,0.085105330129635,0.0152355765416134,-0.113492337699445,0.0399883081494811,-0.0298116773817968,-0.0173158832885898,0.072251555832612,-0.0254733229083493,-0.0820144528838859,0.0079470386591165,0.0096956881721574,0.0446482050119563,0.106452710307601,-0.0265305679324197,-0.0464986732348825,0.0363221643327995,-0.0473293701061379,-0.0684970594549885,0.110470314518429,-0.0061982672804744,0.0206469576344995,-0.0588279989167149,-0.0905499195988752,-0.019183047098894,-0.0083889842622277,0.0676436346490909,-0.028744073781616,0.0046776283074641,0.0100396538318242,-0.106986481641291,-0.0233833887788703,0.070950640538744,0.0013121878619881,-0.0631626974221234,-0.10532222405715,-0.0405806968373961,0.0752715682312057,0.133872226868697,-0.06428337349167
critical,0.0101424586103749,0.112713694831092,0.0402260222852157,0.135154753180877,-0.0159324016252409,0.118829162121588,-0.0052851975088322,-0.0516157143561524,0.0004535394402042,0.0604158425265678,-0.0972476341625127,0.0817852310700641,0.0972732371954275,0.123541948965969,0.012785057364791,0.115149640534125,0.12128522449334,-0.0454216091788463,-0.0243576282422617,0.161507589202425,0.16054016031586,-0.0821985371728309,0.172716231254893,-0.178087381802796,-0.126001668913851,-0.0588119953932647,0.0586272877986654,0.224595291092454,0.177258940809197,0.216085940224428,-0.0629505427851289,0.101126493649099,-0.0106929238180422,0.139551159689954,0.190896213412437,0.0593478302964093,0.0938314580564578,0.0540827494562959,0.174080507151637
critical,0.211994265450313,-0.210931589128789,0.0422172320460202,0.240087563113889,0.0112643690081601,-0.0131385436115761,-0.316407044387015,0.118961783847756,-0.310958413065744,0.110692229927529,0.201889179701998,0.228765229942737,0.287965961745485,-0.141992877943342,0.285956537428421,0.181350544615078,0.375105420110497,-0.27544570253916,-0.165487685342867,0.0867530306117304,0.236358535294721,-0.171573922457052,-0.290014028837878,-0.353272252050084,-0.0790437969337615,-0.296679907581987,0.0780777275505573,-0.234155897101016,0.141818985454365,0.123038596644877,0.160638017039182,-0.182046114570985,-0.111677620698397,-0.142012199331006,-0.148504185586138,-0.0188383529724804,-0.0271851924433641,-0.330666228483108,-0.104142279509405
critical,0.0537907672462841,-0.196634231102122,0.246833505542888,0.332784458365858,-0.511297975767411,0.261444351274428,-0.245935632341508,0.0545253907746856,-0.0918279410501815,0.198348352668392,0.195328233718297,0.115907267814451,-0.457343958848149,-0.0333845581240216,-0.0314255620482844,-0.124559500482291,0.174840399759546,0.0444855358865324,-0.112642274354889,0.29564515776334,-0.164392420688947,0.242507389208968,0.122763754079532,0.451875094803382,0.053627517573306,0.0972968050949479,-0.016243342461321,0.404695939312711,0.0119172261274013,0.27327995256534,0.274667574785654,0.165780042909261,0.149373450774962,0.0361598025646493,-0.149781574957407,-0.339804194303916,-0.223815301652976,0.0073462352840145,-0.143006713528816
critical,0.514286376197999,0.0926270385682384,0.517701197896368,0.215062624878483,-0.0859396794089339,0.05805196887226,0.355354882986444,0.19784623214921,-0.267138655778598,-0.170883369155844,0.409636319566756,-0.216200898777939,-0.107566883498599,0.333229684065767,0.356706583242049,0.129692082419277,0.336857932120283,0.241100640328541,0.418671368643689,-0.0621070696390723,-0.220753994375763,0.234199854813088,-0.232990438794916,0.0986029765403828,0.217125746321247,-0.168749105594364,-0.233773002100792,0.258957312126258,0.11361396358946,0.325546335244438,0.0690078551545247,0.156512661175211,-0.0749837931266692,-0.498848536436626,-0.299650604031813,-0.210082676568362,-0.150963575915362,-0.318787833966418,-0.451610169609199
critical,-0.0308288710441373,-0.166351917939712,-0.153701068031819,-0.0327145614119871,-0.311239261771874,0.154606369899212,0.0475576649515123,-0.338599638307505,-0.200141002197282,-0.284818506111808,0.138784445844804,-0.0134160158252575,-0.149559808333222,-0.41517851882293,0.0522470129028588,0.238573532180662,0.19951542012235,0.266202840326328,-0.214744623545944,-0.064177494903731,-0.248662889938838,0.218179704502739,0.225166880100234,0.279332223972021,0.31613835539896,0.0832726771785318,-0.0276914092080693,0.115728432633795,0.183878341691099,0.0906343694427307,0.0643813771968,0.315629279068947,0.203379753692921,-0.0576097885734102,-0.016682118731205,0.21476253391636,-0.220269111531379,-0.213345384138822,-0.31077622017322
critical,-0.142895443714551,0.0933391814009965,-0.0713986575378729,-0.136289631704935,-0.150451998761065,-0.165468279932358,0.0354237887500405,-0.19964499015348,-0.0485086903549216,0.0431317608352401,0.161132423785958,-0.148514770467836,-0.0756844745770679,0.0770082364131316,-0.0394444635069017,0.163615533248697,0.237581132000341,0.118242410325787,-0.123961815293482,0.139809915389744,0.10365373607061,-0.266266537599598,-0.182777262015596,0.0328334526290047,0.0825008407520665,0.066896437606479,0.124482351980123,0.0396933593258572,-0.143054659055658,-0.0751035010466599,0.129133389516062,-0.0863473534215123,0.089114451064104,-0.0670959441767645,0.0577555274513135,-0.105603961534541,0.1542224779819,0.0258552716787583,-0.0516332101918358
critical,-0.0073944354274422,-0.17187695576228,0.0447741798716779,-0.075807519106534,-0.0931582416055717,0.0299270851157899,0.267946392418026,-0.0895483597433558,-0.177757569763631,0.0767973254235932,-0.347363793386775,-0.0483258378328903,-0.213972836187797,0.0997957663199687,-0.122735983315341,-0.168092402197053,-0.281978352559865,-0.0917026440804846,0.193245127430558,-0.206461952958348,-0.0119941236067174,-0.186083587607129,0.0398251482863819,0.176593091743562,0.0738279064724156,0.134788330823062,-0.206578400760355,-0.182648377447924,0.105559932519313,0.11085830751063,-0.0072197637244318,-0.0881509861192722,0.0253273969365148,0.027889248580668,0.251119685028019,-0.275864842954499,0.0125181387157487,0.0183405288160969,-0.102532289667132
critical,0.0198168034612512,0.2246029329341,0.114370959722325,-0.0093435077113978,-0.133250735189596,-0.156553282788452,-0.164858028037952,0.0707108096485498,-0.324880991626969,0.0395425813459443,0.127451870518282,-0.0085992397618939,-0.152114447319828,-0.0936760271695728,-0.138664079771959,0.161104561616354,0.155589482566073,0.251932023684228,-0.0552257527423249,0.181007036208483,-0.0710749119547819,0.190923469607628,0.10120973224117,-0.02957260349,-0.002955654015296,-0.0332885887918396,0.0588507124676065,0.182463445433411,-0.0588667758046461,-0.155991065992064,-0.232008131309379,0.219184233906057,0.236179244494009,0.0399923547830546,-0.104052942897188,0.0253747180769709,-0.0282875365268279,-0.202526553395937,-0.0548188148706537
