group,ARNT,ATF3,CDX2,CLOCK,CTCF,E2F6,ELF1,GLIS1,GMEB2,GRHL2,IRF1,JUN,KLF10,KLF4,KMT2A,NFIC,NR3C1,NRF1,PBX3,POU2F2,PRDM14,RELA,SMAD3,SOX17,SP2,SPIB,SREBF1,STAT2,STAT5A,TCF21,TCF4,TFAP2C,YY1,ZBTB33,ZFP42
critical,0.267278607960579,0.281617958871084,-0.0951001356036909,-0.20786623408228,-0.192592202033518,0.0578586499966426,0.179310921356933,-0.37234110224843,0.0907137056844766,0.0887254983866449,-0.282420861853348,-0.187268294622605,-0.0023374019340016,-0.120969550847227,-0.016938561435589,0.273450160008841,0.0543279042309255,0.0170175584203481,-0.0435951501732734,-0.356211735590351,-0.206933650209105,-0.161601964547852,0.166539975183659,0.185981272950555,0.228262486549892,-0.302166612601329,0.0473618382607269,0.161302405185292,-0.13539698689118,-0.102797797543362,-0.155366445914585,0.0373037044711507,-0.147789027172954,0.125951953593938,-0.238812429001221
critical,0.1093249353373,-0.104786636772744,0.0170554941193678,-0.0540490045756619,-0.0601917496991968,0.0484697451227057,-0.193695719924466,0.0253151422101326,-0.184667026590495,-0.166673591789594,0.126416071803617,0.148324935621959,0.111044903971889,0.0506312461024764,-0.005934480819689,-0.177478452062367,-0.104406652089074,0.0706646492937183,0.0241146021798245,-0.073268043249499,0.0427496593309584,-0.0177084162355807,-0.026866756352638,0.0484767173187363,-0.254278092916792,0.0902006824663961,0.0424979390121975,0.109698007930076,0.0642795001478427,-0.0576612031709085,-0.152990236343522,-0.0188099029981433,0.0792780762278992,0.151294670395039,0.162977246000874
critical,-0.278784615338796,0.226493674933912,0.319537400705869,-0.334102076046096,0.327248858310948,-0.174376922747873,0.0380619402780542,-0.0975762483831302,-0.120530989597683,0.184136906384983,-0.151752413364879,0.188174081248818,-0.415567728646758,-0.0178343333647802,-0.219188656506137,-0.331356797138688,0.436366890653114,-0.0560577606373879,0.249940134974577,0.14084024723854,-0.0184476210519606,-0.438918022274935,0.254891797987343,0.105216942024303,-0.0271661042972316,0.174313416626419,0.146481405284231,0.125596963629066,0.337876154121052,-0.278898926357412,-0.394946383780472,0.176684916647557,-0.230578025773684,0.102482549880573,-0.303065727261422
critical,0.551695912098087,-0.366358627079155,0.0215606177008114,-0.550435503977401,0.416889534462987,0.490413341502955,-0.21384924447625,0.491291807768887,0.123825549310949,0.426934605242993,-0.273069329055715,0.166774910877932,0.160320093532605,0.178328651984213,0.0259529490304718,-0.121877645851708,0.596956021886327,-0.151592722151497,0.343270241959331,0.426915508150255,-0.59302202078237,0.276907844695983,-0.0834733923562857,0.135627552622819,0.311397194180186,-0.190741762263688,-0.57405860769388,0.473665191172032,0.450003893270079,0.184898051885966,-0.312352048817069,0.361164217854513,-0.355836128980707,0.380414087334068,-0.116014838381248
critical,0.0562626738631538,-0.113984610160799,0.139602772899641,0.160681008064511,0.369355536196727,0.202675338123753,0.161653849687505,-0.0984191441928943,0.292663188250699,0.344953425486627,-0.0986623545986428,0.270044620516088,-0.281313369315769,0.274017057143314,0.130603987886946,0.160032446982515,0.0691528253678244,0.276854511877046,0.332468624658204,-0.035265508833533,0.155249309002795,0.280178387422276,-0.283259052561757,0.371625499983713,0.255614136441677,0.197486849467785,-0.185731679856607,0.217186892333413,-0.121199852198004,0.257397679417166,-0.0029995950042315,0.0931495854016768,0.13157682950994,0.427644963441118,-0.200000023660519
critical,0.132369567471613,0.366431684913427,0.220098785337722,0.346685558705621,0.618900012856088,0.249717974649431,-0.302397818496685,0.553103099456506,-0.0803244205381819,0.37729205432772,0.418758919364112,0.194287777508947,0.0021861782587213,0.544428908300934,-0.12150919805732,0.624964894477057,0.18688298018102,0.0938646213663917,0.336389364325836,-0.0248942233976982,-0.296403458755029,-0.175246870094277,0.496191942850437,0.0825811206762169,0.149717949782757,-0.572144006871176,0.397602355570035,0.224189054337911,0.0916784431076703,-0.0833568613486664,-0.356629143688837,0.644569976926236,-0.259167906477453,0.164457022559298,0.340338589567398
critical,0.120255977215787,-0.0495335232175932,-0.111772700065887,-0.158259577300152,0.186917391965081,0.182756185425089,0.0081690425753994,0.0732886865176372,-0.0120043065327913,0.110587473317485,0.213826168867556,0.25167660751891,-0.0031433250802763,0.280340903402608,-0.0458555361020737,0.0858005748150605,-0.143351288623317,0.0962351169575228,0.225156703742565,-0.0497208513471695,0.0454435220539226,-0.0377369237908805,-0.12063438575949,0.0166516044804445,0.0839725850243106,0.0345573853133746,-0.321979432862182,0.0100853816114717,-0.0984110898761933,0.139182544502923,-0.285836943907267,0.11027608871864,-0.0050733087874408,-0.154521498612992,-0.0455687449224951
critical,0.111022336315586,-0.254562105997496,-0.138710852094659,-0.171643007314961,-0.205847840224657,0.0565136286392042,0.0772762894568524,0.0684466019845115,0.107669569327336,-0.183250683206055,0.202896187029551,0.265984453060093,-0.0837342863267592,0.16316000139243,0.002938693137169,-0.105787768914913,-0.0307179293218001,-0.12619791615668,0.370338191564299,0.317080777481716,-0.0019504887194882,-0.110045147947151,-0.218678945584985,-0.206462146970861,-0.136882187919777,-0.182264422797065,0.0829216906941219,0.114059525893074,-0.176640405655391,0.142850942602569,0.165497995844228,0.180918520780328,0.295725194013459,-0.0039476336475488,0.0718589852392706
critical,0.268178436298302,0.0551859853814883,-0.0462197089306175,0.123503227242639,0.211199195626639,0.15826924109408,-0.257765986226323,-0.0635159454390714,0.139873912633583,0.0696477215925701,-0.0019667961247071,-0.0211719818130238,-0.167466905324328,0.223520594878481,0.16897092589028,0.222479349871283,-0.116850828585541,0.145600760173172,0.155029812182797,-0.209405940336465,0.174524232595336,-0.173830069257204,-0.336842759828518,0.150228515760718,0.17417715092627,-0.0398565449977415,0.172268201746407,-0.0872910397700899,-0.279979213046544,-0.0815641922305015,0.182796345708074,0.26788920157408,-0.205356654197362,0.0113380011894882,-0.0444264536404434
critical,0.0596980692630257,-0.0073948989184514,0.157896564641164,0.0324607251225532,-0.0790549908186837,-0.117470050135315,-0.109707006898412,0.126668322671686,0.0529114087837542,-0.0046044716930906,-0.0682827679353117,-0.0844651116724425,0.0628086219826918,-0.0436170985990915,0.0619869665473083,0.120207123111625,-0.0457886165354622,-0.141436778808968,-0.172344895284141,0.0467916764176187,0.0146830893388012,-0.0738209389867927,0.0241534685453318,0.173075848496138,-0.119444157350197,0.115197159125747,0.052409878842676,0.156370633118309,-0.0338586064476862,0.0433129793795015,0.10898138911132,-0.107183350918306,-0.0917746437924126,0.0105427996124532,0.113319089559157
