group,ATF1,BARX2,BATF,BCL11A,CLOCK,ELF1,ELK4,EPAS1,ETV1,FOSL2,FOXP2,GATA1,GLI2,GLIS1,GTF2I,HES1,HIF1A,HOXA4,HOXC6,IRF4,JUN,JUND,KLF1,KLF3,KLF9,MITF,MXI1,NFATC1,NR2C2,NR2F2,PBX3,PPARG,RUNX2,RXRG,SMAD3,SP4,SPIB,STAT1,STAT5A,STAT5B,TBX21,TCF3,TEAD4,TFAP2A,VDR,XBP1,YY1,ZBTB7B,ZFP42
critical,0.140480659845972,-0.0978646640405653,0.155266036716508,-0.113491613038593,-0.0874252537444891,-0.0524145246267456,-0.0317832458153429,0.0144832919855536,0.19737750880776,-0.108242188891454,0.0661971475040757,0.0111222480048389,0.0759086171398119,-0.202386383879821,0.0480584186290628,0.106226191846536,-0.202136394652086,0.176025981312255,0.110810959319657,-0.0344691440635329,0.128113710231714,0.167431246772161,-0.036474652049945,0.0803367480059049,-0.0169289907939484,-0.0193802837668799,0.0413132547389194,-0.051149544170881,-0.0069776713537005,0.163988388135097,0.102055392549131,-0.04358098918799,-0.0275155975443969,0.022966842505481,0.0868633898438328,0.15003549287468,-0.0328468363478857,-0.0079437136421344,0.0542357748187296,-0.0390476181015501,-0.0919166685969037,-0.0452581896431537,0.0192327376772241,0.0284676544214889,-0.0612658914649619,0.0145846862177815,0.0893108368286454,0.162301747527277,0.0882287156260747
critical,-0.0078188938715262,0.0075159687578541,0.0473905303873803,-0.0094573340696814,-0.101075592199273,-0.153931877346001,-0.0663679473002895,-0.0219866533546199,0.070570191793841,-0.0237766162138003,0.0346529500867922,-0.0230533825049081,-0.0517690604679161,-0.0559463016187518,0.0828813929760977,-0.008224416836198,0.0944554162775631,0.0572604797160615,0.030595977418587,-0.0174458419631883,0.0899384061450629,0.0857950637569476,-0.0422490978330667,0.0308169204181622,-0.0874620534449826,0.0384279740033634,-0.0145346955582858,-0.0537927685189756,-0.0033455193804003,0.0874162540527964,-0.0513816288641997,-0.0348691448554189,-0.0434548479730224,0.1261696321366,-0.0112560120362988,0.0637133856791699,-0.101205056622854,-0.0486102848034244,-0.0190063270279243,0.0821981285530373,-0.123693219332331,0.0304017206790258,-0.0209788263097679,0.117731605011912,-0.0929663349896213,0.145687986752496,0.0623290058888504,-0.0654001496454584,0.0564967958878238
critical,-0.317075710149044,0.115286068125469,-0.132846329927068,0.147985362866306,0.276540999367123,0.040636351573745,-0.0492449636383425,0.0399539062572178,0.0572491759944198,0.256993297082553,-0.0309060607708129,0.193273595680102,0.225408421023492,0.0867667509483621,0.111115165632439,0.0378248946713496,-0.0411155153066258,-0.0473682390178926,0.168507727743895,0.0516825276279596,-0.0293614837379281,-0.0224190546535753,-0.240131815724739,0.225793204021109,-0.194518695379936,-0.0816465960602682,-0.0868919869240014,-0.144491460647383,0.12411792692925,-0.117867018232123,-0.349268615944905,-0.102925821834112,3.81152969337016e-05,0.0543596734840173,-0.265433112832158,0.113645295343181,-0.0853546699476754,-0.0328699060699684,0.0351459338011523,0.0563852292639225,0.17089810136588,0.0477330568599723,0.146114083288275,-0.05633985391043,-0.190943117524727,0.349595318490051,0.318449675852797,-0.0831131274851459,0.169538655775244
critical,0.155541584437036,0.190568999203432,-0.0683932237069041,-0.0999255365636756,0.0758036037120085,0.0786493424253089,-0.168929925631825,-0.120380477247868,-0.109971567189152,-0.189594954408946,0.0063790384580022,-0.0378158567270791,-0.176588591564936,0.14656509319374,0.162359897998434,0.237552336349197,0.195343728588164,0.0035332997447018,0.113275679923387,-0.10429918868009,-0.116808979668089,0.213048425146751,-0.137397612775054,0.178078307132972,-0.139517592621875,-0.0910827377431515,-0.0792987056216324,0.207471541225384,-0.261846159458714,0.115949528378837,-0.114326120388028,-0.405298129093608,0.0016807047434257,0.0038961791779414,-0.176951470998175,0.0884279882052404,-0.0500964607046103,-0.0593212378759129,0.126816812458487,0.0253824614092364,-0.130884881894279,0.0886571752157076,-0.0292977395047168,-0.227449008971103,0.126473031942787,0.0217154692417621,0.0924578598059544,-0.106476465279528,-0.0517198686954192
critical,0.360032470643034,-0.140575614522635,-0.167085548749222,-0.24864210481022,-0.149979750211577,-0.110660734615569,0.33635999115018,-0.150790451564072,-0.0685853344210779,-0.0886096578277047,0.348925862113853,-0.253100962248942,-0.152411854269062,0.0165383075908982,-0.0743413140237925,-0.136846388301158,0.0286988278783234,0.107336859070339,0.132063250321437,0.217511172874411,-0.154762888191298,0.473692800262835,-0.0077016628487026,0.526955879121757,0.0515606060186827,-0.0394000857312575,-0.0402107870837525,0.217592243009661,-0.102878001631617,-0.2192947158499,-0.327361206137485,0.216457261116168,-0.624807532367905,0.267936796999601,0.113254978943553,-0.0856911329587227,-0.376732918504432,0.307904373677605,0.407701710169741,0.0422375404649901,-0.184920978504112,-0.123875166661238,-0.163923813474491,0.0458856965512176,-0.0449128549282236,0.0987434247338923,-0.0671260719865869,0.50693155571513,0.296635624877924
critical,-0.313721516039083,-0.303351139862392,0.214603294758464,0.31880088396236,-0.412204816329292,0.237107716529651,0.351040760919828,0.268994859603558,0.117107649342226,0.250370510551541,0.172769056168139,0.128959507829873,0.196684413473569,-0.205643854116017,-0.233439284140617,0.19153449877358,-0.104127042427184,0.193580355298233,-0.21544985607901,0.197248787687267,-0.458906782512758,-0.182786698461269,0.166208205933906,-0.149982447290103,-0.198165895784525,0.195273477939326,-0.182927792014693,-0.0590476521080981,-0.430970258934733,0.0397178352889597,-0.278659768013127,0.389841488111529,0.0231393427615964,0.329806181129461,-0.336367031363694,-0.253051288066604,0.263703851350144,0.118730225206606,-0.0462786855231928,0.21382728021463,0.0946737743477511,-0.130370443364116,0.111393360428539,0.332839692528085,-0.128042399732614,0.220811411109136,0.0736508348875202,0.210652675262582,-0.234003658354315
critical,0.083820743441485,-0.019057707557873,0.298076038816339,0.0380080064233905,-0.130666286847967,-0.0265910968333739,-0.0500392668594793,-0.391218109931207,-0.0090563634699375,-0.277529269221922,0.173621338067266,-0.253871436370993,-0.336544056667634,-0.30527069200351,-0.224578568161401,0.023542637248658,0.0964926121398248,0.151404964672041,0.286006923204325,0.179390281842834,0.0675270584830859,0.279198762882561,-0.258600216394915,0.199728864490686,-0.153115298307172,-0.253577163868701,-0.266151977050527,0.0714831942107168,-0.265816633279388,0.0246864208708618,0.271820660230678,0.0283628446264809,-0.106628360275424,0.33097357446175,0.149850137940864,0.211933760902471,-0.324031726003417,0.175285236607343,0.223493324038774,0.304765468036423,0.116650080294538,0.171679522839924,0.328283334761177,-0.19999397187635,-0.357126093144016,0.0162860412307028,0.0617696023270963,0.100097334645727,0.192158908679231
critical,-0.216117547385156,-0.126913524286336,-0.0432381695621263,-0.0380318933243438,0.130698550681484,0.0079852056425494,0.112768488198486,0.0592170136395365,-0.03580628483047,-0.176328389878385,0.148557907444333,-0.0504949116842384,0.0739484531311935,0.0548546653092242,-0.0244375834420605,-0.0061494516239942,0.0659379491117099,-0.0089115154441384,0.0138284820380072,0.0968259699956478,0.0416975632744695,0.212193704255035,0.0442267522915532,0.0388349546229203,-0.0366528074432667,-0.124796244739847,-0.0066190932881051,-0.100474125684819,0.0394719547805956,-0.0507316785452888,-0.0839354739331993,0.0083322474799794,-0.0718175513817398,-0.143845922571264,-0.0115256810606676,-0.0540230622520553,-0.0438193835552802,0.111085821794199,-0.0283296414319302,0.0524467787661581,0.0303561062919891,-0.0819012249571607,0.103602691632343,-0.122623179028836,-0.0155014182973195,0.0018545656321729,0.0921762580504168,0.0602049476926318,-0.0197878714968294
critical,0.378494099382379,0.308754720984921,0.159304914244567,-0.365334632303224,0.202667387263102,-0.125159865303501,0.299537296907451,-0.0377392646190731,0.185218049858585,0.188232553330462,0.292348865551438,-0.235942867894973,-0.336059165893651,-0.282261873164773,-0.206029718058657,-0.285334347857263,-0.113159822636606,0.240522594323402,-0.269798060732974,-0.304754706762623,-0.41350871663264,0.29739236174477,-0.321856216843462,0.201739847733294,-0.0511885878012927,0.0801741981078005,-0.222841372036432,-0.174957143810081,0.112522139209863,-0.13072510248235,-0.285392319077876,0.274377787161403,-0.438726197599302,-0.169565820293071,-0.221623976403558,0.0794205722398313,-0.47194370701056,0.360465049771731,0.147652698901351,0.318088087503616,0.2529864067552,-0.125449721406566,-0.234319673717809,-0.224290652551757,0.292059009448372,0.0277682146736345,0.0508987316982277,0.13072510248235,0.245450148075508
critical,0.289377685686395,0.306211468143716,0.120356472545311,-0.267856284771249,-0.169587144298863,0.246361578722035,0.232250672589876,-0.161899022910172,-0.0052161768032989,0.0530747324478969,0.10125362648369,-0.355725105476156,-0.33442260246166,0.249335386786966,0.209426562217202,0.217739343468723,0.026614781335154,0.394139017553676,0.385708778892049,-0.110676914158022,0.0827967961776466,0.445895023624485,-0.142598634840648,0.402078070682136,0.0309500275626655,-0.0261983414265999,-0.285966081820164,-0.124115109668671,0.0879595832490796,0.181578478075945,-0.0787979052608902,0.288224467478092,0.0655839466240786,0.0449381373115328,-0.234012533741451,0.257439948084211,-0.0598872622339864,-0.250162927630888,-0.0687232628577938,0.405895436510548,0.007874985450221,0.0980929543572285,0.160441483230233,-0.0224130094373072,-0.231033386703334,0.280974141890702,0.008136595136364,0.180462632679948,0.135561868180721
